,date,sent_addresses,difficulty,transactions,block_size,median_transaction_value,send_usd,fee_reward,active_addresses,hashrate,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_size,google_trends,market_cap,mining_profitability,tweets,top_100_percent,full_name,coin
2304,2015/05/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2305,2015/05/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2306,2015/05/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2307,2015/05/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2308,2015/05/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2309,2015/05/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2310,2015/05/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2311,2015/05/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2312,2015/05/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2313,2015/05/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2314,2015/05/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2315,2015/05/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2316,2015/05/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2317,2015/05/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2318,2015/05/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2319,2015/05/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2320,2015/05/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2321,2015/05/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2322,2015/05/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2323,2015/05/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2324,2015/05/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2325,2015/05/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2326,2015/05/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2327,2015/05/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2328,2015/05/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2329,2015/05/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2330,2015/05/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2331,2015/05/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2332,2015/05/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2333,2015/05/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2334,2015/06/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2335,2015/06/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2336,2015/06/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2337,2015/06/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2338,2015/06/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2339,2015/06/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2340,2015/06/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2341,2015/06/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2342,2015/06/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2343,2015/06/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2344,2015/06/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2345,2015/06/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2346,2015/06/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2347,2015/06/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2348,2015/06/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2349,2015/06/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2350,2015/06/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2351,2015/06/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2352,2015/06/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2353,2015/06/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2354,2015/06/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2355,2015/06/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2356,2015/06/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2357,2015/06/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2358,2015/06/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2359,2015/06/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2360,2015/06/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2361,2015/06/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2362,2015/06/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2363,2015/06/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2364,2015/07/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2365,2015/07/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2366,2015/07/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2367,2015/07/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2368,2015/07/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2369,2015/07/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2370,2015/07/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2371,2015/07/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2372,2015/07/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2373,2015/07/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2374,2015/07/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2375,2015/07/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2376,2015/07/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2377,2015/07/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2378,2015/07/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2379,2015/07/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2380,2015/07/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2381,2015/07/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2382,2015/07/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2383,2015/07/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2384,2015/07/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2385,2015/07/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2386,2015/07/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2387,2015/07/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2388,2015/07/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2389,2015/07/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2390,2015/07/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2391,2015/07/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2392,2015/07/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2393,2015/07/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2394,2015/07/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2395,2015/08/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2396,2015/08/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2397,2015/08/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2398,2015/08/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2399,2015/08/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2400,2015/08/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2401,2015/08/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2402,2015/08/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2403,2015/08/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2404,2015/08/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2405,2015/08/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2406,2015/08/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2407,2015/08/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2408,2015/08/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2409,2015/08/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2410,2015/08/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2411,2015/08/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2412,2015/08/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2413,2015/08/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2414,2015/08/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2415,2015/08/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2416,2015/08/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2417,2015/08/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2418,2015/08/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2419,2015/08/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2420,2015/08/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2421,2015/08/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2422,2015/08/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2423,2015/08/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2424,2015/08/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2425,2015/08/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2426,2015/09/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2427,2015/09/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2428,2015/09/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2429,2015/09/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2430,2015/09/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2431,2015/09/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2432,2015/09/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2433,2015/09/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2434,2015/09/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2435,2015/09/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2436,2015/09/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2437,2015/09/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2438,2015/09/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2439,2015/09/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2440,2015/09/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2441,2015/09/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2442,2015/09/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2443,2015/09/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2444,2015/09/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2445,2015/09/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2446,2015/09/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2447,2015/09/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2448,2015/09/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2449,2015/09/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2450,2015/09/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2451,2015/09/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2452,2015/09/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2453,2015/09/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2454,2015/09/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2455,2015/09/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2456,2015/10/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2457,2015/10/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2458,2015/10/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2459,2015/10/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2460,2015/10/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2461,2015/10/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2462,2015/10/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2463,2015/10/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2464,2015/10/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2465,2015/10/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2466,2015/10/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2467,2015/10/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2468,2015/10/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2469,2015/10/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2470,2015/10/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2471,2015/10/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2472,2015/10/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2473,2015/10/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2474,2015/10/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2475,2015/10/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2476,2015/10/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2477,2015/10/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2478,2015/10/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2479,2015/10/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2480,2015/10/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2481,2015/10/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2482,2015/10/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2483,2015/10/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2484,2015/10/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2485,2015/10/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2486,2015/10/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2487,2015/11/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2488,2015/11/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2489,2015/11/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2490,2015/11/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2491,2015/11/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2492,2015/11/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2493,2015/11/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2494,2015/11/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2495,2015/11/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2496,2015/11/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2497,2015/11/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2498,2015/11/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2499,2015/11/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2500,2015/11/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2501,2015/11/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2502,2015/11/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2503,2015/11/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2504,2015/11/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2505,2015/11/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2506,2015/11/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2507,2015/11/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2508,2015/11/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2509,2015/11/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2510,2015/11/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2511,2015/11/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2512,2015/11/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2513,2015/11/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2514,2015/11/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2515,2015/11/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2516,2015/11/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2517,2015/12/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2518,2015/12/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2519,2015/12/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2520,2015/12/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2521,2015/12/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2522,2015/12/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2523,2015/12/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2524,2015/12/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2525,2015/12/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2526,2015/12/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2527,2015/12/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2528,2015/12/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2529,2015/12/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2530,2015/12/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2531,2015/12/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2532,2015/12/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2533,2015/12/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2534,2015/12/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2535,2015/12/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2536,2015/12/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2537,2015/12/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2538,2015/12/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2539,2015/12/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2540,2015/12/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2541,2015/12/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2542,2015/12/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2543,2015/12/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2544,2015/12/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2545,2015/12/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2546,2015/12/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2547,2015/12/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2548,2016/01/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2549,2016/01/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2550,2016/01/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2551,2016/01/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2552,2016/01/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2553,2016/01/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2554,2016/01/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2555,2016/01/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2556,2016/01/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2557,2016/01/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2558,2016/01/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2559,2016/01/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2560,2016/01/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2561,2016/01/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2562,2016/01/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2563,2016/01/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2564,2016/01/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2565,2016/01/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2566,2016/01/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2567,2016/01/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2568,2016/01/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2569,2016/01/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2570,2016/01/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2571,2016/01/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2572,2016/01/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2573,2016/01/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2574,2016/01/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2575,2016/01/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2576,2016/01/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2577,2016/01/30,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2578,2016/01/31,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2579,2016/02/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2580,2016/02/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2581,2016/02/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2582,2016/02/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2583,2016/02/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2584,2016/02/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2585,2016/02/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2586,2016/02/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2587,2016/02/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2588,2016/02/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2589,2016/02/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2590,2016/02/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2591,2016/02/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2592,2016/02/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2593,2016/02/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2594,2016/02/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2595,2016/02/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2596,2016/02/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2597,2016/02/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2598,2016/02/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2599,2016/02/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2600,2016/02/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2601,2016/02/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2602,2016/02/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2603,2016/02/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2604,2016/02/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2605,2016/02/27,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2606,2016/02/28,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2607,2016/02/29,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2608,2016/03/01,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2609,2016/03/02,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2610,2016/03/03,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2611,2016/03/04,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2612,2016/03/05,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2613,2016/03/06,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2614,2016/03/07,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2615,2016/03/08,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2616,2016/03/09,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2617,2016/03/10,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2618,2016/03/11,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2619,2016/03/12,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2620,2016/03/13,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2621,2016/03/14,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2622,2016/03/15,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2623,2016/03/16,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2624,2016/03/17,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2625,2016/03/18,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2626,2016/03/19,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2627,2016/03/20,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2628,2016/03/21,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2629,2016/03/22,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2630,2016/03/23,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2631,2016/03/24,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2632,2016/03/25,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
2633,2016/03/26,,,,,,,,,,,,,,,,,,,cloakcoin,cloakcoin
