,date,block_size,top_100_percent,difficulty,mining_profitability,sent_addresses,google_trends,fee_reward,hashrate,send_usd,confirmation_time,transactions,active_addresses,av_transaction_value,av_transaction_size,median_transaction_value,median_transaction_size,market_cap,tweets,full_name,coin
1041,2018/06/05,1335,,1.0792631879248E+14,,6358,,,7824560038585,23053089,,34544,17724,667.354,,15.188,,1556887847,129,ethereum classic,etc
1042,2018/06/06,1345,,1.0495787357484E+14,,7129,,,7857916999169,13925461,,36167,21144,385.032,,15.366,,1574734327,192,ethereum classic,etc
1043,2018/06/07,1413,,1.0554235846369E+14,,6782,,,7770384742883,8104360,,36960,20590,219.274,,15.302,,1569492852,242,ethereum classic,etc
1044,2018/06/08,1374,,1.0632975995822E+14,,7457,,,7914652965923,16395494,,36973,21395,443.445,,15.427,,1582218497,283,ethereum classic,etc
1045,2018/06/09,1365,,1.09289897167E+14,,6943,,,8062091883025,99380066,,36498,20721,2723,,15.346,,1574408436,251,ethereum classic,etc
1046,2018/06/10,1383,,1.0973437103278E+14,,7162,,,8008904797931,155423599,,38752,11580,4011,,14.105,,1446816027,361,ethereum classic,etc
1047,2018/06/11,1767,,1.0456344662395E+14,,7223,,,7661951428139,131463964,,39633,21780,3317,,12.732,,1306766060,209,ethereum classic,etc
1048,2018/06/12,1734,,1.2645659574607E+14,,17953,,,9754956484052,243113570,,56456,35930,4306,,15.188,,1557164194,924,ethereum classic,etc
1049,2018/06/13,1533,,1.2742832399556E+14,,9225,,,9284632545790,67656380,,42845,24994,1579,,13.97,,1435210077,379,ethereum classic,etc
1050,2018/06/14,1499,,1.2379888930949E+14,,8246,,,8815371656726,80593609,,39939,24061,2018,,13.793,,1417019390,261,ethereum classic,etc
1051,2018/06/15,1425,,1.1520889700274E+14,,8038,,,8534922369736,82678007,,38645,22505,2139,,13.888,,1427321518,200,ethereum classic,etc
1052,2018/06/16,1407,,1.23198195018E+14,,7496,,,9221043152460,30630057,,38199,21593,801.855,,14.391,,1479617557,344,ethereum classic,etc
1053,2018/06/17,1475,,1.2331692387498E+14,,9685,,,8952940218740,25061584,,40491,23908,618.942,,14.454,,1485926501,247,ethereum classic,etc
1054,2018/06/18,1740,,1.2703778135895E+14,,7994,,,9411657716979,15706728,,40481,23089,388.002,,14.531,,1495220212,386,ethereum classic,etc
1055,2018/06/19,1567,,1.3120359960943E+14,,8853,,,9536350736311,23889024,,44247,24526,539.902,,15.398,,1584937013,404,ethereum classic,etc
1056,2018/06/20,1653,,1.3381602250349E+14,,13081,,,9973903059304,36851349,,49731,29734,741.014,,15.7,,1619448816,482,ethereum classic,etc
1057,2018/06/21,1660,,1.4862489735916E+14,,17242,,,11083282758491,39858215,,53687,34070,742.418,,8.977,,1777034050,748,ethereum classic,etc
1058,2018/06/22,1646,,1.5129858301177E+14,,17415,,,10910273242090,32128106,,52824,33924,608.21,,8.14,,1656635249,402,ethereum classic,etc
1059,2018/06/23,1953,,1.4599704631216E+14,,13724,,,10588299962823,43579436,,48560,29831,897.435,,14.734,,1519362579,348,ethereum classic,etc
1060,2018/06/24,1458,,1.4457797302227E+14,,9658,,,10596193000654,31179118,,43745,25679,712.747,,14.218,,1465194126,257,ethereum classic,etc
1061,2018/06/25,1611,,1.5503865567008E+14,,14536,,,11652683428081,60216166,,50490,31300,1193,,15.379,,1587725039,316,ethereum classic,etc
1062,2018/06/26,1590,,1.5813756953782E+14,,8860,,,11485344435515,17517546,,47312,24896,370.256,,7.904,,1613157598,339,ethereum classic,etc
1063,2018/06/27,1617,,1.5821933585451E+14,,18728,,,11534534224764,19127242,,52440,35106,364.745,,15.037,,1546501825,146,ethereum classic,etc
1064,2018/06/28,2103,,1.5873195168666E+14,,10142,,,11623363619792,37069078,,46560,26510,796.157,,14.667,,1578867043,193,ethereum classic,etc
1065,2018/06/29,2173,,1.5955208419339E+14,,9777,,,11765344630463,19571444,,46193,26441,423.689,,14.709,,1519745751,193,ethereum classic,etc
1066,2018/06/30,2387,,1.6558397893069E+14,,9338,,,12146682422526,29803549,,44687,25779,666.94,,16.095,,1662205876,177,ethereum classic,etc
1067,2018/07/01,2262,,1.6032702465342E+14,,9836,,,11822058258960,50484709,,45158,26075,1118,,16.043,,1657689425,265,ethereum classic,etc
1068,2018/07/02,1596,,1.5955529718519E+14,,10034,,,11684686910522,42824844,,45734,27125,936.39,,16.323,,1686038035,340,ethereum classic,etc
1069,2018/07/03,1708,,1.5844169693185E+14,,9589,,,11731432462999,15727870,,46283,26511,339.82,,16.603,,1715734942,277,ethereum classic,etc
1070,2018/07/04,1631,,1.6234974423948E+14,,10916,,,11787177155259,29392895,,47492,27847,618.902,,16.691,,1725053699,373,ethereum classic,etc
1071,2018/07/05,1608,,1.6565896759156E+14,,10011,,,12355265549372,19136172,,46092,26583,415.173,,17.05,,1763812734,338,ethereum classic,etc
1072,2018/07/06,2083,,1.7197333057327E+14,,10682,,,12688447333171,62976493,,47833,28408,1317,,17.834,,1844495379,523,ethereum classic,etc
1073,2018/07/07,1785,,1.7278517777504E+14,,9953,,,13404415592222,34236542,,45817,26933,747.245,,16.808,,1867782987,371,ethereum classic,etc
1074,2018/07/08,1593,,1.740596786569E+14,,9642,,,13513475162008,19066053,,45521,27147,418.841,,16.447,,1922585180,469,ethereum classic,etc
1075,2018/07/09,2005,,1.8446231774389E+14,,9927,,,13453020015108,17941923,,47301,27850,379.314,,13.628,,1917125389,439,ethereum classic,etc
1076,2018/07/10,1901,,1.7585575853828E+14,,10301,,,12629535496075,23292798,,48206,28457,483.193,,15.394,,1774155504,465,ethereum classic,etc
1077,2018/07/11,1545,,1.7277107884989E+14,,10490,,,12771483350153,19057641,,46522,28173,409.648,,16.341,,1691913311,474,ethereum classic,etc
1078,2018/07/12,1669,,1.7098886956064E+14,,9858,,,12639695258832,40017308,,45691,26672,875.825,,15.535,,1666459875,421,ethereum classic,etc
1079,2018/07/13,2109,,1.7776989727079E+14,,9570,,,13161543036523,12241727,,48118,28037,254.411,,8.825,,1717149544,355,ethereum classic,etc
1080,2018/07/14,2061,,1.7300703178113E+14,,9121,,,12626795741171,10296553,,45598,25659,225.812,,9.499,,1690527384,334,ethereum classic,etc
1081,2018/07/15,2210,,1.708184930947E+14,,9218,,,12650643980466,9175748,,46668,25790,196.618,,9.376,,1721040483,760,ethereum classic,etc
1082,2018/07/16,3594,,1.7083890925449E+14,,10151,,,12425002203790,19656601,,57706,27949,340.634,,5.115,,1767265444,642,ethereum classic,etc
1083,2018/07/17,1967,,1.671439969756E+14,,13451,,,12376934622672,30464128,,50737,31609,600.432,,17.387,,1802011708,232,ethereum classic,etc
1084,2018/07/18,1898,,1.6868693945928E+14,,11117,,,12491575351296,29023599,,47935,28950,605.478,,17.836,,1849242685,202,ethereum classic,etc
1085,2018/07/19,2206,,1.7055778198843E+14,,10161,,,12673395439219,15167297,,45549,27664,332.989,,17.428,,1808646638,256,ethereum classic,etc
1086,2018/07/20,2026,,1.7537034927338E+14,,9756,,,13085633588514,24074446,,53047,35725,453.832,,8.084,,1737712896,311,ethereum classic,etc
1087,2018/07/21,1632,,1.7163280240309E+14,,9311,,,12522944648907,6953044,,47003,30100,147.928,,8.37,,1689179502,304,ethereum classic,etc
1088,2018/07/22,1721,,1.6977329606376E+14,,9272,,,12479453914429,4372082,,42128,25400,103.781,,16.31,,1693640955,251,ethereum classic,etc
1089,2018/07/23,2687,,1.7333397366846E+14,,10227,,,12962809431562,17907655,,44463,26902,402.754,,16.276,,1690093799,303,ethereum classic,etc
1090,2018/07/24,2195,,1.7057666909742E+14,,10464,,,12588229256555,28090668,,43768,27171,641.808,,16.389,,1701592886,210,ethereum classic,etc
1091,2018/07/25,2172,,1.748363526187E+14,,10244,,,12857140468247,12974886,,44611,26996,290.845,,16.529,,1717159806,142,ethereum classic,etc
1092,2018/07/26,1929,,1.7049616816691E+14,,10339,,,12420531817432,30147969,,43919,26835,686.445,,16.926,,1758211515,147,ethereum classic,etc
1093,2018/07/27,1667,,1.6749463342070E+14,,9439,,,12352534209168,13588384,,42116,25875,322.642,,16.755,,1741106556,166,ethereum classic,etc
1094,2018/07/28,1558,,1.7264433727996E+14,,8959,,,12680200893957,7351698,,41903,25053,175.446,,16.897,,1757046944,139,ethereum classic,etc
1095,2018/07/29,2678,,1.7104608812228E+14,,9333,,,12598023078045,7507563,,85587,25752,87.718,,null,,1752161329,129,ethereum classic,etc
1096,2018/07/30,1945,,1.7529344577572E+14,,10011,,,13013624510496,24310112,,45767,26708,531.171,,16.974,,1765505559,134,ethereum classic,etc
1097,2018/07/31,1676,,1.7857531731379E+14,,10283,,,13236613438958,16678833,,46274,27221,360.436,,16.684,,1744131488,170,ethereum classic,etc
1098,2018/08/01,2136,,1.811702232426E+14,,11348,,,13238029940926,77454796,,53416,29308,1450,,8.503,,1658986874,125,ethereum classic,etc
1099,2018/08/02,1864,,1.7791323367494E+14,,11278,,,13013838942900,81232277,,46996,28721,1728,,15.187,,1580364754,157,ethereum classic,etc
1100,2018/08/03,1659,,1.7175129635313E+14,,13307,,,12818115955760,29980972,,50565,31392,592.919,,14.915,,1552429836,283,ethereum classic,etc
1101,2018/08/04,1644,,1.8859254667414E+14,,11259,,,14090610249892,36948416,,47456,29018,778.583,,16.486,,1716350046,334,ethereum classic,etc
1102,2018/08/05,2121,,193461082268927,,29843,,,14506346639670,34105473,,65560,47172,520.218,,2.495,,1742737724,242,ethereum classic,etc
1103,2018/08/06,1731,,2.0680117021182E+14,,18328,,,15492320434238,54882735,,55427,36944,990.181,,13.513,,1852021985,981,ethereum classic,etc
1104,2018/08/07,2152,,2.2540521272709E+14,,16404,,,16809252428870,190052331,,60715,37829,3130,,18.827,,1960360868,1782,ethereum classic,etc
1105,2018/08/08,2073,,2.1169983023243E+14,,11981,,,15321187017837,106596059,,49664,32053,2146,,16.009,,1668006256,642,ethereum classic,etc
1106,2018/08/09,1773,,2.0288988838519E+14,,10911,,,14982038007688,43595520,,49110,31305,887.712,,13.147,,1575176639,521,ethereum classic,etc
1107,2018/08/10,1805,,1.9884796047763E+14,,10894,,,14748589269808,48374262,,47168,null,1026,,14.838,,1547690162,270,ethereum classic,etc
1108,2018/08/11,1655,,2.0154950501837E+14,,10130,,,14779302643628,25657126,,45956,null,558.298,,13.488,,1407188215,209,ethereum classic,etc
1109,2018/08/12,1531,,1.9445440708118E+14,,9220,,,14486787598768,12039523,,42651,null,282.28,,13.303,,1388430794,205,ethereum classic,etc
1110,2018/08/13,1737,,1.9703625106725E+14,,10497,,,14721232957443,24784213,,44337,28570,558.996,,13.036,,1359902114,225,ethereum classic,etc
1111,2018/08/14,2139,,199339658386898,,13425,,,14569011890657,65151583,,48907,32039,1332,,10.905,,1136761188,242,ethereum classic,etc
1112,2018/08/15,1592,,1.9762980742811E+14,,10101,,,14540880391767,39844442,,47165,28045,844.788,,12.124,,1266209177,247,ethereum classic,etc
1113,2018/08/16,1838,,2.1854307232343E+14,,12126,,,16390263174537,62619008,,49480,31063,1266,,13.965,,1456816491,697,ethereum classic,etc
1114,2018/08/17,1902,,2.1409274236812E+14,,13596,,,15735161416370,77443096,,51934,34126,1491,,13.826,,1442475643,479,ethereum classic,etc
1115,2018/08/18,1681,,2.1224384205505E+14,,11425,,,15524817692339,47911086,,47789,30289,1003,,13.64,,1424902500,213,ethereum classic,etc
1116,2018/08/19,1537,,2.1166489694500E+14,,10141,,,15520093779559,18949285,,43794,27424,432.691,,13.231,,1383873671,165,ethereum classic,etc
1117,2018/08/20,2499,,2.0945165043257E+14,,10889,,,15439730186603,22225279,,48219,28800,460.924,,9.15,,1371298224,280,ethereum classic,etc
1118,2018/08/21,1682,,2.0967200852948E+14,,10986,,,15305989148886,18499504,,45908,28430,402.969,,12.405,,1309737752,185,ethereum classic,etc
1119,2018/08/22,1598,,2.1414457415061E+14,,16831,,,15623900855085,19573886,,50427,34034,388.163,,12.798,,1336990061,225,ethereum classic,etc
1120,2018/08/23,1772,,2.0625478294103E+14,,11802,,,15133123899504,12982436,,45517,29283,285.222,,12.305,,1287476835,187,ethereum classic,etc
1121,2018/08/24,1622,,2.0764615780321E+14,,11036,,,15261474123184,10671146,,45381,28486,235.146,,12.447,,1302699654,120,ethereum classic,etc
1122,2018/08/25,1565,,2.1125311719487E+14,,10725,,,15437652885533,8451793,,44820,27933,188.572,,11.538,,1314892271,95,ethereum classic,etc
1123,2018/08/26,1478,,2.1434070322729E+14,,9968,,,15927623241952,17108611,,43052,26659,397.394,,12.361,,1295278264,122,ethereum classic,etc
1124,2018/08/27,1515,,2.1173166589252E+14,,11918,,,15463750982022,52131097,,45121,29166,1155,,12.493,,1307543156,122,ethereum classic,etc
1125,2018/08/28,1632,,2.0896571651438E+14,,12426,,,15227055264537,27481396,,49745,29990,552.445,,12.84,,1350874177,171,ethereum classic,etc
1126,2018/08/29,1474,,2.0985814661048E+14,,11321,,,15291928239161,27033271,,45048,28786,600.099,,13.096,,1371385359,124,ethereum classic,etc
1127,2018/08/30,1412,,2.0913373108237E+14,,10460,,,15263947613099,11674697,,42768,27409,272.977,,12.767,,1337231431,166,ethereum classic,etc
1128,2018/08/31,1590,,2.0970927785278E+14,,19787,,,15373798430099,43415281,,52893,37071,820.813,,12.741,,1332318098,235,ethereum classic,etc
1129,2018/09/01,1449,,2.0831760602957E+14,,11553,,,15010777399901,11423352,,44118,29019,258.927,,13.081,,1370447429,144,ethereum classic,etc
1130,2018/09/02,1406,,2.0324758619241E+14,,11207,,,14859714768592,11614891,,43167,27982,269.069,,13.226,,1386192116,135,ethereum classic,etc
1131,2018/09/03,1471,,2.201649657868E+14,,12589,,,16284700734978,29979421,,46032,30087,651.273,,14.093,,1476863611,219,ethereum classic,etc
1132,2018/09/04,1490,,2.237949031818E+14,,11060,,,16287120730513,16214219,,45512,28159,356.263,,13.982,,1468572983,205,ethereum classic,etc
1133,2018/09/05,1448,,222209082525502,,11296,,,16334157355586,38010234,,45003,28857,844.616,,13.065,,1370738935,227,ethereum classic,etc
1134,2018/09/06,1440,,2.250519625643E+14,,10770,,,16399452327998,19850687,,42626,27543,465.694,,11.525,,1209770320,205,ethereum classic,etc
1135,2018/09/07,1376,,2.3498553765677E+14,,10714,,,17275968359773,68692846,,41875,27571,1640,,11.812,,1239866478,266,ethereum classic,etc
1136,2018/09/08,1372,,2.3846111619993E+14,,10253,,,17470531165687,45418128,,40809,26346,1113,,11.486,,1206726319,195,ethereum classic,etc
1137,2018/09/09,1346,,2.4121342484552E+14,,9344,,,17660552158396,23484340,,40190,25860,584.333,,11.174,,1185063356,214,ethereum classic,etc
1138,2018/09/10,1402,,242972720977439,,10728,,,17784563958820,16162154,,42086,27201,384.027,,9.861,,1180155280,206,ethereum classic,etc
1139,2018/09/11,1470,,2.4873598435614E+14,,12923,,,18214190535213,27225417,,45725,29880,595.416,,11.289,,1186329443,271,ethereum classic,etc
1140,2018/09/12,1521,,2.4517001468475E+14,,15921,,,17794880560315,28534205,,48238,32916,591.53,,10.584,,1111954121,373,ethereum classic,etc
1141,2018/09/13,1463,,2.3118749017322E+14,,11498,,,16502172633596,19353789,,44419,28480,435.71,,10.975,,1154100723,274,ethereum classic,etc
1142,2018/09/14,1438,,2.1993458873921E+14,,10557,,,15808946102254,15666461,,43025,27212,364.125,,11.087,,1167224850,200,ethereum classic,etc
1143,2018/09/15,1473,,2.1948225050318E+14,,9979,,,16207376008508,9976249,,44533,26551,224.019,,6.995,,1183066535,208,ethereum classic,etc
1144,2018/09/16,1730,,216344843270051,,9616,,,15739820069436,11091283,,53913,26074,205.726,,2.354,,1173521819,140,ethereum classic,etc
1145,2018/09/17,1795,,2.1656725765771E+14,,10456,,,15735731433596,13906235,,56056,27033,248.078,,2.389,,1145463239,180,ethereum classic,etc
1146,2018/09/18,1746,,2.184605101385E+14,,10503,,,15697319928555,20326685,,53710,26964,378.453,,2.638,,1106902844,1572,ethereum classic,etc
1147,2018/09/19,1795,,2.1663178155194E+14,,10382,,,15889423246248,18463629,,57530,28165,320.939,,2.201,,1115868385,663,ethereum classic,etc
1148,2018/09/20,1662,,2.1449388616205E+14,,11153,,,15537859022670,11839406,,51374,27966,230.455,,5.394,,1135287397,245,ethereum classic,etc
1149,2018/09/21,1664,,2.0617732998533E+14,,15354,,,15067600865759,20024063,,53254,32690,376.011,,6.332,,1196289677,188,ethereum classic,etc
1150,2018/09/22,1472,,2.0992897556667E+14,,10519,,,15362120363398,39608782,,45444,27432,871.595,,11.459,,1208159096,289,ethereum classic,etc
1151,2018/09/23,1429,,2.072675855748E+14,,9503,,,15108710168358,11885743,,42702,26041,278.342,,8.447,,1216364633,190,ethereum classic,etc
1152,2018/09/24,1453,,2.0793397975052E+14,,9718,,,15260087928002,12125415,,43448,26127,279.079,,7.124,,1186126546,154,ethereum classic,etc
1153,2018/09/25,1511,,2.1315292421952E+14,,9528,,,15658535668571,15557511,,43765,26038,355.478,,7.41,,1130262529,144,ethereum classic,etc
1154,2018/09/26,1424,,2.1962767167541E+14,,10944,,,16039625232919,9872379,,43508,27152,226.91,,10.371,,1160951808,154,ethereum classic,etc
1155,2018/09/27,1420,,220237852189220,,10587,,,16043801970592,18928004,,43357,27424,436.562,,9.702,,1175903519,188,ethereum classic,etc
1156,2018/09/28,1396,,2.2130654928148E+14,,10519,,,16240537801438,13014277,,42574,26924,305.686,,11.291,,1198382296,118,ethereum classic,etc
1157,2018/09/29,1424,,2.1853739628191E+14,,10023,,,15849286263518,7935775,,43189,26697,183.745,,9.926,,1191721970,152,ethereum classic,etc
1158,2018/09/30,1440,,2.196697548753E+14,,10476,,,15948816777712,10685132,,42942,27098,248.827,,9.067,,1195742557,88,ethereum classic,etc
1159,2018/10/01,1580,,2.1176366730518E+14,,10632,,,15247616211166,11287137,,50268,26837,224.539,,4.381,,1189314528,124,ethereum classic,etc
1160,2018/10/02,1400,,2.0972216418856E+14,,10446,,,15358102254540,6908590,,42902,26757,161.032,,10.007,,1186140643,181,ethereum classic,etc
1161,2018/10/03,1444,,2.1437286615564E+14,,12113,,,15631792760116,10821436,,43716,28236,247.539,,5.841,,1162152758,190,ethereum classic,etc
1162,2018/10/04,1392,,2.1444776300316E+14,,10453,,,15659306161536,19983177,,41837,26825,477.644,,10.571,,1175090163,196,ethereum classic,etc
1163,2018/10/05,1388,,2.1319268466458E+14,,9832,,,15374690275833,19384632,,41242,26010,470.022,,8.927,,1166403417,199,ethereum classic,etc
1164,2018/10/06,1399,,2.0904273534889E+14,,9737,,,15238010701060,12747416,,42347,26178,301.023,,8.812,,1156882983,177,ethereum classic,etc
1165,2018/10/07,1407,,2.0820984584375E+14,,9836,,,15281046744739,10710331,,42762,26336,250.464,,8.128,,1145787098,147,ethereum classic,etc
1166,2018/10/08,1447,,2.1188756747573E+14,,11156,,,15335012747430,21094017,,44831,27986,470.523,,10.942,,1157601739,177,ethereum classic,etc
1167,2018/10/09,1679,,2.1147497138502E+14,,11521,,,15527025763875,11990050,,52721,27993,227.425,,3.77,,1155791100,233,ethereum classic,etc
1168,2018/10/10,1435,,2.0997718792598E+14,,10361,,,15140066758976,9439986,,42900,27061,220.046,,8.863,,1144736925,221,ethereum classic,etc
1169,2018/10/11,1528,,2.0898229678885E+14,,11359,,,15467935545195,38806442,,45787,28262,847.543,,9.892,,1046442613,143,ethereum classic,etc
1170,2018/10/12,1441,,2.0741389655847E+14,,10388,,,14903084689742,23905132,,43403,27365,550.771,,9.46,,1001192520,245,ethereum classic,etc
1171,2018/10/13,1414,,2.018281122016E+14,,10153,,,14686148511106,10415354,,42655,26841,244.177,,9.535,,1009548281,160,ethereum classic,etc
1172,2018/10/14,1396,,2.0452293549791E+14,,9943,,,14893273525551,10831774,,42485,26260,254.955,,9.527,,1018554922,160,ethereum classic,etc
1173,2018/10/15,1554,,2.0077988144955E+14,,14621,,,14390786344369,32474508,,49980,32222,649.75,,9.704,,1039605908,196,ethereum classic,etc
1174,2018/10/16,1490,,1.9898381647105E+14,,11198,,,14366419527604,8407130,,46739,29016,179.874,,8.76,,1043002339,152,ethereum classic,etc
1175,2018/10/17,1736,,1.9844726413697E+14,,20360,,,14518760660116,18604511,,57571,37813,323.158,,4.92,,1042048651,130,ethereum classic,etc
1176,2018/10/18,1463,,2.0185525685483E+14,,10730,,,14685795584010,8796876,,43620,27033,201.671,,7.595,,1041073904,104,ethereum classic,etc
1177,2018/10/19,1478,,2.0057759692528E+14,,10765,,,14568017354138,21915016,,43480,27187,504.025,,7.059,,1023876417,115,ethereum classic,etc
1178,2018/10/20,1503,,1.9695849601627E+14,,10056,,,14249846529705,3499428,,46391,27335,75.433,,6.213,,1031690764,104,ethereum classic,etc
1179,2018/10/21,1472,,1.9591750135065E+14,,10054,,,14077230060829,4611599,,44243,26967,104.233,,6.085,,1038553981,92,ethereum classic,etc
1180,2018/10/22,1475,,1.9886615037261E+14,,10917,,,14655019801604,13280897,,46512,27894,285.537,,5.993,,1053829402,113,ethereum classic,etc
1181,2018/10/23,1520,,2.0024259739184E+14,,12194,,,14545128634797,11151319,,47869,28871,232.955,,7.033,,1056022719,249,ethereum classic,etc
1182,2018/10/24,1439,,1.9887230782633E+14,,10507,,,14471081105004,23003307,,43692,27046,526.488,,6.902,,1046093611,123,ethereum classic,etc
1183,2018/10/25,1504,,1.9586649777532E+14,,13613,,,14130019438925,13328637,,46803,29957,284.782,,9.715,,1031210572,124,ethereum classic,etc
1184,2018/10/26,1705,,1.9190020028769E+14,,23365,,,13919654663874,40719974,,57397,40028,709.444,,9.692,,1026512096,129,ethereum classic,etc
1185,2018/10/27,1442,,1.9499013737208E+14,,10239,,,14150430643998,4286231,,43426,26434,98.702,,6.052,,1026006445,111,ethereum classic,etc
1186,2018/10/28,1468,,1.916551378418E+14,,10468,,,13899275287941,31465705,,44788,27098,702.548,,5.792,,1023926037,127,ethereum classic,etc
1187,2018/10/29,1524,,1.8766450495238E+14,,11685,,,13651295166194,25373913,,47006,28665,539.802,,9.137,,991948978,141,ethereum classic,etc
1188,2018/10/30,1494,,1.8895641006287E+14,,10792,,,13609846466781,13300201,,44193,27176,300.957,,8.899,,959320602,150,ethereum classic,etc
1189,2018/10/31,1510,,1.8801758917477E+14,,11181,,,13819296548873,8268947,,46150,27664,179.175,,6.308,,958193072,204,ethereum classic,etc
1190,2018/11/01,1863,,1.9020145736212E+14,,10989,,,13872126049210,5949553,,58308,27455,102.037,,1.832,,960082294,225,ethereum classic,etc
1191,2018/11/02,1592,,1.8164592734926E+14,,11460,,,13048856142956,50714437,,48095,27280,1054,,5.501,,970550407,140,ethereum classic,etc
1192,2018/11/03,1622,,1.791983250249E+14,,10774,,,12995005615090,7180687,,49958,26751,143.734,,4.574,,972521196,113,ethereum classic,etc
1193,2018/11/04,1512,,1.8260127726373E+14,,10695,,,13368423618190,8316104,,46205,26572,179.983,,5.472,,996043972,132,ethereum classic,etc
1194,2018/11/05,1593,,1.7994256754613E+14,,11225,,,13064708970927,9795554,,48422,27561,202.296,,4.871,,1000644345,131,ethereum classic,etc
1195,2018/11/06,1565,,1.7992207552949E+14,,11552,,,13056572142992,15469811,,48293,27801,320.332,,6.891,,1021758499,111,ethereum classic,etc
1196,2018/11/07,1645,,1.7723323691245E+14,,11586,,,12699197287299,27621988,,50788,27811,543.868,,4.941,,1035779603,136,ethereum classic,etc
1197,2018/11/08,1514,,1.7849012683487E+14,,11369,,,13195031269526,11899440,,46907,27373,253.682,,6.116,,1016589409,156,ethereum classic,etc
1198,2018/11/09,1495,,1.7929676610341E+14,,10532,,,13138243237958,7171010,,45609,26524,157.228,,5.671,,1014951974,138,ethereum classic,etc
1199,2018/11/10,1486,,1.8065078892719E+14,,10680,,,13082397186626,5489520,,44689,26400,122.838,,6.861,,1016574996,111,ethereum classic,etc
1200,2018/11/11,1434,,1.8078555830604E+14,,9991,,,13038198644503,6035210,,43578,25963,138.492,,6.991,,995764508,86,ethereum classic,etc
1201,2018/11/12,1458,,1.7584091855896E+14,,11045,,,12848765426324,17224117,,45014,26916,382.639,,9.255,,986772755,97,ethereum classic,etc
1202,2018/11/13,1440,,1.7582909074701E+14,,11155,,,12586632023029,8223100,,43393,27369,189.503,,9.148,,975048420,105,ethereum classic,etc
1203,2018/11/14,1469,,1.7642606257482E+14,,11421,,,12986875523381,38326265,,45588,27884,840.71,,8.706,,927727179,141,ethereum classic,etc
1204,2018/11/15,1408,,1.7786762736069E+14,,10690,,,12939066559514,30386804,,42484,26378,715.253,,7.707,,821348327,103,ethereum classic,etc
1205,2018/11/16,1546,,1.7502609663899E+14,,11135,,,12593392790296,16667173,,44169,25749,377.35,,7.639,,814980917,78,ethereum classic,etc
1206,2018/11/17,1384,,1.704993111556E+14,,9600,,,12377562047343,4771437,,40563,24178,117.63,,7.457,,796086199,63,ethereum classic,etc
1207,2018/11/18,1378,,1.6933473072373E+14,,9654,,,12329946877563,4719293,,40691,24141,115.979,,7.568,,808016277,62,ethereum classic,etc
1208,2018/11/19,1458,,1.6633320804961E+14,,11613,,,12023882513659,18297260,,44722,27523,409.133,,6.696,,714214616,81,ethereum classic,etc
1209,2018/11/20,1499,,1.6281809751144E+14,,11947,,,11789254787362,39871906,,46308,27900,861.015,,5.863,,625397962,65,ethereum classic,etc
1210,2018/11/21,1502,,1.5536444129729E+14,,10787,,,11128721222930,13489270,,45059,25808,299.369,,4.827,,603797098,141,ethereum classic,etc
1211,2018/11/22,1517,,1.5342640113004E+14,,10961,,,11166427603637,7627659,,46546,25700,163.874,,5.206,,608947602,391,ethereum classic,etc
1212,2018/11/23,1576,,1.5179213119125E+14,,11042,,,11163631553249,10518590,,49833,27668,211.077,,3.759,,551514681,262,ethereum classic,etc
1213,2018/11/24,1512,,1.5167430931807E+14,,10702,,,10892388006229,11779415,,46416,26525,253.779,,5.115,,546605600,147,ethereum classic,etc
1214,2018/11/25,1568,,1.4681284949839E+14,,11599,,,10631549593251,14394000,,49210,27949,292.502,,4.554,,486646951,66,ethereum classic,etc
1215,2018/11/26,1785,,1.4362533126858E+14,,11428,,,10444021711962,9820030,,56285,27432,174.47,,2.299,,491572211,84,ethereum classic,etc
1216,2018/11/27,1567,,1.3734434867329E+14,,11287,,,10028706437774,14019323,,47716,25978,293.808,,3.904,,466614721,113,ethereum classic,etc
1217,2018/11/28,1635,,1.3375977248451E+14,,11850,,,9822001636323,17250475,,51578,28307,334.454,,4.824,,515856891,87,ethereum classic,etc
1218,2018/11/29,1665,,1.33051092077E+14,,11913,,,9667370372542,41634863,,53010,29707,785.415,,4.912,,526194094,109,ethereum classic,etc
1219,2018/11/30,1650,,1.3156980546579E+14,,11802,,,9675745032391,56147409,,51646,27883,1087,,4.114,,515056453,113,ethereum classic,etc
1220,2018/12/01,1662,,1.353004613908E+14,,11173,,,9862182649229,15516164,,52652,27858,294.693,,4.518,,509359632,99,ethereum classic,etc
1221,2018/12/02,1640,,1.3568080661233E+14,,11857,,,10117124196482,12793045,,52363,28246,244.315,,5.017,,537865937,107,ethereum classic,etc
1222,2018/12/03,1686,,1.413179376271E+14,,12020,,,10058715196592,20048395,,51393,28147,390.1,,4.918,,527341590,187,ethereum classic,etc
1223,2018/12/04,1625,,1.3381074981612E+14,,13295,,,9784902101823,15458146,,50898,29283,303.708,,4.63,,495748440,254,ethereum classic,etc
1224,2018/12/05,1693,,1.2631056406604E+14,,12958,,,9059440733350,17444729,,53834,29690,324.047,,4.308,,461317144,110,ethereum classic,etc
1225,2018/12/06,1631,,1.2697302151624E+14,,12024,,,9278908708237,13716338,,52268,28893,262.423,,4,,428458039,null,ethereum classic,etc
1226,2018/12/07,1654,,1.249790401853E+14,,11893,,,9154584276559,18698714,,52860,28279,353.74,,3.584,,384121044,77,ethereum classic,etc
