,transactions,top_100_percent,sent_addresses,difficulty,google_trends,median_transaction_size,av_transaction_size,mining_profitability,hashrate,fee_reward,date,tweets,median_transaction_value,active_addresses,block_size,confirmation_time,market_cap,send_usd,av_transaction_value,full_name,coin
2034,,,,,,,,,,,2019/11/03,,,,,,1390169,,,potcoin,potcoin
2035,,,,,,,,,,,2019/11/04,,,,,,1331468,,,potcoin,potcoin
2036,,,,,,,,,,,2019/11/05,,,,,,1328395,,,potcoin,potcoin
2037,,,,,,,,,,,2019/11/06,,,,,,1294980,,,potcoin,potcoin
2038,,,,,,,,,,,2019/11/07,,,,,,1228701,,,potcoin,potcoin
2039,,,,,,,,,,,2019/11/08,,,,,,1199542,,,potcoin,potcoin
2040,,,,,,,,,,,2019/11/09,,,,,,1194170,,,potcoin,potcoin
2041,,,,,,,,,,,2019/11/10,,,,,,1204933,,,potcoin,potcoin
2042,,,,,,,,,,,2019/11/11,,,,,,1188145,,,potcoin,potcoin
2043,,,,,,,,,,,2019/11/12,,,,,,1189628,,,potcoin,potcoin
2044,,,,,,,,,,,2019/11/13,,,,,,1193259,,,potcoin,potcoin
2045,,,,,,,,,,,2019/11/14,,,,,,1239655,,,potcoin,potcoin
2046,,,,,,,,,,,2019/11/15,,,,,,1279069,,,potcoin,potcoin
2047,,,,,,,,,,,2019/11/16,,,,,,1228734,,,potcoin,potcoin
2048,,,,,,,,,,,2019/11/17,,,,,,1268580,,,potcoin,potcoin
2049,,,,,,,,,,,2019/11/18,,,,,,1281314,,,potcoin,potcoin
2050,,,,,,,,,,,2019/11/19,,,,,,1207987,,,potcoin,potcoin
2051,,,,,,,,,,,2019/11/20,,,,,,1216266,,,potcoin,potcoin
2052,,,,,,,,,,,2019/11/21,,,,,,1229795,,,potcoin,potcoin
2053,,,,,,,,,,,2019/11/22,,,,,,1075359,,,potcoin,potcoin
2054,,,,,,,,,,,2019/11/23,,,,,,1110039,,,potcoin,potcoin
2055,,,,,,,,,,,2019/11/24,,,,,,1159751,,,potcoin,potcoin
2056,,,,,,,,,,,2019/11/25,,,,,,1136990,,,potcoin,potcoin
2057,,,,,,,,,,,2019/11/26,,,,,,1164486,,,potcoin,potcoin
2058,,,,,,,,,,,2019/11/27,,,,,,1180227,,,potcoin,potcoin
2059,,,,,,,,,,,2019/11/28,,,,,,1252261,,,potcoin,potcoin
2060,,,,,,,,,,,2019/11/29,,,,,,1268491,,,potcoin,potcoin
2061,,,,,,,,,,,2019/11/30,,,,,,1222787,,,potcoin,potcoin
2062,,,,,,,,,,,2019/12/01,,,,,,1191509,,,potcoin,potcoin
2063,,,,,,,,,,,2019/12/02,,,,,,1179448,,,potcoin,potcoin
2064,,,,,,,,,,,2019/12/03,,,,,,1193213,,,potcoin,potcoin
2065,,,,,,,,,,,2019/12/04,,,,,,1123579,,,potcoin,potcoin
2066,,,,,,,,,,,2019/12/05,,,,,,1124264,,,potcoin,potcoin
2067,,,,,,,,,,,2019/12/06,,,,,,1126563,,,potcoin,potcoin
2068,,,,,,,,,,,2019/12/07,,,,,,1141085,,,potcoin,potcoin
2069,,,,,,,,,,,2019/12/08,,,,,,1148775,,,potcoin,potcoin
2070,,,,,,,,,,,2019/12/09,,,,,,1152739,,,potcoin,potcoin
2071,,,,,,,,,,,2019/12/10,,,,,,1113888,,,potcoin,potcoin
2072,,,,,,,,,,,2019/12/11,,,,,,1085790,,,potcoin,potcoin
2073,,,,,,,,,,,2019/12/12,,,,,,1088075,,,potcoin,potcoin
2074,,,,,,,,,,,2019/12/13,,,,,,1095197,,,potcoin,potcoin
2075,,,,,,,,,,,2019/12/14,,,,,,1116314,,,potcoin,potcoin
2076,,,,,,,,,,,2019/12/15,,,,,,1084153,,,potcoin,potcoin
2077,,,,,,,,,,,2019/12/16,,,,,,1083347,,,potcoin,potcoin
2078,,,,,,,,,,,2019/12/17,,,,,,1026174,,,potcoin,potcoin
2079,,,,,,,,,,,2019/12/18,,,,,,1131083,,,potcoin,potcoin
2080,,,,,,,,,,,2019/12/19,,,,,,1248313,,,potcoin,potcoin
2081,,,,,,,,,,,2019/12/20,,,,,,1268080,,,potcoin,potcoin
2082,,,,,,,,,,,2019/12/21,,,,,,1181967,,,potcoin,potcoin
2083,,,,,,,,,,,2019/12/22,,,,,,1237827,,,potcoin,potcoin
2084,,,,,,,,,,,2019/12/23,,,,,,1199101,,,potcoin,potcoin
2085,,,,,,,,,,,2019/12/24,,,,,,1177305,,,potcoin,potcoin
2086,,,,,,,,,,,2019/12/25,,,,,,1172214,,,potcoin,potcoin
2087,,,,,,,,,,,2019/12/26,,,,,,1301133,,,potcoin,potcoin
2088,,,,,,,,,,,2019/12/27,,,,,,1363587,,,potcoin,potcoin
2089,,,,,,,,,,,2019/12/28,,,,,,1407769,,,potcoin,potcoin
2090,,,,,,,,,,,2019/12/29,,,,,,1460004,,,potcoin,potcoin
2091,,,,,,,,,,,2019/12/30,,,,,,1298685,,,potcoin,potcoin
2092,,,,,,,,,,,2019/12/31,,,,,,1321994,,,potcoin,potcoin
2093,,,,,,,,,,,2020/01/01,,,,,,1297682,,,potcoin,potcoin
2094,,,,,,,,,,,2020/01/02,,,,,,1257104,,,potcoin,potcoin
2095,,,,,,,,,,,2020/01/03,,,,,,1256469,,,potcoin,potcoin
2096,,,,,,,,,,,2020/01/04,,,,,,1240430,,,potcoin,potcoin
2097,,,,,,,,,,,2020/01/05,,,,,,1237370,,,potcoin,potcoin
2098,,,,,,,,,,,2020/01/06,,,,,,1260702,,,potcoin,potcoin
2099,,,,,,,,,,,2020/01/07,,,,,,1298798,,,potcoin,potcoin
2100,,,,,,,,,,,2020/01/08,,,,,,1378296,,,potcoin,potcoin
2101,,,,,,,,,,,2020/01/09,,,,,,1284280,,,potcoin,potcoin
2102,,,,,,,,,,,2020/01/10,,,,,,1304135,,,potcoin,potcoin
2103,,,,,,,,,,,2020/01/11,,,,,,1297558,,,potcoin,potcoin
2104,,,,,,,,,,,2020/01/12,,,,,,1286079,,,potcoin,potcoin
2105,,,,,,,,,,,2020/01/13,,,,,,1286290,,,potcoin,potcoin
2106,,,,,,,,,,,2020/01/14,,,,,,1349668,,,potcoin,potcoin
2107,,,,,,,,,,,2020/01/15,,,,,,1409909,,,potcoin,potcoin
2108,,,,,,,,,,,2020/01/16,,,,,,1420148,,,potcoin,potcoin
2109,,,,,,,,,,,2020/01/17,,,,,,1497375,,,potcoin,potcoin
2110,,,,,,,,,,,2020/01/18,,,,,,1540831,,,potcoin,potcoin
2111,,,,,,,,,,,2020/01/19,,,,,,1606197,,,potcoin,potcoin
2112,,,,,,,,,,,2020/01/20,,,,,,1504184,,,potcoin,potcoin
2113,,,,,,,,,,,2020/01/21,,,,,,1604744,,,potcoin,potcoin
2114,,,,,,,,,,,2020/01/22,,,,,,1695396,,,potcoin,potcoin
2115,,,,,,,,,,,2020/01/23,,,,,,1659664,,,potcoin,potcoin
2116,,,,,,,,,,,2020/01/24,,,,,,1678824,,,potcoin,potcoin
2117,,,,,,,,,,,2020/01/25,,,,,,1680862,,,potcoin,potcoin
2118,,,,,,,,,,,2020/01/26,,,,,,1708107,,,potcoin,potcoin
2119,,,,,,,,,,,2020/01/27,,,,,,1773941,,,potcoin,potcoin
2120,,,,,,,,,,,2020/01/28,,,,,,1987098,,,potcoin,potcoin
2121,,,,,,,,,,,2020/01/29,,,,,,2588471,,,potcoin,potcoin
2122,,,,,,,,,,,2020/01/30,,,,,,2495737,,,potcoin,potcoin
2123,,,,,,,,,,,2020/01/31,,,,,,2235109,,,potcoin,potcoin
2124,,,,,,,,,,,2020/02/01,,,,,,2388009,,,potcoin,potcoin
2125,,,,,,,,,,,2020/02/02,,,,,,3035853,,,potcoin,potcoin
2126,,,,,,,,,,,2020/02/03,,,,,,3694469,,,potcoin,potcoin
2127,,,,,,,,,,,2020/02/04,,,,,,3467628,,,potcoin,potcoin
2128,,,,,,,,,,,2020/02/05,,,,,,3435622,,,potcoin,potcoin
2129,,,,,,,,,,,2020/02/06,,,,,,3367142,,,potcoin,potcoin
2130,,,,,,,,,,,2020/02/07,,,,,,3516468,,,potcoin,potcoin
2131,,,,,,,,,,,2020/02/08,,,,,,3426637,,,potcoin,potcoin
2132,,,,,,,,,,,2020/02/09,,,,,,3665803,,,potcoin,potcoin
2133,,,,,,,,,,,2020/02/10,,,,,,3484985,,,potcoin,potcoin
2134,,,,,,,,,,,2020/02/11,,,,,,3341245,,,potcoin,potcoin
2135,,,,,,,,,,,2020/02/12,,,,,,3308645,,,potcoin,potcoin
2136,,,,,,,,,,,2020/02/13,,,,,,3282279,,,potcoin,potcoin
2137,,,,,,,,,,,2020/02/14,,,,,,3427860,,,potcoin,potcoin
2138,,,,,,,,,,,2020/02/15,,,,,,3496864,,,potcoin,potcoin
2139,,,,,,,,,,,2020/02/16,,,,,,3370254,,,potcoin,potcoin
2140,,,,,,,,,,,2020/02/17,,,,,,3271093,,,potcoin,potcoin
2141,,,,,,,,,,,2020/02/18,,,,,,3283111,,,potcoin,potcoin
2142,,,,,,,,,,,2020/02/19,,,,,,3236457,,,potcoin,potcoin
2143,,,,,,,,,,,2020/02/20,,,,,,2874258,,,potcoin,potcoin
2144,,,,,,,,,,,2020/02/21,,,,,,2764433,,,potcoin,potcoin
2145,,,,,,,,,,,2020/02/22,,,,,,2902938,,,potcoin,potcoin
2146,,,,,,,,,,,2020/02/23,,,,,,2865584,,,potcoin,potcoin
2147,,,,,,,,,,,2020/02/24,,,,,,2845670,,,potcoin,potcoin
2148,,,,,,,,,,,2020/02/25,,,,,,2708171,,,potcoin,potcoin
2149,,,,,,,,,,,2020/02/26,,,,,,2594904,,,potcoin,potcoin
2150,,,,,,,,,,,2020/02/27,,,,,,2448427,,,potcoin,potcoin
2151,,,,,,,,,,,2020/02/28,,,,,,2351535,,,potcoin,potcoin
2152,,,,,,,,,,,2020/02/29,,,,,,2293136,,,potcoin,potcoin
2153,,,,,,,,,,,2020/03/01,,,,,,2234736,,,potcoin,potcoin
2154,,,,,,,,,,,2020/03/02,,,,,,2215991,,,potcoin,potcoin
2155,,,,,,,,,,,2020/03/03,,,,,,2149721,,,potcoin,potcoin
2156,,,,,,,,,,,2020/03/04,,,,,,2108016,,,potcoin,potcoin
2157,,,,,,,,,,,2020/03/05,,,,,,2092812,,,potcoin,potcoin
2158,,,,,,,,,,,2020/03/06,,,,,,2094416,,,potcoin,potcoin
2159,,,,,,,,,,,2020/03/07,,,,,,2038199,,,potcoin,potcoin
2160,,,,,,,,,,,2020/03/08,,,,,,1767362,,,potcoin,potcoin
2161,,,,,,,,,,,2020/03/09,,,,,,1615816,,,potcoin,potcoin
2162,,,,,,,,,,,2020/03/10,,,,,,1569016,,,potcoin,potcoin
2163,,,,,,,,,,,2020/03/11,,,,,,1603914,,,potcoin,potcoin
2164,,,,,,,,,,,2020/03/12,,,,,,1281773,,,potcoin,potcoin
2165,,,,,,,,,,,2020/03/13,,,,,,999200,,,potcoin,potcoin
2166,,,,,,,,,,,2020/03/14,,,,,,1060821,,,potcoin,potcoin
2167,,,,,,,,,,,2020/03/15,,,,,,1062706,,,potcoin,potcoin
2168,,,,,,,,,,,2020/03/16,,,,,,983836,,,potcoin,potcoin
2169,,,,,,,,,,,2020/03/17,,,,,,961859,,,potcoin,potcoin
2170,,,,,,,,,,,2020/03/18,,,,,,966423,,,potcoin,potcoin
2171,,,,,,,,,,,2020/03/19,,,,,,1116343,,,potcoin,potcoin
2172,,,,,,,,,,,2020/03/20,,,,,,1126561,,,potcoin,potcoin
2173,,,,,,,,,,,2020/03/21,,,,,,1088774,,,potcoin,potcoin
2174,,,,,,,,,,,2020/03/22,,,,,,1106472,,,potcoin,potcoin
2175,,,,,,,,,,,2020/03/23,,,,,,1128831,,,potcoin,potcoin
2176,,,,,,,,,,,2020/03/24,,,,,,1203990,,,potcoin,potcoin
2177,,,,,,,,,,,2020/03/25,,,,,,1178234,,,potcoin,potcoin
2178,,,,,,,,,,,2020/03/26,,,,,,1191579,,,potcoin,potcoin
2179,,,,,,,,,,,2020/03/27,,,,,,1218957,,,potcoin,potcoin
2180,,,,,,,,,,,2020/03/28,,,,,,1102244,,,potcoin,potcoin
2181,,,,,,,,,,,2020/03/29,,,,,,1131498,,,potcoin,potcoin
2182,,,,,,,,,,,2020/03/30,,,,,,1112397,,,potcoin,potcoin
2183,,,,,,,,,,,2020/03/31,,,,,,1105053,,,potcoin,potcoin
2184,,,,,,,,,,,2020/04/01,,,,,,1142195,,,potcoin,potcoin
2185,,,,,,,,,,,2020/04/02,,,,,,1203995,,,potcoin,potcoin
2186,,,,,,,,,,,2020/04/03,,,,,,1190567,,,potcoin,potcoin
2187,,,,,,,,,,,2020/04/04,,,,,,1177417,,,potcoin,potcoin
2188,,,,,,,,,,,2020/04/05,,,,,,1143443,,,potcoin,potcoin
2189,,,,,,,,,,,2020/04/06,,,,,,1202819,,,potcoin,potcoin
2190,,,,,,,,,,,2020/04/07,,,,,,1227582,,,potcoin,potcoin
2191,,,,,,,,,,,2020/04/08,,,,,,1317493,,,potcoin,potcoin
2192,,,,,,,,,,,2020/04/09,,,,,,1325767,,,potcoin,potcoin
2193,,,,,,,,,,,2020/04/10,,,,,,1286396,,,potcoin,potcoin
2194,,,,,,,,,,,2020/04/11,,,,,,1243613,,,potcoin,potcoin
2195,,,,,,,,,,,2020/04/12,,,,,,1231746,,,potcoin,potcoin
2196,,,,,,,,,,,2020/04/13,,,,,,1223009,,,potcoin,potcoin
2197,,,,,,,,,,,2020/04/14,,,,,,1180418,,,potcoin,potcoin
2198,,,,,,,,,,,2020/04/15,,,,,,1160775,,,potcoin,potcoin
2199,,,,,,,,,,,2020/04/16,,,,,,1180217,,,potcoin,potcoin
2200,,,,,,,,,,,2020/04/17,,,,,,1206318,,,potcoin,potcoin
2201,,,,,,,,,,,2020/04/18,,,,,,1219849,,,potcoin,potcoin
2202,,,,,,,,,,,2020/04/19,,,,,,1238173,,,potcoin,potcoin
2203,,,,,,,,,,,2020/04/20,,,,,,1221565,,,potcoin,potcoin
2204,,,,,,,,,,,2020/04/21,,,,,,1162056,,,potcoin,potcoin
2205,,,,,,,,,,,2020/04/22,,,,,,1176227,,,potcoin,potcoin
2206,,,,,,,,,,,2020/04/23,,,,,,1207243,,,potcoin,potcoin
2207,,,,,,,,,,,2020/04/24,,,,,,1255352,,,potcoin,potcoin
2208,,,,,,,,,,,2020/04/25,,,,,,1289879,,,potcoin,potcoin
2209,,,,,,,,,,,2020/04/26,,,,,,1299894,,,potcoin,potcoin
2210,,,,,,,,,,,2020/04/27,,,,,,1334471,,,potcoin,potcoin
2211,,,,,,,,,,,2020/04/28,,,,,,1340850,,,potcoin,potcoin
2212,,,,,,,,,,,2020/04/29,,,,,,1432515,,,potcoin,potcoin
2213,,,,,,,,,,,2020/04/30,,,,,,1734142,,,potcoin,potcoin
2214,,,,,,,,,,,2020/05/01,,,,,,1767374,,,potcoin,potcoin
2215,,,,,,,,,,,2020/05/02,,,,,,1828154,,,potcoin,potcoin
2216,,,,,,,,,,,2020/05/03,,,,,,2054737,,,potcoin,potcoin
2217,,,,,,,,,,,2020/05/04,,,,,,2137660,,,potcoin,potcoin
2218,,,,,,,,,,,2020/05/05,,,,,,2051128,,,potcoin,potcoin
2219,,,,,,,,,,,2020/05/06,,,,,,2004632,,,potcoin,potcoin
2220,,,,,,,,,,,2020/05/07,,,,,,2183986,,,potcoin,potcoin
2221,,,,,,,,,,,2020/05/08,,,,,,2141532,,,potcoin,potcoin
2222,,,,,,,,,,,2020/05/09,,,,,,2102844,,,potcoin,potcoin
2223,,,,,,,,,,,2020/05/10,,,,,,1888433,,,potcoin,potcoin
2224,,,,,,,,,,,2020/05/11,,,,,,1847876,,,potcoin,potcoin
2225,,,,,,,,,,,2020/05/12,,,,,,1929253,,,potcoin,potcoin
2226,,,,,,,,,,,2020/05/13,,,,,,2089112,,,potcoin,potcoin
2227,,,,,,,,,,,2020/05/14,,,,,,2057272,,,potcoin,potcoin
2228,,,,,,,,,,,2020/05/15,,,,,,2063792,,,potcoin,potcoin
2229,,,,,,,,,,,2020/05/16,,,,,,2039942,,,potcoin,potcoin
2230,,,,,,,,,,,2020/05/17,,,,,,2013082,,,potcoin,potcoin
2231,,,,,,,,,,,2020/05/18,,,,,,2056080,,,potcoin,potcoin
2232,,,,,,,,,,,2020/05/19,,,,,,2039211,,,potcoin,potcoin
2233,,,,,,,,,,,2020/05/20,,,,,,2002725,,,potcoin,potcoin
2234,,,,,,,,,,,2020/05/21,,,,,,1903685,,,potcoin,potcoin
2235,,,,,,,,,,,2020/05/22,,,,,,1875977,,,potcoin,potcoin
2236,,,,,,,,,,,2020/05/23,,,,,,1890439,,,potcoin,potcoin
2237,,,,,,,,,,,2020/05/24,,,,,,1855738,,,potcoin,potcoin
2238,,,,,,,,,,,2020/05/25,,,,,,1790788,,,potcoin,potcoin
2239,,,,,,,,,,,2020/05/26,,,,,,1822507,,,potcoin,potcoin
2240,,,,,,,,,,,2020/05/27,,,,,,1869966,,,potcoin,potcoin
2241,,,,,,,,,,,2020/05/28,,,,,,1845801,,,potcoin,potcoin
2242,,,,,,,,,,,2020/05/29,,,,,,1859437,,,potcoin,potcoin
2243,,,,,,,,,,,2020/05/30,,,,,,1938269,,,potcoin,potcoin
2244,,,,,,,,,,,2020/05/31,,,,,,1933945,,,potcoin,potcoin
2245,,,,,,,,,,,2020/06/01,,,,,,1931106,,,potcoin,potcoin
2246,,,,,,,,,,,2020/06/02,,,,,,1986083,,,potcoin,potcoin
2247,,,,,,,,,,,2020/06/03,,,,,,1915240,,,potcoin,potcoin
2248,,,,,,,,,,,2020/06/04,,,,,,1970830,,,potcoin,potcoin
2249,,,,,,,,,,,2020/06/05,,,,,,2005262,,,potcoin,potcoin
2250,,,,,,,,,,,2020/06/06,,,,,,1971027,,,potcoin,potcoin
2251,,,,,,,,,,,2020/06/07,,,,,,1953091,,,potcoin,potcoin
2252,,,,,,,,,,,2020/06/08,,,,,,1943036,,,potcoin,potcoin
2253,,,,,,,,,,,2020/06/09,,,,,,1929909,,,potcoin,potcoin
2254,,,,,,,,,,,2020/06/10,,,,,,1925249,,,potcoin,potcoin
2255,,,,,,,,,,,2020/06/11,,,,,,1944679,,,potcoin,potcoin
2256,,,,,,,,,,,2020/06/12,,,,,,1883437,,,potcoin,potcoin
2257,,,,,,,,,,,2020/06/13,,,,,,1882043,,,potcoin,potcoin
2258,,,,,,,,,,,2020/06/14,,,,,,1863648,,,potcoin,potcoin
2259,,,,,,,,,,,2020/06/15,,,,,,1811569,,,potcoin,potcoin
2260,,,,,,,,,,,2020/06/16,,,,,,1815266,,,potcoin,potcoin
2261,,,,,,,,,,,2020/06/17,,,,,,1868236,,,potcoin,potcoin
2262,,,,,,,,,,,2020/06/18,,,,,,1977649,,,potcoin,potcoin
2263,,,,,,,,,,,2020/06/19,,,,,,1941981,,,potcoin,potcoin
2264,,,,,,,,,,,2020/06/20,,,,,,1955814,,,potcoin,potcoin
2265,,,,,,,,,,,2020/06/21,,,,,,1923450,,,potcoin,potcoin
2266,,,,,,,,,,,2020/06/22,,,,,,1859036,,,potcoin,potcoin
2267,,,,,,,,,,,2020/06/23,,,,,,1907717,,,potcoin,potcoin
2268,,,,,,,,,,,2020/06/24,,,,,,1884179,,,potcoin,potcoin
2269,,,,,,,,,,,2020/06/25,,,,,,1865536,,,potcoin,potcoin
2270,,,,,,,,,,,2020/06/26,,,,,,1919705,,,potcoin,potcoin
2271,,,,,,,,,,,2020/06/27,,,,,,1837484,,,potcoin,potcoin
2272,,,,,,,,,,,2020/06/28,,,,,,1701669,,,potcoin,potcoin
2273,,,,,,,,,,,2020/06/29,,,,,,1716683,,,potcoin,potcoin
2274,,,,,,,,,,,2020/06/30,,,,,,1681147,,,potcoin,potcoin
2275,,,,,,,,,,,2020/07/01,,,,,,1672855,,,potcoin,potcoin
2276,,,,,,,,,,,2020/07/02,,,,,,1685976,,,potcoin,potcoin
2277,,,,,,,,,,,2020/07/03,,,,,,1818504,,,potcoin,potcoin
2278,,,,,,,,,,,2020/07/04,,,,,,1823562,,,potcoin,potcoin
2279,,,,,,,,,,,2020/07/05,,,,,,1796865,,,potcoin,potcoin
2280,,,,,,,,,,,2020/07/06,,,,,,1811036,,,potcoin,potcoin
2281,,,,,,,,,,,2020/07/07,,,,,,1831321,,,potcoin,potcoin
2282,,,,,,,,,,,2020/07/08,,,,,,1873456,,,potcoin,potcoin
2283,,,,,,,,,,,2020/07/09,,,,,,1754601,,,potcoin,potcoin
2284,,,,,,,,,,,2020/07/10,,,,,,1723674,,,potcoin,potcoin
2285,,,,,,,,,,,2020/07/11,,,,,,1710659,,,potcoin,potcoin
2286,,,,,,,,,,,2020/07/12,,,,,,1723384,,,potcoin,potcoin
2287,,,,,,,,,,,2020/07/13,,,,,,1732309,,,potcoin,potcoin
2288,,,,,,,,,,,2020/07/14,,,,,,1720903,,,potcoin,potcoin
2289,,,,,,,,,,,2020/07/15,,,,,,1744041,,,potcoin,potcoin
2290,,,,,,,,,,,2020/07/16,,,,,,1717500,,,potcoin,potcoin
2291,,,,,,,,,,,2020/07/17,,,,,,1661621,,,potcoin,potcoin
2292,,,,,,,,,,,2020/07/18,,,,,,1655246,,,potcoin,potcoin
2293,,,,,,,,,,,2020/07/19,,,,,,1621941,,,potcoin,potcoin
2294,,,,,,,,,,,2020/07/20,,,,,,1597128,,,potcoin,potcoin
2295,,,,,,,,,,,2020/07/21,,,,,,1633781,,,potcoin,potcoin
2296,,,,,,,,,,,2020/07/22,,,,,,1646283,,,potcoin,potcoin
2297,,,,,,,,,,,2020/07/23,,,,,,1695262,,,potcoin,potcoin
2298,,,,,,,,,,,2020/07/24,,,,,,1665685,,,potcoin,potcoin
2299,,,,,,,,,,,2020/07/25,,,,,,1667900,,,potcoin,potcoin
2300,,,,,,,,,,,2020/07/26,,,,,,1696527,,,potcoin,potcoin
2301,,,,,,,,,,,2020/07/27,,,,,,1776591,,,potcoin,potcoin
2302,,,,,,,,,,,2020/07/28,,,,,,1871333,,,potcoin,potcoin
2303,,,,,,,,,,,2020/07/29,,,,,,1838448,,,potcoin,potcoin
2304,,,,,,,,,,,2020/07/30,,,,,,1858787,,,potcoin,potcoin
2305,,,,,,,,,,,2020/07/31,,,,,,1958671,,,potcoin,potcoin
2306,,,,,,,,,,,2020/08/01,,,,,,1881428,,,potcoin,potcoin
2307,,,,,,,,,,,2020/08/02,,,,,,1829860,,,potcoin,potcoin
2308,,,,,,,,,,,2020/08/03,,,,,,1790348,,,potcoin,potcoin
2309,,,,,,,,,,,2020/08/04,,,,,,1810114,,,potcoin,potcoin
2310,,,,,,,,,,,2020/08/05,,,,,,1842121,,,potcoin,potcoin
2311,,,,,,,,,,,2020/08/06,,,,,,1850957,,,potcoin,potcoin
2312,,,,,,,,,,,2020/08/07,,,,,,1859492,,,potcoin,potcoin
2313,,,,,,,,,,,2020/08/08,,,,,,1864594,,,potcoin,potcoin
2314,,,,,,,,,,,2020/08/09,,,,,,1923024,,,potcoin,potcoin
2315,,,,,,,,,,,2020/08/10,,,,,,1897692,,,potcoin,potcoin
2316,,,,,,,,,,,2020/08/11,,,,,,1831648,,,potcoin,potcoin
2317,,,,,,,,,,,2020/08/12,,,,,,1797483,,,potcoin,potcoin
2318,,,,,,,,,,,2020/08/13,,,,,,1853599,,,potcoin,potcoin
2319,,,,,,,,,,,2020/08/14,,,,,,1890741,,,potcoin,potcoin
2320,,,,,,,,,,,2020/08/15,,,,,,1888291,,,potcoin,potcoin
2321,,,,,,,,,,,2020/08/16,,,,,,1927743,,,potcoin,potcoin
2322,,,,,,,,,,,2020/08/17,,,,,,1958358,,,potcoin,potcoin
2323,,,,,,,,,,,2020/08/18,,,,,,1984485,,,potcoin,potcoin
2324,,,,,,,,,,,2020/08/19,,,,,,1970545,,,potcoin,potcoin
2325,,,,,,,,,,,2020/08/20,,,,,,2004853,,,potcoin,potcoin
2326,,,,,,,,,,,2020/08/21,,,,,,1936779,,,potcoin,potcoin
2327,,,,,,,,,,,2020/08/22,,,,,,1816541,,,potcoin,potcoin
2328,,,,,,,,,,,2020/08/23,,,,,,1827820,,,potcoin,potcoin
2329,,,,,,,,,,,2020/08/24,,,,,,1809679,,,potcoin,potcoin
2330,,,,,,,,,,,2020/08/25,,,,,,1798398,,,potcoin,potcoin
2331,,,,,,,,,,,2020/08/26,,,,,,1785631,,,potcoin,potcoin
2332,,,,,,,,,,,2020/08/27,,,,,,1955171,,,potcoin,potcoin
2333,,,,,,,,,,,2020/08/28,,,,,,1936608,,,potcoin,potcoin
2334,,,,,,,,,,,2020/08/29,,,,,,1926449,,,potcoin,potcoin
2335,,,,,,,,,,,2020/08/30,,,,,,1900171,,,potcoin,potcoin
2336,,,,,,,,,,,2020/08/31,,,,,,1874372,,,potcoin,potcoin
2337,,,,,,,,,,,2020/09/01,,,,,,1837575,,,potcoin,potcoin
2338,,,,,,,,,,,2020/09/02,,,,,,1764691,,,potcoin,potcoin
2339,,,,,,,,,,,2020/09/03,,,,,,1703604,,,potcoin,potcoin
2340,,,,,,,,,,,2020/09/04,,,,,,1602349,,,potcoin,potcoin
2341,,,,,,,,,,,2020/09/05,,,,,,1540438,,,potcoin,potcoin
2342,,,,,,,,,,,2020/09/06,,,,,,1540172,,,potcoin,potcoin
2343,,,,,,,,,,,2020/09/07,,,,,,1503714,,,potcoin,potcoin
2344,,,,,,,,,,,2020/09/08,,,,,,1503609,,,potcoin,potcoin
2345,,,,,,,,,,,2020/09/09,,,,,,1550702,,,potcoin,potcoin
2346,,,,,,,,,,,2020/09/10,,,,,,1511855,,,potcoin,potcoin
2347,,,,,,,,,,,2020/09/11,,,,,,1479451,,,potcoin,potcoin
2348,,,,,,,,,,,2020/09/12,,,,,,1487068,,,potcoin,potcoin
2349,,,,,,,,,,,2020/09/13,,,,,,1475226,,,potcoin,potcoin
2350,,,,,,,,,,,2020/09/14,,,,,,1482006,,,potcoin,potcoin
2351,,,,,,,,,,,2020/09/15,,,,,,1494045,,,potcoin,potcoin
2352,,,,,,,,,,,2020/09/16,,,,,,1487627,,,potcoin,potcoin
2353,,,,,,,,,,,2020/09/17,,,,,,1476531,,,potcoin,potcoin
2354,,,,,,,,,,,2020/09/18,,,,,,1481358,,,potcoin,potcoin
2355,,,,,,,,,,,2020/09/19,,,,,,1543701,,,potcoin,potcoin
2356,,,,,,,,,,,2020/09/20,,,,,,1498193,,,potcoin,potcoin
2357,,,,,,,,,,,2020/09/21,,,,,,1465066,,,potcoin,potcoin
2358,,,,,,,,,,,2020/09/22,,,,,,1353601,,,potcoin,potcoin
2359,,,,,,,,,,,2020/09/23,,,,,,1276119,,,potcoin,potcoin
2360,,,,,,,,,,,2020/09/24,,,,,,1272427,,,potcoin,potcoin
2361,,,,,,,,,,,2020/09/25,,,,,,1334811,,,potcoin,potcoin
2362,,,,,,,,,,,2020/09/26,,,,,,1307502,,,potcoin,potcoin
2363,,,,,,,,,,,2020/09/27,,,,,,1595034,,,potcoin,potcoin
2364,,,,,,,,,,,2020/09/28,,,,,,1571620,,,potcoin,potcoin
2365,,,,,,,,,,,2020/09/29,,,,,,1451461,,,potcoin,potcoin
2366,,,,,,,,,,,2020/09/30,,,,,,1395807,,,potcoin,potcoin
2367,,,,,,,,,,,2020/10/01,,,,,,1342593,,,potcoin,potcoin
2368,,,,,,,,,,,2020/10/02,,,,,,1296265,,,potcoin,potcoin
2369,,,,,,,,,,,2020/10/03,,,,,,1281322,,,potcoin,potcoin
2370,,,,,,,,,,,2020/10/04,,,,,,1325789,,,potcoin,potcoin
2371,,,,,,,,,,,2020/10/05,,,,,,1324990,,,potcoin,potcoin
