,date,active_addresses,tweets,top_100_percent,difficulty,transactions,av_transaction_size,market_cap,confirmation_time,median_transaction_value,send_usd,google_trends,block_size,mining_profitability,hashrate,sent_addresses,median_transaction_size,fee_reward,av_transaction_value,full_name,coin
2921,2017/01/02,600708,26461,18.607,317688400354,290792,,16221390111,9.057,148.871,1587359528,26.119,944795,0.927,2.2867290635682E+18,396545,0.204,5.377,5552,bitcoin,btc
2922,2017/01/03,545102,27269,18.661,317688400354,301500,,16341508214,8.78,155.286,1981844812,24.111,906491,0.829,2.6596952409808E+18,402631,0.203,5.424,6573,bitcoin,btc
2923,2017/01/04,584414,31611,18.664,317688400354,328489,,17268680621,9.412,175.91,2665385089,27.987,985980,0.933,2.4252191162929E+18,430480,0.243,9.185,8114,bitcoin,btc
2924,2017/01/05,549210,33407,18.684,317688400354,288361,,16789072075,10.286,208.689,3130483456,33.725,984114,0.779,2.5011623355071E+18,389602,0.236,6.169,10856,bitcoin,btc
2925,2017/01/06,636009,29065,18.531,317688400354,346244,,14914627607,8.944,155.765,2875489022,28.983,984248,0.849,2.338325149638E+18,440939,0.21,5.972,8305,bitcoin,btc
2926,2017/01/07,575818,22717,18.567,317688400354,281922,,13910322895,10.435,136.379,1861640313,24.453,987163,0.669,2.3694147861862E+18,379193,0.196,5.809,6632,bitcoin,btc
2927,2017/01/08,517117,19595,18.594,317688400354,259934,,14609443558,8.623,141.378,1524856558,21.574,810337,0.847,2.33864493269E+18,343168,0.185,4.19,5866,bitcoin,btc
2928,2017/01/09,513475,23277,18.552,317688400354,269811,,14321031800,10.588,177.717,1864898724,20.915,922920,0.636,2.52440126463E+18,367296,0.201,5.665,6912,bitcoin,btc
2929,2017/01/10,589739,22918,18.553,319489481520,323728,,14456981527,9,140.865,2119444781,18.725,959638,0.851,2.2400074250081E+18,407597,0.203,5.66,6547,bitcoin,btc
2930,2017/01/11,525287,29228,18.516,336899932796,302905,,13562544471,9.412,169.484,3355231110,21.916,922933,0.621,2.7505919312432E+18,380784,0.191,5.527,11077,bitcoin,btc
2931,2017/01/12,525778,30387,18.517,336899932796,294953,,12565911783,8.372,152.864,2749814409,23.089,801596,0.652,2.7021707709507E+18,377809,0.177,4.68,9502,bitcoin,btc
2932,2017/01/13,513655,28785,18.54,336899932796,272597,,12952126834,9.6,153.086,1900156509,18.549,840405,0.552,2.8753844084395E+18,365999,0.182,4.921,7045,bitcoin,btc
2933,2017/01/14,487220,22367,18.46,336899932796,242097,,13281564520,8.372,122.198,1236862491,17.537,742684,0.705,2.6199608724985E+18,334497,0.168,3.886,5109,bitcoin,btc
2934,2017/01/15,475729,22232,18.402,336899932796,235832,,13131466252,8.623,104.056,1406243872,16.022,676985,0.628,2.8194201204714E+18,314063,0.165,3.792,5963,bitcoin,btc
2935,2017/01/16,513070,24103,18.399,336899932796,267471,,13289558721,8.521,137.454,1722603291,16.001,758252,0.64,2.8614513454323E+18,367948,0.179,4.68,6440,bitcoin,btc
2936,2017/01/17,551064,25648,18.393,336899932796,292539,,14052570217,9.114,137.215,2015926931,17.858,900159,0.682,2.6682691469329E+18,393957,0.197,5.251,6891,bitcoin,btc
2937,2017/01/18,574624,26491,18.33,336899932796,296950,,14212417051,9.6,133.1,1707025393,16.681,893760,0.648,2.7028573740547E+18,391027,0.2,5.446,5762,bitcoin,btc
2938,2017/01/19,620881,27848,18.333,336899932796,300431,,14330784424,8.276,146.567,2316145606,15.508,834286,0.764,2.6667191873319E+18,406163,0.193,4.916,7709,bitcoin,btc
2939,2017/01/20,587282,23365,18.327,336899932796,298188,,14366443695,7.619,142.503,2307613811,15.508,722190,0.744,2.9596239434237E+18,405636,0.183,4.252,7739,bitcoin,btc
2940,2017/01/21,552658,20833,18.328,336899932796,263381,,14731178984,7.956,123.541,1400820726,15.005,693006,0.678,3.1802100559193E+18,368564,0.186,4.016,5319,bitcoin,btc
2941,2017/01/22,495222,20816,18.35,339477557143,236712,,14830326382,8.276,119.323,1043864281,14.663,674477,0.701,2.9736152897145E+18,324774,0.187,3.854,4410,bitcoin,btc
2942,2017/01/23,550007,24809,18.361,392963262344,235392,,14787301874,10.435,157.821,1396488287,14.844,908601,0.531,3.1724796784847E+18,330969,0.216,5.947,5962,bitcoin,btc
2943,2017/01/24,603034,28304,18.286,392963262344,278028,,14597120437,9.664,141.264,1770864417,15,973575,0.671,2.7099057345038E+18,396929,0.227,7.142,6369,bitcoin,btc
2944,2017/01/25,614252,27278,18.263,392963262344,304578,,14405123941,9.664,132.279,1724662585,15.84,987758,0.618,2.8917078750238E+18,406300,0.217,6.762,5662,bitcoin,btc
2945,2017/01/26,627055,24366,18.255,392963262344,313600,,14565329736,9.29,120.245,1908551252,13.988,993055,0.605,3.0806710543083E+18,412661,0.215,5.998,6121,bitcoin,btc
2946,2017/01/27,605182,23178,18.267,392963262344,263162,,14738669922,8.471,136.938,1644651083,14.502,837597,0.634,3.231221019747E+18,371316,0.21,5.097,6250,bitcoin,btc
2947,2017/01/28,555265,21300,18.263,392963262344,246243,,14776395334,9.474,117.814,1143754351,14.175,877383,0.593,3.1246558371731E+18,356486,0.22,6.062,4645,bitcoin,btc
2948,2017/01/29,566127,20789,18.269,392963262344,241460,,14756965572,8.623,105.174,1257757094,13.656,862409,0.666,3.0326831597123E+18,338104,0.223,5.433,5209,bitcoin,btc
2949,2017/01/30,545227,27170,18.268,392963262344,247264,,14761332072,10,171.605,1337275407,13.474,955029,0.577,3.0713556917701E+18,356888,0.241,6.988,5469,bitcoin,btc
2950,2017/01/31,569731,23711,18.264,392963262344,307538,,15115565716,9.931,154.97,1678215556,15.01,959463,0.633,2.8990821732159E+18,426727,0.275,7.442,5457,bitcoin,btc
2951,2017/02/01,675244,22600,18.323,392963262344,350368,,15624956141,7.5,130.294,2012301272,15.935,962207,0.725,3.4142141507847E+18,473198,0.246,6.067,5743,bitcoin,btc
2952,2017/02/02,583892,23547,18.32,392963262344,259402,,15949416372,9.172,181.883,1829443427,16.599,913874,0.587,3.5482142342722E+18,364192,0.297,6.765,7053,bitcoin,btc
2953,2017/02/03,606928,26694,18.278,392963262344,323414,,16271270696,9.664,159.6,2458046200,16.931,970736,0.774,2.6392410051E+18,451226,0.311,8.025,7600,bitcoin,btc
2954,2017/02/04,592108,27112,18.277,393571747856,284634,,16349937403,10,158.833,2145925568,15.271,952073,0.627,3.1359216554798E+18,399400,0.29,7.155,7563,bitcoin,btc
2955,2017/02/05,571232,23530,18.266,422170566884,291942,,16396973092,9.057,135.806,1827815638,15.271,957862,0.686,3.1471036309974E+18,398570,0.291,6.416,6261,bitcoin,btc
2956,2017/02/06,556820,29026,18.224,422170566884,229902,,16408701572,11.52,249.089,1706425092,15.935,979118,0.581,3.0069229480001E+18,339086,0.347,9.026,7422,bitcoin,btc
2957,2017/02/07,629062,30138,18.202,422170566884,325117,,16744558843,9.536,155.455,2113920193,15.271,945598,0.77,2.7748721687961E+18,441413,0.322,8.3,6502,bitcoin,btc
2958,2017/02/08,594709,26445,18.137,422170566884,308170,,16930417043,9.863,188.52,2054235459,17.263,961046,0.641,3.2430098683274E+18,406909,0.332,7.931,6666,bitcoin,btc
2959,2017/02/09,641833,27886,18.121,422170566884,346375,,16454887273,8.521,153.861,3257418564,19.919,955947,0.701,3.3275421379232E+18,451656,0.317,7.621,9404,bitcoin,btc
2960,2017/02/10,574235,26096,18.127,422170566884,301642,,15709348933,9.796,164.086,2668866812,17.263,967462,0.592,3.2498146209291E+18,404053,0.302,7.072,8848,bitcoin,btc
2961,2017/02/11,546267,26759,18.162,422170566884,262547,,16194914485,10.36,133.557,1420954987,16.267,963578,0.612,3.0401287649787E+18,362813,0.292,6.316,5412,bitcoin,btc
2962,2017/02/12,476601,27211,18.165,422170566884,237604,,16143397237,10.286,132.789,953167116,14.275,872376,0.635,2.9189822510635E+18,325382,0.271,5.537,4018,bitcoin,btc
2963,2017/02/13,557770,24621,18.087,422170566884,288127,,16060221962,8.834,169.784,1580541928,14.607,910379,0.672,3.2183751114222E+18,395619,0.276,6.294,5486,bitcoin,btc
2964,2017/02/14,591792,27568,18.093,422170566884,314915,,16190724580,8.521,173.233,1928076132,14.275,884650,0.613,3.6836740737535E+18,420532,0.287,6.26,6123,bitcoin,btc
2965,2017/02/15,564627,26945,18.064,422170566884,294647,,16250663238,10.36,176.816,1759433734,14.607,940005,0.614,3.0651564032391E+18,397096,0.302,7.166,5971,bitcoin,btc
2966,2017/02/16,556662,24357,18.091,422170566884,283052,,16524048185,9.536,202.26,3053259624,14.939,973865,0.676,3.11376702366E+18,390306,0.341,8.261,10824,bitcoin,btc
2967,2017/02/17,605463,26355,18.079,422170566884,319616,,16849981675,9.536,178.697,2607719966,15.271,968992,0.689,3.1103501623628E+18,431017,0.336,8.08,8159,bitcoin,btc
2968,2017/02/18,611856,21344,18.086,432892501851,285992,,17064121592,9.536,135.173,1316727294,15.935,961896,0.649,3.31862416071E+18,394704,0.334,7.467,4620,bitcoin,btc
2969,2017/02/19,516961,19946,18.069,440779902287,251587,,16956866591,10.746,148.063,1487658169,13.943,930799,0.592,3.1977486676368E+18,356466,0.332,7.177,5913,bitcoin,btc
2970,2017/02/20,569795,26113,18.056,440779902287,282580,,17003831456,9.73,198.214,1640880518,15.935,951246,0.707,2.9919143209771E+18,399042,0.339,7.96,5807,bitcoin,btc
2971,2017/02/21,588449,25187,18.06,440779902287,278952,,17690862303,10.435,228.801,1918241118,17.927,949585,0.663,3.1195927637086E+18,395030,0.379,8.774,6877,bitcoin,btc
2972,2017/02/22,557307,26751,18.062,440779902287,282056,,18010856917,10.435,222.979,2838328408,17.927,977077,0.693,3.067882318726E+18,395075,0.453,9.55,10108,bitcoin,btc
2973,2017/02/23,599019,27929,18.086,440779902287,325763,,18421836993,9.6,189.801,3807524558,19.255,960629,0.786,3.024641289043E+18,444217,0.477,10.147,11688,bitcoin,btc
2974,2017/02/24,667890,37286,18.027,440779902287,343642,,19045217093,8.834,184.681,2259370066,23.57,971096,0.757,3.5245704234885E+18,467359,0.479,10.017,6575,bitcoin,btc
2975,2017/02/25,610532,24005,18.049,440779902287,326354,,18809917556,8.623,121.693,1432210903,19.919,966249,0.732,3.6203535317916E+18,428831,0.421,8.399,4389,bitcoin,btc
2976,2017/02/26,592232,27326,18.057,440779902287,265025,,18750778050,8.09,144.435,1305481900,16.599,921668,0.721,3.8350315413083E+18,357804,0.419,6.759,4926,bitcoin,btc
2977,2017/02/27,556794,24703,18.097,440779902287,284411,,19107966740,10,218.295,2220447749,17.927,945066,0.656,3.5922941947427E+18,390640,0.52,9.796,7807,bitcoin,btc
2978,2017/02/28,604428,23501,18.099,440779902287,325261,,19248504379,9.412,225.76,2323928104,17.927,968151,0.783,3.2534623210956E+18,432265,0.534,10.63,7145,bitcoin,btc
2979,2017/03/01,590693,25248,18.079,440779902287,315739,,19460201961,10,241.898,2997805973,20.251,979063,0.739,3.3032562971212E+18,421059,0.544,11.317,9495,bitcoin,btc
2980,2017/03/02,610153,28277,18.138,440779902287,329271,,20012864163,9.172,254.02,3389376546,23.57,955529,0.81,3.3833965807383E+18,446163,0.56,11.393,10294,bitcoin,btc
2981,2017/03/03,641410,31848,18.163,445545600359,337159,,20547230177,9.536,253.336,5786070181,31.538,985207,0.853,3.195450987471E+18,453959,0.631,12.099,17161,bitcoin,btc
2982,2017/03/04,529068,24535,18.257,460769358091,265648,,20563806849,10.909,218.562,2506574478,23.902,985821,0.69,3.446725380508E+18,380413,0.616,11.784,9513,bitcoin,btc
2983,2017/03/05,612220,22507,18.265,460769358091,280592,,20414385332,9.796,152.111,1552661299,21.247,983218,0.813,3.1866548568866E+18,390183,0.57,10.554,5534,bitcoin,btc
2984,2017/03/06,563092,29476,18.262,460769358091,287589,,20607303387,10.141,268.256,2436294816,21.247,965450,0.781,3.2849361888973E+18,418081,0.642,11.871,8471,bitcoin,btc
2985,2017/03/07,651489,31214,18.285,460769358091,327749,,20261708955,9.412,212.103,2625982833,22.243,974779,0.81,3.3701777474907E+18,453269,0.626,12.367,8012,bitcoin,btc
2986,2017/03/08,626813,28463,18.288,460769358091,296966,,19368879969,10.141,180.149,3015977677,24.566,979344,0.684,3.5157473039982E+18,413986,0.551,11.641,10156,bitcoin,btc
2987,2017/03/09,622875,29362,18.31,460769358091,303484,,19025747462,9.73,176.201,6695007084,22.575,991715,0.736,3.3315521134126E+18,422613,0.547,11.347,22060,bitcoin,btc
2988,2017/03/10,649333,36952,18.323,460769358091,308326,,19464088279,9.231,215.703,3305114092,31.206,991738,0.766,3.463073795483E+18,431769,0.598,11.687,10720,bitcoin,btc
2989,2017/03/11,603874,30193,18.33,460769358091,280532,,18912754244,9.664,144.995,1926137418,27.222,997493,0.725,3.3519425961936E+18,400526,0.569,10.469,6866,bitcoin,btc
2990,2017/03/12,507337,26226,18.336,460769358091,220955,,19348017284,9.29,163.177,1433334719,19.919,960064,0.7,3.6292646009064E+18,323614,0.579,8.963,6487,bitcoin,btc
2991,2017/03/13,582164,27414,18.358,460769358091,272934,,19905337461,9.931,220.981,2565650406,21.579,982789,0.709,3.5239530051843E+18,398069,0.611,10.862,9400,bitcoin,btc
2992,2017/03/14,669199,27110,18.284,460769358091,310239,,20070285780,9.231,198.006,3346217244,19.587,962366,0.804,3.40014281445E+18,436205,0.616,11.631,10786,bitcoin,btc
2993,2017/03/15,620597,25560,18.28,460769358091,292292,,20214072243,10.141,236.63,2835719577,19.587,983901,0.744,3.372971794483E+18,413491,0.62,11.752,9702,bitcoin,btc
2994,2017/03/16,410410,26412,18.266,460769358091,326881,,19741170730,9.412,241.894,4037753494,19.919,988177,0.791,3.3521712652865E+18,465178,0.606,12.157,12352,bitcoin,btc
2995,2017/03/17,662121,28612,18.286,469886043904,292042,,18333517445,9.351,277.082,3529831903,20.915,995466,0.655,3.7473120052844E+18,416777,0.562,11.279,12087,bitcoin,btc
2996,2017/03/18,647693,25964,18.395,475705205062,263373,,16841061541,9.172,197.31,2698724739,23.57,941963,0.584,3.87646200492E+18,386215,0.517,9.964,10342,bitcoin,btc
2997,2017/03/19,617858,26859,18.42,475705205062,269171,,16431107886,8.727,146.219,6429483658,20.915,888973,0.655,3.5195274647178E+18,382307,0.504,9.311,23940,bitcoin,btc
2998,2017/03/20,250634,30480,18.401,475705205062,276897,,16840291012,10.588,221.193,3422438977,21.247,977304,0.578,3.4880934341718E+18,395003,0.519,12.429,12360,bitcoin,btc
2999,2017/03/21,617255,29659,18.309,475705205062,287913,,17653735391,10.141,217.211,6749484263,20.251,981921,0.658,3.3482085101844E+18,421186,0.544,12.292,23443,bitcoin,btc
3000,2017/03/22,676136,32507,18.242,475705205062,316434,,17226596262,9.057,184.925,5564538252,20.915,982014,0.68,3.5195573135231E+18,447372,0.528,11.803,17585,bitcoin,btc
3001,2017/03/23,598006,39969,18.296,475705205062,287723,,16921763731,9.73,208.156,2480771485,19.587,965006,0.611,3.5606229128955E+18,418503,0.519,11.319,8622,bitcoin,btc
3002,2017/03/24,645206,30279,18.309,475705205062,289345,,16183495361,8.182,230.63,3865357295,18.923,869855,0.618,3.9240664646617E+18,422235,0.496,9.528,13359,bitcoin,btc
3003,2017/03/25,558708,29728,18.063,475705205062,242842,,15164352853,10.827,192.866,3138946260,21.247,939842,0.463,3.7212016160645E+18,379755,0.423,9.872,12926,bitcoin,btc
3004,2017/03/26,533165,23985,18.109,475705205062,219338,,15800310659,8.727,177.666,1704049481,17.595,674712,0.625,3.4743433436094E+18,350315,0.437,6.93,7769,bitcoin,btc
3005,2017/03/27,513215,25216,18.072,475705205062,232159,,16278794753,10.909,255.024,2343087100,19.255,900867,0.508,3.6431783399061E+18,361901,0.453,10.567,10093,bitcoin,btc
3006,2017/03/28,688370,26462,18.132,475705205062,293846,,16958077968,9.29,204.765,2435177884,17.927,985601,0.646,3.5097973298368E+18,437168,0.472,10.749,8287,bitcoin,btc
3007,2017/03/29,599767,24593,18.114,475705205062,283793,,16806596471,10.435,182.979,1874805292,17.927,973087,0.596,3.3655015425635E+18,420144,0.465,10.993,6606,bitcoin,btc
3008,2017/03/30,643514,25723,18.094,482855238677,288624,,16831672481,8.78,208.167,2242754586,16.931,962467,0.63,3.7104836643719E+18,410501,0.422,9.031,7771,bitcoin,btc
3009,2017/03/31,564448,24542,18.21,499635929817,259268,,17154803015,10.667,230.689,3774958567,16.599,960445,0.549,3.6672751185085E+18,400959,0.474,11.412,14560,bitcoin,btc
3010,2017/04/01,605586,21680,18.193,499635929817,255739,,17581005108,10.909,162.191,3094920019,16.762,967072,0.596,3.3446486813966E+18,396477,0.441,10.362,12102,bitcoin,btc
3011,2017/04/02,599975,21011,18.154,499635929817,244045,,17694484916,9.114,161.862,4385690770,15.932,824191,0.638,3.6850564589791E+18,375677,0.436,8.389,17971,bitcoin,btc
3012,2017/04/03,669406,25315,18.154,499635929817,287965,,18382323349,8.182,215.441,4710376078,17.726,878204,0.661,4.1463860834689E+18,431305,0.454,9.135,16357,bitcoin,btc
3013,2017/04/04,587885,26979,18.128,499635929817,255890,,18554678016,11.52,228.031,2827679959,18.069,977778,0.554,3.6365219901372E+18,399874,0.465,11.368,11050,bitcoin,btc
3014,2017/04/05,668462,28967,18.169,499635929817,316393,,18327321689,8.889,195.696,2588070630,17.083,966776,0.707,3.6110567428146E+18,459413,0.46,10.454,8180,bitcoin,btc
3015,2017/04/06,635050,28251,18.163,499635929817,290318,,18903539413,9.796,204.609,2378068128,17.239,977662,0.643,3.7275253663965E+18,438907,0.479,10.772,8191,bitcoin,btc
3016,2017/04/07,643828,29445,18.16,499635929817,295301,,19315840689,8.889,216.806,7004327046,17.239,977503,0.712,3.7575142447662E+18,434026,0.494,10.011,23719,bitcoin,btc
3017,2017/04/08,557779,23272,18.205,499635929817,226822,,19299053650,10.511,157.236,11683380746,17.405,974347,0.564,3.9713722825512E+18,364889,0.438,9.113,51509,bitcoin,btc
3018,2017/04/09,587557,22661,18.191,499635929817,238127,,19402903112,9.057,127.835,1803448093,16.585,925379,0.688,3.7399066821099E+18,365361,0.432,7.801,7573,bitcoin,btc
3019,2017/04/10,597574,26562,18.162,499635929817,273237,,19639720483,9.796,197.773,2508692291,17.737,917483,0.672,3.6607172559533E+18,424790,0.483,9.699,9230,bitcoin,btc
3020,2017/04/11,675469,28441,18.146,499635929817,307726,,19720934885,8.623,210.667,2453990656,18.722,962749,0.695,4.0381405528457E+18,459567,0.494,9.787,7975,bitcoin,btc
3021,2017/04/12,613209,29250,18.143,499635929817,277951,,19805927919,10.141,204.019,2518001099,17.892,982484,0.639,3.7890306484774E+18,436876,0.502,10.681,9059,bitcoin,btc
3022,2017/04/13,550895,27278,18.105,517807877352,228552,,19362672100,11.339,221.148,2550679819,17.892,972897,0.601,3.5763517534354E+18,365435,0.497,12.015,11160,bitcoin,btc
3023,2017/04/14,637706,25953,18.082,520808749422,290069,,19266019227,10.36,168.935,2623951444,15.932,995026,0.708,3.2997546787337E+18,435892,0.533,11.94,9046,bitcoin,btc
3024,2017/04/15,616837,22135,18.128,520808749422,270555,,19319415901,9.6,152.722,1911009515,15.279,991618,0.639,3.8607843109469E+18,405564,0.477,9.711,7063,bitcoin,btc
3025,2017/04/16,528726,23562,18.11,520808749422,211683,,19314300593,9.863,156.9,2257397608,15.766,927336,0.618,3.8145428990492E+18,329440,0.436,8.013,10723,bitcoin,btc
3026,2017/04/17,534542,28015,18.08,520808749422,245046,,19362983229,10.435,197.795,2916815867,16.751,930704,0.602,3.7656487296323E+18,373902,0.484,9.488,11903,bitcoin,btc
3027,2017/04/18,305264,28770,18.067,520808749422,302945,,19809466855,9.863,230.89,2989256682,18.877,955457,0.698,3.5675928013476E+18,443758,0.501,10.772,9867,bitcoin,btc
3028,2017/04/19,null,26629,18.065,520808749422,309961,,19792454354,10.07,187.898,2646076076,17.903,984130,0.645,3.7694271145928E+18,448865,0.495,10.496,8537,bitcoin,btc
3029,2017/04/20,null,29974,18.063,520808749422,267777,,20060736057,10.435,226.405,2738519687,17.073,973907,0.659,3.6542380319797E+18,397436,0.557,11.697,10227,bitcoin,btc
3030,2017/04/21,null,28206,17.968,520808749422,330187,,20444896871,8.623,181.056,2936331158,16.751,975856,0.737,3.9757618037787E+18,483146,0.517,10.485,8893,bitcoin,btc
3031,2017/04/22,597061,27203,17.892,520808749422,268567,,20373652965,9.931,179.453,2183868102,16.751,972950,0.63,3.9628055347891E+18,408680,0.496,9.054,8132,bitcoin,btc
3032,2017/04/23,552828,25203,17.911,520808749422,244886,,20378874899,9.412,183.247,1973369799,15.766,947548,0.666,3.9174858962211E+18,374157,0.509,8.154,8058,bitcoin,btc
3033,2017/04/24,535749,29644,17.891,520808749422,222547,,20466751914,11.613,256.836,2438346737,17.073,963007,0.565,3.8692110271556E+18,360723,0.566,10.82,10957,bitcoin,btc
3034,2017/04/25,617338,33008,17.9,520808749422,325239,,20649967098,9.73,254.268,4116273296,18.38,965927,0.807,3.3353991338968E+18,474491,0.634,12.808,12666,bitcoin,btc
3035,2017/04/26,657283,29463,17.857,520808749422,334318,,21050848555,9.412,220.835,3139149829,20.527,971772,0.709,3.9507984492116E+18,479347,0.592,11.722,9390,bitcoin,btc
3036,2017/04/27,586559,32051,17.76,521839702600,297737,,21468187014,9.796,269.097,3474211975,20.693,967535,0.715,3.8586657951E+18,444591,0.653,12.252,11669,bitcoin,btc
3037,2017/04/28,582496,28213,17.802,521974519554,305135,,21598173028,10.588,268.952,3253094677,20.195,996592,0.717,3.6064597787987E+18,463942,0.659,12.811,10661,bitcoin,btc
3038,2017/04/29,711671,25838,17.802,521974519554,341146,,21740415335,8.324,207.109,2781652347,18.556,971487,0.784,4.1170627350566E+18,486963,0.599,10.604,8154,bitcoin,btc
3039,2017/04/30,600660,27459,17.833,521974519554,281338,,21776693452,9.536,206.137,2385825404,18.058,971811,0.667,4.1809088112867E+18,402113,0.6,9.555,8564,bitcoin,btc
3040,2017/05/01,576293,34936,17.861,521974519554,294636,,22643555459,9.6,272.233,3484899224,22.421,977338,0.725,4.0323394690777E+18,421823,0.676,10.836,11828,bitcoin,btc
3041,2017/05/02,680926,35501,17.897,521974519554,333003,,23418160991,9.114,292.929,3636167789,26.32,980155,0.814,3.9706280703805E+18,475648,0.699,12.137,10919,bitcoin,btc
3042,2017/05/03,588869,31179,17.905,521974519554,295017,,23823736762,10.909,319.803,3836397638,25.345,995208,0.734,3.7789949618741E+18,435743,0.731,13.041,13004,bitcoin,btc
3043,2017/05/04,753229,34255,17.901,521974519554,354569,,24728212806,8.571,308.997,4385934715,34.118,970964,0.947,3.8575441035237E+18,521185,0.765,12.763,12370,bitcoin,btc
3044,2017/05/05,564794,29857,17.875,521974519554,267064,,25003392941,11.163,404.676,4390255946,30.219,961163,0.74,3.8839195179246E+18,414636,0.832,13.951,16439,bitcoin,btc
3045,2017/05/06,784841,25032,17.87,521974519554,362854,,24937254595,8.571,211.131,4147883649,24.37,964850,0.895,4.0961857503261E+18,514922,0.754,12.38,11431,bitcoin,btc
3046,2017/05/07,674255,26713,17.863,521974519554,315844,,25125144507,8.623,229.286,3408094195,24.37,964754,0.856,4.2592639941027E+18,442365,0.76,11.722,10790,bitcoin,btc
3047,2017/05/08,758420,29244,17.822,521974519554,364916,,26090794045,8,313.961,6201072859,27.295,968061,0.936,4.3879573617439E+18,524437,0.8,12.336,16993,bitcoin,btc
3048,2017/05/09,672124,44121,17.855,521974519554,332724,,27727686906,9.29,387.722,5374426778,37.043,987704,0.872,4.3688762214331E+18,492134,0.895,13.528,16153,bitcoin,btc
3049,2017/05/10,619011,40934,17.806,555092980098,311243,,28063562543,9.73,433.506,6664713106,34.118,960083,0.904,4.0982696825263E+18,466631,0.934,14.09,21413,bitcoin,btc
3050,2017/05/11,615560,35505,17.82,559970892891,294608,,29360961113,10.667,410.869,5476331659,37.043,961160,0.837,4.230576126527E+18,445635,0.976,14.219,18589,bitcoin,btc
3051,2017/05/12,662980,35985,17.785,559970892891,317544,,28764272486,9.351,403.257,5415706336,42.892,954498,1.009,3.9255842803546E+18,478776,1.055,14.338,17055,bitcoin,btc
3052,2017/05/13,700155,33174,17.802,559970892891,329108,,27728728848,9.114,376.127,5113153935,45.816,955007,0.901,4.2947499064862E+18,483008,0.899,13.238,15576,bitcoin,btc
3053,2017/05/14,799756,40474,17.746,559970892891,368934,,28977881396,8.78,231.613,4517713414,38.992,975003,0.919,4.534584073141E+18,514552,0.863,12.677,12245,bitcoin,btc
3054,2017/05/15,701202,32997,17.782,559970892891,329059,,28104626495,8.471,344.006,5342050234,51.665,970629,0.882,4.7885224564387E+18,487041,1.007,13.353,16277,bitcoin,btc
3055,2017/05/16,543062,35688,17.75,559970892891,233845,,27892850142,10.909,399.386,4781352673,46.791,973878,0.808,4.218481467129E+18,362173,1.025,17.235,20530,bitcoin,btc
3056,2017/05/17,688862,33543,17.656,559970892891,317372,,29206995700,9.29,512.902,7237745476,39.967,981799,1.105,3.9249765187127E+18,481179,1.611,20.059,22805,bitcoin,btc
3057,2017/05/18,665980,33534,17.73,559970892891,288762,,29986724495,10.141,443.598,5894133799,35.093,974527,0.942,4.2274930726456E+18,454381,1.47,18.098,20627,bitcoin,btc
3058,2017/05/19,695947,34239,17.786,559970892891,319338,,31396657716,8.78,495.208,5661445345,40.942,971178,1.169,4.1019003478352E+18,503684,1.527,17.771,17729,bitcoin,btc
3059,2017/05/20,731296,32852,17.802,559970892891,352640,,32457905210,8.727,297.003,5570393255,38.992,967130,1.035,4.7075968975373E+18,501849,1.294,15.831,15796,bitcoin,btc
3060,2017/05/21,702995,34900,17.841,559970892891,325910,,33394991029,9.796,324.362,4726259512,42.892,990281,1.04,4.3080071502023E+18,456958,1.336,16.113,14502,bitcoin,btc
3061,2017/05/22,672718,44720,17.852,559970892891,327722,,35099327064,9.863,459.321,7139786201,65.312,966717,1.179,4.0680782359954E+18,472511,1.625,18.228,21786,bitcoin,btc
3062,2017/05/23,781781,48940,17.863,584152236546,367542,,36058740527,8.571,459.022,9075783749,69.211,978602,1.217,4.6580247895442E+18,526587,1.667,18.243,24693,bitcoin,btc
3063,2017/05/24,703528,47492,17.878,595921917085,338488,,38860183400,9.351,479.583,8531639789,74.085,970465,1.232,4.6318965595691E+18,481253,2.002,19.73,25205,bitcoin,btc
3064,2017/05/25,716690,51057,17.907,595921917085,349951,,41959593533,8.834,548.646,9063557327,97.481,976793,1.345,4.8448706332168E+18,501300,2.16,19.676,25900,bitcoin,btc
3065,2017/05/26,715227,49914,17.975,595921917085,333187,,38834203996,9.412,475.333,6661545983,76.035,958692,1.206,4.6962110355564E+18,489497,2.133,19.728,19993,bitcoin,btc
3066,2017/05/27,740964,39077,18.057,595921917085,331746,,33674211579,8.571,329.738,5471885029,67.262,991378,1.189,4.5581548947702E+18,486572,1.85,20.125,16494,bitcoin,btc
3067,2017/05/28,722868,33992,18.119,595921917085,307978,,35274188001,8.727,303.491,6010013032,50.69,977899,1.045,5.1328882741454E+18,429728,1.704,16.976,19514,bitcoin,btc
3068,2017/05/29,287271,41046,18.138,595921917085,321487,,36092060460,9.536,357.788,5571721658,49.715,977818,1.16,4.534361707024E+18,449249,1.96,20.781,17331,bitcoin,btc
3069,2017/05/30,739891,41624,18.078,595921917085,347782,,36906648463,8.045,407.134,8634021915,48.74,980520,1.26,5.0620987424838E+18,493318,2.059,20.83,24826,bitcoin,btc
3070,2017/05/31,723331,47749,18.036,595921917085,321470,,36552502334,8.78,368.074,7441439507,46.791,976614,1.131,5.1777770135894E+18,469122,2.141,21.777,23148,bitcoin,btc
3071,2017/06/01,719043,39409,18.12,595921917085,319539,,38978437018,8.471,356.083,7998506068,44.841,977664,1.304,4.9249922906746E+18,467996,2.432,21.132,25031,bitcoin,btc
