,date,active_addresses,sent_addresses,block_size,transactions,median_transaction_size,mining_profitability,google_trends,difficulty,send_usd,hashrate,fee_reward,av_transaction_value,top_100_percent,median_transaction_value,av_transaction_size,market_cap,tweets,confirmation_time,full_name,coin
1935,2014/04/22,18364125819null,12552211047null,2880407912null,778887532null,,,,69788426505162null,42491307827385212null,,,54703647null,,,,6097607345334236844null,16098990null,,zetacoin,zetacoin
1936,2014/04/23,15672724860null,10382510738null,2419537179null,737897220null,,,,69788426505175null,32246178429537029null,,,44594095null,,,,6041607759330970342null,16232938null,,zetacoin,zetacoin
1937,2014/04/24,16833725261null,10363910756null,2797556177null,725436969null,,,,69788426505253null,21078093729164820null,,,29444185null,,,,6091264792337400175null,15471994null,,zetacoin,zetacoin
1938,2014/04/25,18197028663null,11692511940null,2265978414null,724688487null,,,,69788426505253null,251161423113674015null,,,346613394null,,,,5753179561305238802null,15255847null,,zetacoin,zetacoin
1939,2014/04/26,13529824316null,8728510308null,1799617630null,520126950null,,,,69788426505332null,149291867103941798null,,,290214956null,,,,5654966188293371464null,12283779null,,zetacoin,zetacoin
1940,2014/04/27,17195023219null,8517110173null,1809245560null,524527000null,,,,69788426506050null,13182071163455772null,,,25269101null,,,,5569104074283706118null,11667682null,,zetacoin,zetacoin
1941,2014/04/28,16755927374null,11145110712null,2388928283null,643947008null,,,,69788426506050null,24641522847926577null,,,38276839null,,,,5399609103277534841null,15969952null,,zetacoin,zetacoin
1942,2014/04/29,16978722090null,1107369307null,2271454646null,648865703null,,,,70266568956145null,24317510841462652null,,,38117270null,,,,5520546811285561349null,16706872null,,zetacoin,zetacoin
1943,2014/04/30,16610326338null,10950711598null,2702517504null,635017513null,,,,80008721367093null,21226180258339544null,,,33437815null,,,,5554456253300288255null,17588909null,,zetacoin,zetacoin
1944,2014/05/01,15467521761null,1014239217null,1918976137null,594825768null,,,,80008721367093null,19846075745689292null,,,33367921null,,,,5668431501309347127null,16988972null,,zetacoin,zetacoin
1945,2014/05/02,14374221206null,926058815null,2114665854null,598205513null,,,,80008721367093null,28556151624468714null,,,47744438null,,,,5541344199294951311null,20057771null,,zetacoin,zetacoin
1946,2014/05/03,11709620820null,709028801null,2034457253null,540155551null,,,,80008721367267null,23730571354239005null,,,44549771null,,,,5445149743286724377null,12910801null,,zetacoin,zetacoin
1947,2014/05/04,15669620782null,737608715null,2014816368null,516185313null,,,,80008721367338null,18218286464371825null,,,352912116null,,,,5447944581287299829null,12716825null,,zetacoin,zetacoin
1948,2014/05/05,14813520546null,962108864null,2989575293null,676385593null,,,,80008721367338null,26849516958013798null,,,408410376null,,,,5415153789286462482null,212731018null,,zetacoin,zetacoin
1949,2014/05/06,16840421302null,1104149371null,2191386626null,770346044null,,,,80008721367309null,28740412944770434null,,,37387407null,,,,5355521272287524570null,16806970null,,zetacoin,zetacoin
1950,2014/05/07,16184721469null,1091608986null,2441477504null,696665948null,,,,80008721367126null,35677046631016307null,,,51445215null,,,,5429290416293745060null,16970903null,,zetacoin,zetacoin
1951,2014/05/08,16679420440null,1117169172null,2311938626null,687708313null,,,,80008721367126null,58112615738881355null,,,84504677null,,,,5498894595294201520null,21518809null,,zetacoin,zetacoin
1952,2014/05/09,16328721274null,1058168767null,2170066528null,661235888null,,,,80008721367126null,54646795839801651null,,,82646760null,,,,5562247779297747390null,174421092null,,zetacoin,zetacoin
1953,2014/05/10,13561619008null,884988087null,1706735811null,562375808null,,,,80008721366978null,29876072850395899null,,,53228683null,,,,5631944358300589906null,142251764null,,zetacoin,zetacoin
1954,2014/05/11,16551520519null,811529213null,2178987014null,524387392null,,,,80008721366815null,19437132599271311null,,,370713430null,,,,5549660308293579392null,13469714null,,zetacoin,zetacoin
1955,2014/05/12,15480019966null,986089182null,2565105804null,742546967null,,,,83595645026815null,23834158146076513null,,,32106633null,,,,5524900102292114356null,15910890null,,zetacoin,zetacoin
1956,2014/05/13,14951619619null,959438560null,2317375839null,691955768null,,,,88534163096892null,29222271753821742null,,,42279331null,,,,5524890468293199176null,16935930null,,zetacoin,zetacoin
1957,2014/05/14,16092419122null,1064938131null,2632304745null,696585235null,,,,88534163097292null,31629996532125913null,,,45416150null,,,,5560925919294347676null,181672369null,,zetacoin,zetacoin
1958,2014/05/15,17703220264null,1193318703null,2472515658null,747225892null,,,,88534163097292null,36124054935942655null,,,48466101null,,,,5603299704295886891null,328172402null,,zetacoin,zetacoin
1959,2014/05/16,15553119359null,937198195null,2099416104null,651815365null,,,,88534163097292null,28401983556016871null,,,435710729null,,,,5603688273293633280null,144741039null,,zetacoin,zetacoin
1960,2014/05/17,14844616609null,849876838null,1889354296null,533384254null,,,,88534163097705null,21202544510219608null,,,39892419null,,,,5611649892291561528null,145871099null,,zetacoin,zetacoin
1961,2014/05/18,17771616898null,906297219null,1853825107null,497404449null,,,,88534163097740null,11865839717578112null,,,23863974null,,,,5618682983293582470null,128921159null,,zetacoin,zetacoin
1962,2014/05/19,18559519626null,10752010025null,2405577966null,639269499null,,,,88534163097740null,23098034722126382null,,,36202331null,,,,5617575263292199744null,13595826null,,zetacoin,zetacoin
1963,2014/05/20,19112220596null,1271798728null,2488627410null,713436832null,,,,88534163097802null,68046741057168994null,,,95388369null,,,,5813232062297344016null,215151689null,,zetacoin,zetacoin
1964,2014/05/21,15796719857null,1013279493null,2367168509null,687308105null,,,,88534163097878null,34730272346612374null,,,50535815null,,,,6166368202300704171null,202541213null,,zetacoin,zetacoin
1965,2014/05/22,16316024866null,10835110219null,24469311438null,731718786null,,,,88534163097878null,38648430049168678null,,,52825911null,,,,6421140426302516785null,202171343null,,zetacoin,zetacoin
1966,2014/05/23,17649824048null,12010510328null,25094310228null,726457606null,,,,88534163097878null,649397910153451008null,,,893920175null,,,,6680473203323833820null,194851294null,,zetacoin,zetacoin
1967,2014/05/24,12513017354null,775467913null,1928424853null,527185383null,,,,96129499437528null,46619677238613210null,,,88437173null,,,,6543569667313839894null,136301269null,,zetacoin,zetacoin
1968,2014/05/25,18744220229null,1046049100null,2192677242null,574056391null,,,,104557201387456null,463370371189935378null,,,807229757null,,,,7084860352326894529null,13823972null,,zetacoin,zetacoin
1969,2014/05/26,17110220759null,1124149408null,2497885640null,668496950null,,,,104557201387456null,43487847949434536null,,,66237113null,,,,7356834793330017636null,147921341null,,zetacoin,zetacoin
1970,2014/05/27,17920719627null,1199648648null,2966786266null,683885757null,,,,104557201388217null,53484715858623586null,,,782110183null,,,,7222278419318853441null,197181133null,,zetacoin,zetacoin
1971,2014/05/28,18438519330null,1281539170null,2489986861null,721697191null,,,,104557201388550null,48455738549115948null,,,67146830null,,,,7175608482312086531null,185451197null,,zetacoin,zetacoin
1972,2014/05/29,17188218695null,1161538369null,2717155135null,652215739null,,,,104557201388550null,36318231067629725null,,,556811784null,,,,7092467213308100538null,175711179null,,zetacoin,zetacoin
1973,2014/05/30,15248520035null,993468881null,2200487348null,649606652null,,,,104557201388683null,546676944101635372null,,,852815391null,,,,7571036610315435696null,21731983null,,zetacoin,zetacoin
1974,2014/05/31,14665417775null,936067980null,2083135200null,520255312null,,,,104557201388901null,35327002869786419null,,,679013138null,,,,7750292674314861947null,128821074null,,zetacoin,zetacoin
1975,2014/06/01,19133522071null,1064288604null,2049528472null,550476249null,,,,104557201388901null,471150900210032498null,,,877933611null,,,,8184660837321152210null,12849771null,,zetacoin,zetacoin
1976,2014/06/02,17544619459null,1172308983null,1995456705null,642416947null,,,,104557201388901null,594921429229396725null,,,926133025null,,,,8056253664323654446null,16427807null,,zetacoin,zetacoin
1977,2014/06/03,18755917496null,1288198015null,2347405853null,695176299null,,,,104557201389105null,587413824104290918null,,,859216559null,,,,8353562239327311765null,178581765null,,zetacoin,zetacoin
1978,2014/06/04,17158417761null,1182098148null,2043495444null,648736573null,,,,104557201389116null,64912191756900716null,,,100068657null,,,,8092675952317061107null,180102057null,,zetacoin,zetacoin
1979,2014/06/05,18396318524null,1230538187null,2628756419null,667936207null,,,,105840916969116null,60943980462085426null,,,919310075null,,,,8266192895321959088null,18707818null,,zetacoin,zetacoin
1980,2014/06/06,17446719062null,1123647215null,2731695918null,622035283null,,,,117565519179739null,67221000827424989null,,,108085356null,,,,8256972650320830171null,166111189null,,zetacoin,zetacoin
1981,2014/06/07,14046319259null,930516713null,1843485760null,510554226null,,,,117565519179986null,38526095616709838null,,,76203954null,,,,8215294911318009755null,12557560null,,zetacoin,zetacoin
1982,2014/06/08,17364221631null,933396913null,2282888525null,481724467null,,,,117565519179986null,49666693529569423null,,,106896620null,,,,8302764076322865239null,12134664null,,zetacoin,zetacoin
1983,2014/06/09,16641721178null,1075387260null,2325406433null,597194724null,,,,1175655191710353null,24608490128434830null,,,42116020null,,,,8208869166322184387null,14497906null,,zetacoin,zetacoin
1984,2014/06/10,17918119710null,1121757399null,2389687349null,631494848null,,,,1175655191710763null,38051742330564604null,,,61376309null,,,,8278471589321243077null,16631906null,,zetacoin,zetacoin
1985,2014/06/11,17487318469null,1146987053null,2516946651null,626814391null,,,,1175655191710763null,33723319325545179null,,,53805818null,,,,8183142189318060735null,193561145null,,zetacoin,zetacoin
1986,2014/06/12,17549819223null,1145897637null,2303366268null,645724597null,,,,1175655191710763null,67133482060827789null,,,1057813470null,,,,7804105501305050902null,19092657null,,zetacoin,zetacoin
1987,2014/06/13,17397019268null,1122897112null,2309766823null,645764304null,,,,1175655191710378null,44186406836021564null,,,68528395null,,,,7661145579296869117null,19128604null,,zetacoin,zetacoin
1988,2014/06/14,14979115822null,966977122null,1754574286null,534184489null,,,,1175655191710308null,25933229342204821null,,,49229466null,,,,7321284575286530802null,16078930null,,zetacoin,zetacoin
1989,2014/06/15,17667114995null,903526751null,1717204053null,537264298null,,,,1175655191710308null,25098709441712919null,,,46729758null,,,,7311213381282935046null,15810899null,,zetacoin,zetacoin
1990,2014/06/16,17799916387null,1180817405null,2163686205null,680744788null,,,,1175655191710618null,43695763695450515null,,,648920048null,,,,7645624950286953984null,18430799null,,zetacoin,zetacoin
1991,2014/06/17,18546615557null,1241376976null,2145375090null,698934664null,,,,1175655191710886null,28416839840765629null,,,41378747null,,,,7651189412279342333null,18560701null,,zetacoin,zetacoin
1992,2014/06/18,16828924096null,1131087345null,23477513393null,637304609null,,,,1317104365010886null,32866686454070613null,,,515711733null,,,,7767224115280515759null,15957549null,,zetacoin,zetacoin
1993,2014/06/19,15908533371null,1014487737null,2262838342null,622875810null,,,,1346258011511342null,42872688081755193null,,,688314071null,,,,7688432067288862862null,17605640null,,zetacoin,zetacoin
1994,2014/06/20,15555219780null,1038367364null,1783536067null,571955079null,,,,1346258011512095null,32713005746137829null,,,57209084null,,,,7559079460286944091null,17459620null,,zetacoin,zetacoin
1995,2014/06/21,15402813263null,991686258null,1680563956null,509873648null,,,,1346258011512095null,26799281523403567null,,,52566415null,,,,7566048298285146670null,15113684null,,zetacoin,zetacoin
1996,2014/06/22,18426813489null,984866654null,1767994097null,499243883null,,,,1346258011512095null,31036504327374048null,,,62177069null,,,,7655987729285253098null,13838542null,,zetacoin,zetacoin
1997,2014/06/23,16366613829null,1044746739null,2042794162null,600404087null,,,,1346258011512496null,36207879634455733null,,,60698431null,,,,7557126005283211510null,16325629null,,zetacoin,zetacoin
1998,2014/06/24,17600314586null,1167617086null,2019714329null,646954439null,,,,1346258011512496null,50982777930109512null,,,78806785null,,,,7507018761282603230null,17005680null,,zetacoin,zetacoin
1999,2014/06/25,17568214697null,1190947209null,2034865672null,642104034null,,,,1346258011512496null,28110342034668912null,,,43788622null,,,,7288217382273233105null,17683621null,,zetacoin,zetacoin
2000,2014/06/26,15948915097null,1080587032null,2056825039null,612614156null,,,,1346258011512927null,28816935638364359null,,,47049231null,,,,7321198255266256177null,17534583null,,zetacoin,zetacoin
2001,2014/06/27,16812714341null,1144817284null,1839654349null,627694312null,,,,1346258011513133null,28174621428827038null,,,44896685null,,,,7551444926270775590null,17587616null,,zetacoin,zetacoin
2002,2014/06/28,14386813314null,924206582null,1782573810null,542103782null,,,,1346258011513133null,19892181229908371null,,,36697908null,,,,7697021749271715726null,15236486null,,zetacoin,zetacoin
2003,2014/06/29,17390413351null,885816825null,1967744487null,489373872null,,,,1542908378113747null,20631588040733452null,,,421610551null,,,,7655190313266886518null,15482482null,,zetacoin,zetacoin
2004,2014/06/30,18301715513null,1208988043null,3256685621null,700995172null,,,,1681846137114493null,42401993767610656null,,,604913072null,,,,8040164238263101170null,19860673null,,zetacoin,zetacoin
2005,2014/07/01,18666414829null,1252137737null,3293205805null,693104829null,,,,1681846137114493null,57315342266233277null,,,827613722null,,,,8358852783247950681null,20443672null,,zetacoin,zetacoin
2006,2014/07/02,18231217435null,1209998469null,2915997106null,665915557null,,,,1681846137114570null,599796586170575700null,,,919030696null,,,,8262682981237933170null,21375843null,,zetacoin,zetacoin
2007,2014/07/03,16160115385null,1057046984null,2671855294null,627104378null,,,,1681846137115071null,38263639558480806null,,,610213358null,,,,8245986998236724646null,22046692null,,zetacoin,zetacoin
2008,2014/07/04,14531113395null,882356642null,1976914014null,593284065null,,,,1681846137115071null,24285680478531260null,,,416419319null,,,,8161073446227605444null,22659564null,,zetacoin,zetacoin
2009,2014/07/05,12898614046null,791987507null,1840614043null,498024734null,,,,1681846137115071null,26145207483349885null,,,525017607null,,,,8108603845213936850null,16997600null,,zetacoin,zetacoin
2010,2014/07/06,18427813320null,964386833null,2324054044null,519974362null,,,,1681846137116511null,23313987579525897null,,,460718233null,,,,8170372187211920301null,17331581null,,zetacoin,zetacoin
