,date,transactions,sent_addresses,mining_profitability,send_usd,median_transaction_size,active_addresses,difficulty,hashrate,fee_reward,block_size,market_cap,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,tweets,top_100_percent,google_trends,full_name,coin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3690,2019/02/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3691,2019/02/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3692,2019/02/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3693,2019/02/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3694,2019/02/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3695,2019/02/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3696,2019/02/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3697,2019/02/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3698,2019/02/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3699,2019/02/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3700,2019/02/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3701,2019/02/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3702,2019/02/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3703,2019/02/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3704,2019/02/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3705,2019/02/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3706,2019/02/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3707,2019/02/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3708,2019/02/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3709,2019/03/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3710,2019/03/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3711,2019/03/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3712,2019/03/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3713,2019/03/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3714,2019/03/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3715,2019/03/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3716,2019/03/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3717,2019/03/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3718,2019/03/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3719,2019/03/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3720,2019/03/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3721,2019/03/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3722,2019/03/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3723,2019/03/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3724,2019/03/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3725,2019/03/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3726,2019/03/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3727,2019/03/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3728,2019/03/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3729,2019/03/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3730,2019/03/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3731,2019/03/23,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3732,2019/03/24,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3733,2019/03/25,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3734,2019/03/26,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3735,2019/03/27,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3736,2019/03/28,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3737,2019/03/29,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3738,2019/03/30,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3739,2019/03/31,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3740,2019/04/01,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3741,2019/04/02,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3742,2019/04/03,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3743,2019/04/04,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3744,2019/04/05,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3745,2019/04/06,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3746,2019/04/07,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3747,2019/04/08,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3748,2019/04/09,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3749,2019/04/10,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3750,2019/04/11,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3751,2019/04/12,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3752,2019/04/13,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3753,2019/04/14,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3754,2019/04/15,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3755,2019/04/16,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3756,2019/04/17,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3757,2019/04/18,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3758,2019/04/19,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3759,2019/04/20,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3760,2019/04/21,,,,,,,,,,,,,,,,,,,polcoin,polcoin
3761,2019/04/22,,,,,,,,,,,,,,,,,,,polcoin,polcoin
