,date,block_size,av_transaction_size,av_transaction_value,market_cap,top_100_percent,confirmation_time,fee_reward,tweets,median_transaction_value,sent_addresses,hashrate,mining_profitability,transactions,google_trends,active_addresses,difficulty,send_usd,median_transaction_size,full_name,coin
3370,2018/03/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3371,2018/03/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3372,2018/03/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3373,2018/03/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3690,2019/02/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3691,2019/02/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3692,2019/02/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3693,2019/02/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3694,2019/02/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3695,2019/02/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3696,2019/02/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3697,2019/02/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3698,2019/02/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3699,2019/02/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3700,2019/02/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3701,2019/02/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3702,2019/02/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3703,2019/02/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3704,2019/02/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3705,2019/02/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3706,2019/02/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3707,2019/02/27,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3708,2019/02/28,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3709,2019/03/01,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3710,2019/03/02,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3711,2019/03/03,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3712,2019/03/04,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3713,2019/03/05,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3714,2019/03/06,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3715,2019/03/07,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3716,2019/03/08,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3717,2019/03/09,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3718,2019/03/10,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3719,2019/03/11,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3720,2019/03/12,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3721,2019/03/13,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3722,2019/03/14,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3723,2019/03/15,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3724,2019/03/16,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3725,2019/03/17,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3726,2019/03/18,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3727,2019/03/19,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3728,2019/03/20,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3729,2019/03/21,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3730,2019/03/22,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3731,2019/03/23,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3732,2019/03/24,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3733,2019/03/25,,,,,,,,,,,,,,,,,,,suncoin,suncoin
3734,2019/03/26,,,,,,,,,,,,,,,,,,,suncoin,suncoin
