,date,block_size,sent_addresses,hashrate,confirmation_time,median_transaction_value,google_trends,transactions,send_usd,mining_profitability,av_transaction_size,difficulty,market_cap,active_addresses,tweets,top_100_percent,fee_reward,av_transaction_value,median_transaction_size,full_name,coin
1851,2019/02/15,614.868,1039,4859044226,0.992,825.487,,1681,2367699,,,68.399,33794676,2273,30,62.843,,1409,,reddcoin,rdd
1852,2019/02/16,349.177,982,4975614774,1.001,666.66,,1670,2233872,,,68.635,34096010,1511,42,62.846,,1338,,reddcoin,rdd
1853,2019/02/17,336.822,1044,4905188941,0.984,808.445,,1694,2537279,,,68.336,33449567,1528,50,62.845,,1498,,reddcoin,rdd
1854,2019/02/18,342.741,1044,5027458527,0.997,738.009,,1709,2365408,,,68.953,34981474,1477,74,62.835,,1384,,reddcoin,rdd
1855,2019/02/19,358.83,1181,5213317966,0.98,785.393,,1801,2709592,,,70.968,36731909,1658,140,62.781,,1505,,reddcoin,rdd
1856,2019/02/20,381.738,1177,5516720003,0.959,1113,,1803,4191704,,,74.878,37397163,1670,102,62.615,,2326,,reddcoin,rdd
1857,2019/02/21,342.284,1063,6296291972,0.996,1221,,1656,2706483,,,84.197,37277468,1497,92,62.632,,1634,,reddcoin,rdd
1858,2019/02/22,346.396,986,6145834848,1.007,907.468,,1661,2636465,,,85.201,37470631,1500,60,62.629,,1590,,reddcoin,rdd
1859,2019/02/23,350.594,1002,6026216969,1.026,978.152,,1637,2885955,,,84.255,38085268,1409,44,62.63,,1763,,reddcoin,rdd
1860,2019/02/24,353.191,1026,6123698301,0.996,1094,,1685,2815759,,,84.529,38298742,1483,66,62.625,,1671,,reddcoin,rdd
1861,2019/02/25,577.189,1941,6136818471,0.995,1643,,2603,15935283,,,85.138,35728207,1888,27,62.064,,6123,,reddcoin,rdd
1862,2019/02/26,456.11,1098,5718554619,1.032,895.812,,1722,3641787,,,80.83,35095977,1545,28,63.082,,2115,,reddcoin,rdd
1863,2019/02/27,343.958,1059,5421561460,1.032,633.899,,1627,2566559,,,76.816,34556567,1533,20,63.165,,1577,,reddcoin,rdd
1864,2019/02/28,322.855,942,5056064065,0.997,880.838,,1602,2294792,,,72.07,34664169,1417,53,63.164,,1437,,reddcoin,rdd
1865,2019/03/01,343.414,1011,5171973129,1.016,625.104,,1701,2322102,,,71.716,35058895,1430,null,63.197,,1365,,reddcoin,rdd
1866,2019/03/02,341.845,1044,5122690310,0.984,845.956,,1735,2471604,,,71.431,34984548,1517,30,63.158,,1425,,reddcoin,rdd
1867,2019/03/03,352.178,961,5195462622,1.029,684.329,,1635,2277044,,,71.821,35127536,1590,15,63.154,,1394,,reddcoin,rdd
1868,2019/03/04,337.979,1080,5610243633,0.959,964.91,,1746,2616992,,,76.221,34563210,1487,34,63.152,,1501,,reddcoin,rdd
1869,2019/03/05,346.49,1040,5568881074,1.016,964.93,,1662,2475081,,,77.104,35564954,1516,43,63.151,,1490,,reddcoin,rdd
1870,2019/03/06,356.24,1039,5566124433,0.984,821.108,,1730,2545799,,,76.938,35813384,1486,17,63.143,,1472,,reddcoin,rdd
1871,2019/03/07,339.031,1021,5624889139,1.006,1248,,1655,2703161,,,78.412,36152418,1446,null,63.142,,1635,,reddcoin,rdd
1872,2019/03/08,347.88,1032,5905620423,1.008,1093,,1634,2512240,,,81.063,35673463,1470,null,63.141,,1540,,reddcoin,rdd
1873,2019/03/09,342.467,950,5654722817,0.999,1029,,1631,2498917,,,79.136,35627565,1368,null,63.134,,1532,,reddcoin,rdd
1874,2019/03/10,359.919,983,5556437662,1.015,649.46,,1631,2224038,,,78.041,35803950,1612,44,63.129,,1364,,reddcoin,rdd
1875,2019/03/11,349.634,1014,5600472393,1.025,614.223,,1626,2304604,,,77.673,35419298,1583,37,63.176,,1417,,reddcoin,rdd
1876,2019/03/12,340.441,1001,5283157368,1.03,610.496,,1602,2376971,,,75.079,35412235,1485,19,63.175,,1484,,reddcoin,rdd
1877,2019/03/13,348.606,940,4622552813,0.993,782.781,,1644,2680156,,,66.816,35619077,1476,22,63.185,,1630,,reddcoin,rdd
1878,2019/03/14,330.118,973,5049424506,1.034,711.297,,1599,2185084,,,69.299,35449999,1382,26,63.192,,1369,,reddcoin,rdd
1879,2019/03/15,353.773,1119,4445937875,1.01,851.54,,1665,2665937,,,63.53,35772173,1612,40,63.195,,1601,,reddcoin,rdd
1880,2019/03/16,343.151,1005,4902849781,0.988,987.422,,1688,2612023,,,66.828,36747823,1473,51,63.193,,1549,,reddcoin,rdd
1881,2019/03/17,338.378,1032,5201822513,0.968,860.474,,1692,2518585,,,70.3,36364352,1438,18,63.196,,1490,,reddcoin,rdd
1882,2019/03/18,323.65,952,5227702501,1.026,711.089,,1570,2663466,,,72.054,36521945,1389,14,63.219,,1696,,reddcoin,rdd
1883,2019/03/19,334.93,1006,5430406724,0.989,739.907,,1656,2384674,,,75.45,36360239,1499,9,63.318,,1440,,reddcoin,rdd
1884,2019/03/20,350.731,1109,4968963201,1.037,500.197,,1747,2186303,,,70.738,36842478,1579,12,63.325,,1253,,reddcoin,rdd
1885,2019/03/21,317.766,902,5085406918,1.029,707.607,,1565,2311218,,,71.744,36859674,1311,13,63.312,,1477,,reddcoin,rdd
1886,2019/03/22,347.529,1017,4530978169,1.008,583.294,,1659,2178863,,,64.836,36390383,1510,11,63.311,,1313,,reddcoin,rdd
1887,2019/03/23,331.543,1002,4753628843,0.996,683.435,,1675,2384503,,,65.289,36651558,1453,23,63.31,,1425,,reddcoin,rdd
1888,2019/03/24,320.679,920,5563730200,0.996,1055,,1600,2594957,,,76.755,36472999,1353,null,63.295,,1623,,reddcoin,rdd
1889,2019/03/25,336.238,982,6683346373,0.983,1310,,1673,2811770,,,91.632,36237186,1429,30,63.298,,1683,,reddcoin,rdd
1890,2019/03/26,344.348,939,5949758578,1.043,933.375,,1617,2375013,,,84.233,35293751,1363,21,63.256,,1472,,reddcoin,rdd
1891,2019/03/27,351.331,1154,6178806732,1.011,717.061,,1723,2457851,,,86.821,35683685,1528,69,63.254,,1427,,reddcoin,rdd
1892,2019/03/28,342.126,1036,5814651798,1.024,745.761,,1642,2654605,,,82.374,35988787,1441,null,63.257,,1617,,reddcoin,rdd
1893,2019/03/29,331.416,954,5858073773,0.989,1051,,1677,2648567,,,81.981,36309474,1360,15,63.256,,1581,,reddcoin,rdd
1894,2019/03/30,367.5,1053,5994300074,1.021,753.623,,1718,2581715,,,83.345,36406001,1570,32,63.245,,1505,,reddcoin,rdd
1895,2019/03/31,348.716,979,6094593227,0.989,1074,,1657,2904748,,,84.437,38397772,1372,56,63.206,,1754,,reddcoin,rdd
1896,2019/04/01,366.632,1149,6229368679,1.009,964.695,,1754,3176651,,,86.416,39998809,1557,45,63.204,,1811,,reddcoin,rdd
1897,2019/04/02,417.366,1470,6331599800,1.007,668.673,,1985,3317772,,,88.072,43682180,1986,44,63.155,,1674,,reddcoin,rdd
1898,2019/04/03,487.831,1765,6746480082,1.001,632.608,,2253,4051019,,,93.553,51498942,2422,99,63.125,,1798,,reddcoin,rdd
1899,2019/04/04,425.148,1323,7002064409,1.011,1109,,1916,4079277,,,97.474,53409593,2063,61,63.145,,2130,,reddcoin,rdd
1900,2019/04/05,375.449,1128,6603417528,1.039,1136,,1698,3711891,,,93.593,51339352,1660,25,63.197,,2186,,reddcoin,rdd
1901,2019/04/06,335.514,994,5921385683,1.04,959.813,,1616,3205210,,,85.526,51250456,1466,17,63.194,,1983,,reddcoin,rdd
1902,2019/04/07,358.185,1084,5239665529,1.029,717.015,,1686,2960540,,,75.629,49407507,1612,31,63.14,,1756,,reddcoin,rdd
1903,2019/04/08,357.348,1102,5358529960,1.032,883.12,,1712,3156455,,,76.105,50393526,1554,26,63.153,,1846,,reddcoin,rdd
1904,2019/04/09,340.375,1018,5218553624,1.039,880.509,,1623,3028743,,,74.044,49627502,1476,27,63.155,,1868,,reddcoin,rdd
1905,2019/04/10,359.496,1084,5664995226,0.983,1246,,1754,3769883,,,78.488,51646500,1573,31,63.159,,2149,,reddcoin,rdd
1906,2019/04/11,342.124,1043,5423969106,1.001,1411,,1687,3597471,,,76.05,48700620,1468,34,63.212,,2140,,reddcoin,rdd
1907,2019/04/12,355.884,1037,5182734834,1.044,1055,,1596,3072462,,,73.38,47660460,1373,27,63.199,,1925,,reddcoin,rdd
1908,2019/04/13,328.099,1018,4914226990,1.037,895.078,,1608,2997667,,,70.195,48261439,1458,14,63.215,,1866,,reddcoin,rdd
1909,2019/04/14,331.851,932,4707688886,1.003,906.438,,1589,3056042,,,66.736,48053702,1380,28,63.211,,1927,,reddcoin,rdd
1910,2019/04/15,339.78,1064,4920122674,0.99,813.003,,1704,3189044,,,67.67,48178913,1633,22,63.234,,1872,,reddcoin,rdd
1911,2019/04/16,314.592,1018,5037721456,0.968,876.336,,1660,3313856,,,68.99,48413178,1455,24,63.239,,1996,,reddcoin,rdd
1912,2019/04/17,329.095,1014,5322159313,1.004,1348,,1649,3687959,,,72.939,49357605,1362,27,63.24,,2236,,reddcoin,rdd
1913,2019/04/18,350.148,1120,5089589873,1.018,994.436,,1683,3385407,,,70.845,50780697,1608,65,63.228,,2012,,reddcoin,rdd
1914,2019/04/19,323.326,1001,5593135522,0.971,1118,,1694,3560182,,,75.857,50785184,1387,33,63.255,,2102,,reddcoin,rdd
1915,2019/04/20,347.866,1035,5078229925,1.024,917.098,,1652,3212964,,,71.333,49917354,1506,35,63.239,,1946,,reddcoin,rdd
1916,2019/04/21,324.74,992,4915730575,0.998,849.745,,1658,3044791,,,69.037,48799798,1462,45,63.235,,1837,,reddcoin,rdd
1917,2019/04/22,334.761,1019,5237915448,1,1187,,1630,3269795,,,71.322,48581639,1399,26,63.234,,2009,,reddcoin,rdd
1918,2019/04/23,363.968,1100,5359660929,0.968,1288,,1781,3737677,,,73.39,50730172,1595,25,63.256,,2102,,reddcoin,rdd
1919,2019/04/24,376.727,1120,5263601399,1.047,1373,,1701,3800115,,,72.503,52357971,1546,72,63.25,,2235,,reddcoin,rdd
1920,2019/04/25,361.721,1150,5639410765,0.974,1062,,1787,3858224,,,78.29,52995373,1679,66,63.335,,2159,,reddcoin,rdd
1921,2019/04/26,346.1,1001,5832350294,1.005,1641,,1644,4057625,,,80.105,50536321,1416,91,63.303,,2471,,reddcoin,rdd
1922,2019/04/27,324.541,1045,5669329713,1.021,1130,,1611,3279547,,,79.566,49650662,1425,36,63.256,,2036,,reddcoin,rdd
1923,2019/04/28,326.719,956,5431347034,0.994,1421,,1629,3376407,,,76.892,48172701,1385,31,63.241,,2073,,reddcoin,rdd
1924,2019/04/29,345.583,1032,5716049863,1.009,974.106,,1662,3492492,,,78.507,47866366,1440,7,63.246,,2106,,reddcoin,rdd
1925,2019/04/30,336.63,993,5326408592,1.048,816.032,,1598,2844840,,,75.696,46997699,1448,12,63.245,,1781,,reddcoin,rdd
1926,2019/05/01,323.491,997,5307617275,0.994,870.77,,1642,3011819,,,75.075,47599762,1444,19,63.248,,1842,,reddcoin,rdd
1927,2019/05/02,320.871,945,5399516087,1.029,1041,,1588,3015859,,,75.675,47319815,1352,7,63.247,,1899,,reddcoin,rdd
1928,2019/05/03,348.853,1084,5100340974,1.001,867.07,,1686,3037265,,,72.483,48123862,1532,37,63.239,,1805,,reddcoin,rdd
1929,2019/05/04,320.75,872,5108075444,1.054,1167,,1534,3027095,,,72.774,47995867,1319,21,63.235,,1973,,reddcoin,rdd
1930,2019/05/05,321.83,941,4605891275,1.031,1020,,1557,2897102,,,66.336,45810403,1351,29,63.235,,1862,,reddcoin,rdd
1931,2019/05/06,333.284,1007,4269880415,1.042,783.564,,1595,2647988,,,61.136,44347381,1453,13,63.222,,1660,,reddcoin,rdd
1932,2019/05/07,347.499,1007,4806980492,0.986,1261,,1686,3117200,,,66.96,45932924,1602,19,63.22,,1852,,reddcoin,rdd
1933,2019/05/08,346.058,1073,4647404079,1.011,764.745,,1706,2663412,,,65.144,42482681,1570,34,63.22,,1561,,reddcoin,rdd
1934,2019/05/09,400.154,1202,5045697552,1.015,783.391,,1801,3131702,,,69.688,45304972,1703,65,63.211,,1739,,reddcoin,rdd
1935,2019/05/10,356.131,963,6013722033,0.996,1588,,1719,4301087,,,82.166,49764953,1480,53,63.317,,2502,,reddcoin,rdd
1936,2019/05/11,361.746,1126,5431714029,1.029,889.141,,1751,3287382,,,77.005,49929573,1604,46,63.317,,1882,,reddcoin,rdd
1937,2019/05/12,358.916,1091,5173647166,1.022,947.195,,1744,3716076,,,73.958,52900030,1623,30,63.317,,2131,,reddcoin,rdd
1938,2019/05/13,365.282,1064,6456228988,0.978,1733,,1840,4987418,,,88.256,51892977,1485,54,63.191,,2711,,reddcoin,rdd
1939,2019/05/14,393.712,1213,6698425664,1.007,1086,,1896,4933622,,,92.495,52836964,1796,58,63.198,,2602,,reddcoin,rdd
1940,2019/05/15,428.762,1234,5261999435,1.053,1806,,1927,5125825,,,76.066,58195513,1726,53,63.163,,2660,,reddcoin,rdd
1941,2019/05/16,434.508,1350,6534388559,1.016,1253,,2038,6466870,,,91.93,62576495,2018,73,63.159,,3173,,reddcoin,rdd
1942,2019/05/17,389.779,1090,6351213761,0.984,1900,,1828,4797222,,,89.264,54964490,1601,55,63.143,,2624,,reddcoin,rdd
1943,2019/05/18,435.205,1268,7326367314,1.006,1059,,2095,5220897,,,99.082,55173881,1877,157,62.966,,2495,,reddcoin,rdd
1944,2019/05/19,426.539,1149,7302411271,1.014,1447,,1901,4583320,,,101.965,56576993,1742,62,62.965,,2413,,reddcoin,rdd
1945,2019/05/20,391.064,1096,8161184742,1.006,1898,,1876,4675307,,,113.313,54634603,1464,93,62.947,,2492,,reddcoin,rdd
1946,2019/05/21,379.607,1061,8762586199,1.003,2033,,1817,4801392,,,122.104,55373494,1512,49,62.955,,2642,,reddcoin,rdd
1947,2019/05/22,365.344,1002,8457914248,1.035,2091,,1708,4953750,,,119.019,54351893,1445,102,63.011,,2900,,reddcoin,rdd
1948,2019/05/23,368.224,1092,7936269851,1.008,1775,,1781,4210599,,,112.787,50977110,1591,155,63.065,,2365,,reddcoin,rdd
1949,2019/05/24,366.417,1081,7889861921,1.034,1606,,1714,4038632,,,112.252,52142280,1557,32,62.981,,2364,,reddcoin,rdd
1950,2019/05/25,355.572,1035,7231684394,1.005,1499,,1735,3939589,,,101.455,52311446,1539,38,63.022,,2271,,reddcoin,rdd
1951,2019/05/26,369.906,1056,6436160720,1.041,1554,,1714,3827905,,,92.09,51712211,1530,27,63,,2237,,reddcoin,rdd
1952,2019/05/27,386.97,1137,5923149183,1.039,1368,,1773,4347077,,,84.63,52678765,1669,37,63.015,,2460,,reddcoin,rdd
1953,2019/05/28,382.594,1147,6001274824,1.003,1393,,1809,3933855,,,85.17,50969250,1665,27,62.988,,2179,,reddcoin,rdd
1954,2019/05/29,395.937,1086,7977900216,1.028,2030,,1810,5737410,,,110.047,52840051,1533,20,62.96,,3178,,reddcoin,rdd
1955,2019/05/30,387.223,1121,7556886945,1.003,1586,,1817,4810444,,,107.345,50658966,1660,18,63.329,,2651,,reddcoin,rdd
1956,2019/05/31,371.015,1006,7436260081,1.016,1841,,1713,4451710,,,104.44,49300254,1461,52,63.299,,2603,,reddcoin,rdd
1957,2019/06/01,376.544,1148,7440885866,1.008,1746,,1731,3995694,,,104.6,51076246,1825,25,63.304,,2308,,reddcoin,rdd
1958,2019/06/02,361.879,958,7417469960,1.001,1973,,1716,4353543,,,104.026,51616007,1489,45,63.304,,2537,,reddcoin,rdd
1959,2019/06/03,354.792,983,7921682319,0.969,1900,,1780,4368091,,,108.303,50798504,1506,24,63.414,,2460,,reddcoin,rdd
1960,2019/06/04,375.113,977,8093058211,1.05,1645,,1671,3660339,,,112.727,46676989,1479,13,63.455,,2193,,reddcoin,rdd
1961,2019/06/05,364.787,975,8036499945,1.001,1757,,1715,4221121,,,112.144,47799642,1423,11,63.424,,2463,,reddcoin,rdd
1962,2019/06/06,363.414,1024,7724627585,1.049,1332,,1724,4010220,,,109.328,49353883,1528,21,63.43,,2335,,reddcoin,rdd
1963,2019/06/07,351.904,1017,7470915311,0.985,1890,,1763,4578255,,,105.359,52779904,1545,19,63.352,,2597,,reddcoin,rdd
1964,2019/06/08,382.842,1139,7766773089,1.012,1845,,1840,5247327,,,107.654,53094881,1598,37,63.196,,2852,,reddcoin,rdd
1965,2019/06/09,385.175,1107,7392511641,1.014,1684,,1803,5108363,,,104.365,49428820,1722,28,63.177,,2836,,reddcoin,rdd
1966,2019/06/10,361.411,1024,7060047870,1.036,1505,,1716,8092165,,,100.228,48718819,1528,27,63.121,,4721,,reddcoin,rdd
1967,2019/06/11,347.149,947,7004502856,0.973,1704,,1720,4398555,,,97.462,49650558,1478,42,63.079,,2729,,reddcoin,rdd
1968,2019/06/12,356.966,840,7008340038,1.039,1764,,1604,3779144,,,97.583,51792817,1393,73,63.077,,2356,,reddcoin,rdd
1969,2019/06/13,396.597,866,6739952603,1.014,1938,,1615,4257088,,,94.848,51692594,1675,25,63.108,,2636,,reddcoin,rdd
1970,2019/06/14,364.138,974,6224626950,1.049,1857,,1692,4349449,,,88.417,51127463,1385,13,63.051,,2571,,reddcoin,rdd
1971,2019/06/15,366.315,966,7140152233,0.985,2036,,1687,4465720,,,99.69,52700413,1380,8,63.169,,2647,,reddcoin,rdd
1972,2019/06/16,385.02,1028,7022833189,1.031,1962,,1739,4488631,,,99.76,56359535,1545,87,63.151,,2584,,reddcoin,rdd
1973,2019/06/17,397.976,1217,7501746927,1.007,2192,,1902,8543157,,,105.031,60427073,1630,111,62.983,,4492,,reddcoin,rdd
1974,2019/06/18,422.623,1278,7517235752,0.999,1984,,1938,6129067,,,104.604,61941776,1817,98,62.862,,3163,,reddcoin,rdd
1975,2019/06/19,403.394,1232,7321059179,1.033,2120,,1845,7848161,,,103.147,62177375,1779,92,62.656,,4254,,reddcoin,rdd
1976,2019/06/20,373.959,1149,7488277556,0.988,2133,,1846,6911762,,,104.437,62416349,1646,143,62.554,,3747,,reddcoin,rdd
1977,2019/06/21,410.557,1261,8618343965,1.008,1981,,1909,7005292,,,119.085,65191505,1810,123,62.497,,3670,,reddcoin,rdd
1978,2019/06/22,457.209,1640,8327545449,0.989,1255,,2174,6765978,,,116.403,69730608,2245,189,62.455,,3112,,reddcoin,rdd
1979,2019/06/23,397.713,1136,8584377915,1.021,2405,,1808,6522084,,,119.389,69051210,1643,92,62.412,,3609,,reddcoin,rdd
1980,2019/06/24,451.286,1169,9135570844,1.006,1657,,1868,6049300,,,126.868,67648153,1793,95,62.319,,3238,,reddcoin,rdd
1981,2019/06/25,408.039,1239,8677084444,1.008,2024,,1895,6095954,,,122.023,69837146,1705,33,62.324,,3221,,reddcoin,rdd
1982,2019/06/26,491.585,1669,8359152276,1.044,1221,,2163,5901281,,,118.254,68588056,2220,130,62.386,,2731,,reddcoin,rdd
1983,2019/06/27,416.29,1258,7735973735,0.994,1933,,1923,5370770,,,110.084,62038114,1857,62,62.42,,2802,,reddcoin,rdd
1984,2019/06/28,381.796,1167,7907063994,1.041,1788,,1780,5065892,,,109.902,61392945,1649,56,62.477,,2846,,reddcoin,rdd
1985,2019/06/29,382.748,1129,7724469473,1.026,1914,,1792,4758116,,,109.611,59585707,1585,32,62.473,,2666,,reddcoin,rdd
1986,2019/06/30,366.951,1108,7306004209,0.98,1958,,1812,4777138,,,103.806,56590434,1562,32,62.448,,2639,,reddcoin,rdd
1987,2019/07/01,374.536,1085,8138574276,1.018,1890,,1752,4367711,,,110.627,54784537,1578,66,62.45,,2493,,reddcoin,rdd
1988,2019/07/02,390.489,1130,7530023702,1.022,1714,,1775,4314480,,,107.115,53009610,1649,36,62.416,,2434,,reddcoin,rdd
1989,2019/07/03,390.906,1198,7809935994,1.013,1518,,1849,4594151,,,109.84,57752486,1699,38,62.415,,2487,,reddcoin,rdd
1990,2019/07/04,361.052,1066,7798773712,1.028,1946,,1719,4410274,,,109.007,56811590,1599,27,62.408,,2566,,reddcoin,rdd
1991,2019/07/05,384.317,1123,7212965024,1.01,1968,,1776,4507546,,,103.136,56222683,1664,31,62.44,,2549,,reddcoin,rdd
1992,2019/07/06,352.386,979,7199188898,1.009,2161,,1670,4516358,,,100.572,57458105,1345,47,62.437,,2708,,reddcoin,rdd
1993,2019/07/07,375.959,970,6885342266,1.042,2337,,1637,4514026,,,97.71,56972352,1434,39,62.43,,2759,,reddcoin,rdd
1994,2019/07/08,363.967,1041,7294290921,0.997,1944,,1754,4446446,,,102.502,56005598,1540,39,62.424,,2535,,reddcoin,rdd
1995,2019/07/09,352.27,991,7847966652,1.006,2011,,1715,4406412,,,109.148,56291998,1441,37,62.405,,2574,,reddcoin,rdd
1996,2019/07/10,364.116,942,7667356324,1.054,1669,,1662,4178909,,,107.962,53738600,1455,59,62.32,,2514,,reddcoin,rdd
1997,2019/07/11,383.456,1123,6033807133,1.03,1785,,1775,4927176,,,88.398,49253380,1527,29,62.16,,2776,,reddcoin,rdd
1998,2019/07/12,367.534,1048,6432821402,0.986,1652,,1778,3971273,,,89.409,47995389,1560,18,62.164,,2239,,reddcoin,rdd
1999,2019/07/13,363.398,905,6970921771,1.038,2051,,1615,3893584,,,97.693,48348869,1319,18,62.169,,2417,,reddcoin,rdd
2000,2019/07/14,341.603,976,6548914980,0.985,1676,,1716,3631872,,,93.512,44635082,1367,null,62.119,,2116,,reddcoin,rdd
2001,2019/07/15,351.876,986,7611258653,1.008,1560,,1687,3297986,,,103.244,41417758,1453,null,62.171,,1958,,reddcoin,rdd
2002,2019/07/16,460.73,1059,7487282978,1.019,1764,,1763,6975896,,,104.402,40127828,1444,null,62.267,,3959,,reddcoin,rdd
2003,2019/07/17,362.048,1014,6245251156,1.013,1411,,1720,3559508,,,87.973,37974127,1510,null,62.219,,2069,,reddcoin,rdd
2004,2019/07/18,371.411,1015,6571097170,0.986,1520,,1752,4370793,,,91.353,41200887,1482,null,62.023,,2495,,reddcoin,rdd
2005,2019/07/19,340.342,919,6979795818,1.004,1654,,1662,3547162,,,95.6,44144682,1291,19,61.957,,2137,,reddcoin,rdd
2006,2019/07/20,360.964,1006,6963020500,1.001,2104,,1742,7860341,,,97.357,45039151,1415,10,61.663,,4512,,reddcoin,rdd
2007,2019/07/21,336.32,882,6917170357,1.027,2124,,1602,5326313,,,97.043,44339433,1295,null,61.519,,3329,,reddcoin,rdd
2008,2019/07/22,350.169,916,6990593356,1.017,1655,,1621,3492482,,,98.224,43682255,1345,null,61.513,,2156,,reddcoin,rdd
2009,2019/07/23,347.407,931,7089031451,1.011,1698,,1618,3347943,,,99.894,41221347,1285,null,61.511,,2069,,reddcoin,rdd
2010,2019/07/24,341.27,954,7959881626,1.017,1886,,1648,3957565,,,111.375,40191325,1322,null,61.459,,2402,,reddcoin,rdd
2011,2019/07/25,361.056,888,7660814903,1.034,1799,,1616,3832144,,,109.021,43290302,1303,null,61.466,,2374,,reddcoin,rdd
2012,2019/07/26,351.29,890,7667979808,1.008,1765,,1632,4191473,,,107.785,44249240,1286,null,61.311,,2571,,reddcoin,rdd
2013,2019/07/27,334.526,799,7347840674,1.04,1858,,1584,3515819,,,104.144,43761093,1182,null,61.282,,2222,,reddcoin,rdd
2014,2019/07/28,317.858,770,6408159937,1.031,1816,,1538,3277938,,,93.102,42897758,1137,30,61.31,,2131,,reddcoin,rdd
2015,2019/07/29,341.587,874,6688204209,1.026,1563,,1601,3218578,,,94.463,40990601,1281,null,61.285,,2010,,reddcoin,rdd
2016,2019/07/30,340.974,833,6720072631,0.996,1656,,1612,3352472,,,94.134,40081818,1207,17,61.288,,2082,,reddcoin,rdd
2017,2019/07/31,338.837,806,7457015008,1.009,1986,,1584,3471368,,,103.868,40519888,1182,null,61.283,,2194,,reddcoin,rdd
2018,2019/08/01,324.214,813,7183105201,1.017,1914,,1546,3452515,,,101.09,39530049,1113,null,61.235,,2234,,reddcoin,rdd
2019,2019/08/02,320.866,848,7491945027,1.013,1501,,1585,3189403,,,104.548,39873996,1201,null,61.15,,2016,,reddcoin,rdd
2020,2019/08/03,309.209,768,7850171295,1.014,1713,,1537,3334798,,,109.514,39601425,1117,142,61.082,,2171,,reddcoin,rdd
2021,2019/08/04,311.941,761,7128684468,1.028,1598,,1529,3004168,,,102.946,38841337,1154,111,61.064,,1971,,reddcoin,rdd
2022,2019/08/05,310.999,784,6949924832,1.031,1852,,1514,3191306,,,98.671,40333671,1127,null,61.033,,2108,,reddcoin,rdd
2023,2019/08/06,351.263,849,7264983102,1.019,1645,,1565,3125503,,,101.549,38309506,1218,null,60.943,,2001,,reddcoin,rdd
2024,2019/08/07,362.834,983,6567328370,1.025,1219,,1701,2833341,,,93.951,35408951,1378,null,60.949,,1666,,reddcoin,rdd
2025,2019/08/08,356.509,1029,6438848510,1.033,1172,,1668,2588492,,,91.512,34706968,1383,43,60.979,,1556,,reddcoin,rdd
2026,2019/08/09,345.073,896,6913135419,0.997,1311,,1662,2762404,,,96.788,34668151,1295,67,60.976,,1664,,reddcoin,rdd
2027,2019/08/10,330.876,846,6768303252,1.024,1706,,1579,2991887,,,94.721,36290983,1173,42,60.972,,1904,,reddcoin,rdd
2028,2019/08/11,318.292,860,6624957937,0.999,1436,,1590,2868334,,,93.133,36874113,1178,14,60.971,,1804,,reddcoin,rdd
2029,2019/08/12,381.469,897,6807553976,0.992,1444,,1647,2941802,,,93.724,36490855,1485,12,60.965,,1786,,reddcoin,rdd
2030,2019/08/13,328.357,850,6823493769,0.982,1538,,1649,3072723,,,94.471,38164050,1242,null,60.962,,1863,,reddcoin,rdd
2031,2019/08/14,313.85,804,6816800626,1.039,1407,,1517,2797162,,,94.39,39395368,1184,7,60.956,,1844,,reddcoin,rdd
2032,2019/08/15,337.51,903,5308185840,1.053,1371,,1573,2791573,,,77.676,38139941,1311,8,61,,1775,,reddcoin,rdd
2033,2019/08/16,320.686,875,5287954158,0.967,1395,,1660,2957781,,,73.517,37523333,1237,27,60.999,,1783,,reddcoin,rdd
2034,2019/08/17,312.577,791,5949273198,0.981,1470,,1585,2880894,,,79.817,37466671,1135,18,60.997,,1823,,reddcoin,rdd
2035,2019/08/18,320.274,835,6260841684,1.021,1581,,1564,2889027,,,85.316,37334490,1175,17,60.996,,1847,,reddcoin,rdd
2036,2019/08/19,326.856,845,5786886055,1.004,1480,,1592,2978458,,,82.058,38124480,1244,null,60.995,,1877,,reddcoin,rdd
2037,2019/08/20,340.446,895,5946912489,1.004,1435,,1636,2893641,,,82.277,36657126,1288,null,60.994,,1769,,reddcoin,rdd
2038,2019/08/21,334.683,865,5771739677,1.017,1265,,1591,2621480,,,81.226,35928516,1330,null,60.992,,1648,,reddcoin,rdd
2039,2019/08/22,313.388,850,5741212823,1.01,1320,,1565,2640348,,,80.248,36500261,1210,null,60.987,,1689,,reddcoin,rdd
2040,2019/08/23,331.97,926,5864788036,0.97,1219,,1664,2614620,,,80.511,35243528,1316,null,60.982,,1577,,reddcoin,rdd
2041,2019/08/24,327.956,844,6136015546,1.005,1263,,1585,2509452,,,83.326,34988751,1205,null,60.977,,1585,,reddcoin,rdd
2042,2019/08/25,317.695,822,5893024841,0.997,1243,,1577,2573956,,,82.21,36182383,1226,null,60.976,,1635,,reddcoin,rdd
2043,2019/08/26,343.94,828,6281453955,0.976,1362,,1633,3605070,,,86.531,37234880,1360,null,61.145,,2208,,reddcoin,rdd
2044,2019/08/27,331.502,887,6260573260,1.03,1312,,1571,2607284,,,86.648,34757357,1304,null,61.127,,1663,,reddcoin,rdd
2045,2019/08/28,358.479,981,6039227147,1.002,905.945,,1744,2721558,,,84.181,34434445,1489,null,61.123,,1561,,reddcoin,rdd
