,block_size,active_addresses,transactions,sent_addresses,fee_reward,difficulty,hashrate,send_usd,mining_profitability,median_transaction_size,confirmation_time,av_transaction_value,av_transaction_size,median_transaction_value,google_trends,top_100_percent,date,tweets,market_cap,full_name,coin
1070,,,,,,,,,,,,,,,,,2017/04/16,null,,siacoin,siacoin
1071,,,,,,,,,,,,,,,,,2017/04/17,null,,siacoin,siacoin
1072,,,,,,,,,,,,,,,,,2017/04/18,null,,siacoin,siacoin
1073,,,,,,,,,,,,,,,,,2017/04/19,null,,siacoin,siacoin
1074,,,,,,,,,,,,,,,,,2017/04/20,null,,siacoin,siacoin
1075,,,,,,,,,,,,,,,,,2017/04/21,null,,siacoin,siacoin
1076,,,,,,,,,,,,,,,,,2017/04/22,null,,siacoin,siacoin
1077,,,,,,,,,,,,,,,,,2017/04/23,null,,siacoin,siacoin
1078,,,,,,,,,,,,,,,,,2017/04/24,null,,siacoin,siacoin
1079,,,,,,,,,,,,,,,,,2017/04/25,null,,siacoin,siacoin
1080,,,,,,,,,,,,,,,,,2017/04/26,null,,siacoin,siacoin
1081,,,,,,,,,,,,,,,,,2017/04/27,null,,siacoin,siacoin
1082,,,,,,,,,,,,,,,,,2017/04/28,null,,siacoin,siacoin
1083,,,,,,,,,,,,,,,,,2017/04/29,null,,siacoin,siacoin
1084,,,,,,,,,,,,,,,,,2017/04/30,null,,siacoin,siacoin
1085,,,,,,,,,,,,,,,,,2017/05/01,null,,siacoin,siacoin
1086,,,,,,,,,,,,,,,,,2017/05/02,null,,siacoin,siacoin
1087,,,,,,,,,,,,,,,,,2017/05/03,null,,siacoin,siacoin
1088,,,,,,,,,,,,,,,,,2017/05/04,null,,siacoin,siacoin
1089,,,,,,,,,,,,,,,,,2017/05/05,null,,siacoin,siacoin
1090,,,,,,,,,,,,,,,,,2017/05/06,null,,siacoin,siacoin
1091,,,,,,,,,,,,,,,,,2017/05/07,7,,siacoin,siacoin
1092,,,,,,,,,,,,,,,,,2017/05/08,4,,siacoin,siacoin
1093,,,,,,,,,,,,,,,,,2017/05/09,9,,siacoin,siacoin
1094,,,,,,,,,,,,,,,,,2017/05/10,6,,siacoin,siacoin
1095,,,,,,,,,,,,,,,,,2017/05/11,7,,siacoin,siacoin
1096,,,,,,,,,,,,,,,,,2017/05/12,11,,siacoin,siacoin
1097,,,,,,,,,,,,,,,,,2017/05/13,8,,siacoin,siacoin
1098,,,,,,,,,,,,,,,,,2017/05/14,19,,siacoin,siacoin
1099,,,,,,,,,,,,,,,,,2017/05/15,18,,siacoin,siacoin
1100,,,,,,,,,,,,,,,,,2017/05/16,21,,siacoin,siacoin
1101,,,,,,,,,,,,,,,,,2017/05/17,33,,siacoin,siacoin
1102,,,,,,,,,,,,,,,,,2017/05/18,22,,siacoin,siacoin
1103,,,,,,,,,,,,,,,,,2017/05/19,20,,siacoin,siacoin
1104,,,,,,,,,,,,,,,,,2017/05/20,34,,siacoin,siacoin
1105,,,,,,,,,,,,,,,,,2017/05/21,59,,siacoin,siacoin
1106,,,,,,,,,,,,,,,,,2017/05/22,57,,siacoin,siacoin
1107,,,,,,,,,,,,,,,,,2017/05/23,121,,siacoin,siacoin
1108,,,,,,,,,,,,,,,,,2017/05/24,60,,siacoin,siacoin
1109,,,,,,,,,,,,,,,,,2017/05/25,65,,siacoin,siacoin
1110,,,,,,,,,,,,,,,,,2017/05/26,62,,siacoin,siacoin
1111,,,,,,,,,,,,,,,,,2017/05/27,35,,siacoin,siacoin
1112,,,,,,,,,,,,,,,,,2017/05/28,27,,siacoin,siacoin
1113,,,,,,,,,,,,,,,,,2017/05/29,58,,siacoin,siacoin
1114,,,,,,,,,,,,,,,,,2017/05/30,88,,siacoin,siacoin
1115,,,,,,,,,,,,,,,,,2017/05/31,43,,siacoin,siacoin
1116,,,,,,,,,,,,,,,,,2017/06/01,42,,siacoin,siacoin
1117,,,,,,,,,,,,,,,,,2017/06/02,126,,siacoin,siacoin
1118,,,,,,,,,,,,,,,,,2017/06/03,241,,siacoin,siacoin
1119,,,,,,,,,,,,,,,,,2017/06/04,256,,siacoin,siacoin
1120,,,,,,,,,,,,,,,,,2017/06/05,232,,siacoin,siacoin
1121,,,,,,,,,,,,,,,,,2017/06/06,95,,siacoin,siacoin
1122,,,,,,,,,,,,,,,,,2017/06/07,198,,siacoin,siacoin
1123,,,,,,,,,,,,,,,,,2017/06/08,138,,siacoin,siacoin
1124,,,,,,,,,,,,,,,,,2017/06/09,158,,siacoin,siacoin
1125,,,,,,,,,,,,,,,,,2017/06/10,150,,siacoin,siacoin
1126,,,,,,,,,,,,,,,,,2017/06/11,73,,siacoin,siacoin
1127,,,,,,,,,,,,,,,,,2017/06/12,128,,siacoin,siacoin
1128,,,,,,,,,,,,,,,,,2017/06/13,89,,siacoin,siacoin
1129,,,,,,,,,,,,,,,,,2017/06/14,209,,siacoin,siacoin
1130,,,,,,,,,,,,,,,,,2017/06/15,174,,siacoin,siacoin
1131,,,,,,,,,,,,,,,,,2017/06/16,205,,siacoin,siacoin
1132,,,,,,,,,,,,,,,,,2017/06/17,244,,siacoin,siacoin
1133,,,,,,,,,,,,,,,,,2017/06/18,126,,siacoin,siacoin
1134,,,,,,,,,,,,,,,,,2017/06/19,453,,siacoin,siacoin
1135,,,,,,,,,,,,,,,,,2017/06/20,369,,siacoin,siacoin
1136,,,,,,,,,,,,,,,,,2017/06/21,233,,siacoin,siacoin
1137,,,,,,,,,,,,,,,,,2017/06/22,224,,siacoin,siacoin
1138,,,,,,,,,,,,,,,,,2017/06/23,248,,siacoin,siacoin
1139,,,,,,,,,,,,,,,,,2017/06/24,null,,siacoin,siacoin
1140,,,,,,,,,,,,,,,,,2017/06/25,null,,siacoin,siacoin
1141,,,,,,,,,,,,,,,,,2017/06/26,null,,siacoin,siacoin
1142,,,,,,,,,,,,,,,,,2017/06/27,null,,siacoin,siacoin
1143,,,,,,,,,,,,,,,,,2017/06/28,null,,siacoin,siacoin
1144,,,,,,,,,,,,,,,,,2017/06/29,null,,siacoin,siacoin
1145,,,,,,,,,,,,,,,,,2017/06/30,null,,siacoin,siacoin
1146,,,,,,,,,,,,,,,,,2017/07/01,null,,siacoin,siacoin
1147,,,,,,,,,,,,,,,,,2017/07/02,null,,siacoin,siacoin
1148,,,,,,,,,,,,,,,,,2017/07/03,null,,siacoin,siacoin
1149,,,,,,,,,,,,,,,,,2017/07/04,null,,siacoin,siacoin
1150,,,,,,,,,,,,,,,,,2017/07/05,null,,siacoin,siacoin
1151,,,,,,,,,,,,,,,,,2017/07/06,null,,siacoin,siacoin
1152,,,,,,,,,,,,,,,,,2017/07/07,null,,siacoin,siacoin
1153,,,,,,,,,,,,,,,,,2017/07/08,null,,siacoin,siacoin
1154,,,,,,,,,,,,,,,,,2017/07/09,null,,siacoin,siacoin
1155,,,,,,,,,,,,,,,,,2017/07/10,null,,siacoin,siacoin
1156,,,,,,,,,,,,,,,,,2017/07/11,null,,siacoin,siacoin
1157,,,,,,,,,,,,,,,,,2017/07/12,97,,siacoin,siacoin
1158,,,,,,,,,,,,,,,,,2017/07/13,69,,siacoin,siacoin
1159,,,,,,,,,,,,,,,,,2017/07/14,42,,siacoin,siacoin
1160,,,,,,,,,,,,,,,,,2017/07/15,34,,siacoin,siacoin
1161,,,,,,,,,,,,,,,,,2017/07/16,53,,siacoin,siacoin
1162,,,,,,,,,,,,,,,,,2017/07/17,56,,siacoin,siacoin
1163,,,,,,,,,,,,,,,,,2017/07/18,135,,siacoin,siacoin
1164,,,,,,,,,,,,,,,,,2017/07/19,126,,siacoin,siacoin
1165,,,,,,,,,,,,,,,,,2017/07/20,71,,siacoin,siacoin
1166,,,,,,,,,,,,,,,,,2017/07/21,61,,siacoin,siacoin
1167,,,,,,,,,,,,,,,,,2017/07/22,154,,siacoin,siacoin
1168,,,,,,,,,,,,,,,,,2017/07/23,76,,siacoin,siacoin
1169,,,,,,,,,,,,,,,,,2017/07/24,152,,siacoin,siacoin
1170,,,,,,,,,,,,,,,,,2017/07/25,63,,siacoin,siacoin
1171,,,,,,,,,,,,,,,,,2017/07/26,55,,siacoin,siacoin
1172,,,,,,,,,,,,,,,,,2017/07/27,45,,siacoin,siacoin
1173,,,,,,,,,,,,,,,,,2017/07/28,44,,siacoin,siacoin
1174,,,,,,,,,,,,,,,,,2017/07/29,57,,siacoin,siacoin
1175,,,,,,,,,,,,,,,,,2017/07/30,84,,siacoin,siacoin
1176,,,,,,,,,,,,,,,,,2017/07/31,82,,siacoin,siacoin
1177,,,,,,,,,,,,,,,,,2017/08/01,81,,siacoin,siacoin
1178,,,,,,,,,,,,,,,,,2017/08/02,76,,siacoin,siacoin
1179,,,,,,,,,,,,,,,,,2017/08/03,102,,siacoin,siacoin
1180,,,,,,,,,,,,,,,,,2017/08/04,64,,siacoin,siacoin
1181,,,,,,,,,,,,,,,,,2017/08/05,83,,siacoin,siacoin
1182,,,,,,,,,,,,,,,,,2017/08/06,77,,siacoin,siacoin
1183,,,,,,,,,,,,,,,,,2017/08/07,96,,siacoin,siacoin
1184,,,,,,,,,,,,,,,,,2017/08/08,61,,siacoin,siacoin
1185,,,,,,,,,,,,,,,,,2017/08/09,89,,siacoin,siacoin
1186,,,,,,,,,,,,,,,,,2017/08/10,128,,siacoin,siacoin
1187,,,,,,,,,,,,,,,,,2017/08/11,214,,siacoin,siacoin
1188,,,,,,,,,,,,,,,,,2017/08/12,128,,siacoin,siacoin
1189,,,,,,,,,,,,,,,,,2017/08/13,153,,siacoin,siacoin
1190,,,,,,,,,,,,,,,,,2017/08/14,162,,siacoin,siacoin
1191,,,,,,,,,,,,,,,,,2017/08/15,166,,siacoin,siacoin
1192,,,,,,,,,,,,,,,,,2017/08/16,115,,siacoin,siacoin
1193,,,,,,,,,,,,,,,,,2017/08/17,112,,siacoin,siacoin
1194,,,,,,,,,,,,,,,,,2017/08/18,84,,siacoin,siacoin
1195,,,,,,,,,,,,,,,,,2017/08/19,84,,siacoin,siacoin
1196,,,,,,,,,,,,,,,,,2017/08/20,112,,siacoin,siacoin
1197,,,,,,,,,,,,,,,,,2017/08/21,88,,siacoin,siacoin
1198,,,,,,,,,,,,,,,,,2017/08/22,124,,siacoin,siacoin
1199,,,,,,,,,,,,,,,,,2017/08/23,162,,siacoin,siacoin
1200,,,,,,,,,,,,,,,,,2017/08/24,81,,siacoin,siacoin
1201,,,,,,,,,,,,,,,,,2017/08/25,119,,siacoin,siacoin
1202,,,,,,,,,,,,,,,,,2017/08/26,468,,siacoin,siacoin
1203,,,,,,,,,,,,,,,,,2017/08/27,239,,siacoin,siacoin
1204,,,,,,,,,,,,,,,,,2017/08/28,265,,siacoin,siacoin
1205,,,,,,,,,,,,,,,,,2017/08/29,225,,siacoin,siacoin
1206,,,,,,,,,,,,,,,,,2017/08/30,220,,siacoin,siacoin
1207,,,,,,,,,,,,,,,,,2017/08/31,154,,siacoin,siacoin
1208,,,,,,,,,,,,,,,,,2017/09/01,188,,siacoin,siacoin
1209,,,,,,,,,,,,,,,,,2017/09/02,154,,siacoin,siacoin
1210,,,,,,,,,,,,,,,,,2017/09/03,107,,siacoin,siacoin
1211,,,,,,,,,,,,,,,,,2017/09/04,72,,siacoin,siacoin
1212,,,,,,,,,,,,,,,,,2017/09/05,157,,siacoin,siacoin
1213,,,,,,,,,,,,,,,,,2017/09/06,116,,siacoin,siacoin
1214,,,,,,,,,,,,,,,,,2017/09/07,115,,siacoin,siacoin
1215,,,,,,,,,,,,,,,,,2017/09/08,127,,siacoin,siacoin
1216,,,,,,,,,,,,,,,,,2017/09/09,137,,siacoin,siacoin
1217,,,,,,,,,,,,,,,,,2017/09/10,61,,siacoin,siacoin
1218,,,,,,,,,,,,,,,,,2017/09/11,61,,siacoin,siacoin
1219,,,,,,,,,,,,,,,,,2017/09/12,88,,siacoin,siacoin
1220,,,,,,,,,,,,,,,,,2017/09/13,79,,siacoin,siacoin
1221,,,,,,,,,,,,,,,,,2017/09/14,75,,siacoin,siacoin
1222,,,,,,,,,,,,,,,,,2017/09/15,77,,siacoin,siacoin
1223,,,,,,,,,,,,,,,,,2017/09/16,102,,siacoin,siacoin
1224,,,,,,,,,,,,,,,,,2017/09/17,46,,siacoin,siacoin
1225,,,,,,,,,,,,,,,,,2017/09/18,91,,siacoin,siacoin
1226,,,,,,,,,,,,,,,,,2017/09/19,120,,siacoin,siacoin
1227,,,,,,,,,,,,,,,,,2017/09/20,71,,siacoin,siacoin
1228,,,,,,,,,,,,,,,,,2017/09/21,95,,siacoin,siacoin
1229,,,,,,,,,,,,,,,,,2017/09/22,77,,siacoin,siacoin
1230,,,,,,,,,,,,,,,,,2017/09/23,148,,siacoin,siacoin
1231,,,,,,,,,,,,,,,,,2017/09/24,144,,siacoin,siacoin
1232,,,,,,,,,,,,,,,,,2017/09/25,134,,siacoin,siacoin
1233,,,,,,,,,,,,,,,,,2017/09/26,150,,siacoin,siacoin
1234,,,,,,,,,,,,,,,,,2017/09/27,198,,siacoin,siacoin
1235,,,,,,,,,,,,,,,,,2017/09/28,111,,siacoin,siacoin
1236,,,,,,,,,,,,,,,,,2017/09/29,104,,siacoin,siacoin
1237,,,,,,,,,,,,,,,,,2017/09/30,89,,siacoin,siacoin
1238,,,,,,,,,,,,,,,,,2017/10/01,81,,siacoin,siacoin
1239,,,,,,,,,,,,,,,,,2017/10/02,136,,siacoin,siacoin
1240,,,,,,,,,,,,,,,,,2017/10/03,99,,siacoin,siacoin
1241,,,,,,,,,,,,,,,,,2017/10/04,109,,siacoin,siacoin
1242,,,,,,,,,,,,,,,,,2017/10/05,112,,siacoin,siacoin
1243,,,,,,,,,,,,,,,,,2017/10/06,33,,siacoin,siacoin
1244,,,,,,,,,,,,,,,,,2017/10/07,63,,siacoin,siacoin
1245,,,,,,,,,,,,,,,,,2017/10/08,88,,siacoin,siacoin
1246,,,,,,,,,,,,,,,,,2017/10/09,127,,siacoin,siacoin
1247,,,,,,,,,,,,,,,,,2017/10/10,112,,siacoin,siacoin
1248,,,,,,,,,,,,,,,,,2017/10/11,117,,siacoin,siacoin
1249,,,,,,,,,,,,,,,,,2017/10/12,88,,siacoin,siacoin
1250,,,,,,,,,,,,,,,,,2017/10/13,138,,siacoin,siacoin
1251,,,,,,,,,,,,,,,,,2017/10/14,273,,siacoin,siacoin
1252,,,,,,,,,,,,,,,,,2017/10/15,168,,siacoin,siacoin
1253,,,,,,,,,,,,,,,,,2017/10/16,253,,siacoin,siacoin
1254,,,,,,,,,,,,,,,,,2017/10/17,255,,siacoin,siacoin
1255,,,,,,,,,,,,,,,,,2017/10/18,119,,siacoin,siacoin
1256,,,,,,,,,,,,,,,,,2017/10/19,131,,siacoin,siacoin
1257,,,,,,,,,,,,,,,,,2017/10/20,114,,siacoin,siacoin
1258,,,,,,,,,,,,,,,,,2017/10/21,102,,siacoin,siacoin
1259,,,,,,,,,,,,,,,,,2017/10/22,129,,siacoin,siacoin
1260,,,,,,,,,,,,,,,,,2017/10/23,130,,siacoin,siacoin
1261,,,,,,,,,,,,,,,,,2017/10/24,186,,siacoin,siacoin
1262,,,,,,,,,,,,,,,,,2017/10/25,125,,siacoin,siacoin
1263,,,,,,,,,,,,,,,,,2017/10/26,111,,siacoin,siacoin
1264,,,,,,,,,,,,,,,,,2017/10/27,105,,siacoin,siacoin
1265,,,,,,,,,,,,,,,,,2017/10/28,145,,siacoin,siacoin
1266,,,,,,,,,,,,,,,,,2017/10/29,113,,siacoin,siacoin
1267,,,,,,,,,,,,,,,,,2017/10/30,120,,siacoin,siacoin
1268,,,,,,,,,,,,,,,,,2017/10/31,125,,siacoin,siacoin
1269,,,,,,,,,,,,,,,,,2017/11/01,132,,siacoin,siacoin
1270,,,,,,,,,,,,,,,,,2017/11/02,160,,siacoin,siacoin
1271,,,,,,,,,,,,,,,,,2017/11/03,118,,siacoin,siacoin
1272,,,,,,,,,,,,,,,,,2017/11/04,118,,siacoin,siacoin
1273,,,,,,,,,,,,,,,,,2017/11/05,141,,siacoin,siacoin
1274,,,,,,,,,,,,,,,,,2017/11/06,114,,siacoin,siacoin
1275,,,,,,,,,,,,,,,,,2017/11/07,97,,siacoin,siacoin
1276,,,,,,,,,,,,,,,,,2017/11/08,89,,siacoin,siacoin
1277,,,,,,,,,,,,,,,,,2017/11/09,127,,siacoin,siacoin
1278,,,,,,,,,,,,,,,,,2017/11/10,117,,siacoin,siacoin
1279,,,,,,,,,,,,,,,,,2017/11/11,90,,siacoin,siacoin
1280,,,,,,,,,,,,,,,,,2017/11/12,119,,siacoin,siacoin
1281,,,,,,,,,,,,,,,,,2017/11/13,86,,siacoin,siacoin
1282,,,,,,,,,,,,,,,,,2017/11/14,158,,siacoin,siacoin
1283,,,,,,,,,,,,,,,,,2017/11/15,111,,siacoin,siacoin
1284,,,,,,,,,,,,,,,,,2017/11/16,86,,siacoin,siacoin
1285,,,,,,,,,,,,,,,,,2017/11/17,74,,siacoin,siacoin
1286,,,,,,,,,,,,,,,,,2017/11/18,92,,siacoin,siacoin
1287,,,,,,,,,,,,,,,,,2017/11/19,106,,siacoin,siacoin
1288,,,,,,,,,,,,,,,,,2017/11/20,129,,siacoin,siacoin
1289,,,,,,,,,,,,,,,,,2017/11/21,117,,siacoin,siacoin
1290,,,,,,,,,,,,,,,,,2017/11/22,128,,siacoin,siacoin
1291,,,,,,,,,,,,,,,,,2017/11/23,96,,siacoin,siacoin
1292,,,,,,,,,,,,,,,,,2017/11/24,108,,siacoin,siacoin
1293,,,,,,,,,,,,,,,,,2017/11/25,68,,siacoin,siacoin
1294,,,,,,,,,,,,,,,,,2017/11/26,88,,siacoin,siacoin
1295,,,,,,,,,,,,,,,,,2017/11/27,120,,siacoin,siacoin
1296,,,,,,,,,,,,,,,,,2017/11/28,98,,siacoin,siacoin
1297,,,,,,,,,,,,,,,,,2017/11/29,91,,siacoin,siacoin
1298,,,,,,,,,,,,,,,,,2017/11/30,68,,siacoin,siacoin
1299,,,,,,,,,,,,,,,,,2017/12/01,72,,siacoin,siacoin
1300,,,,,,,,,,,,,,,,,2017/12/02,124,,siacoin,siacoin
1301,,,,,,,,,,,,,,,,,2017/12/03,427,,siacoin,siacoin
1302,,,,,,,,,,,,,,,,,2017/12/04,510,,siacoin,siacoin
1303,,,,,,,,,,,,,,,,,2017/12/05,264,,siacoin,siacoin
1304,,,,,,,,,,,,,,,,,2017/12/06,216,,siacoin,siacoin
1305,,,,,,,,,,,,,,,,,2017/12/07,112,,siacoin,siacoin
1306,,,,,,,,,,,,,,,,,2017/12/08,136,,siacoin,siacoin
1307,,,,,,,,,,,,,,,,,2017/12/09,91,,siacoin,siacoin
1308,,,,,,,,,,,,,,,,,2017/12/10,101,,siacoin,siacoin
1309,,,,,,,,,,,,,,,,,2017/12/11,136,,siacoin,siacoin
1310,,,,,,,,,,,,,,,,,2017/12/12,153,,siacoin,siacoin
1311,,,,,,,,,,,,,,,,,2017/12/13,206,,siacoin,siacoin
1312,,,,,,,,,,,,,,,,,2017/12/14,334,,siacoin,siacoin
1313,,,,,,,,,,,,,,,,,2017/12/15,7068,,siacoin,siacoin
1314,,,,,,,,,,,,,,,,,2017/12/16,186,,siacoin,siacoin
1315,,,,,,,,,,,,,,,,,2017/12/17,422,,siacoin,siacoin
1316,,,,,,,,,,,,,,,,,2017/12/18,206,,siacoin,siacoin
1317,,,,,,,,,,,,,,,,,2017/12/19,301,,siacoin,siacoin
1318,,,,,,,,,,,,,,,,,2017/12/20,601,,siacoin,siacoin
1319,,,,,,,,,,,,,,,,,2017/12/21,676,,siacoin,siacoin
1320,,,,,,,,,,,,,,,,,2017/12/22,318,,siacoin,siacoin
1321,,,,,,,,,,,,,,,,,2017/12/23,672,,siacoin,siacoin
1322,,,,,,,,,,,,,,,,,2017/12/24,483,,siacoin,siacoin
1323,,,,,,,,,,,,,,,,,2017/12/25,556,,siacoin,siacoin
1324,,,,,,,,,,,,,,,,,2017/12/26,330,,siacoin,siacoin
1325,,,,,,,,,,,,,,,,,2017/12/27,329,,siacoin,siacoin
1326,,,,,,,,,,,,,,,,,2017/12/28,224,,siacoin,siacoin
1327,,,,,,,,,,,,,,,,,2017/12/29,276,,siacoin,siacoin
1328,,,,,,,,,,,,,,,,,2017/12/30,238,,siacoin,siacoin
1329,,,,,,,,,,,,,,,,,2017/12/31,185,,siacoin,siacoin
1330,,,,,,,,,,,,,,,,,2018/01/01,204,,siacoin,siacoin
1331,,,,,,,,,,,,,,,,,2018/01/02,189,,siacoin,siacoin
1332,,,,,,,,,,,,,,,,,2018/01/03,194,,siacoin,siacoin
1333,,,,,,,,,,,,,,,,,2018/01/04,461,,siacoin,siacoin
1334,,,,,,,,,,,,,,,,,2018/01/05,724,,siacoin,siacoin
1335,,,,,,,,,,,,,,,,,2018/01/06,2003,,siacoin,siacoin
1336,,,,,,,,,,,,,,,,,2018/01/07,1447,,siacoin,siacoin
1337,,,,,,,,,,,,,,,,,2018/01/08,151,,siacoin,siacoin
1338,,,,,,,,,,,,,,,,,2018/01/09,400,,siacoin,siacoin
1339,,,,,,,,,,,,,,,,,2018/01/10,434,,siacoin,siacoin
1340,,,,,,,,,,,,,,,,,2018/01/11,485,,siacoin,siacoin
1341,,,,,,,,,,,,,,,,,2018/01/12,590,,siacoin,siacoin
1342,,,,,,,,,,,,,,,,,2018/01/13,460,,siacoin,siacoin
1343,,,,,,,,,,,,,,,,,2018/01/14,338,,siacoin,siacoin
1344,,,,,,,,,,,,,,,,,2018/01/15,653,,siacoin,siacoin
1345,,,,,,,,,,,,,,,,,2018/01/16,465,,siacoin,siacoin
1346,,,,,,,,,,,,,,,,,2018/01/17,666,,siacoin,siacoin
1347,,,,,,,,,,,,,,,,,2018/01/18,721,,siacoin,siacoin
1348,,,,,,,,,,,,,,,,,2018/01/19,290,,siacoin,siacoin
1349,,,,,,,,,,,,,,,,,2018/01/20,352,,siacoin,siacoin
1350,,,,,,,,,,,,,,,,,2018/01/21,439,,siacoin,siacoin
1351,,,,,,,,,,,,,,,,,2018/01/22,261,,siacoin,siacoin
1352,,,,,,,,,,,,,,,,,2018/01/23,394,,siacoin,siacoin
1353,,,,,,,,,,,,,,,,,2018/01/24,255,,siacoin,siacoin
1354,,,,,,,,,,,,,,,,,2018/01/25,437,,siacoin,siacoin
1355,,,,,,,,,,,,,,,,,2018/01/26,273,,siacoin,siacoin
1356,,,,,,,,,,,,,,,,,2018/01/27,150,,siacoin,siacoin
1357,,,,,,,,,,,,,,,,,2018/01/28,481,,siacoin,siacoin
1358,,,,,,,,,,,,,,,,,2018/01/29,359,,siacoin,siacoin
1359,,,,,,,,,,,,,,,,,2018/01/30,442,,siacoin,siacoin
1360,,,,,,,,,,,,,,,,,2018/01/31,353,,siacoin,siacoin
1361,,,,,,,,,,,,,,,,,2018/02/01,256,,siacoin,siacoin
1362,,,,,,,,,,,,,,,,,2018/02/02,190,,siacoin,siacoin
1363,,,,,,,,,,,,,,,,,2018/02/03,97,,siacoin,siacoin
1364,,,,,,,,,,,,,,,,,2018/02/04,116,,siacoin,siacoin
1365,,,,,,,,,,,,,,,,,2018/02/05,89,,siacoin,siacoin
1366,,,,,,,,,,,,,,,,,2018/02/06,194,,siacoin,siacoin
1367,,,,,,,,,,,,,,,,,2018/02/07,122,,siacoin,siacoin
1368,,,,,,,,,,,,,,,,,2018/02/08,57,,siacoin,siacoin
1369,,,,,,,,,,,,,,,,,2018/02/09,173,,siacoin,siacoin
1370,,,,,,,,,,,,,,,,,2018/02/10,89,,siacoin,siacoin
1371,,,,,,,,,,,,,,,,,2018/02/11,81,,siacoin,siacoin
1372,,,,,,,,,,,,,,,,,2018/02/12,114,,siacoin,siacoin
1373,,,,,,,,,,,,,,,,,2018/02/13,180,,siacoin,siacoin
1374,,,,,,,,,,,,,,,,,2018/02/14,125,,siacoin,siacoin
1375,,,,,,,,,,,,,,,,,2018/02/15,239,,siacoin,siacoin
1376,,,,,,,,,,,,,,,,,2018/02/16,210,,siacoin,siacoin
1377,,,,,,,,,,,,,,,,,2018/02/17,181,,siacoin,siacoin
1378,,,,,,,,,,,,,,,,,2018/02/18,186,,siacoin,siacoin
1379,,,,,,,,,,,,,,,,,2018/02/19,125,,siacoin,siacoin
1380,,,,,,,,,,,,,,,,,2018/02/20,193,,siacoin,siacoin
1381,,,,,,,,,,,,,,,,,2018/02/21,238,,siacoin,siacoin
1382,,,,,,,,,,,,,,,,,2018/02/22,115,,siacoin,siacoin
1383,,,,,,,,,,,,,,,,,2018/02/23,97,,siacoin,siacoin
1384,,,,,,,,,,,,,,,,,2018/02/24,117,,siacoin,siacoin
1385,,,,,,,,,,,,,,,,,2018/02/25,221,,siacoin,siacoin
1386,,,,,,,,,,,,,,,,,2018/02/26,105,,siacoin,siacoin
1387,,,,,,,,,,,,,,,,,2018/02/27,113,,siacoin,siacoin
1388,,,,,,,,,,,,,,,,,2018/02/28,55,,siacoin,siacoin
1389,,,,,,,,,,,,,,,,,2018/03/01,60,,siacoin,siacoin
1390,,,,,,,,,,,,,,,,,2018/03/02,174,,siacoin,siacoin
1391,,,,,,,,,,,,,,,,,2018/03/03,null,,siacoin,siacoin
1392,,,,,,,,,,,,,,,,,2018/03/04,null,,siacoin,siacoin
1393,,,,,,,,,,,,,,,,,2018/03/05,null,,siacoin,siacoin
1394,,,,,,,,,,,,,,,,,2018/03/06,null,,siacoin,siacoin
1395,,,,,,,,,,,,,,,,,2018/03/07,null,,siacoin,siacoin
1396,,,,,,,,,,,,,,,,,2018/03/08,null,,siacoin,siacoin
1397,,,,,,,,,,,,,,,,,2018/03/09,null,,siacoin,siacoin
1398,,,,,,,,,,,,,,,,,2018/03/10,null,,siacoin,siacoin
1399,,,,,,,,,,,,,,,,,2018/03/11,null,,siacoin,siacoin
1400,,,,,,,,,,,,,,,,,2018/03/12,null,,siacoin,siacoin
1401,,,,,,,,,,,,,,,,,2018/03/13,null,,siacoin,siacoin
1402,,,,,,,,,,,,,,,,,2018/03/14,null,,siacoin,siacoin
1403,,,,,,,,,,,,,,,,,2018/03/15,null,,siacoin,siacoin
1404,,,,,,,,,,,,,,,,,2018/03/16,null,,siacoin,siacoin
1405,,,,,,,,,,,,,,,,,2018/03/17,null,,siacoin,siacoin
1406,,,,,,,,,,,,,,,,,2018/03/18,null,,siacoin,siacoin
1407,,,,,,,,,,,,,,,,,2018/03/19,null,,siacoin,siacoin
1408,,,,,,,,,,,,,,,,,2018/03/20,null,,siacoin,siacoin
1409,,,,,,,,,,,,,,,,,2018/03/21,null,,siacoin,siacoin
1410,,,,,,,,,,,,,,,,,2018/03/22,null,,siacoin,siacoin
1411,,,,,,,,,,,,,,,,,2018/03/23,null,,siacoin,siacoin
1412,,,,,,,,,,,,,,,,,2018/03/24,null,,siacoin,siacoin
1413,,,,,,,,,,,,,,,,,2018/03/25,null,,siacoin,siacoin
1414,,,,,,,,,,,,,,,,,2018/03/26,null,,siacoin,siacoin
1415,,,,,,,,,,,,,,,,,2018/03/27,null,,siacoin,siacoin
1416,,,,,,,,,,,,,,,,,2018/03/28,null,,siacoin,siacoin
1417,,,,,,,,,,,,,,,,,2018/03/29,null,,siacoin,siacoin
1418,,,,,,,,,,,,,,,,,2018/03/30,null,,siacoin,siacoin
1419,,,,,,,,,,,,,,,,,2018/03/31,null,,siacoin,siacoin
1420,,,,,,,,,,,,,,,,,2018/04/01,null,,siacoin,siacoin
1421,,,,,,,,,,,,,,,,,2018/04/02,null,,siacoin,siacoin
1422,,,,,,,,,,,,,,,,,2018/04/03,null,,siacoin,siacoin
1423,,,,,,,,,,,,,,,,,2018/04/04,null,,siacoin,siacoin
1424,,,,,,,,,,,,,,,,,2018/04/05,null,,siacoin,siacoin
