,date,sent_addresses,transactions,block_size,hashrate,difficulty,tweets,send_usd,median_transaction_size,av_transaction_size,mining_profitability,google_trends,top_100_percent,market_cap,active_addresses,median_transaction_value,fee_reward,confirmation_time,av_transaction_value,full_name,coin
214,2009/08/11,18nullnull,nullnullnull,134.914nullnull,,1nullnull,,,,,,,,,70nullnull,,,,,topcoin,topcoin
215,2009/08/12,12nullnull,nullnullnull,134.524nullnull,,1nullnull,,,,,,,,,63nullnull,,,,,topcoin,topcoin
216,2009/08/13,28nullnull,nullnullnull,134.765nullnull,,1nullnull,,,,,,,,,85nullnull,,,,,topcoin,topcoin
217,2009/08/14,16nullnull,nullnullnull,134.825nullnull,,1nullnull,,,,,,,,,63nullnull,,,,,topcoin,topcoin
218,2009/08/15,26nullnull,nullnullnull,134.385nullnull,,1nullnull,,,,,,,,,26nullnull,,,,,topcoin,topcoin
219,2009/08/16,19nullnull,nullnullnull,134.526nullnull,,1nullnull,,,,,,,,,19nullnull,,,,,topcoin,topcoin
220,2009/08/17,17nullnull,nullnullnull,134.824nullnull,,1nullnull,,,,,,,,,17nullnull,,,,,topcoin,topcoin
221,2009/08/18,10nullnull,nullnullnull,135nullnull,,1nullnull,,,,,,,,,10nullnull,,,,,topcoin,topcoin
222,2009/08/19,16nullnull,nullnullnull,134.389nullnull,,1nullnull,,,,,,,,,18nullnull,,,,,topcoin,topcoin
223,2009/08/20,15nullnull,nullnullnull,134.182nullnull,,1nullnull,,,,,,,,,22nullnull,,,,,topcoin,topcoin
224,2009/08/21,9nullnull,nullnullnull,134nullnull,,1nullnull,,,,,,,,,14nullnull,,,,,topcoin,topcoin
225,2009/08/22,7nullnull,nullnullnull,134nullnull,,1nullnull,,,,,,,,,7nullnull,,,,,topcoin,topcoin
226,2009/08/23,14nullnull,nullnullnull,134.533nullnull,,1nullnull,,,,,,,,,15nullnull,,,,,topcoin,topcoin
227,2009/08/24,6nullnull,nullnullnull,134nullnull,,1nullnull,,,,,,,,,15nullnull,,,,,topcoin,topcoin
228,2009/08/25,9nullnull,nullnullnull,134.66nullnull,,1nullnull,,,,,,,,,50nullnull,,,,,topcoin,topcoin
229,2009/08/26,9nullnull,3nullnull,254.833nullnull,,1nullnull,,,,,,,,,96nullnull,,,,,topcoin,topcoin
230,2009/08/27,19nullnull,nullnullnull,134.345nullnull,,1nullnull,,,,,,,,,29nullnull,,,,,topcoin,topcoin
231,2009/08/28,24nullnull,nullnullnull,134.733nullnull,,1nullnull,,,,,,,,,75nullnull,,,,,topcoin,topcoin
232,2009/08/29,24nullnull,nullnullnull,134.808nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
233,2009/08/30,43nullnull,1nullnull,136.381nullnull,,1nullnull,,,,,,,,,99nullnull,,,,,topcoin,topcoin
234,2009/08/31,37nullnull,1nullnull,143.349nullnull,,1nullnull,,,,,,,,,93nullnull,,,,,topcoin,topcoin
235,2009/09/01,30nullnull,nullnullnull,134.795nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
236,2009/09/02,18nullnull,nullnullnull,134.848nullnull,,1nullnull,,,,,,,,,66nullnull,,,,,topcoin,topcoin
237,2009/09/03,12nullnull,1nullnull,161.902nullnull,,1nullnull,,,,,,,,,76nullnull,,,,,topcoin,topcoin
238,2009/09/04,24nullnull,nullnullnull,134.672nullnull,,1nullnull,,,,,,,,,64nullnull,,,,,topcoin,topcoin
239,2009/09/05,22nullnull,nullnullnull,134.842nullnull,,1nullnull,,,,,,,,,76nullnull,,,,,topcoin,topcoin
240,2009/09/06,11nullnull,nullnullnull,134.853nullnull,,1nullnull,,,,,,,,,68nullnull,,,,,topcoin,topcoin
241,2009/09/07,21nullnull,1nullnull,154.436nullnull,,1nullnull,,,,,,,,,92nullnull,,,,,topcoin,topcoin
242,2009/09/08,18nullnull,nullnullnull,134.768nullnull,,1nullnull,,,,,,,,,69nullnull,,,,,topcoin,topcoin
243,2009/09/09,7nullnull,nullnullnull,134.796nullnull,,1nullnull,,,,,,,,,54nullnull,,,,,topcoin,topcoin
244,2009/09/10,13nullnull,nullnullnull,134.806nullnull,,1nullnull,,,,,,,,,67nullnull,,,,,topcoin,topcoin
245,2009/09/11,17nullnull,nullnullnull,134.821nullnull,,1nullnull,,,,,,,,,67nullnull,,,,,topcoin,topcoin
246,2009/09/12,20nullnull,nullnullnull,134.884nullnull,,1nullnull,,,,,,,,,69nullnull,,,,,topcoin,topcoin
247,2009/09/13,20nullnull,nullnullnull,134.84nullnull,,1nullnull,,,,,,,,,75nullnull,,,,,topcoin,topcoin
248,2009/09/14,18nullnull,nullnullnull,134.851nullnull,,1nullnull,,,,,,,,,74nullnull,,,,,topcoin,topcoin
249,2009/09/15,13nullnull,nullnullnull,134.864nullnull,,1nullnull,,,,,,,,,44nullnull,,,,,topcoin,topcoin
250,2009/09/16,24nullnull,1nullnull,137.875nullnull,,1nullnull,,,,,,,,,74nullnull,,,,,topcoin,topcoin
251,2009/09/17,24nullnull,1nullnull,273.226nullnull,,1nullnull,,,,,,,,,186nullnull,,,,,topcoin,topcoin
252,2009/09/18,25nullnull,nullnullnull,134.808nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
253,2009/09/19,19nullnull,nullnullnull,134.959nullnull,,1nullnull,,,,,,,,,74nullnull,,,,,topcoin,topcoin
254,2009/09/20,21nullnull,nullnullnull,134.987nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
255,2009/09/21,21nullnull,1nullnull,148.754nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
256,2009/09/22,21nullnull,1nullnull,318.84nullnull,,1nullnull,,,,,,,,,66nullnull,,,,,topcoin,topcoin
257,2009/09/23,13nullnull,nullnullnull,134.722nullnull,,1nullnull,,,,,,,,,36nullnull,,,,,topcoin,topcoin
258,2009/09/24,40nullnull,nullnullnull,134.505nullnull,,1nullnull,,,,,,,,,97nullnull,,,,,topcoin,topcoin
259,2009/09/25,36nullnull,2nullnull,168.319nullnull,,1nullnull,,,,,,,,,119nullnull,,,,,topcoin,topcoin
260,2009/09/26,40nullnull,nullnullnull,134.46nullnull,,1nullnull,,,,,,,,,100nullnull,,,,,topcoin,topcoin
261,2009/09/27,27nullnull,1nullnull,156.379nullnull,,1nullnull,,,,,,,,,104nullnull,,,,,topcoin,topcoin
262,2009/09/28,28nullnull,nullnullnull,134.929nullnull,,1nullnull,,,,,,,,,85nullnull,,,,,topcoin,topcoin
263,2009/09/29,34nullnull,2nullnull,191.614nullnull,,1nullnull,,,,,,,,,133nullnull,,,,,topcoin,topcoin
264,2009/09/30,31nullnull,nullnullnull,134.765nullnull,,1nullnull,,,,,,,,,85nullnull,,,,,topcoin,topcoin
265,2009/10/01,27nullnull,nullnullnull,134.89nullnull,,1nullnull,,,,,,,,,82nullnull,,,,,topcoin,topcoin
266,2009/10/02,35nullnull,1nullnull,151.222nullnull,,1nullnull,,,,,,,,,83nullnull,,,,,topcoin,topcoin
267,2009/10/03,36nullnull,nullnullnull,134.414nullnull,,1nullnull,,,,,,,,,58nullnull,,,,,topcoin,topcoin
268,2009/10/04,31nullnull,nullnullnull,134.679nullnull,,1nullnull,,,,,,,,,53nullnull,,,,,topcoin,topcoin
269,2009/10/05,34nullnull,nullnullnull,134.764nullnull,,1nullnull,,,,,,,,,55nullnull,,,,,topcoin,topcoin
270,2009/10/06,25nullnull,2nullnull,178.116nullnull,,1nullnull,,,,,,,,,58nullnull,,,,,topcoin,topcoin
271,2009/10/07,36nullnull,nullnullnull,134.717nullnull,,1nullnull,,,,,,,,,60nullnull,,,,,topcoin,topcoin
272,2009/10/08,32nullnull,nullnullnull,134.471nullnull,,1nullnull,,,,,,,,,70nullnull,,,,,topcoin,topcoin
273,2009/10/09,38nullnull,nullnullnull,134.658nullnull,,1nullnull,,,,,,,,,80nullnull,,,,,topcoin,topcoin
274,2009/10/10,38nullnull,nullnullnull,134.818nullnull,,1nullnull,,,,,,,,,76nullnull,,,,,topcoin,topcoin
275,2009/10/11,44nullnull,nullnullnull,134.757nullnull,,1nullnull,,,,,,,,,74nullnull,,,,,topcoin,topcoin
276,2009/10/12,29nullnull,1nullnull,283.379nullnull,,1nullnull,,,,,,,,,132nullnull,,,,,topcoin,topcoin
277,2009/10/13,32nullnull,nullnullnull,134.807nullnull,,1nullnull,,,,,,,,,57nullnull,,,,,topcoin,topcoin
278,2009/10/14,42nullnull,nullnullnull,134.623nullnull,,1nullnull,,,,,,,,,69nullnull,,,,,topcoin,topcoin
279,2009/10/15,35nullnull,nullnullnull,134.366nullnull,,1nullnull,,,,,,,,,71nullnull,,,,,topcoin,topcoin
280,2009/10/16,28nullnull,1nullnull,291.517nullnull,,1nullnull,,,,,,,,,141nullnull,,,,,topcoin,topcoin
281,2009/10/17,31nullnull,nullnullnull,134.842nullnull,,1nullnull,,,,,,,,,57nullnull,,,,,topcoin,topcoin
282,2009/10/18,39nullnull,1nullnull,146nullnull,,1nullnull,,,,,,,,,82nullnull,,,,,topcoin,topcoin
283,2009/10/19,37nullnull,nullnullnull,134.446nullnull,,1nullnull,,,,,,,,,112nullnull,,,,,topcoin,topcoin
284,2009/10/20,43nullnull,1nullnull,257nullnull,,1nullnull,,,,,,,,,197nullnull,,,,,topcoin,topcoin
285,2009/10/21,41nullnull,1nullnull,160.663nullnull,,1nullnull,,,,,,,,,99nullnull,,,,,topcoin,topcoin
286,2009/10/22,49nullnull,1nullnull,187.122nullnull,,1nullnull,,,,,,,,,130nullnull,,,,,topcoin,topcoin
287,2009/10/23,51nullnull,nullnullnull,134.427nullnull,,1nullnull,,,,,,,,,89nullnull,,,,,topcoin,topcoin
288,2009/10/24,49nullnull,1nullnull,149.194nullnull,,1nullnull,,,,,,,,,70nullnull,,,,,topcoin,topcoin
289,2009/10/25,51nullnull,nullnullnull,134.579nullnull,,1nullnull,,,,,,,,,76nullnull,,,,,topcoin,topcoin
290,2009/10/26,45nullnull,nullnullnull,134.803nullnull,,1nullnull,,,,,,,,,71nullnull,,,,,topcoin,topcoin
291,2009/10/27,40nullnull,1nullnull,164.781nullnull,,1nullnull,,,,,,,,,81nullnull,,,,,topcoin,topcoin
292,2009/10/28,43nullnull,nullnullnull,134.682nullnull,,1nullnull,,,,,,,,,66nullnull,,,,,topcoin,topcoin
293,2009/10/29,28nullnull,2nullnull,238.391nullnull,,1nullnull,,,,,,,,,89nullnull,,,,,topcoin,topcoin
294,2009/10/30,32nullnull,nullnullnull,134.467nullnull,,1nullnull,,,,,,,,,60nullnull,,,,,topcoin,topcoin
295,2009/10/31,41nullnull,nullnullnull,134.304nullnull,,1nullnull,,,,,,,,,46nullnull,,,,,topcoin,topcoin
296,2009/11/01,24nullnull,nullnullnull,134.28nullnull,,1nullnull,,,,,,,,,25nullnull,,,,,topcoin,topcoin
297,2009/11/02,13nullnull,nullnullnull,134.394nullnull,,1nullnull,,,,,,,,,33nullnull,,,,,topcoin,topcoin
298,2009/11/03,40nullnull,nullnullnull,134.532nullnull,,1nullnull,,,,,,,,,62nullnull,,,,,topcoin,topcoin
299,2009/11/04,34nullnull,1nullnull,213.111nullnull,,1nullnull,,,,,,,,,105nullnull,,,,,topcoin,topcoin
300,2009/11/05,34nullnull,nullnullnull,134.474nullnull,,1nullnull,,,,,,,,,57nullnull,,,,,topcoin,topcoin
301,2009/11/06,35nullnull,nullnullnull,134.548nullnull,,1nullnull,,,,,,,,,62nullnull,,,,,topcoin,topcoin
302,2009/11/07,44nullnull,nullnullnull,134.667nullnull,,1nullnull,,,,,,,,,69nullnull,,,,,topcoin,topcoin
303,2009/11/08,41nullnull,nullnullnull,134.548nullnull,,1nullnull,,,,,,,,,73nullnull,,,,,topcoin,topcoin
304,2009/11/09,29nullnull,nullnullnull,134.688nullnull,,1nullnull,,,,,,,,,64nullnull,,,,,topcoin,topcoin
305,2009/11/10,47nullnull,nullnullnull,134.385nullnull,,1nullnull,,,,,,,,,78nullnull,,,,,topcoin,topcoin
306,2009/11/11,38nullnull,9nullnull,250.453nullnull,,1nullnull,,,,,,,,,116nullnull,,,,,topcoin,topcoin
307,2009/11/12,32nullnull,nullnullnull,134.424nullnull,,1nullnull,,,,,,,,,66nullnull,,,,,topcoin,topcoin
308,2009/11/13,49nullnull,3nullnull,157.45nullnull,,1nullnull,,,,,,,,,93nullnull,,,,,topcoin,topcoin
309,2009/11/14,44nullnull,nullnullnull,134.633nullnull,,1nullnull,,,,,,,,,79nullnull,,,,,topcoin,topcoin
310,2009/11/15,49nullnull,nullnullnull,134.625nullnull,,1nullnull,,,,,,,,,96nullnull,,,,,topcoin,topcoin
311,2009/11/16,56nullnull,nullnullnull,134.68nullnull,,1nullnull,,,,,,,,,97nullnull,,,,,topcoin,topcoin
312,2009/11/17,55nullnull,nullnullnull,134.663nullnull,,1nullnull,,,,,,,,,92nullnull,,,,,topcoin,topcoin
313,2009/11/18,44nullnull,nullnullnull,134.43nullnull,,1nullnull,,,,,,,,,79nullnull,,,,,topcoin,topcoin
314,2009/11/19,42nullnull,2nullnull,294.2nullnull,,1nullnull,,,,,,,,,153nullnull,,,,,topcoin,topcoin
315,2009/11/20,49nullnull,nullnullnull,134.616nullnull,,1nullnull,,,,,,,,,86nullnull,,,,,topcoin,topcoin
316,2009/11/21,50nullnull,nullnullnull,134.712nullnull,,1nullnull,,,,,,,,,73nullnull,,,,,topcoin,topcoin
317,2009/11/22,62nullnull,nullnullnull,134.708nullnull,,1nullnull,,,,,,,,,106nullnull,,,,,topcoin,topcoin
318,2009/11/23,49nullnull,nullnullnull,134.854nullnull,,1nullnull,,,,,,,,,96nullnull,,,,,topcoin,topcoin
319,2009/11/24,58nullnull,nullnullnull,134.57nullnull,,1nullnull,,,,,,,,,93nullnull,,,,,topcoin,topcoin
320,2009/11/25,52nullnull,nullnullnull,134.644nullnull,,1nullnull,,,,,,,,,90nullnull,,,,,topcoin,topcoin
321,2009/11/26,50nullnull,nullnullnull,134.512nullnull,,1nullnull,,,,,,,,,84nullnull,,,,,topcoin,topcoin
322,2009/11/27,45nullnull,nullnullnull,134.473nullnull,,1nullnull,,,,,,,,,74nullnull,,,,,topcoin,topcoin
323,2009/11/28,33nullnull,nullnullnull,134.563nullnull,,1nullnull,,,,,,,,,71nullnull,,,,,topcoin,topcoin
324,2009/11/29,21nullnull,nullnullnull,134.683nullnull,,1nullnull,,,,,,,,,60nullnull,,,,,topcoin,topcoin
325,2009/11/30,43nullnull,nullnullnull,134.76nullnull,,1nullnull,,,,,,,,,75nullnull,,,,,topcoin,topcoin
326,2009/12/01,31nullnull,1nullnull,402.781nullnull,,1nullnull,,,,,,,,,240nullnull,,,,,topcoin,topcoin
327,2009/12/02,47nullnull,nullnullnull,134.649nullnull,,1nullnull,,,,,,,,,94nullnull,,,,,topcoin,topcoin
328,2009/12/03,48nullnull,nullnullnull,134.784nullnull,,1nullnull,,,,,,,,,88nullnull,,,,,topcoin,topcoin
329,2009/12/04,33nullnull,nullnullnull,134.444nullnull,,1nullnull,,,,,,,,,36nullnull,,,,,topcoin,topcoin
330,2009/12/05,57nullnull,1nullnull,168.016nullnull,,1nullnull,,,,,,,,,84nullnull,,,,,topcoin,topcoin
331,2009/12/06,72nullnull,2nullnull,139.359nullnull,,1nullnull,,,,,,,,,107nullnull,,,,,topcoin,topcoin
332,2009/12/07,75nullnull,nullnullnull,134.643nullnull,,1nullnull,,,,,,,,,112nullnull,,,,,topcoin,topcoin
333,2009/12/08,72nullnull,2nullnull,168.21nullnull,,1nullnull,,,,,,,,,136nullnull,,,,,topcoin,topcoin
334,2009/12/09,72nullnull,13nullnull,182.208nullnull,,1nullnull,,,,,,,,,119nullnull,,,,,topcoin,topcoin
335,2009/12/10,67nullnull,nullnullnull,134.644nullnull,,1nullnull,,,,,,,,,104nullnull,,,,,topcoin,topcoin
336,2009/12/11,61nullnull,nullnullnull,134.348nullnull,,1nullnull,,,,,,,,,112nullnull,,,,,topcoin,topcoin
337,2009/12/12,71nullnull,2nullnull,205.445nullnull,,1nullnull,,,,,,,,,178nullnull,,,,,topcoin,topcoin
338,2009/12/13,70nullnull,nullnullnull,134.754nullnull,,1nullnull,,,,,,,,,114nullnull,,,,,topcoin,topcoin
339,2009/12/14,62nullnull,5nullnull,510.471nullnull,,1nullnull,,,,,,,,,437nullnull,,,,,topcoin,topcoin
340,2009/12/15,69nullnull,2nullnull,145.945nullnull,,1nullnull,,,,,,,,,119nullnull,,,,,topcoin,topcoin
341,2009/12/16,84nullnull,1nullnull,149.213nullnull,,1nullnull,,,,,,,,,154nullnull,,,,,topcoin,topcoin
342,2009/12/17,106nullnull,3nullnull,143.964nullnull,,1nullnull,,,,,,,,,179nullnull,,,,,topcoin,topcoin
343,2009/12/18,146nullnull,nullnullnull,134.542nullnull,,1nullnull,,,,,,,,,225nullnull,,,,,topcoin,topcoin
344,2009/12/19,139nullnull,1nullnull,135.717nullnull,,1nullnull,,,,,,,,,200nullnull,,,,,topcoin,topcoin
345,2009/12/20,114nullnull,nullnullnull,134.914nullnull,,1nullnull,,,,,,,,,175nullnull,,,,,topcoin,topcoin
346,2009/12/21,110nullnull,1nullnull,135.577nullnull,,1nullnull,,,,,,,,,177nullnull,,,,,topcoin,topcoin
347,2009/12/22,117nullnull,nullnullnull,134.722nullnull,,1nullnull,,,,,,,,,162nullnull,,,,,topcoin,topcoin
348,2009/12/23,105nullnull,nullnullnull,134.675nullnull,,1nullnull,,,,,,,,,154nullnull,,,,,topcoin,topcoin
349,2009/12/24,99nullnull,nullnullnull,134.688nullnull,,1nullnull,,,,,,,,,154nullnull,,,,,topcoin,topcoin
350,2009/12/25,100nullnull,1nullnull,136.302nullnull,,1nullnull,,,,,,,,,151nullnull,,,,,topcoin,topcoin
351,2009/12/26,111nullnull,nullnullnull,134.718nullnull,,1nullnull,,,,,,,,,174nullnull,,,,,topcoin,topcoin
352,2009/12/27,102nullnull,1nullnull,138.796nullnull,,1nullnull,,,,,,,,,173nullnull,,,,,topcoin,topcoin
353,2009/12/28,79nullnull,nullnullnull,134.752nullnull,,1nullnull,,,,,,,,,137nullnull,,,,,topcoin,topcoin
354,2009/12/29,121nullnull,nullnullnull,134.649nullnull,,1nullnull,,,,,,,,,171nullnull,,,,,topcoin,topcoin
355,2009/12/30,95nullnull,nullnullnull,134.688nullnull,,1.125nullnull,,,,,,,,,141nullnull,,,,,topcoin,topcoin
356,2009/12/31,98nullnull,nullnullnull,134.696nullnull,,1.183nullnull,,,,,,,,,138nullnull,,,,,topcoin,topcoin
357,2010/01/01,90nullnull,2nullnull,136.955nullnull,,1.183nullnull,,,,,,,,,137nullnull,,,,,topcoin,topcoin
358,2010/01/02,92nullnull,nullnullnull,134.627nullnull,,1.183nullnull,,,,,,,,,125nullnull,,,,,topcoin,topcoin
359,2010/01/03,135nullnull,nullnullnull,134.763nullnull,,1.183nullnull,,,,,,,,,186nullnull,,,,,topcoin,topcoin
360,2010/01/04,130nullnull,2nullnull,188.044nullnull,,1.183nullnull,,,,,,,,,266nullnull,,,,,topcoin,topcoin
361,2010/01/05,135nullnull,nullnullnull,134.631nullnull,,1.183nullnull,,,,,,,,,198nullnull,,,,,topcoin,topcoin
362,2010/01/06,108nullnull,nullnullnull,134.742nullnull,,1.183nullnull,,,,,,,,,163nullnull,,,,,topcoin,topcoin
363,2010/01/07,96nullnull,nullnullnull,134.636nullnull,,1.183nullnull,,,,,,,,,154nullnull,,,,,topcoin,topcoin
364,2010/01/08,94nullnull,nullnullnull,134.758nullnull,,1.183nullnull,,,,,,,,,153nullnull,,,,,topcoin,topcoin
365,2010/01/09,91nullnull,nullnullnull,134.828nullnull,,1.183nullnull,,,,,,,,,151nullnull,,,,,topcoin,topcoin
366,2010/01/10,133nullnull,nullnullnull,134.8nullnull,,1.183nullnull,,,,,,,,,190nullnull,,,,,topcoin,topcoin
367,2010/01/11,103nullnull,nullnullnull,134.698nullnull,,1.191nullnull,,,,,,,,,159nullnull,,,,,topcoin,topcoin
368,2010/01/12,118nullnull,2nullnull,291.013nullnull,,1.305nullnull,,,,,,,,,375nullnull,,,,,topcoin,topcoin
369,2010/01/13,99nullnull,2nullnull,137.506nullnull,,1.305nullnull,,,,,,,,,168nullnull,,,,,topcoin,topcoin
370,2010/01/14,88nullnull,2nullnull,143.573nullnull,,1.305nullnull,,,,,,,,,155nullnull,,,,,topcoin,topcoin
371,2010/01/15,92nullnull,1nullnull,138.901nullnull,,1.305nullnull,,,,,,,,,147nullnull,,,,,topcoin,topcoin
372,2010/01/16,87nullnull,1nullnull,141.28nullnull,,1.305nullnull,,,,,,,,,132nullnull,,,,,topcoin,topcoin
373,2010/01/17,95nullnull,nullnullnull,134.565nullnull,,1.305nullnull,,,,,,,,,131nullnull,,,,,topcoin,topcoin
374,2010/01/18,98nullnull,1nullnull,136.328nullnull,,1.305nullnull,,,,,,,,,128nullnull,,,,,topcoin,topcoin
375,2010/01/19,93nullnull,nullnullnull,134.387nullnull,,1.305nullnull,,,,,,,,,124nullnull,,,,,topcoin,topcoin
376,2010/01/20,133nullnull,nullnullnull,134.449nullnull,,1.305nullnull,,,,,,,,,158nullnull,,,,,topcoin,topcoin
377,2010/01/21,123nullnull,9nullnull,154.234nullnull,,1.305nullnull,,,,,,,,,187nullnull,,,,,topcoin,topcoin
378,2010/01/22,90nullnull,3nullnull,140.406nullnull,,1.305nullnull,,,,,,,,,141nullnull,,,,,topcoin,topcoin
379,2010/01/23,113nullnull,2nullnull,137.463nullnull,,1.305nullnull,,,,,,,,,164nullnull,,,,,topcoin,topcoin
380,2010/01/24,91nullnull,1nullnull,135.701nullnull,,1.305nullnull,,,,,,,,,156nullnull,,,,,topcoin,topcoin
381,2010/01/25,158nullnull,4nullnull,170.256nullnull,,1.323nullnull,,,,,,,,,272nullnull,,,,,topcoin,topcoin
382,2010/01/26,138nullnull,6nullnull,149.128nullnull,,1.344nullnull,,,,,,,,,215nullnull,,,,,topcoin,topcoin
383,2010/01/27,118nullnull,2nullnull,149.055nullnull,,1.344nullnull,,,,,,,,,181nullnull,,,,,topcoin,topcoin
384,2010/01/28,129nullnull,2nullnull,148.565nullnull,,1.344nullnull,,,,,,,,,199nullnull,,,,,topcoin,topcoin
385,2010/01/29,145nullnull,4nullnull,146.756nullnull,,1.344nullnull,,,,,,,,,213nullnull,,,,,topcoin,topcoin
386,2010/01/30,156nullnull,4nullnull,154.41nullnull,,1.344nullnull,,,,,,,,,248nullnull,,,,,topcoin,topcoin
387,2010/01/31,147nullnull,2nullnull,148.042nullnull,,1.344nullnull,,,,,,,,,184nullnull,,,,,topcoin,topcoin
388,2010/02/01,169nullnull,9nullnull,152.918nullnull,,1.344nullnull,,,,,,,,,203nullnull,,,,,topcoin,topcoin
389,2010/02/02,121nullnull,1nullnull,151.172nullnull,,1.344nullnull,,,,,,,,,167nullnull,,,,,topcoin,topcoin
390,2010/02/03,211nullnull,2nullnull,137.437nullnull,,1.344nullnull,,,,,,,,,277nullnull,,,,,topcoin,topcoin
391,2010/02/04,169nullnull,5nullnull,156.9nullnull,,1.382nullnull,,,,,,,,,269nullnull,,,,,topcoin,topcoin
392,2010/02/05,173nullnull,4nullnull,261.731nullnull,,1.819nullnull,,,,,,,,,472nullnull,,,,,topcoin,topcoin
393,2010/02/06,147nullnull,14nullnull,156.182nullnull,,1.819nullnull,,,,,,,,,224nullnull,,,,,topcoin,topcoin
394,2010/02/07,189nullnull,5nullnull,141.908nullnull,,1.819nullnull,,,,,,,,,230nullnull,,,,,topcoin,topcoin
395,2010/02/08,158nullnull,8nullnull,209.79nullnull,,1.819nullnull,,,,,,,,,329nullnull,,,,,topcoin,topcoin
396,2010/02/09,159nullnull,3nullnull,365.836nullnull,,1.819nullnull,,,,,,,,,623nullnull,,,,,topcoin,topcoin
397,2010/02/10,122nullnull,5nullnull,547.601nullnull,,1.819nullnull,,,,,,,,,777nullnull,,,,,topcoin,topcoin
398,2010/02/11,128nullnull,5nullnull,185.769nullnull,,1.819nullnull,,,,,,,,,245nullnull,,,,,topcoin,topcoin
399,2010/02/12,145nullnull,5nullnull,174.973nullnull,,1.819nullnull,,,,,,,,,225nullnull,,,,,topcoin,topcoin
400,2010/02/13,195nullnull,3nullnull,177.733nullnull,,1.819nullnull,,,,,,,,,318nullnull,,,,,topcoin,topcoin
401,2010/02/14,160nullnull,11nullnull,171.813nullnull,,1.822nullnull,,,,,,,,,263nullnull,,,,,topcoin,topcoin
402,2010/02/15,130nullnull,9nullnull,197.801nullnull,,2.528nullnull,,,,,,,,,271nullnull,,,,,topcoin,topcoin
403,2010/02/16,155nullnull,6nullnull,146.528nullnull,,2.528nullnull,,,,,,,,,217nullnull,,,,,topcoin,topcoin
404,2010/02/17,177nullnull,11nullnull,153.021nullnull,,2.528nullnull,,,,,,,,,267nullnull,,,,,topcoin,topcoin
405,2010/02/18,149nullnull,7nullnull,168.399nullnull,,2.528nullnull,,,,,,,,,267nullnull,,,,,topcoin,topcoin
406,2010/02/19,143nullnull,3nullnull,139.229nullnull,,2.528nullnull,,,,,,,,,198nullnull,,,,,topcoin,topcoin
407,2010/02/20,164nullnull,2nullnull,142.385nullnull,,2.528nullnull,,,,,,,,,221nullnull,,,,,topcoin,topcoin
408,2010/02/21,157nullnull,4nullnull,200.229nullnull,,2.528nullnull,,,,,,,,,344nullnull,,,,,topcoin,topcoin
409,2010/02/22,182nullnull,5nullnull,253.077nullnull,,2.528nullnull,,,,,,,,,531nullnull,,,,,topcoin,topcoin
410,2010/02/23,188nullnull,1nullnull,135.336nullnull,,2.528nullnull,,,,,,,,,252nullnull,,,,,topcoin,topcoin
411,2010/02/24,116nullnull,6nullnull,208.035nullnull,,3.312nullnull,,,,,,,,,283nullnull,,,,,topcoin,topcoin
412,2010/02/25,103nullnull,4nullnull,241.883nullnull,,3.781nullnull,,,,,,,,,300nullnull,,,,,topcoin,topcoin
413,2010/02/26,120nullnull,4nullnull,150.169nullnull,,3.781nullnull,,,,,,,,,196nullnull,,,,,topcoin,topcoin
414,2010/02/27,131nullnull,3nullnull,142.453nullnull,,3.781nullnull,,,,,,,,,184nullnull,,,,,topcoin,topcoin
415,2010/02/28,115nullnull,3nullnull,213.404nullnull,,3.781nullnull,,,,,,,,,264nullnull,,,,,topcoin,topcoin
416,2010/03/01,144nullnull,4nullnull,154.359nullnull,,3.781nullnull,,,,,,,,,227nullnull,,,,,topcoin,topcoin
417,2010/03/02,140nullnull,5nullnull,160.388nullnull,,3.781nullnull,,,,,,,,,233nullnull,,,,,topcoin,topcoin
418,2010/03/03,107nullnull,6nullnull,229.02nullnull,,3.781nullnull,,,,,,,,,260nullnull,,,,,topcoin,topcoin
419,2010/03/04,125nullnull,3nullnull,374.076nullnull,,3.781nullnull,,,,,,,,,575nullnull,,,,,topcoin,topcoin
420,2010/03/05,114nullnull,2nullnull,136.988nullnull,,3.781nullnull,,,,,,,,,175nullnull,,,,,topcoin,topcoin
421,2010/03/06,126nullnull,6nullnull,197.627nullnull,,3.781nullnull,,,,,,,,,274nullnull,,,,,topcoin,topcoin
422,2010/03/07,133nullnull,4nullnull,209.698nullnull,,3.781nullnull,,,,,,,,,297nullnull,,,,,topcoin,topcoin
423,2010/03/08,86nullnull,5nullnull,302.696nullnull,,4.483nullnull,,,,,,,,,313nullnull,,,,,topcoin,topcoin
424,2010/03/09,100nullnull,2nullnull,198.438nullnull,,4.531nullnull,,,,,,,,,229nullnull,,,,,topcoin,topcoin
425,2010/03/10,117nullnull,7nullnull,168.58nullnull,,4.531nullnull,,,,,,,,,211nullnull,,,,,topcoin,topcoin
426,2010/03/11,93nullnull,3nullnull,190.459nullnull,,4.531nullnull,,,,,,,,,200nullnull,,,,,topcoin,topcoin
