,date,send_usd,sent_addresses,difficulty,active_addresses,fee_reward,median_transaction_size,transactions,market_cap,av_transaction_value,mining_profitability,block_size,av_transaction_size,top_100_percent,confirmation_time,tweets,google_trends,hashrate,median_transaction_value,full_name,coin
2636,2017/10/04,62545542853969140984374642305,3801833399781396,11238632851339647672.896354300459E+15,51706644016191589,,,23269218975307309,70723928306276373576527867472441,268792091814235,,7920071597320393,,,,76296229635959,,,,novacoin,nvc
2637,2017/10/05,71056414722574453922752411575,4246533391887219,11238632851339647672.9687469984323E+15,55381043803197176,,,27311819455314808,70803454139272573575827859067894,26017136268743,,9666731908020313,,,,61290214725156,,,,novacoin,nvc
2638,2017/10/06,60376800951825573482820435673,4569063575582348,11238632851339715052.9124787119124E+15,69859355419195345,,,28354020561319882,72540930192278039025028538847530,2134189138817,,8720251821421656,,,,68406373829486,,,,novacoin,nvc
2639,2017/10/07,45979124991548360812310740811,3645963185980277,11238632851339779492.8574380768506E+15,57348853767184050,,,23106818558291091,72422993843276370217429365342569,1989983437938,,7968681673719657,,,,76111202440978,,,,novacoin,nvc
2640,2017/10/08,57316595022793317092644397069,3707843453381155,11238632851339779492.9155212534074E+15,55728852583189136,,,23820319846296829,74824280415282758235229627894422,24062140788909,,7220191725519150,,,,63113300031087,,,,novacoin,nvc
2641,2017/10/09,119271467044592751753109065943,4501433938085010,11238632851339779162.9309556325219E+15,64718062621198809,,,29678523158328172,77274946475274460746228703700543,40188198329474,,8649172096719671,,,,73002207225922,,,,novacoin,nvc
2642,2017/10/10,94110653273295364833307448327,46375038222102440,11238632851339767552.9134847329113E+15,68968660298231492,,,30294121902349605,80107776585269059763428465981704,31066150629461,,9029682083721438,,,,79373262727867,,,,novacoin,nvc
2643,2017/10/11,85265735722221815992958336381,45108936652105055,11238632851339767552.9973861139531E+15,66310855336222275,,,29232020247344305,79679415762269572595128650548436,29169110458592,,9518511889920045,,,,68320257223109,,,,novacoin,nvc
2644,2017/10/12,101239823905277610233321871875,44822446546100929,11238632851339767552.9117275546778E+15,67803069125226229,,,29301128669363411,85003423821284645646829043571358,34552184099141,,9135062572321137,,,,106779271923367,,,,novacoin,nvc
2645,2017/10/13,110904383515299525564530241048,48969849077117016,11238632851339570003.0310118354448E+15,68577776131256339,,,30968331319379136,93509800724309675419531023937549,362151692111949,,9515852988621845,,,,99372371626792,,,,novacoin,nvc
2646,2017/10/14,86092741184048143053419598852,4237784316393163,11238632851339195742.9179982734369E+15,71968967075213244,,,29299924482332169,94278777215327673913032474211005,293831653710295,,9484941984019951,,,,83670348026862,,,,novacoin,nvc
2647,2017/10/15,74467862454011518103055493285,4123034001484389,11829548062449195742.9624911037094E+15,73666954176203610,,,28327823927328921,93548402391347399864431594919819,26288167669289,,8312242008919011,,,,93320372851682,,,,novacoin,nvc
2648,2017/10/16,109226966562820242132516576337,4719434412385490,11967926940999369291.9223235377802E+15,72288267056206992,,,31455127154408297,94358438478343380887132312527077,34725103866164,,8425652371416294,,,,77238256429405,,,,novacoin,nvc
2649,2017/10/17,159091465873186108123600633954,49413045305128391,119679269409910347671.4307941600408E+15,74431567410262212,,,33427427196505611,93596014206328140240930880309736,47593117157121,,9004972649414412,,,,80151301734301,,,,novacoin,nvc
2650,2017/10/18,116182838373262685234443130825,47387245054102853,119679269409910347671.4126020146754E+15,70689671118236121,,,32942826667470449,89691900439305581914828958856583,35268122359444,,9213932379113060,,,,71392255323900,,,,novacoin,nvc
2651,2017/10/19,107983653442573158613825235946,5094924227892370,119679269409910347671.4603045380284E+15,78097764630227490,,,35680725230494184,94000280910320092282029442879929,30264101997741,,9058302121612978,,,,85571261927325,,,,novacoin,nvc
2652,2017/10/20,111419648812358188953482309404,47148641812110607,119679269409910215101.448048385229E+15,74314863494249748,,,31223025409546837,96201928784319580575929164063943,3568592816368,,9000192077215254,,,,94627342026704,,,,novacoin,nvc
2653,2017/10/21,94838346542853086603106722482,43170741516104675,119679269409910144221.4709351107064E+15,70332767293239061,,,31210424063462902,101014709864312038747028348231858,30387118576711,,9313772146111983,,,,66998220823877,,,,novacoin,nvc
2654,2017/10/22,88602998852245637862738865012,39146736310134249,119679269409910144221.479882619648E+15,79545361094254653,,,28894921477435493,98403481758304544373828177485539,30664104566289,,9305282002810947,,,,74513182920998,,,,novacoin,nvc
2655,2017/10/23,175885082253639263693652526071,43012445776107199,119679269409910153351.4558197169244E+15,75365773914249252,,,31592529762468168,97721791086291304570927185065354,55673122287802,,9036492378312828,,,,86442204326917,,,,novacoin,nvc
2656,2017/10/24,153517692593280324183806656354,54768245977107759,119679269409910206261.4969205785522E+15,82748279390255459,,,33870730002492288,94624433476305833066128917942965,45325109347733,,9696802950713946,,,,74472226422407,,,,novacoin,nvc
2657,2017/10/25,109121248002678011243007495518,4888454538495840,119679269409910206261.484204987132E+15,80363664968230992,,,31706225753460419,92008277183294577072828181375659,34416103996532,,9214592245414347,,,,72426213822034,,,,novacoin,nvc
2658,2017/10/26,104431866402300601452886541741,4580124539495611,122582896147510206261.4370176197326E+15,67548364769240118,,,28576725861466406,96603804964298712677328271828360,3654488966189,,6972802148914417,,,,67679287720603,,,,novacoin,nvc
2659,2017/10/27,11137900614198645877null,40154145274null,14528397791461013789null,59331558934237031,,,22699025660null,96960393814295660782328127745089,490687741null,,96308320820null,,,,69197300322838,,,,novacoin,nvc
2660,2017/10/28,8717599234164599455null,36935636668null,14528397791461008052null,nullnullnull,,,22723421676null,958597157422933331201null,383647594null,,95435918437null,,,,59449187419606,,,,novacoin,nvc
2661,2017/10/29,97969789961326073955null,49132742399null,14528397791461008052null,nullnullnull,,,33563523841null,974697244482968160861null,2918955622null,,95141920160null,,,,64396224920377,,,,novacoin,nvc
2662,2017/10/30,113160600952105389315null,46835340376null,14528397791461028311null,nullnullnull,,,31262025795null,1019260885653043294320null,3619781620null,,96680919449null,,,,73018228221067,,,,novacoin,nvc
2663,2017/10/31,117959593761945810460null,44820538835null,14528397791461081816null,nullnull268499,,,27696121438null,1037046813363008768926null,4259190765null,,97547721544null,,,,86043232622211,,,,novacoin,nvc
2664,2017/11/01,1423859384622077800614160442004,50812041145132250,145283977914610818161.506463331164E+15,nullnull283850,,,34033723882522405,108093076509293996221628610457493,41837924457964,,9665542076515664,,,,89885235221056,,,,novacoin,nvc
2665,2017/11/02,1568803796623342000574471931173,49546940765147281,145283977914610818161.4433253135249E+15,nullnull319155,,,35218627632533549,115630882522280914132927226968810,44545844758381,,9535092523015733,,,,92923306622040,,,,novacoin,nvc
2666,2017/11/03,2188753923325710924123716355410,44777540829115377,145283977914610462001.4195705288711E+15,nullnull268028,,,27411624571488639,120437642564293829588128100687580,798481046397606,,9588952222915851,,,,77953241920749,,,,novacoin,nvc
2667,2017/11/04,4186981100118915091892530255855,4092702995093122,145283977914610262931.4052218833296E+15,nullnull212259,,,29399119249398758,120933551387296350888428604353243,142419982656345,,9565301436412156,,,,73373344623653,,,,novacoin,nvc
2668,2017/11/05,4539653621618718911992364480540,3580673494191437,145283977914610262931.4395326155805E+15,nullnull207256,,,25158718545417102,124413404338294489739028449994765,1804411009385669,,9588931865911640,,,,67196271615005,,,,novacoin,nvc
2669,2017/11/06,2017336365221264012682876508101,40260637211107385,145283977914610276231.4338048597723E+15,nullnull247151,,,27089620785511663,120799065543294556539328501889218,744691023055622,,9590282021613796,,,,72577253016980,,,,novacoin,nvc
2670,2017/11/07,2505129246726244659002361168954,47444545195109020,145283977914610332301.4122150800615E+15,77784268171249729,,,33548027637470418,118462804129309088703928282067800,74673954515019,,9474492613414267,,,,64461328824220,,,,novacoin,nvc
2671,2017/11/08,3149347732722281155803408376318,43520945625120057,145283977914610332301.4545375060784E+15,74256259195272042,,,30120227657480413,122977754124331842342528771248172,104559805627095,,9539692375214220,,,,81551266921261,,,,novacoin,nvc
2672,2017/11/09,1620918317125533623685866539191,47926247392122768,145283977914610332301.4205930574004E+15,82049061141278497,,,34112829077467172,120763173129341755011630416236501,475168781412558,,9487152325213929,,,,81241228419111,,,,novacoin,nvc
2673,2017/11/10,1621198151420419475944203768023,42623648059113268,142336721313910324911.4295916544656E+15,69263263062274759,,,27162529698457427,115797361086334621756229702940135,59685687579190,,9578972113913413,,,,80481272023367,,,,novacoin,nvc
2674,2017/11/11,1089734885118922376933848174318,31267540136100902,136442208112510321691.4377438838848E+15,53690969496235263,,,19455425978394378,109122146833329144968329369801005,56012728409758,,9559672001212665,,,,68892194118178,,,,novacoin,nvc
2675,2017/11/12,1276079228221271646815317641357,31749654449117244,136442208112510321691.487331219801E+15,43450883931274397,,,18588634159434380,101884902772320846779629560042908,686486257712242,,9614242309513233,,,,71176185316072,,,,novacoin,nvc
2676,2017/11/13,2774079916014455146733533165411,47969142988110816,136442208112511200771.4567791997647E+15,76673670442261901,,,30915926605443176,105721906686324529571230127126887,89730543337972,,9612282398314443,,,,73373213516532,,,,novacoin,nvc
2677,2017/11/14,2547558862715835921993578973247,42014935974126232,136442208112511801261.448755022989E+15,73069355356288176,,,27186724375475984,110001731748332614403831349909134,93706649687519,,9479412010016232,,,,71630211518786,,,,novacoin,nvc
2678,2017/11/15,2420073665013262270945584279332,48749444277143215,136442208112511801261.4243602703966E+15,65650869656331730,,,32163626290540530,117904169028342468752332098363741,752435044610331,,9613192530416453,,,,79934284421696,,,,novacoin,nvc
2679,2017/11/16,2847553886316860562325033617462,47464554874125820,136442208112511801261.3971352046611E+15,null65263292710,,,31024430400491482,124381523993344061236431462453180,917845546210242,,9452892777015278,,,,87538373522397,,,,novacoin,nvc
2680,2017/11/17,2992021300715136817895127940513,46348552173137719,136442208112510945171.4032159408399E+15,84175379350312500,,,30645031024508590,130705480290365691097631713058027,976354879110083,,9594943121015301,,,,83410403921023,,,,novacoin,nvc
2681,2017/11/18,2091577755412177105784271660454,41189542967114398,136442208112510745541.3897382366104E+15,72211358726271282,,,27073824365459679,128470920191363116357732001862844,77255499789293,,9720391805214628,,,,68192255420267,,,,novacoin,nvc
2682,2017/11/19,4260654316112110029494496418577,39928239940118899,136442208112510745541.4023168287839E+15,80333863657277180,,,26469523815464563,130591650311377579473733973738874,160965508509679,,9659851667414551,,,,72762309918336,,,,novacoin,nvc
2683,2017/11/20,3424940503712898823176064164818,50216549978128400,136442208112511541321.4892142489654E+15,83695281525316000,,,33602929536530141,135280276543387358980534573436367,1019244367211439,,9458622173716654,,,,102144339420334,,,,novacoin,nvc
2684,2017/11/21,2972609138312901047565982583632,51780850623140724,136442208112511983221.4714627294917E+15,84442280660321852,,,37091829760524044,136390814436382107915834981362486,801424335011416,,9620862451016182,,,,87110390518427,,,,novacoin,nvc
2685,2017/11/22,287691918539949406516106748144,46842648830142280,136442208112511983221.4628478848204E+15,74462278751327822,,,31188528407546489,136880265162382103553735137658784,922433508311175,,9678132506115978,,,,78405387021660,,,,novacoin,nvc
2686,2017/11/23,2786662148910759821936431538919,51937451600138218,136442208112512030381.5188941483276E+15,83525574092327080,,,35205030623537068,136531333724395911424338196790282,791553513711975,,9617572669016029,,,,75047420021303,,,,novacoin,nvc
2687,2017/11/24,2185745542610976312705931133378,48697649843135032,136196682164912227941.5493547657856E+15,79241878102317272,,,30558628816525446,136279796455402168685941268406025,715263824211288,,9567602502215104,,,,69886349623168,,,,novacoin,nvc
2688,2017/11/25,2452818699913277282537547095556,48121954887134514,134700143055912227941.5620723896705E+15,83866284456313369,,,33653333856561139,141232992457440652890744855993821,728853923413450,,9669952866816194,,,,71625574523803,,,,novacoin,nvc
2689,2017/11/26,1852035866913436110817172974208,48415853336138700,134700143055912227941.5533795939411E+15,79102577131316791,,,32952433004542484,150886027872462378197144001489073,562034071113222,,9579442436216099,,,,80943544419878,,,,novacoin,nvc
2690,2017/11/27,2328972523415798409719387929507,56829562301170477,134700143055912523461.5372051702782E+15,895407101664384202,,,37908640417608695,160342961934482967808045627484541,614373908915423,,9584522628722187,,,,98413608622763,,,,novacoin,nvc
2691,2017/11/28,28405585649162240620011408964781,55618366156173676,134700143055912603811.5080428536249E+15,857193102115406223,,,36582143480638989,164696697220497689129045199704855,776493731417855,,9637512803518980,,,,106360490620690,,,,novacoin,nvc
2692,2017/11/29,34162943841183884872913007448901,60760781846189342,134700143055912603811.5207804082501E+15,989871121354444408,,,39791755781663579,174954210210519127456445288337163,858543296619602,,9664913381418539,,,,128781565522704,,,,novacoin,nvc
2693,2017/11/30,26946766269141811898511216607601,56492567236171516,134700143055914661301.5427459561944E+15,934600109459419979,,,38421942914655457,166901928540463139767941766037566,701343304617113,,9749123490418059,,,,103190519917621,,,,novacoin,nvc
2694,2017/12/01,2371516474511924263409452911156,57116264020147037,134700143055915028261.5469495583561E+15,961135100824382970,,,41272540679622720,170928007636486068277342639294666,574602931315180,,9726863510018184,,,,105017555520472,,,,novacoin,nvc
