,transactions,fee_reward,active_addresses,block_size,difficulty,sent_addresses,mining_profitability,hashrate,median_transaction_value,google_trends,send_usd,confirmation_time,median_transaction_size,av_transaction_size,av_transaction_value,top_100_percent,date,tweets,market_cap,full_name,coin
1893,,,,,,,,,,,,,,,,,2019/10/26,4,13045326,syscoin,syscoin
1894,,,,,,,,,,,,,,,,,2019/10/27,7,13413452,syscoin,syscoin
1895,,,,,,,,,,,,,,,,,2019/10/28,3,13886533,syscoin,syscoin
1896,,,,,,,,,,,,,,,,,2019/10/29,10,14004752,syscoin,syscoin
1897,,,,,,,,,,,,,,,,,2019/10/30,4,13830300,syscoin,syscoin
1898,,,,,,,,,,,,,,,,,2019/10/31,1,13662532,syscoin,syscoin
1899,,,,,,,,,,,,,,,,,2019/11/01,17,14366243,syscoin,syscoin
1900,,,,,,,,,,,,,,,,,2019/11/02,12,14848229,syscoin,syscoin
1901,,,,,,,,,,,,,,,,,2019/11/03,12,14832040,syscoin,syscoin
1902,,,,,,,,,,,,,,,,,2019/11/04,29,14874812,syscoin,syscoin
1903,,,,,,,,,,,,,,,,,2019/11/05,21,15220022,syscoin,syscoin
1904,,,,,,,,,,,,,,,,,2019/11/06,null,15283351,syscoin,syscoin
1905,,,,,,,,,,,,,,,,,2019/11/07,null,14872724,syscoin,syscoin
1906,,,,,,,,,,,,,,,,,2019/11/08,null,14185116,syscoin,syscoin
1907,,,,,,,,,,,,,,,,,2019/11/09,null,13986468,syscoin,syscoin
1908,,,,,,,,,,,,,,,,,2019/11/10,null,14336251,syscoin,syscoin
1909,,,,,,,,,,,,,,,,,2019/11/11,null,14047672,syscoin,syscoin
1910,,,,,,,,,,,,,,,,,2019/11/12,null,14075397,syscoin,syscoin
1911,,,,,,,,,,,,,,,,,2019/11/13,9,14354862,syscoin,syscoin
1912,,,,,,,,,,,,,,,,,2019/11/14,37,14240660,syscoin,syscoin
1913,,,,,,,,,,,,,,,,,2019/11/15,15,14894134,syscoin,syscoin
1914,,,,,,,,,,,,,,,,,2019/11/16,7,14749116,syscoin,syscoin
1915,,,,,,,,,,,,,,,,,2019/11/17,4,14734767,syscoin,syscoin
1916,,,,,,,,,,,,,,,,,2019/11/18,4,14168247,syscoin,syscoin
1917,,,,,,,,,,,,,,,,,2019/11/19,4,13512060,syscoin,syscoin
1918,,,,,,,,,,,,,,,,,2019/11/20,31,13500585,syscoin,syscoin
1919,,,,,,,,,,,,,,,,,2019/11/21,null,12743037,syscoin,syscoin
1920,,,,,,,,,,,,,,,,,2019/11/22,null,11840204,syscoin,syscoin
1921,,,,,,,,,,,,,,,,,2019/11/23,null,11742411,syscoin,syscoin
1922,,,,,,,,,,,,,,,,,2019/11/24,null,11460886,syscoin,syscoin
1923,,,,,,,,,,,,,,,,,2019/11/25,3,11173189,syscoin,syscoin
1924,,,,,,,,,,,,,,,,,2019/11/26,3,11773144,syscoin,syscoin
1925,,,,,,,,,,,,,,,,,2019/11/27,2,12040375,syscoin,syscoin
1926,,,,,,,,,,,,,,,,,2019/11/28,3,12654668,syscoin,syscoin
1927,,,,,,,,,,,,,,,,,2019/11/29,13,12717347,syscoin,syscoin
1928,,,,,,,,,,,,,,,,,2019/11/30,null,12803602,syscoin,syscoin
1929,,,,,,,,,,,,,,,,,2019/12/01,4,12712503,syscoin,syscoin
1930,,,,,,,,,,,,,,,,,2019/12/02,34,12949768,syscoin,syscoin
1931,,,,,,,,,,,,,,,,,2019/12/03,13,12824173,syscoin,syscoin
1932,,,,,,,,,,,,,,,,,2019/12/04,12,12638221,syscoin,syscoin
1933,,,,,,,,,,,,,,,,,2019/12/05,38,12385004,syscoin,syscoin
1934,,,,,,,,,,,,,,,,,2019/12/06,66,12423529,syscoin,syscoin
1935,,,,,,,,,,,,,,,,,2019/12/07,5,12924743,syscoin,syscoin
1936,,,,,,,,,,,,,,,,,2019/12/08,2,13014262,syscoin,syscoin
1937,,,,,,,,,,,,,,,,,2019/12/09,9,13187058,syscoin,syscoin
1938,,,,,,,,,,,,,,,,,2019/12/10,1,12225292,syscoin,syscoin
1939,,,,,,,,,,,,,,,,,2019/12/11,3,12527329,syscoin,syscoin
1940,,,,,,,,,,,,,,,,,2019/12/12,2,12273408,syscoin,syscoin
1941,,,,,,,,,,,,,,,,,2019/12/13,3,12259107,syscoin,syscoin
1942,,,,,,,,,,,,,,,,,2019/12/14,null,12181386,syscoin,syscoin
1943,,,,,,,,,,,,,,,,,2019/12/15,2,12576352,syscoin,syscoin
1944,,,,,,,,,,,,,,,,,2019/12/16,2,12489761,syscoin,syscoin
1945,,,,,,,,,,,,,,,,,2019/12/17,11,11574036,syscoin,syscoin
1946,,,,,,,,,,,,,,,,,2019/12/18,5,11430669,syscoin,syscoin
1947,,,,,,,,,,,,,,,,,2019/12/19,3,11867322,syscoin,syscoin
1948,,,,,,,,,,,,,,,,,2019/12/20,4,12192180,syscoin,syscoin
1949,,,,,,,,,,,,,,,,,2019/12/21,32,12186495,syscoin,syscoin
1950,,,,,,,,,,,,,,,,,2019/12/22,null,12158473,syscoin,syscoin
1951,,,,,,,,,,,,,,,,,2019/12/23,null,12040109,syscoin,syscoin
1952,,,,,,,,,,,,,,,,,2019/12/24,5,11731688,syscoin,syscoin
1953,,,,,,,,,,,,,,,,,2019/12/25,2,11670208,syscoin,syscoin
1954,,,,,,,,,,,,,,,,,2019/12/26,null,11524366,syscoin,syscoin
1955,,,,,,,,,,,,,,,,,2019/12/27,null,11509887,syscoin,syscoin
1956,,,,,,,,,,,,,,,,,2019/12/28,null,11731359,syscoin,syscoin
1957,,,,,,,,,,,,,,,,,2019/12/29,null,12029142,syscoin,syscoin
1958,,,,,,,,,,,,,,,,,2019/12/30,null,11759974,syscoin,syscoin
1959,,,,,,,,,,,,,,,,,2019/12/31,3,11590220,syscoin,syscoin
1960,,,,,,,,,,,,,,,,,2020/01/01,null,11873581,syscoin,syscoin
1961,,,,,,,,,,,,,,,,,2020/01/02,2,12131266,syscoin,syscoin
1962,,,,,,,,,,,,,,,,,2020/01/03,3,11817740,syscoin,syscoin
1963,,,,,,,,,,,,,,,,,2020/01/04,3,12045408,syscoin,syscoin
1964,,,,,,,,,,,,,,,,,2020/01/05,3,12185886,syscoin,syscoin
1965,,,,,,,,,,,,,,,,,2020/01/06,23,12403372,syscoin,syscoin
1966,,,,,,,,,,,,,,,,,2020/01/07,null,12732315,syscoin,syscoin
1967,,,,,,,,,,,,,,,,,2020/01/08,null,12073902,syscoin,syscoin
1968,,,,,,,,,,,,,,,,,2020/01/09,2,11551090,syscoin,syscoin
1969,,,,,,,,,,,,,,,,,2020/01/10,6,11256848,syscoin,syscoin
1970,,,,,,,,,,,,,,,,,2020/01/11,13,11336835,syscoin,syscoin
1971,,,,,,,,,,,,,,,,,2020/01/12,10,11529146,syscoin,syscoin
1972,,,,,,,,,,,,,,,,,2020/01/13,12,11723498,syscoin,syscoin
1973,,,,,,,,,,,,,,,,,2020/01/14,4,11744942,syscoin,syscoin
1974,,,,,,,,,,,,,,,,,2020/01/15,null,12286144,syscoin,syscoin
1975,,,,,,,,,,,,,,,,,2020/01/16,null,12436133,syscoin,syscoin
1976,,,,,,,,,,,,,,,,,2020/01/17,null,12907539,syscoin,syscoin
1977,,,,,,,,,,,,,,,,,2020/01/18,2,13271532,syscoin,syscoin
1978,,,,,,,,,,,,,,,,,2020/01/19,5,12919328,syscoin,syscoin
1979,,,,,,,,,,,,,,,,,2020/01/20,2,12675744,syscoin,syscoin
1980,,,,,,,,,,,,,,,,,2020/01/21,3,12676023,syscoin,syscoin
1981,,,,,,,,,,,,,,,,,2020/01/22,null,12763854,syscoin,syscoin
1982,,,,,,,,,,,,,,,,,2020/01/23,null,12556678,syscoin,syscoin
1983,,,,,,,,,,,,,,,,,2020/01/24,null,12364338,syscoin,syscoin
1984,,,,,,,,,,,,,,,,,2020/01/25,null,12437079,syscoin,syscoin
1985,,,,,,,,,,,,,,,,,2020/01/26,1,12585685,syscoin,syscoin
1986,,,,,,,,,,,,,,,,,2020/01/27,9,12834599,syscoin,syscoin
1987,,,,,,,,,,,,,,,,,2020/01/28,92,13544414,syscoin,syscoin
1988,,,,,,,,,,,,,,,,,2020/01/29,146,15733413,syscoin,syscoin
1989,,,,,,,,,,,,,,,,,2020/01/30,50,15495261,syscoin,syscoin
1990,,,,,,,,,,,,,,,,,2020/01/31,79,15285893,syscoin,syscoin
1991,,,,,,,,,,,,,,,,,2020/02/01,11,15499903,syscoin,syscoin
1992,,,,,,,,,,,,,,,,,2020/02/02,21,16138492,syscoin,syscoin
1993,,,,,,,,,,,,,,,,,2020/02/03,3,15669426,syscoin,syscoin
1994,,,,,,,,,,,,,,,,,2020/02/04,78,15679420,syscoin,syscoin
1995,,,,,,,,,,,,,,,,,2020/02/05,14,16283731,syscoin,syscoin
1996,,,,,,,,,,,,,,,,,2020/02/06,33,20117666,syscoin,syscoin
1997,,,,,,,,,,,,,,,,,2020/02/07,62,19553370,syscoin,syscoin
1998,,,,,,,,,,,,,,,,,2020/02/08,48,19666577,syscoin,syscoin
1999,,,,,,,,,,,,,,,,,2020/02/09,27,19014863,syscoin,syscoin
2000,,,,,,,,,,,,,,,,,2020/02/10,40,18918750,syscoin,syscoin
2001,,,,,,,,,,,,,,,,,2020/02/11,19,19036254,syscoin,syscoin
2002,,,,,,,,,,,,,,,,,2020/02/12,17,20532749,syscoin,syscoin
2003,,,,,,,,,,,,,,,,,2020/02/13,5,21040462,syscoin,syscoin
2004,,,,,,,,,,,,,,,,,2020/02/14,14,20637881,syscoin,syscoin
2005,,,,,,,,,,,,,,,,,2020/02/15,11,21366677,syscoin,syscoin
2006,,,,,,,,,,,,,,,,,2020/02/16,31,26524030,syscoin,syscoin
2007,,,,,,,,,,,,,,,,,2020/02/17,6,21593354,syscoin,syscoin
2008,,,,,,,,,,,,,,,,,2020/02/18,31,22146905,syscoin,syscoin
2009,,,,,,,,,,,,,,,,,2020/02/19,30,21763499,syscoin,syscoin
2010,,,,,,,,,,,,,,,,,2020/02/20,23,19872618,syscoin,syscoin
2011,,,,,,,,,,,,,,,,,2020/02/21,27,20456194,syscoin,syscoin
2012,,,,,,,,,,,,,,,,,2020/02/22,34,19564920,syscoin,syscoin
2013,,,,,,,,,,,,,,,,,2020/02/23,3,20063401,syscoin,syscoin
2014,,,,,,,,,,,,,,,,,2020/02/24,2,19911566,syscoin,syscoin
2015,,,,,,,,,,,,,,,,,2020/02/25,2,18307763,syscoin,syscoin
2016,,,,,,,,,,,,,,,,,2020/02/26,6,16592231,syscoin,syscoin
2017,,,,,,,,,,,,,,,,,2020/02/27,14,16390922,syscoin,syscoin
2018,,,,,,,,,,,,,,,,,2020/02/28,9,16116873,syscoin,syscoin
2019,,,,,,,,,,,,,,,,,2020/02/29,2,16255613,syscoin,syscoin
2020,,,,,,,,,,,,,,,,,2020/03/01,null,16359310,syscoin,syscoin
2021,,,,,,,,,,,,,,,,,2020/03/02,4,17062516,syscoin,syscoin
2022,,,,,,,,,,,,,,,,,2020/03/03,2,17230287,syscoin,syscoin
2023,,,,,,,,,,,,,,,,,2020/03/04,3,17029281,syscoin,syscoin
2024,,,,,,,,,,,,,,,,,2020/03/05,17,17739885,syscoin,syscoin
2025,,,,,,,,,,,,,,,,,2020/03/06,null,17591169,syscoin,syscoin
2026,,,,,,,,,,,,,,,,,2020/03/07,null,17390026,syscoin,syscoin
2027,,,,,,,,,,,,,,,,,2020/03/08,null,15745372,syscoin,syscoin
2028,,,,,,,,,,,,,,,,,2020/03/09,2,13918455,syscoin,syscoin
2029,,,,,,,,,,,,,,,,,2020/03/10,3,13991592,syscoin,syscoin
2030,,,,,,,,,,,,,,,,,2020/03/11,2,14167014,syscoin,syscoin
2031,,,,,,,,,,,,,,,,,2020/03/12,6,11005194,syscoin,syscoin
2032,,,,,,,,,,,,,,,,,2020/03/13,9,8456655,syscoin,syscoin
2033,,,,,,,,,,,,,,,,,2020/03/14,null,9008648,syscoin,syscoin
2034,,,,,,,,,,,,,,,,,2020/03/15,null,8868760,syscoin,syscoin
2035,,,,,,,,,,,,,,,,,2020/03/16,null,7815375,syscoin,syscoin
2036,,,,,,,,,,,,,,,,,2020/03/17,null,7923463,syscoin,syscoin
2037,,,,,,,,,,,,,,,,,2020/03/18,null,8033190,syscoin,syscoin
2038,,,,,,,,,,,,,,,,,2020/03/19,null,9188582,syscoin,syscoin
2039,,,,,,,,,,,,,,,,,2020/03/20,4,9939684,syscoin,syscoin
2040,,,,,,,,,,,,,,,,,2020/03/21,null,9791076,syscoin,syscoin
2041,,,,,,,,,,,,,,,,,2020/03/22,3,9577902,syscoin,syscoin
2042,,,,,,,,,,,,,,,,,2020/03/23,26,9034023,syscoin,syscoin
2043,,,,,,,,,,,,,,,,,2020/03/24,8,9838292,syscoin,syscoin
2044,,,,,,,,,,,,,,,,,2020/03/25,null,10124824,syscoin,syscoin
2045,,,,,,,,,,,,,,,,,2020/03/26,null,10177491,syscoin,syscoin
2046,,,,,,,,,,,,,,,,,2020/03/27,11,10255233,syscoin,syscoin
2047,,,,,,,,,,,,,,,,,2020/03/28,8,10027444,syscoin,syscoin
2048,,,,,,,,,,,,,,,,,2020/03/29,8,9945813,syscoin,syscoin
2049,,,,,,,,,,,,,,,,,2020/03/30,8,10907890,syscoin,syscoin
2050,,,,,,,,,,,,,,,,,2020/03/31,2,10785701,syscoin,syscoin
2051,,,,,,,,,,,,,,,,,2020/04/01,1,10739150,syscoin,syscoin
2052,,,,,,,,,,,,,,,,,2020/04/02,2,10915743,syscoin,syscoin
2053,,,,,,,,,,,,,,,,,2020/04/03,2,11084489,syscoin,syscoin
2054,,,,,,,,,,,,,,,,,2020/04/04,46,11012210,syscoin,syscoin
2055,,,,,,,,,,,,,,,,,2020/04/05,null,10921233,syscoin,syscoin
2056,,,,,,,,,,,,,,,,,2020/04/06,null,11215163,syscoin,syscoin
2057,,,,,,,,,,,,,,,,,2020/04/07,null,11711431,syscoin,syscoin
2058,,,,,,,,,,,,,,,,,2020/04/08,null,11719790,syscoin,syscoin
2059,,,,,,,,,,,,,,,,,2020/04/09,null,11732776,syscoin,syscoin
2060,,,,,,,,,,,,,,,,,2020/04/10,null,11157889,syscoin,syscoin
2061,,,,,,,,,,,,,,,,,2020/04/11,null,10893875,syscoin,syscoin
2062,,,,,,,,,,,,,,,,,2020/04/12,null,11182357,syscoin,syscoin
2063,,,,,,,,,,,,,,,,,2020/04/13,5,10853502,syscoin,syscoin
2064,,,,,,,,,,,,,,,,,2020/04/14,55,11365335,syscoin,syscoin
2065,,,,,,,,,,,,,,,,,2020/04/15,94,11180399,syscoin,syscoin
2066,,,,,,,,,,,,,,,,,2020/04/16,111,11220997,syscoin,syscoin
2067,,,,,,,,,,,,,,,,,2020/04/17,null,11419366,syscoin,syscoin
2068,,,,,,,,,,,,,,,,,2020/04/18,null,11588055,syscoin,syscoin
2069,,,,,,,,,,,,,,,,,2020/04/19,null,11397622,syscoin,syscoin
2070,,,,,,,,,,,,,,,,,2020/04/20,88,11135285,syscoin,syscoin
2071,,,,,,,,,,,,,,,,,2020/04/21,125,10823562,syscoin,syscoin
2072,,,,,,,,,,,,,,,,,2020/04/22,null,11097365,syscoin,syscoin
2073,,,,,,,,,,,,,,,,,2020/04/23,null,11430688,syscoin,syscoin
2074,,,,,,,,,,,,,,,,,2020/04/24,null,11753004,syscoin,syscoin
2075,,,,,,,,,,,,,,,,,2020/04/25,null,11929890,syscoin,syscoin
2076,,,,,,,,,,,,,,,,,2020/04/26,null,12157664,syscoin,syscoin
2077,,,,,,,,,,,,,,,,,2020/04/27,null,12391387,syscoin,syscoin
2078,,,,,,,,,,,,,,,,,2020/04/28,null,12511103,syscoin,syscoin
2079,,,,,,,,,,,,,,,,,2020/04/29,4,12862851,syscoin,syscoin
2080,,,,,,,,,,,,,,,,,2020/04/30,4,12793230,syscoin,syscoin
2081,,,,,,,,,,,,,,,,,2020/05/01,null,12921720,syscoin,syscoin
2082,,,,,,,,,,,,,,,,,2020/05/02,null,12968950,syscoin,syscoin
2083,,,,,,,,,,,,,,,,,2020/05/03,null,12795994,syscoin,syscoin
2084,,,,,,,,,,,,,,,,,2020/05/04,null,12397008,syscoin,syscoin
2085,,,,,,,,,,,,,,,,,2020/05/05,null,12815241,syscoin,syscoin
2086,,,,,,,,,,,,,,,,,2020/05/06,35,13300523,syscoin,syscoin
2087,,,,,,,,,,,,,,,,,2020/05/07,27,13047906,syscoin,syscoin
2088,,,,,,,,,,,,,,,,,2020/05/08,22,13412971,syscoin,syscoin
2089,,,,,,,,,,,,,,,,,2020/05/09,null,13766681,syscoin,syscoin
2090,,,,,,,,,,,,,,,,,2020/05/10,null,12126537,syscoin,syscoin
2091,,,,,,,,,,,,,,,,,2020/05/11,null,12310908,syscoin,syscoin
2092,,,,,,,,,,,,,,,,,2020/05/12,null,13100482,syscoin,syscoin
2093,,,,,,,,,,,,,,,,,2020/05/13,null,13480338,syscoin,syscoin
2094,,,,,,,,,,,,,,,,,2020/05/14,null,13521909,syscoin,syscoin
2095,,,,,,,,,,,,,,,,,2020/05/15,null,13337288,syscoin,syscoin
2096,,,,,,,,,,,,,,,,,2020/05/16,null,13603959,syscoin,syscoin
2097,,,,,,,,,,,,,,,,,2020/05/17,null,13806005,syscoin,syscoin
2098,,,,,,,,,,,,,,,,,2020/05/18,4,14301720,syscoin,syscoin
2099,,,,,,,,,,,,,,,,,2020/05/19,5,14382209,syscoin,syscoin
2100,,,,,,,,,,,,,,,,,2020/05/20,null,15046033,syscoin,syscoin
2101,,,,,,,,,,,,,,,,,2020/05/21,5,15000892,syscoin,syscoin
2102,,,,,,,,,,,,,,,,,2020/05/22,6,15260636,syscoin,syscoin
2103,,,,,,,,,,,,,,,,,2020/05/23,4,15347666,syscoin,syscoin
2104,,,,,,,,,,,,,,,,,2020/05/24,4,15181137,syscoin,syscoin
2105,,,,,,,,,,,,,,,,,2020/05/25,null,15105056,syscoin,syscoin
2106,,,,,,,,,,,,,,,,,2020/05/26,6,16108261,syscoin,syscoin
2107,,,,,,,,,,,,,,,,,2020/05/27,3,15377466,syscoin,syscoin
2108,,,,,,,,,,,,,,,,,2020/05/28,3,15536699,syscoin,syscoin
2109,,,,,,,,,,,,,,,,,2020/05/29,2,15688911,syscoin,syscoin
2110,,,,,,,,,,,,,,,,,2020/05/30,1,16480570,syscoin,syscoin
2111,,,,,,,,,,,,,,,,,2020/05/31,null,16779098,syscoin,syscoin
2112,,,,,,,,,,,,,,,,,2020/06/01,2,17566206,syscoin,syscoin
2113,,,,,,,,,,,,,,,,,2020/06/02,1,17209835,syscoin,syscoin
2114,,,,,,,,,,,,,,,,,2020/06/03,7,16773129,syscoin,syscoin
2115,,,,,,,,,,,,,,,,,2020/06/04,null,17517532,syscoin,syscoin
2116,,,,,,,,,,,,,,,,,2020/06/05,3,17907451,syscoin,syscoin
2117,,,,,,,,,,,,,,,,,2020/06/06,1,17897551,syscoin,syscoin
2118,,,,,,,,,,,,,,,,,2020/06/07,26,17360132,syscoin,syscoin
2119,,,,,,,,,,,,,,,,,2020/06/08,null,17566219,syscoin,syscoin
2120,,,,,,,,,,,,,,,,,2020/06/09,null,17931483,syscoin,syscoin
2121,,,,,,,,,,,,,,,,,2020/06/10,13,19609257,syscoin,syscoin
2122,,,,,,,,,,,,,,,,,2020/06/11,5,18208514,syscoin,syscoin
2123,,,,,,,,,,,,,,,,,2020/06/12,8,17068663,syscoin,syscoin
2124,,,,,,,,,,,,,,,,,2020/06/13,9,17928903,syscoin,syscoin
2125,,,,,,,,,,,,,,,,,2020/06/14,4,18496042,syscoin,syscoin
2126,,,,,,,,,,,,,,,,,2020/06/15,6,17653560,syscoin,syscoin
2127,,,,,,,,,,,,,,,,,2020/06/16,7,18532695,syscoin,syscoin
2128,,,,,,,,,,,,,,,,,2020/06/17,8,20337071,syscoin,syscoin
2129,,,,,,,,,,,,,,,,,2020/06/18,8,20983445,syscoin,syscoin
2130,,,,,,,,,,,,,,,,,2020/06/19,4,19762751,syscoin,syscoin
2131,,,,,,,,,,,,,,,,,2020/06/20,12,20250249,syscoin,syscoin
2132,,,,,,,,,,,,,,,,,2020/06/21,17,20086940,syscoin,syscoin
2133,,,,,,,,,,,,,,,,,2020/06/22,11,19252863,syscoin,syscoin
2134,,,,,,,,,,,,,,,,,2020/06/23,37,19428609,syscoin,syscoin
2135,,,,,,,,,,,,,,,,,2020/06/24,83,19141864,syscoin,syscoin
2136,,,,,,,,,,,,,,,,,2020/06/25,27,18164911,syscoin,syscoin
2137,,,,,,,,,,,,,,,,,2020/06/26,17,17766546,syscoin,syscoin
2138,,,,,,,,,,,,,,,,,2020/06/27,7,17199405,syscoin,syscoin
2139,,,,,,,,,,,,,,,,,2020/06/28,null,16813757,syscoin,syscoin
2140,,,,,,,,,,,,,,,,,2020/06/29,null,17416552,syscoin,syscoin
2141,,,,,,,,,,,,,,,,,2020/06/30,null,17189299,syscoin,syscoin
2142,,,,,,,,,,,,,,,,,2020/07/01,null,17261154,syscoin,syscoin
2143,,,,,,,,,,,,,,,,,2020/07/02,null,17128324,syscoin,syscoin
2144,,,,,,,,,,,,,,,,,2020/07/03,null,16702694,syscoin,syscoin
2145,,,,,,,,,,,,,,,,,2020/07/04,null,16852035,syscoin,syscoin
2146,,,,,,,,,,,,,,,,,2020/07/05,null,17545221,syscoin,syscoin
2147,,,,,,,,,,,,,,,,,2020/07/06,10,18475243,syscoin,syscoin
2148,,,,,,,,,,,,,,,,,2020/07/07,17,18729762,syscoin,syscoin
2149,,,,,,,,,,,,,,,,,2020/07/08,12,19389697,syscoin,syscoin
2150,,,,,,,,,,,,,,,,,2020/07/09,79,19426034,syscoin,syscoin
2151,,,,,,,,,,,,,,,,,2020/07/10,7,19258689,syscoin,syscoin
2152,,,,,,,,,,,,,,,,,2020/07/11,46,19503295,syscoin,syscoin
2153,,,,,,,,,,,,,,,,,2020/07/12,null,19752042,syscoin,syscoin
2154,,,,,,,,,,,,,,,,,2020/07/13,null,19897655,syscoin,syscoin
2155,,,,,,,,,,,,,,,,,2020/07/14,null,19374552,syscoin,syscoin
2156,,,,,,,,,,,,,,,,,2020/07/15,null,19253838,syscoin,syscoin
2157,,,,,,,,,,,,,,,,,2020/07/16,null,19330801,syscoin,syscoin
2158,,,,,,,,,,,,,,,,,2020/07/17,78,20674109,syscoin,syscoin
2159,,,,,,,,,,,,,,,,,2020/07/18,null,24933280,syscoin,syscoin
2160,,,,,,,,,,,,,,,,,2020/07/19,90,28636937,syscoin,syscoin
2161,,,,,,,,,,,,,,,,,2020/07/20,197,50836896,syscoin,syscoin
2162,,,,,,,,,,,,,,,,,2020/07/21,107,69424551,syscoin,syscoin
2163,,,,,,,,,,,,,,,,,2020/07/22,37,59819219,syscoin,syscoin
2164,,,,,,,,,,,,,,,,,2020/07/23,113,63688047,syscoin,syscoin
2165,,,,,,,,,,,,,,,,,2020/07/24,68,65993532,syscoin,syscoin
2166,,,,,,,,,,,,,,,,,2020/07/25,12,60257818,syscoin,syscoin
2167,,,,,,,,,,,,,,,,,2020/07/26,18,53203454,syscoin,syscoin
2168,,,,,,,,,,,,,,,,,2020/07/27,15,45604166,syscoin,syscoin
2169,,,,,,,,,,,,,,,,,2020/07/28,88,56561165,syscoin,syscoin
2170,,,,,,,,,,,,,,,,,2020/07/29,63,59493209,syscoin,syscoin
2171,,,,,,,,,,,,,,,,,2020/07/30,73,62087889,syscoin,syscoin
2172,,,,,,,,,,,,,,,,,2020/07/31,45,58223278,syscoin,syscoin
2173,,,,,,,,,,,,,,,,,2020/08/01,6,54168511,syscoin,syscoin
2174,,,,,,,,,,,,,,,,,2020/08/02,49,56964062,syscoin,syscoin
2175,,,,,,,,,,,,,,,,,2020/08/03,11,61646036,syscoin,syscoin
2176,,,,,,,,,,,,,,,,,2020/08/04,10,60781206,syscoin,syscoin
2177,,,,,,,,,,,,,,,,,2020/08/05,4,61634153,syscoin,syscoin
2178,,,,,,,,,,,,,,,,,2020/08/06,13,62216372,syscoin,syscoin
2179,,,,,,,,,,,,,,,,,2020/08/07,18,64218975,syscoin,syscoin
2180,,,,,,,,,,,,,,,,,2020/08/08,13,68348623,syscoin,syscoin
2181,,,,,,,,,,,,,,,,,2020/08/09,9,66815670,syscoin,syscoin
2182,,,,,,,,,,,,,,,,,2020/08/10,57,62706837,syscoin,syscoin
2183,,,,,,,,,,,,,,,,,2020/08/11,40,60120684,syscoin,syscoin
2184,,,,,,,,,,,,,,,,,2020/08/12,10,57338250,syscoin,syscoin
2185,,,,,,,,,,,,,,,,,2020/08/13,33,58071945,syscoin,syscoin
2186,,,,,,,,,,,,,,,,,2020/08/14,91,58006282,syscoin,syscoin
2187,,,,,,,,,,,,,,,,,2020/08/15,71,57471329,syscoin,syscoin
2188,,,,,,,,,,,,,,,,,2020/08/16,18,56740375,syscoin,syscoin
2189,,,,,,,,,,,,,,,,,2020/08/17,125,66050440,syscoin,syscoin
2190,,,,,,,,,,,,,,,,,2020/08/18,76,72901036,syscoin,syscoin
2191,,,,,,,,,,,,,,,,,2020/08/19,40,60693793,syscoin,syscoin
2192,,,,,,,,,,,,,,,,,2020/08/20,50,59912127,syscoin,syscoin
2193,,,,,,,,,,,,,,,,,2020/08/21,25,57967462,syscoin,syscoin
2194,,,,,,,,,,,,,,,,,2020/08/22,7,54166285,syscoin,syscoin
2195,,,,,,,,,,,,,,,,,2020/08/23,5,55314944,syscoin,syscoin
2196,,,,,,,,,,,,,,,,,2020/08/24,5,56240700,syscoin,syscoin
2197,,,,,,,,,,,,,,,,,2020/08/25,18,55500297,syscoin,syscoin
2198,,,,,,,,,,,,,,,,,2020/08/26,11,53187857,syscoin,syscoin
2199,,,,,,,,,,,,,,,,,2020/08/27,6,52257870,syscoin,syscoin
2200,,,,,,,,,,,,,,,,,2020/08/28,19,55538095,syscoin,syscoin
2201,,,,,,,,,,,,,,,,,2020/08/29,15,58337090,syscoin,syscoin
2202,,,,,,,,,,,,,,,,,2020/08/30,7,55860543,syscoin,syscoin
2203,,,,,,,,,,,,,,,,,2020/08/31,21,55504002,syscoin,syscoin
2204,,,,,,,,,,,,,,,,,2020/09/01,34,55245277,syscoin,syscoin
2205,,,,,,,,,,,,,,,,,2020/09/02,17,54201736,syscoin,syscoin
2206,,,,,,,,,,,,,,,,,2020/09/03,26,49477554,syscoin,syscoin
2207,,,,,,,,,,,,,,,,,2020/09/04,9,43242795,syscoin,syscoin
2208,,,,,,,,,,,,,,,,,2020/09/05,7,40039608,syscoin,syscoin
2209,,,,,,,,,,,,,,,,,2020/09/06,3,36627980,syscoin,syscoin
2210,,,,,,,,,,,,,,,,,2020/09/07,3,37614101,syscoin,syscoin
2211,,,,,,,,,,,,,,,,,2020/09/08,6,37565811,syscoin,syscoin
2212,,,,,,,,,,,,,,,,,2020/09/09,19,37627950,syscoin,syscoin
2213,,,,,,,,,,,,,,,,,2020/09/10,null,40863744,syscoin,syscoin
2214,,,,,,,,,,,,,,,,,2020/09/11,20,41486025,syscoin,syscoin
2215,,,,,,,,,,,,,,,,,2020/09/12,22,42974438,syscoin,syscoin
2216,,,,,,,,,,,,,,,,,2020/09/13,10,42507049,syscoin,syscoin
2217,,,,,,,,,,,,,,,,,2020/09/14,11,39702464,syscoin,syscoin
2218,,,,,,,,,,,,,,,,,2020/09/15,6,38826094,syscoin,syscoin
2219,,,,,,,,,,,,,,,,,2020/09/16,4,36896500,syscoin,syscoin
2220,,,,,,,,,,,,,,,,,2020/09/17,9,34952534,syscoin,syscoin
2221,,,,,,,,,,,,,,,,,2020/09/18,5,33240954,syscoin,syscoin
2222,,,,,,,,,,,,,,,,,2020/09/19,12,33888050,syscoin,syscoin
