,difficulty,block_size,av_transaction_value,confirmation_time,median_transaction_size,hashrate,top_100_percent,mining_profitability,google_trends,fee_reward,transactions,av_transaction_size,send_usd,median_transaction_value,active_addresses,sent_addresses,date,tweets,market_cap,full_name,coin
962,,,,,,,,,,,,,,,,,2017/02/27,null,,stealthcoin,stealthcoin
963,,,,,,,,,,,,,,,,,2017/02/28,null,,stealthcoin,stealthcoin
964,,,,,,,,,,,,,,,,,2017/03/01,null,,stealthcoin,stealthcoin
965,,,,,,,,,,,,,,,,,2017/03/02,null,,stealthcoin,stealthcoin
966,,,,,,,,,,,,,,,,,2017/03/03,null,,stealthcoin,stealthcoin
967,,,,,,,,,,,,,,,,,2017/03/04,null,,stealthcoin,stealthcoin
968,,,,,,,,,,,,,,,,,2017/03/05,null,,stealthcoin,stealthcoin
969,,,,,,,,,,,,,,,,,2017/03/06,null,,stealthcoin,stealthcoin
970,,,,,,,,,,,,,,,,,2017/03/07,null,,stealthcoin,stealthcoin
971,,,,,,,,,,,,,,,,,2017/03/08,null,,stealthcoin,stealthcoin
972,,,,,,,,,,,,,,,,,2017/03/09,null,,stealthcoin,stealthcoin
973,,,,,,,,,,,,,,,,,2017/03/10,null,,stealthcoin,stealthcoin
974,,,,,,,,,,,,,,,,,2017/03/11,null,,stealthcoin,stealthcoin
975,,,,,,,,,,,,,,,,,2017/03/12,null,,stealthcoin,stealthcoin
976,,,,,,,,,,,,,,,,,2017/03/13,null,,stealthcoin,stealthcoin
977,,,,,,,,,,,,,,,,,2017/03/14,null,,stealthcoin,stealthcoin
978,,,,,,,,,,,,,,,,,2017/03/15,null,,stealthcoin,stealthcoin
979,,,,,,,,,,,,,,,,,2017/03/16,null,,stealthcoin,stealthcoin
980,,,,,,,,,,,,,,,,,2017/03/17,null,,stealthcoin,stealthcoin
981,,,,,,,,,,,,,,,,,2017/03/18,null,,stealthcoin,stealthcoin
982,,,,,,,,,,,,,,,,,2017/03/19,null,,stealthcoin,stealthcoin
983,,,,,,,,,,,,,,,,,2017/03/20,null,,stealthcoin,stealthcoin
984,,,,,,,,,,,,,,,,,2017/03/21,null,,stealthcoin,stealthcoin
985,,,,,,,,,,,,,,,,,2017/03/22,null,,stealthcoin,stealthcoin
986,,,,,,,,,,,,,,,,,2017/03/23,null,,stealthcoin,stealthcoin
987,,,,,,,,,,,,,,,,,2017/03/24,null,,stealthcoin,stealthcoin
988,,,,,,,,,,,,,,,,,2017/03/25,null,,stealthcoin,stealthcoin
989,,,,,,,,,,,,,,,,,2017/03/26,null,,stealthcoin,stealthcoin
990,,,,,,,,,,,,,,,,,2017/03/27,null,,stealthcoin,stealthcoin
991,,,,,,,,,,,,,,,,,2017/03/28,null,,stealthcoin,stealthcoin
992,,,,,,,,,,,,,,,,,2017/03/29,null,,stealthcoin,stealthcoin
993,,,,,,,,,,,,,,,,,2017/03/30,null,,stealthcoin,stealthcoin
994,,,,,,,,,,,,,,,,,2017/03/31,null,,stealthcoin,stealthcoin
995,,,,,,,,,,,,,,,,,2017/04/01,null,,stealthcoin,stealthcoin
996,,,,,,,,,,,,,,,,,2017/04/02,null,,stealthcoin,stealthcoin
997,,,,,,,,,,,,,,,,,2017/04/03,null,,stealthcoin,stealthcoin
998,,,,,,,,,,,,,,,,,2017/04/04,null,,stealthcoin,stealthcoin
999,,,,,,,,,,,,,,,,,2017/04/05,null,,stealthcoin,stealthcoin
1000,,,,,,,,,,,,,,,,,2017/04/06,null,,stealthcoin,stealthcoin
1001,,,,,,,,,,,,,,,,,2017/04/07,null,,stealthcoin,stealthcoin
1002,,,,,,,,,,,,,,,,,2017/04/08,null,,stealthcoin,stealthcoin
1003,,,,,,,,,,,,,,,,,2017/04/09,null,,stealthcoin,stealthcoin
1004,,,,,,,,,,,,,,,,,2017/04/10,null,,stealthcoin,stealthcoin
1005,,,,,,,,,,,,,,,,,2017/04/11,null,,stealthcoin,stealthcoin
1006,,,,,,,,,,,,,,,,,2017/04/12,null,,stealthcoin,stealthcoin
1007,,,,,,,,,,,,,,,,,2017/04/13,null,,stealthcoin,stealthcoin
1008,,,,,,,,,,,,,,,,,2017/04/14,null,,stealthcoin,stealthcoin
1009,,,,,,,,,,,,,,,,,2017/04/15,null,,stealthcoin,stealthcoin
1010,,,,,,,,,,,,,,,,,2017/04/16,null,,stealthcoin,stealthcoin
1011,,,,,,,,,,,,,,,,,2017/04/17,null,,stealthcoin,stealthcoin
1012,,,,,,,,,,,,,,,,,2017/04/18,null,,stealthcoin,stealthcoin
1013,,,,,,,,,,,,,,,,,2017/04/19,null,,stealthcoin,stealthcoin
1014,,,,,,,,,,,,,,,,,2017/04/20,null,,stealthcoin,stealthcoin
1015,,,,,,,,,,,,,,,,,2017/04/21,null,,stealthcoin,stealthcoin
1016,,,,,,,,,,,,,,,,,2017/04/22,null,,stealthcoin,stealthcoin
1017,,,,,,,,,,,,,,,,,2017/04/23,null,,stealthcoin,stealthcoin
1018,,,,,,,,,,,,,,,,,2017/04/24,null,,stealthcoin,stealthcoin
1019,,,,,,,,,,,,,,,,,2017/04/25,null,,stealthcoin,stealthcoin
1020,,,,,,,,,,,,,,,,,2017/04/26,null,,stealthcoin,stealthcoin
1021,,,,,,,,,,,,,,,,,2017/04/27,null,,stealthcoin,stealthcoin
1022,,,,,,,,,,,,,,,,,2017/04/28,null,,stealthcoin,stealthcoin
1023,,,,,,,,,,,,,,,,,2017/04/29,null,,stealthcoin,stealthcoin
1024,,,,,,,,,,,,,,,,,2017/04/30,null,,stealthcoin,stealthcoin
1025,,,,,,,,,,,,,,,,,2017/05/01,null,,stealthcoin,stealthcoin
1026,,,,,,,,,,,,,,,,,2017/05/02,null,,stealthcoin,stealthcoin
1027,,,,,,,,,,,,,,,,,2017/05/03,null,,stealthcoin,stealthcoin
1028,,,,,,,,,,,,,,,,,2017/05/04,null,,stealthcoin,stealthcoin
1029,,,,,,,,,,,,,,,,,2017/05/05,null,,stealthcoin,stealthcoin
1030,,,,,,,,,,,,,,,,,2017/05/06,null,,stealthcoin,stealthcoin
1031,,,,,,,,,,,,,,,,,2017/05/07,null,,stealthcoin,stealthcoin
1032,,,,,,,,,,,,,,,,,2017/05/08,null,,stealthcoin,stealthcoin
1033,,,,,,,,,,,,,,,,,2017/05/09,null,,stealthcoin,stealthcoin
1034,,,,,,,,,,,,,,,,,2017/05/10,null,,stealthcoin,stealthcoin
1035,,,,,,,,,,,,,,,,,2017/05/11,null,,stealthcoin,stealthcoin
1036,,,,,,,,,,,,,,,,,2017/05/12,null,,stealthcoin,stealthcoin
1037,,,,,,,,,,,,,,,,,2017/05/13,null,,stealthcoin,stealthcoin
1038,,,,,,,,,,,,,,,,,2017/05/14,1,,stealthcoin,stealthcoin
1039,,,,,,,,,,,,,,,,,2017/05/15,null,,stealthcoin,stealthcoin
1040,,,,,,,,,,,,,,,,,2017/05/16,null,,stealthcoin,stealthcoin
1041,,,,,,,,,,,,,,,,,2017/05/17,null,,stealthcoin,stealthcoin
1042,,,,,,,,,,,,,,,,,2017/05/18,3,,stealthcoin,stealthcoin
1043,,,,,,,,,,,,,,,,,2017/05/19,null,,stealthcoin,stealthcoin
1044,,,,,,,,,,,,,,,,,2017/05/20,null,,stealthcoin,stealthcoin
1045,,,,,,,,,,,,,,,,,2017/05/21,null,,stealthcoin,stealthcoin
1046,,,,,,,,,,,,,,,,,2017/05/22,1,,stealthcoin,stealthcoin
1047,,,,,,,,,,,,,,,,,2017/05/23,null,,stealthcoin,stealthcoin
1048,,,,,,,,,,,,,,,,,2017/05/24,null,,stealthcoin,stealthcoin
1049,,,,,,,,,,,,,,,,,2017/05/25,null,,stealthcoin,stealthcoin
1050,,,,,,,,,,,,,,,,,2017/05/26,null,,stealthcoin,stealthcoin
1051,,,,,,,,,,,,,,,,,2017/05/27,1,,stealthcoin,stealthcoin
1052,,,,,,,,,,,,,,,,,2017/05/28,null,,stealthcoin,stealthcoin
1053,,,,,,,,,,,,,,,,,2017/05/29,null,,stealthcoin,stealthcoin
1054,,,,,,,,,,,,,,,,,2017/05/30,null,,stealthcoin,stealthcoin
1055,,,,,,,,,,,,,,,,,2017/05/31,null,,stealthcoin,stealthcoin
1056,,,,,,,,,,,,,,,,,2017/06/01,null,,stealthcoin,stealthcoin
1057,,,,,,,,,,,,,,,,,2017/06/02,null,,stealthcoin,stealthcoin
1058,,,,,,,,,,,,,,,,,2017/06/03,1,,stealthcoin,stealthcoin
1059,,,,,,,,,,,,,,,,,2017/06/04,null,,stealthcoin,stealthcoin
1060,,,,,,,,,,,,,,,,,2017/06/05,null,,stealthcoin,stealthcoin
1061,,,,,,,,,,,,,,,,,2017/06/06,2,,stealthcoin,stealthcoin
1062,,,,,,,,,,,,,,,,,2017/06/07,null,,stealthcoin,stealthcoin
1063,,,,,,,,,,,,,,,,,2017/06/08,1,,stealthcoin,stealthcoin
1064,,,,,,,,,,,,,,,,,2017/06/09,1,,stealthcoin,stealthcoin
1065,,,,,,,,,,,,,,,,,2017/06/10,null,,stealthcoin,stealthcoin
1066,,,,,,,,,,,,,,,,,2017/06/11,1,,stealthcoin,stealthcoin
1067,,,,,,,,,,,,,,,,,2017/06/12,null,,stealthcoin,stealthcoin
1068,,,,,,,,,,,,,,,,,2017/06/13,1,,stealthcoin,stealthcoin
1069,,,,,,,,,,,,,,,,,2017/06/14,null,,stealthcoin,stealthcoin
1070,,,,,,,,,,,,,,,,,2017/06/15,3,,stealthcoin,stealthcoin
1071,,,,,,,,,,,,,,,,,2017/06/16,null,,stealthcoin,stealthcoin
1072,,,,,,,,,,,,,,,,,2017/06/17,5,,stealthcoin,stealthcoin
1073,,,,,,,,,,,,,,,,,2017/06/18,1,,stealthcoin,stealthcoin
1074,,,,,,,,,,,,,,,,,2017/06/19,null,,stealthcoin,stealthcoin
1075,,,,,,,,,,,,,,,,,2017/06/20,null,,stealthcoin,stealthcoin
1076,,,,,,,,,,,,,,,,,2017/06/21,2,,stealthcoin,stealthcoin
1077,,,,,,,,,,,,,,,,,2017/06/22,null,,stealthcoin,stealthcoin
1078,,,,,,,,,,,,,,,,,2017/06/23,3,,stealthcoin,stealthcoin
1079,,,,,,,,,,,,,,,,,2017/06/24,null,,stealthcoin,stealthcoin
1080,,,,,,,,,,,,,,,,,2017/06/25,null,,stealthcoin,stealthcoin
1081,,,,,,,,,,,,,,,,,2017/06/26,null,,stealthcoin,stealthcoin
1082,,,,,,,,,,,,,,,,,2017/06/27,null,,stealthcoin,stealthcoin
1083,,,,,,,,,,,,,,,,,2017/06/28,null,,stealthcoin,stealthcoin
1084,,,,,,,,,,,,,,,,,2017/06/29,null,,stealthcoin,stealthcoin
1085,,,,,,,,,,,,,,,,,2017/06/30,null,,stealthcoin,stealthcoin
1086,,,,,,,,,,,,,,,,,2017/07/01,null,,stealthcoin,stealthcoin
1087,,,,,,,,,,,,,,,,,2017/07/02,null,,stealthcoin,stealthcoin
1088,,,,,,,,,,,,,,,,,2017/07/03,null,,stealthcoin,stealthcoin
1089,,,,,,,,,,,,,,,,,2017/07/04,null,,stealthcoin,stealthcoin
1090,,,,,,,,,,,,,,,,,2017/07/05,null,,stealthcoin,stealthcoin
1091,,,,,,,,,,,,,,,,,2017/07/06,null,,stealthcoin,stealthcoin
1092,,,,,,,,,,,,,,,,,2017/07/07,null,,stealthcoin,stealthcoin
1093,,,,,,,,,,,,,,,,,2017/07/08,null,,stealthcoin,stealthcoin
1094,,,,,,,,,,,,,,,,,2017/07/09,null,,stealthcoin,stealthcoin
1095,,,,,,,,,,,,,,,,,2017/07/10,null,,stealthcoin,stealthcoin
1096,,,,,,,,,,,,,,,,,2017/07/11,null,,stealthcoin,stealthcoin
1097,,,,,,,,,,,,,,,,,2017/07/12,null,,stealthcoin,stealthcoin
1098,,,,,,,,,,,,,,,,,2017/07/13,null,,stealthcoin,stealthcoin
1099,,,,,,,,,,,,,,,,,2017/07/14,1,,stealthcoin,stealthcoin
1100,,,,,,,,,,,,,,,,,2017/07/15,3,,stealthcoin,stealthcoin
1101,,,,,,,,,,,,,,,,,2017/07/16,8,,stealthcoin,stealthcoin
1102,,,,,,,,,,,,,,,,,2017/07/17,4,,stealthcoin,stealthcoin
1103,,,,,,,,,,,,,,,,,2017/07/18,2,,stealthcoin,stealthcoin
1104,,,,,,,,,,,,,,,,,2017/07/19,4,,stealthcoin,stealthcoin
1105,,,,,,,,,,,,,,,,,2017/07/20,5,,stealthcoin,stealthcoin
1106,,,,,,,,,,,,,,,,,2017/07/21,1,,stealthcoin,stealthcoin
1107,,,,,,,,,,,,,,,,,2017/07/22,3,,stealthcoin,stealthcoin
1108,,,,,,,,,,,,,,,,,2017/07/23,null,,stealthcoin,stealthcoin
1109,,,,,,,,,,,,,,,,,2017/07/24,2,,stealthcoin,stealthcoin
1110,,,,,,,,,,,,,,,,,2017/07/25,2,,stealthcoin,stealthcoin
1111,,,,,,,,,,,,,,,,,2017/07/26,null,,stealthcoin,stealthcoin
1112,,,,,,,,,,,,,,,,,2017/07/27,null,,stealthcoin,stealthcoin
1113,,,,,,,,,,,,,,,,,2017/07/28,null,,stealthcoin,stealthcoin
1114,,,,,,,,,,,,,,,,,2017/07/29,null,,stealthcoin,stealthcoin
1115,,,,,,,,,,,,,,,,,2017/07/30,null,,stealthcoin,stealthcoin
1116,,,,,,,,,,,,,,,,,2017/07/31,null,,stealthcoin,stealthcoin
1117,,,,,,,,,,,,,,,,,2017/08/01,null,,stealthcoin,stealthcoin
1118,,,,,,,,,,,,,,,,,2017/08/02,null,,stealthcoin,stealthcoin
1119,,,,,,,,,,,,,,,,,2017/08/03,null,,stealthcoin,stealthcoin
1120,,,,,,,,,,,,,,,,,2017/08/04,null,,stealthcoin,stealthcoin
1121,,,,,,,,,,,,,,,,,2017/08/05,1,,stealthcoin,stealthcoin
1122,,,,,,,,,,,,,,,,,2017/08/06,null,,stealthcoin,stealthcoin
1123,,,,,,,,,,,,,,,,,2017/08/07,1,,stealthcoin,stealthcoin
1124,,,,,,,,,,,,,,,,,2017/08/08,null,,stealthcoin,stealthcoin
1125,,,,,,,,,,,,,,,,,2017/08/09,1,,stealthcoin,stealthcoin
1126,,,,,,,,,,,,,,,,,2017/08/10,2,,stealthcoin,stealthcoin
1127,,,,,,,,,,,,,,,,,2017/08/11,null,,stealthcoin,stealthcoin
1128,,,,,,,,,,,,,,,,,2017/08/12,null,,stealthcoin,stealthcoin
1129,,,,,,,,,,,,,,,,,2017/08/13,1,,stealthcoin,stealthcoin
1130,,,,,,,,,,,,,,,,,2017/08/14,null,,stealthcoin,stealthcoin
1131,,,,,,,,,,,,,,,,,2017/08/15,7,,stealthcoin,stealthcoin
1132,,,,,,,,,,,,,,,,,2017/08/16,5,,stealthcoin,stealthcoin
1133,,,,,,,,,,,,,,,,,2017/08/17,5,,stealthcoin,stealthcoin
1134,,,,,,,,,,,,,,,,,2017/08/18,19,,stealthcoin,stealthcoin
1135,,,,,,,,,,,,,,,,,2017/08/19,3,,stealthcoin,stealthcoin
1136,,,,,,,,,,,,,,,,,2017/08/20,9,,stealthcoin,stealthcoin
1137,,,,,,,,,,,,,,,,,2017/08/21,28,,stealthcoin,stealthcoin
1138,,,,,,,,,,,,,,,,,2017/08/22,2,,stealthcoin,stealthcoin
1139,,,,,,,,,,,,,,,,,2017/08/23,13,,stealthcoin,stealthcoin
1140,,,,,,,,,,,,,,,,,2017/08/24,null,,stealthcoin,stealthcoin
1141,,,,,,,,,,,,,,,,,2017/08/25,1,,stealthcoin,stealthcoin
1142,,,,,,,,,,,,,,,,,2017/08/26,null,,stealthcoin,stealthcoin
1143,,,,,,,,,,,,,,,,,2017/08/27,null,,stealthcoin,stealthcoin
1144,,,,,,,,,,,,,,,,,2017/08/28,null,,stealthcoin,stealthcoin
1145,,,,,,,,,,,,,,,,,2017/08/29,null,,stealthcoin,stealthcoin
1146,,,,,,,,,,,,,,,,,2017/08/30,null,,stealthcoin,stealthcoin
1147,,,,,,,,,,,,,,,,,2017/08/31,null,,stealthcoin,stealthcoin
1148,,,,,,,,,,,,,,,,,2017/09/01,null,,stealthcoin,stealthcoin
1149,,,,,,,,,,,,,,,,,2017/09/02,null,,stealthcoin,stealthcoin
1150,,,,,,,,,,,,,,,,,2017/09/03,null,,stealthcoin,stealthcoin
1151,,,,,,,,,,,,,,,,,2017/09/04,null,,stealthcoin,stealthcoin
1152,,,,,,,,,,,,,,,,,2017/09/05,null,,stealthcoin,stealthcoin
1153,,,,,,,,,,,,,,,,,2017/09/06,null,,stealthcoin,stealthcoin
1154,,,,,,,,,,,,,,,,,2017/09/07,null,,stealthcoin,stealthcoin
1155,,,,,,,,,,,,,,,,,2017/09/08,null,,stealthcoin,stealthcoin
1156,,,,,,,,,,,,,,,,,2017/09/09,null,,stealthcoin,stealthcoin
1157,,,,,,,,,,,,,,,,,2017/09/10,null,,stealthcoin,stealthcoin
1158,,,,,,,,,,,,,,,,,2017/09/11,1,,stealthcoin,stealthcoin
1159,,,,,,,,,,,,,,,,,2017/09/12,1,,stealthcoin,stealthcoin
1160,,,,,,,,,,,,,,,,,2017/09/13,1,,stealthcoin,stealthcoin
1161,,,,,,,,,,,,,,,,,2017/09/14,15,,stealthcoin,stealthcoin
1162,,,,,,,,,,,,,,,,,2017/09/15,9,,stealthcoin,stealthcoin
1163,,,,,,,,,,,,,,,,,2017/09/16,null,,stealthcoin,stealthcoin
1164,,,,,,,,,,,,,,,,,2017/09/17,null,,stealthcoin,stealthcoin
1165,,,,,,,,,,,,,,,,,2017/09/18,2,,stealthcoin,stealthcoin
1166,,,,,,,,,,,,,,,,,2017/09/19,null,,stealthcoin,stealthcoin
1167,,,,,,,,,,,,,,,,,2017/09/20,null,,stealthcoin,stealthcoin
1168,,,,,,,,,,,,,,,,,2017/09/21,3,,stealthcoin,stealthcoin
1169,,,,,,,,,,,,,,,,,2017/09/22,null,,stealthcoin,stealthcoin
1170,,,,,,,,,,,,,,,,,2017/09/23,null,,stealthcoin,stealthcoin
1171,,,,,,,,,,,,,,,,,2017/09/24,null,,stealthcoin,stealthcoin
1172,,,,,,,,,,,,,,,,,2017/09/25,null,,stealthcoin,stealthcoin
1173,,,,,,,,,,,,,,,,,2017/09/26,null,,stealthcoin,stealthcoin
1174,,,,,,,,,,,,,,,,,2017/09/27,null,,stealthcoin,stealthcoin
1175,,,,,,,,,,,,,,,,,2017/09/28,null,,stealthcoin,stealthcoin
1176,,,,,,,,,,,,,,,,,2017/09/29,null,,stealthcoin,stealthcoin
1177,,,,,,,,,,,,,,,,,2017/09/30,null,,stealthcoin,stealthcoin
1178,,,,,,,,,,,,,,,,,2017/10/01,null,,stealthcoin,stealthcoin
1179,,,,,,,,,,,,,,,,,2017/10/02,null,,stealthcoin,stealthcoin
1180,,,,,,,,,,,,,,,,,2017/10/03,null,,stealthcoin,stealthcoin
1181,,,,,,,,,,,,,,,,,2017/10/04,1,,stealthcoin,stealthcoin
1182,,,,,,,,,,,,,,,,,2017/10/05,1,,stealthcoin,stealthcoin
1183,,,,,,,,,,,,,,,,,2017/10/06,null,,stealthcoin,stealthcoin
1184,,,,,,,,,,,,,,,,,2017/10/07,1,,stealthcoin,stealthcoin
1185,,,,,,,,,,,,,,,,,2017/10/08,null,,stealthcoin,stealthcoin
1186,,,,,,,,,,,,,,,,,2017/10/09,1,,stealthcoin,stealthcoin
1187,,,,,,,,,,,,,,,,,2017/10/10,null,,stealthcoin,stealthcoin
1188,,,,,,,,,,,,,,,,,2017/10/11,null,,stealthcoin,stealthcoin
1189,,,,,,,,,,,,,,,,,2017/10/12,null,,stealthcoin,stealthcoin
1190,,,,,,,,,,,,,,,,,2017/10/13,null,,stealthcoin,stealthcoin
1191,,,,,,,,,,,,,,,,,2017/10/14,2,,stealthcoin,stealthcoin
1192,,,,,,,,,,,,,,,,,2017/10/15,1,,stealthcoin,stealthcoin
1193,,,,,,,,,,,,,,,,,2017/10/16,1,,stealthcoin,stealthcoin
1194,,,,,,,,,,,,,,,,,2017/10/17,null,,stealthcoin,stealthcoin
1195,,,,,,,,,,,,,,,,,2017/10/18,null,,stealthcoin,stealthcoin
1196,,,,,,,,,,,,,,,,,2017/10/19,1,,stealthcoin,stealthcoin
1197,,,,,,,,,,,,,,,,,2017/10/20,1,,stealthcoin,stealthcoin
1198,,,,,,,,,,,,,,,,,2017/10/21,null,,stealthcoin,stealthcoin
1199,,,,,,,,,,,,,,,,,2017/10/22,null,,stealthcoin,stealthcoin
1200,,,,,,,,,,,,,,,,,2017/10/23,1,,stealthcoin,stealthcoin
1201,,,,,,,,,,,,,,,,,2017/10/24,1,,stealthcoin,stealthcoin
1202,,,,,,,,,,,,,,,,,2017/10/25,1,,stealthcoin,stealthcoin
1203,,,,,,,,,,,,,,,,,2017/10/26,1,,stealthcoin,stealthcoin
1204,,,,,,,,,,,,,,,,,2017/10/27,2,,stealthcoin,stealthcoin
1205,,,,,,,,,,,,,,,,,2017/10/28,null,,stealthcoin,stealthcoin
1206,,,,,,,,,,,,,,,,,2017/10/29,1,,stealthcoin,stealthcoin
1207,,,,,,,,,,,,,,,,,2017/10/30,3,,stealthcoin,stealthcoin
1208,,,,,,,,,,,,,,,,,2017/10/31,2,,stealthcoin,stealthcoin
1209,,,,,,,,,,,,,,,,,2017/11/01,2,,stealthcoin,stealthcoin
1210,,,,,,,,,,,,,,,,,2017/11/02,4,,stealthcoin,stealthcoin
1211,,,,,,,,,,,,,,,,,2017/11/03,82,,stealthcoin,stealthcoin
1212,,,,,,,,,,,,,,,,,2017/11/04,61,,stealthcoin,stealthcoin
1213,,,,,,,,,,,,,,,,,2017/11/05,24,,stealthcoin,stealthcoin
1214,,,,,,,,,,,,,,,,,2017/11/06,17,,stealthcoin,stealthcoin
1215,,,,,,,,,,,,,,,,,2017/11/07,1,,stealthcoin,stealthcoin
1216,,,,,,,,,,,,,,,,,2017/11/08,11,,stealthcoin,stealthcoin
1217,,,,,,,,,,,,,,,,,2017/11/09,11,,stealthcoin,stealthcoin
1218,,,,,,,,,,,,,,,,,2017/11/10,3,,stealthcoin,stealthcoin
1219,,,,,,,,,,,,,,,,,2017/11/11,1,,stealthcoin,stealthcoin
1220,,,,,,,,,,,,,,,,,2017/11/12,1,,stealthcoin,stealthcoin
1221,,,,,,,,,,,,,,,,,2017/11/13,7,,stealthcoin,stealthcoin
1222,,,,,,,,,,,,,,,,,2017/11/14,11,,stealthcoin,stealthcoin
1223,,,,,,,,,,,,,,,,,2017/11/15,3,,stealthcoin,stealthcoin
1224,,,,,,,,,,,,,,,,,2017/11/16,2,,stealthcoin,stealthcoin
1225,,,,,,,,,,,,,,,,,2017/11/17,2,,stealthcoin,stealthcoin
1226,,,,,,,,,,,,,,,,,2017/11/18,1,,stealthcoin,stealthcoin
1227,,,,,,,,,,,,,,,,,2017/11/19,1,,stealthcoin,stealthcoin
1228,,,,,,,,,,,,,,,,,2017/11/20,1,,stealthcoin,stealthcoin
1229,,,,,,,,,,,,,,,,,2017/11/21,1,,stealthcoin,stealthcoin
1230,,,,,,,,,,,,,,,,,2017/11/22,5,,stealthcoin,stealthcoin
1231,,,,,,,,,,,,,,,,,2017/11/23,2,,stealthcoin,stealthcoin
1232,,,,,,,,,,,,,,,,,2017/11/24,2,,stealthcoin,stealthcoin
1233,,,,,,,,,,,,,,,,,2017/11/25,1,,stealthcoin,stealthcoin
1234,,,,,,,,,,,,,,,,,2017/11/26,1,,stealthcoin,stealthcoin
1235,,,,,,,,,,,,,,,,,2017/11/27,1,,stealthcoin,stealthcoin
1236,,,,,,,,,,,,,,,,,2017/11/28,1,,stealthcoin,stealthcoin
1237,,,,,,,,,,,,,,,,,2017/11/29,1,,stealthcoin,stealthcoin
1238,,,,,,,,,,,,,,,,,2017/11/30,2,,stealthcoin,stealthcoin
1239,,,,,,,,,,,,,,,,,2017/12/01,null,,stealthcoin,stealthcoin
1240,,,,,,,,,,,,,,,,,2017/12/02,1,,stealthcoin,stealthcoin
1241,,,,,,,,,,,,,,,,,2017/12/03,1,,stealthcoin,stealthcoin
1242,,,,,,,,,,,,,,,,,2017/12/04,2,,stealthcoin,stealthcoin
1243,,,,,,,,,,,,,,,,,2017/12/05,2,,stealthcoin,stealthcoin
1244,,,,,,,,,,,,,,,,,2017/12/06,3,,stealthcoin,stealthcoin
1245,,,,,,,,,,,,,,,,,2017/12/07,1,,stealthcoin,stealthcoin
1246,,,,,,,,,,,,,,,,,2017/12/08,1,,stealthcoin,stealthcoin
1247,,,,,,,,,,,,,,,,,2017/12/09,2,,stealthcoin,stealthcoin
1248,,,,,,,,,,,,,,,,,2017/12/10,2,,stealthcoin,stealthcoin
1249,,,,,,,,,,,,,,,,,2017/12/11,3,,stealthcoin,stealthcoin
1250,,,,,,,,,,,,,,,,,2017/12/12,1,,stealthcoin,stealthcoin
1251,,,,,,,,,,,,,,,,,2017/12/13,1,,stealthcoin,stealthcoin
1252,,,,,,,,,,,,,,,,,2017/12/14,2,,stealthcoin,stealthcoin
1253,,,,,,,,,,,,,,,,,2017/12/15,1,,stealthcoin,stealthcoin
1254,,,,,,,,,,,,,,,,,2017/12/16,3,,stealthcoin,stealthcoin
1255,,,,,,,,,,,,,,,,,2017/12/17,1,,stealthcoin,stealthcoin
1256,,,,,,,,,,,,,,,,,2017/12/18,null,,stealthcoin,stealthcoin
1257,,,,,,,,,,,,,,,,,2017/12/19,6,,stealthcoin,stealthcoin
1258,,,,,,,,,,,,,,,,,2017/12/20,28,,stealthcoin,stealthcoin
1259,,,,,,,,,,,,,,,,,2017/12/21,9,,stealthcoin,stealthcoin
1260,,,,,,,,,,,,,,,,,2017/12/22,3,,stealthcoin,stealthcoin
1261,,,,,,,,,,,,,,,,,2017/12/23,8,,stealthcoin,stealthcoin
1262,,,,,,,,,,,,,,,,,2017/12/24,3,,stealthcoin,stealthcoin
1263,,,,,,,,,,,,,,,,,2017/12/25,5,,stealthcoin,stealthcoin
1264,,,,,,,,,,,,,,,,,2017/12/26,12,,stealthcoin,stealthcoin
1265,,,,,,,,,,,,,,,,,2017/12/27,19,,stealthcoin,stealthcoin
1266,,,,,,,,,,,,,,,,,2017/12/28,9,,stealthcoin,stealthcoin
1267,,,,,,,,,,,,,,,,,2017/12/29,4,,stealthcoin,stealthcoin
1268,,,,,,,,,,,,,,,,,2017/12/30,2,,stealthcoin,stealthcoin
1269,,,,,,,,,,,,,,,,,2017/12/31,8,,stealthcoin,stealthcoin
1270,,,,,,,,,,,,,,,,,2018/01/01,1,,stealthcoin,stealthcoin
1271,,,,,,,,,,,,,,,,,2018/01/02,1,,stealthcoin,stealthcoin
1272,,,,,,,,,,,,,,,,,2018/01/03,4,,stealthcoin,stealthcoin
1273,,,,,,,,,,,,,,,,,2018/01/04,6,,stealthcoin,stealthcoin
1274,,,,,,,,,,,,,,,,,2018/01/05,5,,stealthcoin,stealthcoin
1275,,,,,,,,,,,,,,,,,2018/01/06,6,,stealthcoin,stealthcoin
1276,,,,,,,,,,,,,,,,,2018/01/07,2,,stealthcoin,stealthcoin
1277,,,,,,,,,,,,,,,,,2018/01/08,null,,stealthcoin,stealthcoin
1278,,,,,,,,,,,,,,,,,2018/01/09,null,,stealthcoin,stealthcoin
1279,,,,,,,,,,,,,,,,,2018/01/10,null,,stealthcoin,stealthcoin
1280,,,,,,,,,,,,,,,,,2018/01/11,null,,stealthcoin,stealthcoin
1281,,,,,,,,,,,,,,,,,2018/01/12,null,,stealthcoin,stealthcoin
1282,,,,,,,,,,,,,,,,,2018/01/13,null,,stealthcoin,stealthcoin
1283,,,,,,,,,,,,,,,,,2018/01/14,null,,stealthcoin,stealthcoin
1284,,,,,,,,,,,,,,,,,2018/01/15,null,,stealthcoin,stealthcoin
