,date,block_size,transactions,sent_addresses,difficulty,median_transaction_size,top_100_percent,av_transaction_value,av_transaction_size,send_usd,median_transaction_value,market_cap,active_addresses,google_trends,mining_profitability,fee_reward,hashrate,confirmation_time,tweets,full_name,coin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3690,2019/02/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3691,2019/02/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3692,2019/02/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3693,2019/02/13,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3694,2019/02/14,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3695,2019/02/15,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3696,2019/02/16,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3697,2019/02/17,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3698,2019/02/18,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3699,2019/02/19,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3700,2019/02/20,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3701,2019/02/21,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3702,2019/02/22,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3703,2019/02/23,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3704,2019/02/24,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3705,2019/02/25,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3706,2019/02/26,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3707,2019/02/27,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3708,2019/02/28,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3709,2019/03/01,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3710,2019/03/02,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3711,2019/03/03,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3712,2019/03/04,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3713,2019/03/05,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3714,2019/03/06,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3715,2019/03/07,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3716,2019/03/08,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3717,2019/03/09,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3718,2019/03/10,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3719,2019/03/11,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
3720,2019/03/12,,,,,,,,,,,,,,,,,,,leafcoin,leafcoin
