,date,block_size,sent_addresses,av_transaction_size,confirmation_time,top_100_percent,median_transaction_size,av_transaction_value,median_transaction_value,hashrate,mining_profitability,tweets,active_addresses,transactions,difficulty,market_cap,google_trends,fee_reward,send_usd,full_name,coin
232,2017/06/17,22053,12248,,,,,7340,248,164630719,16.614,,,5245,3009254,586424545,,,38498284,zcash,zec
233,2017/06/18,18152,12046,,,,,9437,194.388,157520638,17.424,,,4955,2884289,592252971,,,46758953,zcash,zec
234,2017/06/19,19738,11333,,,,,12790,257.562,167517805,16.17,,,5496,3110545,595457895,,,70293934,zcash,zec
235,2017/06/20,21658,13845,,,,,10521,414.665,169265829,17.612,,,6554,3104740,650296407,,,68956885,zcash,zec
236,2017/06/21,18046,12953,,,,,8800,252.596,177660511,16.147,,,5469,3225066,622169602,,,48126194,zcash,zec
237,2017/06/22,20475,12502,,,,,5864,191.217,176820245,15.385,,,4648,3277506,605207827,,,27256673,zcash,zec
238,2017/06/23,22084,12992,,,,,11991,369.147,186392057,14.764,,,4940,3412940,607510942,,,59234938,zcash,zec
239,2017/06/24,21382,13240,,,,,7312,315.491,195446307,13.53,,,4534,3591198,588476487,,,33153403,zcash,zec
240,2017/06/25,20920,13556,,,,,6724,316.447,189739542,12.715,,,4903,3541875,547813712,,,32965943,zcash,zec
241,2017/06/26,20367,13942,,,,,12214,295.564,207124709,10.347,,,5098,3766411,476212503,,,62268601,zcash,zec
242,2017/06/27,19555,14039,,,,,31463,168.493,192743229,11.55,,,5201,3486859,494317226,,,163639101,zcash,zec
243,2017/06/28,19703,13812,,,,,26897,202.943,216328833,10.855,,,4599,3995785,534786490,,,123699106,zcash,zec
244,2017/06/29,18360,13132,,,,,42416,183.368,212809108,10.98,,,4257,3923900,533529333,,,180563744,zcash,zec
245,2017/06/30,18421,13238,,,,,35134,130.842,219640728,10.017,,,4575,4042798,503692470,,,160737338,zcash,zec
246,2017/07/01,18098,13380,,,,,7995,119.9,205714063,10.072,,,4813,3760209,473101080,,,38478889,zcash,zec
247,2017/07/02,18223,13146,,,,,28818,125.672,206606088,9.72,,,4536,3809525,464564374,,,130717779,zcash,zec
248,2017/07/03,21987,13807,,,,,22821,227.762,213818571,9.581,,,4960,3949418,476788664,,,113192163,zcash,zec
249,2017/07/04,19766,13769,,,,,13512,161.172,227873541,9.098,,,4846,4194335,482919056,,,65477095,zcash,zec
250,2017/07/05,20257,13120,,,,,15964,138.137,209782793,9.335,,,4430,3902210,462950020,,,70719054,zcash,zec
251,2017/07/06,20774,13406,,,,,24334,145.337,209486198,9.759,,,4624,3815932,475300852,,,112522392,zcash,zec
252,2017/07/07,19195,12750,,,,,8997,115.373,220231307,8.662,,,3938,4075004,452429249,,,35431801,zcash,zec
253,2017/07/08,17773,12688,,,,,18575,122.312,217838749,8.184,,,3823,3940854,415208094,,,71011772,zcash,zec
254,2017/07/09,20490,13235,,,,,7029,126.525,214757053,8.324,,,3955,4008878,431298333,,,27799546,zcash,zec
255,2017/07/10,18341,13854,,,,,13898,114.602,218239248,7.675,,,4386,3921196,390685315,,,60956399,zcash,zec
256,2017/07/11,30886,14396,,,,,7270,186.752,213910942,6.085,,,5044,4007268,317801549,,,36644868,zcash,zec
257,2017/07/12,17585,13775,,,,,12995,104.758,210458348,6.54,,,4573,3894172,333354113,,,59426608,zcash,zec
258,2017/07/13,17990,13772,,,,,6488,100.135,217230382,6.558,,,4339,4026541,347069714,,,28151413,zcash,zec
259,2017/07/14,16631,13309,,,,,9927,68.015,208228921,6.245,,,3906,3812785,314236512,,,38773535,zcash,zec
260,2017/07/15,17483,13302,,,,,14252,84.813,218104412,5.472,,,4090,4007526,290590370,,,58291637,zcash,zec
261,2017/07/16,25667,13611,,,,,14175,124.903,221101131,5.003,,,5275,4076794,271308029,,,74207572,zcash,zec
262,2017/07/17,19444,12817,,,,,12118,97.537,224198115,5.421,,,5303,4126683,298832510,,,64261458,zcash,zec
263,2017/07/18,20522,12094,,,,,11940,120.602,226476502,5.996,,,5387,4146909,333511301,,,64320567,zcash,zec
264,2017/07/19,24336,12655,,,,,14307,199.759,219206045,6.504,,,5250,4070315,356444678,,,75105103,zcash,zec
265,2017/07/20,23732,12374,,,,,13679,106.91,214535033,6.728,,,4965,3928254,357344514,,,67915393,zcash,zec
266,2017/07/21,25594,11758,,,,,18666,122.616,234165510,6.418,,,4620,4272862,372261949,,,86235640,zcash,zec
267,2017/07/22,24798,10307,,,,,18493,128.801,225436139,6.62,,,4465,4156725,375064325,,,82571159,zcash,zec
268,2017/07/23,23617,10208,,,,,20307,204.109,227857628,6.741,,,4677,4201374,387543315,,,94583523,zcash,zec
269,2017/07/24,20414,10004,,,,,12052,126.07,235790140,6.413,,,4439,4309964,379717094,,,53498261,zcash,zec
270,2017/07/25,19656,9341,,,,,9579,98.769,213405511,6.39,,,4273,3990711,351730783,,,40929029,zcash,zec
271,2017/07/26,20017,9194,,,,,11180,177.549,225547263,5.87,,,4103,4122736,335144768,,,45838980,zcash,zec
272,2017/07/27,22756,9777,,,,,10833,137.517,220740291,6.087,,,4228,4055959,343203537,,,45802393,zcash,zec
273,2017/07/28,23906,9603,,,,,10008,168.637,242387533,5.273,,,4567,4477112,329458857,,,45708355,zcash,zec
274,2017/07/29,19922,,,,,,10501,131.954,233424708,5.443,43,,4097,4194040,319855128,,,43021160,zcash,zec
275,2017/07/30,23317,,,,,,10288,129.652,222681662,5.613,107,,4475,4193921,331037965,,,46029548,zcash,zec
276,2017/07/31,27764,,,,,,11473,107.747,240727743,5.135,143,,4802,4430934,321196232,,,55071203,zcash,zec
277,2017/08/01,25802,,,,,,10258,107.137,233445886,5.598,113,,4685,4342371,344458713,,,48058637,zcash,zec
278,2017/08/02,23781,,,,,,13891,137.118,242878257,5.78,202,,4962,4341706,357018896,,,68927432,zcash,zec
279,2017/08/03,23573,,,,,,18525,146.087,217244379,6.066,122,,4535,4084223,353774737,,,84010364,zcash,zec
280,2017/08/04,24014,,,,,,15777,137.269,230702170,5.947,85,,4484,4173563,355809422,,,70715882,zcash,zec
281,2017/08/05,25588,,,,,,17462,132.698,229596718,6.101,111,,4689,4278318,375608471,,,81338400,zcash,zec
282,2017/08/06,27834,,,,,,12745,208.816,233341648,6.448,101,,5298,4272613,397843957,,,67511014,zcash,zec
283,2017/08/07,27060,,,,,,16457,181.576,232570777,6.417,677,,5213,4258498,396143667,,,85791399,zcash,zec
284,2017/08/08,32232,,,,,,16419,171.714,234223499,6.686,320,,6145,4356836,423788054,,,100892629,zcash,zec
285,2017/08/09,36511,,,,,,21792,278.565,233794527,7.504,281,,6466,4318392,473150809,,,140762970,zcash,zec
286,2017/08/10,61878,,,,,,23644,351.729,234690271,7.427,266,,6026,4282438,466187802,,,142478529,zcash,zec
287,2017/08/11,59293,,,,,,27468,232.115,241514137,6.875,234,,4695,4453181,450499533,,,128955311,zcash,zec
288,2017/08/12,24180,,,,,,30270,220.786,240166155,6.95,122,,4956,4359729,447510275,,,145228397,zcash,zec
289,2017/08/13,45969,,,,,,14574,232.515,246525431,6.212,154,,5292,4537649,417816283,,,77123252,zcash,zec
290,2017/08/14,28375,,,,,,23070,222.329,250723950,6.013,171,,5387,4639218,414967423,,,124278567,zcash,zec
291,2017/08/15,24855,,,,,,15745,206.627,233972992,6.351,124,,5133,4291624,406969664,,,80817646,zcash,zec
292,2017/08/16,25507,,,,,,17043,235.76,245318603,6.225,80,,5304,4515436,421220753,,,90258241,zcash,zec
293,2017/08/17,28107,,,,,,42351,243.328,238902017,6.368,118,,5461,4428242,424133047,,,230743072,zcash,zec
294,2017/08/18,42571,,,,,,39990,212.371,241009648,6.177,156,,5131,4413018,411513589,,,205187754,zcash,zec
295,2017/08/19,91459,,,,,,66904,360.838,236907197,6.285,173,,6490,4368235,415867576,,,434176835,zcash,zec
296,2017/08/20,26290,,,,,,52315,244.468,247982288,6.846,119,,5960,4501615,468650573,,,311797024,zcash,zec
297,2017/08/21,54980,,,,,,18094,265.101,263492627,6.564,154,,6061,4901277,490962261,,,109656957,zcash,zec
298,2017/08/22,62215,,,,,,27498,289.78,244907662,6.623,141,,5284,4507872,457290581,,,145300399,zcash,zec
299,2017/08/23,32097,,,,,,28013,172.589,250939147,6.528,229,,4583,4659549,467487334,,,128375522,zcash,zec
300,2017/08/24,28014,,,,,,19476,190.348,265287390,6.222,204,,4824,4840749,464517079,,,93847234,zcash,zec
301,2017/08/25,30835,,,,,,23064,186.497,263120885,6.425,270,,5718,4894362,486684424,,,131294498,zcash,zec
302,2017/08/26,53802,,,,,,30661,868.963,267321760,7.182,197,,8601,4903320,546766427,,,263718533,zcash,zec
303,2017/08/27,26212,,,,,,67749,280.421,278510694,7.255,138,,5987,5047109,570725947,,,405610817,zcash,zec
304,2017/08/28,32725,,,,,,37865,270.608,290984574,6.652,200,,6001,5365346,558197397,,,227225845,zcash,zec
305,2017/08/29,29269,,,,,,23477,274.523,270834270,7.178,372,,5895,4993803,562608541,,,138399321,zcash,zec
306,2017/08/30,32039,,,,,,24807,316.739,282424948,7.037,232,,6263,5144561,570159964,,,155367454,zcash,zec
307,2017/08/31,27012,,,,,,27181,274.543,286283995,6.843,295,,6131,5334632,576898747,,,166643807,zcash,zec
308,2017/09/01,33492,,,,,,26406,301.542,279496953,7.692,278,,6829,5064982,617806203,,,175863281,zcash,zec
309,2017/09/02,24549,,,,,,30184,215.703,285283787,6.957,247,,6003,5251051,581395453,,,181193380,zcash,zec
310,2017/09/03,22539,,,,,,25000,215.41,291146372,6.296,263,,5255,5415669,544414844,,,131375900,zcash,zec
311,2017/09/04,25794,,,,,,20701,266.43,281819054,5.883,356,,5730,5242170,494013157,,,118583984,zcash,zec
312,2017/09/05,24837,,,,,,15304,244.74,274364166,5.869,389,,5051,4997728,471523398,,,77285889,zcash,zec
313,2017/09/06,33480,,,,,,15064,283.753,288642122,6.059,566,,5308,5303610,518291869,,,79959442,zcash,zec
314,2017/09/07,28910,,,,,,17173,254.771,281342673,6.228,360,,4995,5187563,522881200,,,85765513,zcash,zec
315,2017/09/08,26548,,,,,,19115,267.477,289718518,5.825,297,,5074,5342002,505261785,,,96990895,zcash,zec
316,2017/09/09,21550,,,,,,28724,450.84,285597681,5.442,423,,5087,5312457,471053934,,,146112568,zcash,zec
317,2017/09/10,25171,,,,,,17006,213.953,286470533,5.405,408,,4343,5218254,461052274,,,73782877,zcash,zec
318,2017/09/11,26648,,,,,,18046,217.516,305833742,5.077,402,,4997,5599983,466304881,,,90175072,zcash,zec
319,2017/09/12,55484,,,,,,12664,219.157,305412837,5.073,416,,4985,5641245,470905893,,,63132346,zcash,zec
320,2017/09/13,35293,,,,,,21072,797.546,301583209,4.656,707,,5982,5649663,434121482,,,125606558,zcash,zec
321,2017/09/14,32937,,,,,,13650,468.469,289372436,4.704,486,,6122,5234948,407863661,,,83385559,zcash,zec
322,2017/09/15,27796,,,,,,9508,681.254,291711713,4.169,352,,7073,5388173,373288404,,,67249552,zcash,zec
323,2017/09/16,25012,,,,,,6997,230.423,303926099,4.293,369,,4649,5584444,399630554,,,32515753,zcash,zec
324,2017/09/17,31931,,,,,,11864,272.85,283000142,4.393,328,,4199,5292140,388782227,,,49817341,zcash,zec
325,2017/09/18,51604,,,,,,26907,371.939,295796795,4.76,339,,6032,5323774,425217354,,,162301210,zcash,zec
326,2017/09/19,25205,,,,,,150935,294.845,288494495,4.7,508,,4952,5338097,422379277,,,745372459,zcash,zec
327,2017/09/20,38399,,,,,,14683,227.751,267215386,5.11,470,,4576,4909908,423740138,,,67087804,zcash,zec
328,2017/09/21,77890,,,,,,9991,433.573,264731931,4.945,437,,5381,4941760,413980091,,,53762569,zcash,zec
329,2017/09/22,37982,,,,,,9288,224.888,302349613,4.601,568,,6172,5488543,429187672,,,57325784,zcash,zec
330,2017/09/23,31021,,,,,,15821,248.407,313768085,4.781,360,,5120,5775345,470800504,,,81003253,zcash,zec
331,2017/09/24,31938,,,,,,8170,102.214,299548089,4.907,438,,4724,5494428,461229426,,,38593116,zcash,zec
332,2017/09/25,52569,,,,,,12767,128.461,326604294,4.929,456,,7396,5969939,504937056,,,94424156,zcash,zec
333,2017/09/26,51743,,,,,,14357,191.8,321318297,5.118,407,,6101,5987463,527521504,,,87110870,zcash,zec
334,2017/09/27,61715,,,,,,21597,294.163,355997759,5.638,527,,9999,6396361,622757457,,,215945082,zcash,zec
335,2017/09/28,100237,,,,,,25861,1030,381934815,6.043,810,,15064,7067050,739818142,,,387779478,zcash,zec
336,2017/09/29,108055,,,,,,53961,1491,387808902,5.333,1174,,10625,7175740,665041316,,,570936275,zcash,zec
337,2017/09/30,51554,,,,,,91562,340.833,397678017,5.134,582,,6053,7332623,656266136,,,554225205,zcash,zec
338,2017/10/01,35511,,,,,,61522,307.268,404022008,4.85,490,,5451,7462644,632927188,,,332682342,zcash,zec
339,2017/10/02,38302,,,,,,50560,264.954,393342035,4.802,506,,5973,7177386,604587714,,,301994652,zcash,zec
340,2017/10/03,34111,,,,,,49093,320.214,417598206,4.245,502,,5064,7754148,579162697,,,248604566,zcash,zec
341,2017/10/04,33470,,,,,,53388,260.534,402292122,4.412,740,,5250,7302796,568617350,,,280284599,zcash,zec
342,2017/10/05,35438,,,,,,54419,311.249,421409430,4.142,579,,5818,7702864,564883277,,,316603074,zcash,zec
343,2017/10/06,34505,,,,,,64131,260.917,390320772,4.679,344,,5507,7325026,608686478,,,353170033,zcash,zec
344,2017/10/07,33809,,,,,,65092,271.68,394298689,4.587,319,,4545,7270313,594031596,,,293139210,zcash,zec
345,2017/10/08,35155,,,,,,54884,258.765,403047436,4.5,324,,4952,7367229,592188851,,,271785162,zcash,zec
346,2017/10/09,41903,,,,,,72563,262.556,405110663,4.143,311,,5398,7509054,557495854,,,391697339,zcash,zec
347,2017/10/10,35282,,,,,,57466,286.889,403444101,4.214,327,,5288,7311125,553796644,,,303094032,zcash,zec
348,2017/10/11,32613,,,,,,52576,274.337,378062201,4.416,262,,4599,7032407,559932346,,,241559375,zcash,zec
349,2017/10/12,46740,,,,,,45878,351.957,383553374,4.344,280,,6075,7047543,553662458,,,278659741,zcash,zec
350,2017/10/13,52136,,,,,,50053,367.062,388492738,4.316,322,,6574,7163259,560741436,,,329043307,zcash,zec
351,2017/10/14,35782,,,,,,52450,241.551,360684205,4.704,337,,4693,6709156,573845802,,,243883347,zcash,zec
352,2017/10/15,42129,,,,,,69843,292.784,367095860,4.514,365,,5038,6804419,560461885,,,349828112,zcash,zec
353,2017/10/16,49108,,,,,,62086,233.805,397320925,4.196,677,,5374,7338869,563500320,,,333652659,zcash,zec
354,2017/10/17,44307,,,,,,59666,345.045,354783791,4.738,545,,5527,6496285,564892421,,,329771362,zcash,zec
355,2017/10/18,48294,,,,,,56936,297.597,352624127,4.668,415,,5031,6401175,549729238,,,284560491,zcash,zec
356,2017/10/19,37764,,,,,,45208,303.715,335052878,4.851,337,,5173,6243394,559029099,,,233862785,zcash,zec
357,2017/10/20,31047,,,,,,42069,283.568,334026460,4.932,305,,5154,6116207,558604905,,,216825711,zcash,zec
358,2017/10/21,34787,,,,,,42586,265.928,319850717,4.718,324,,5022,6013236,526795118,,,213867713,zcash,zec
359,2017/10/22,43746,,,,,,42662,243.517,320946143,4.817,306,,5019,5826125,522728431,,,214121971,zcash,zec
360,2017/10/23,54468,,,,,,36793,240.785,335379404,4.4,305,,5856,6205622,509967005,,,213532912,zcash,zec
361,2017/10/24,53908,,,,,,42189,324.375,313214912,4.958,387,,5705,5795506,538240873,,,240688226,zcash,zec
362,2017/10/25,47496,,,,,,28193,330.99,317910970,4.872,338,,5157,5841406,534614244,,,144673509,zcash,zec
363,2017/10/26,49871,,,,,,13393,399.135,340487499,4.763,347,,5508,6212940,557555477,,,73770759,zcash,zec
364,2017/10/27,null,,,,,,null,null,null,null,530,,null,null,null,,,null,zcash,zec
365,2017/10/28,null,,,,,,null,null,null,null,527,,null,null,null,,,null,zcash,zec
366,2017/10/29,null,,,,,,null,null,null,null,331,,null,null,null,,,null,zcash,zec
367,2017/10/30,null,,,,,,null,null,null,null,360,,null,null,null,,,null,zcash,zec
368,2017/10/31,null,,,,,,null,null,null,null,329,,null,null,null,,,null,zcash,zec
369,2017/11/01,38172,,,,,,53296,435.297,323793675,null,352,,5892,6054985,574436402,,,314021754,zcash,zec
370,2017/11/02,35073,,,,,,47014,345.424,325541977,4.806,342,,5854,5971218,551485289,,,275221283,zcash,zec
371,2017/11/03,30759,,,,,,51333,254.944,319728650,5.032,411,,5679,5844260,566693979,,,291520396,zcash,zec
372,2017/11/04,26006,,,,,,87038,266.255,308128733,5.232,549,,4460,5751850,583821250,,,388190013,zcash,zec
373,2017/11/05,27894,,,,,,76824,253.156,327687202,5.085,351,,4806,5917938,583052041,,,369217230,zcash,zec
374,2017/11/06,27434,,,,,,50249,295.579,325441502,4.994,348,,5515,6032321,582806500,,,277124521,zcash,zec
375,2017/11/07,31098,,,,,,50202,283.678,329928215,5.085,323,,5589,6072795,597745862,,,280579340,zcash,zec
376,2017/11/08,30832,,,,,,61372,290.354,342351119,5.1,280,,6203,6301456,627660964,,,380688696,zcash,zec
377,2017/11/09,31363,,,,,,41522,277.02,312653450,5.84,439,,7033,5754829,658287784,,,290789399,zcash,zec
378,2017/11/10,36637,,,,,,76557,290.928,349633964,5.189,368,,6408,6424296,655274764,,,487584810,zcash,zec
379,2017/11/11,31841,,,,,,53012,285.753,356828841,4.913,344,,5926,6625756,641855778,,,309159774,zcash,zec
380,2017/11/12,32970,,,,,,45596,273.95,357782510,5.008,409,,6606,6494815,642815896,,,301204151,zcash,zec
381,2017/11/13,49755,,,,,,46093,436.983,335230097,5.702,420,,7991,6224701,703381865,,,366686173,zcash,zec
382,2017/11/14,35747,,,,,,60980,426.296,336002073,5.712,419,,6106,6228070,707265340,,,372341718,zcash,zec
383,2017/11/15,74664,,,,,,90828,566.445,332503297,6.16,341,,7154,5994651,735595016,,,645553019,zcash,zec
384,2017/11/16,56866,,,,,,57131,508.06,344711719,6.198,332,,8434,6412048,789545908,,,478865871,zcash,zec
385,2017/11/17,40920,,,,,,81588,435.918,344869470,6.09,384,,6067,6336751,768636825,,,494995348,zcash,zec
386,2017/11/18,36635,,,,,,67141,293.647,349930599,6.061,289,,5419,6429746,778150115,,,363835986,zcash,zec
387,2017/11/19,46334,,,,,,54172,645.944,340927625,6.203,385,,6315,6375392,791538542,,,342094895,zcash,zec
388,2017/11/20,43561,,,,,,49397,363.392,352132427,6.138,355,,6510,6515608,799335938,,,320302648,zcash,zec
389,2017/11/21,38125,,,,,,63604,504.882,340465630,6.406,455,,6651,6138202,790586890,,,423014531,zcash,zec
390,2017/11/22,37505,,,,,,66435,851.396,324399571,6.602,392,,7798,6077090,814356177,,,518056311,zcash,zec
391,2017/11/23,53980,,,,,,60563,490.335,331682045,6.862,344,,7028,6021014,840952181,,,425633646,zcash,zec
392,2017/11/24,45507,,,,,,67870,420.53,328675798,6.906,509,,7287,6060319,845566744,,,494570856,zcash,zec
393,2017/11/25,40977,,,,,,133812,564.441,342631217,7.368,449,,8071,6273765,938636242,,,1065412693,zcash,zec
394,2017/11/26,49092,,,,,,76162,881.26,328390206,7.386,562,,7751,6076299,921445963,,,590231598,zcash,zec
395,2017/11/27,55531,,,,,,56925,695.803,320519584,7.561,577,,8081,5920280,921508234,,,460007116,zcash,zec
396,2017/11/28,53601,,,,,,78176,652.109,322823879,7.804,465,,7961,5962843,960433181,,,622361527,zcash,zec
397,2017/11/29,71180,,,,,,58535,625.68,338329055,7.462,545,,8705,6152266,950112924,,,509351758,zcash,zec
398,2017/11/30,60671,,,,,,77871,791.677,318611327,6.836,490,,7329,5895358,836150160,,,570713025,zcash,zec
399,2017/12/01,54203,,,,,,43446,465.803,314447394,6.988,1267,,7191,5859430,851779676,,,310391033,zcash,zec
400,2017/12/02,52595,,,,,,51353,494.117,326201676,7.335,772,,6938,5921529,905946749,,,356288344,zcash,zec
401,2017/12/03,39227,,,,,,64801,494.973,304260778,7.634,385,,6963,5699823,909839182,,,446019761,zcash,zec
402,2017/12/04,29551,,,,,,59503,323.942,320630731,7.138,1644,,7356,5985225,895616918,,,437701043,zcash,zec
403,2017/12/05,29077,,,,,,65729,430.875,329155166,7.221,827,,7000,5844374,887165579,,,460101624,zcash,zec
404,2017/12/06,39282,,,,,,103955,442.068,281988418,8.03,971,,8404,5368405,908382688,,,873639273,zcash,zec
405,2017/12/07,54642,,,,,,60595,431.959,296861204,7.534,479,,8776,5445144,866657342,,,531778882,zcash,zec
406,2017/12/08,55907,,,,,,80617,484.234,297980463,7.82,431,,9391,5437306,900585447,,,756739198,zcash,zec
407,2017/12/09,54025,,,,,,56242,406.696,318976515,7.485,473,,8845,5881478,934899891,,,494724887,zcash,zec
408,2017/12/10,51800,,,,,,64213,313.894,299864247,7.255,394,,8025,5548475,856980132,,,515309573,zcash,zec
409,2017/12/11,53126,,,,,,49908,336.135,306893854,7.339,650,,9727,5609655,878820027,,,485450400,zcash,zec
410,2017/12/12,67171,,,,,,62334,350.038,330081985,7.533,546,,11703,6086247,981038541,,,729187508,zcash,zec
411,2017/12/13,67919,,,,,,65905,404.274,316827331,8.936,561,,12446,5811371,1114072846,,,817661876,zcash,zec
412,2017/12/14,73192,,,,,,105856,475.389,332033358,10.142,702,,13557,6122228,1335472518,,,1425502067,zcash,zec
413,2017/12/15,64924,,,,,,52383,460.832,329550225,10.103,639,,11469,5961793,1298607427,,,600775350,zcash,zec
414,2017/12/16,54739,,,,,,11297,285.396,347243905,9.819,415,,10095,6358226,1349584040,,,114040606,zcash,zec
415,2017/12/17,54724,,,,,,14466,263.983,345537405,10.408,439,,11123,6360104,1434634530,,,160906757,zcash,zec
416,2017/12/18,62750,,,,,,52342,419.099,346930555,11.192,427,,13426,6374622,1550231650,,,702747685,zcash,zec
417,2017/12/19,61453,,,,,,61868,357.357,354217331,11.617,1040,,13022,6588864,1667305099,,,805644220,zcash,zec
418,2017/12/20,65313,,,,,,29830,510.086,341706826,12.86,773,,13678,6344963,1781701284,,,408013804,zcash,zec
419,2017/12/21,81231,,,,,,18715,437.688,377071024,13.048,573,,13535,6856760,1958585418,,,253209697,zcash,zec
420,2017/12/22,49050,,,,,,43129,412.095,392202344,9.513,711,,11730,7295431,1522892440,,,505904162,zcash,zec
421,2017/12/23,48121,,,,,,19738,291.884,375124928,11.03,558,,11212,6868743,1666768749,,,221307178,zcash,zec
422,2017/12/24,78224,,,,,,35575,1028,394879481,9.36,678,,12414,7205440,1487393057,,,440326250,zcash,zec
423,2017/12/25,45746,,,,,,36968,326.053,386247438,9.609,1417,,10339,7300544,1550886106,,,381789511,zcash,zec
424,2017/12/26,45776,,,,,,40508,298.487,411156279,9.458,1585,,10366,7463707,1564519084,,,418654190,zcash,zec
425,2017/12/27,45617,,,,,,23783,314.073,382168008,10.04,662,,10530,7058981,1574499423,,,250435926,zcash,zec
426,2017/12/28,177202,,,,,,12517,1251,351980228,9.907,508,,17253,6444950,1421934440,,,215959687,zcash,zec
427,2017/12/29,117878,,,,,,36119,1413,356490097,10.026,550,,15123,6561704,1468641201,,,546231752,zcash,zec
428,2017/12/30,69728,,,,,,71193,336.927,335554654,9.815,801,,10350,6286062,1380638518,,,733005997,zcash,zec
429,2017/12/31,45509,,,,,,63573,301.627,360672518,9.505,1415,,8922,6536027,1393636727,,,567159311,zcash,zec
430,2018/01/01,51099,,,,,,20458,276.726,380568043,9.486,1194,,10056,6992689,1491787783,,,205729637,zcash,zec
431,2018/01/02,57955,,,,,,162217,360.668,355040826,10.873,1121,,12476,6639311,1627301397,,,2023820369,zcash,zec
432,2018/01/03,49662,,,,,,181416,287.535,384002948,10.485,500,,11659,6958816,1648757060,,,2115134071,zcash,zec
433,2018/01/04,47566,,,,,,153075,270.351,357018788,10.841,482,,11365,6571435,1613644645,,,1739693439,zcash,zec
434,2018/01/05,37934,,,,,,125846,280.549,332986365,11.242,455,,10710,6327866,1615118154,,,1347811478,zcash,zec
435,2018/01/06,44492,,,,,,88073,268.345,337038851,12.764,463,,12606,6139390,1783555706,,,1110251664,zcash,zec
436,2018/01/07,73007,,,,,,28828,426.676,359938684,14.668,690,,16999,6545221,2190265045,,,488308359,zcash,zec
437,2018/01/08,44914,,,,,,25435,336.983,360359292,13.802,247,,12154,6726840,2122784196,,,309140234,zcash,zec
438,2018/01/09,39588,,,,,,27945,289.872,343944914,14.396,726,,10381,6352967,2096059363,,,290097447,zcash,zec
439,2018/01/10,56411,,,,,,27657,368.153,342621974,14.189,560,,12171,6284506,2048772730,,,335808501,zcash,zec
440,2018/01/11,59384,,,,,,65230,455.277,343922911,14.071,628,,11803,6264787,2030227200,,,769907991,zcash,zec
441,2018/01/12,64084,,,,,,72796,410.617,348698994,13.936,551,,11542,6474797,2082972370,,,837321998,zcash,zec
442,2018/01/13,59319,,,,,,80736,414.793,345019796,14.792,540,,11658,6328488,2165981583,,,941222304,zcash,zec
443,2018/01/14,50599,,,,,,116924,351.908,364058275,13.551,404,,10374,6666106,2094890015,,,1212971294,zcash,zec
444,2018/01/15,52376,,,,,,91994,462.364,359148864,13.226,491,,11154,6610643,2032600455,,,1026097713,zcash,zec
445,2018/01/16,53418,,,,,,29037,395.992,367177170,11.037,647,,11067,6758415,1738181993,,,321350704,zcash,zec
446,2018/01/17,52800,,,,,,39169,372.79,392075935,8.686,565,,10125,7129614,1446505776,,,396587298,zcash,zec
447,2018/01/18,48415,,,,,,74630,303.845,381836710,9.715,589,,9941,7065235,1606978593,,,741825087,zcash,zec
448,2018/01/19,52039,,,,,,12613,262.479,361255247,10.158,366,,9554,6707947,1598979887,,,120298104,zcash,zec
449,2018/01/20,47783,,,,,,10827,169.745,375519973,10.649,469,,9648,6781785,1698633612,,,104435829,zcash,zec
450,2018/01/21,51685,,,,,,16238,206.312,360973522,10.038,414,,8289,6690936,1583379060,,,134594288,zcash,zec
451,2018/01/22,53014,,,,,,15836,195.732,382727283,8.619,441,,8294,7195324,1465344276,,,131089953,zcash,zec
452,2018/01/23,45601,,,,,,35225,225.219,356566198,8.95,523,,8323,6506331,1379172900,,,293177769,zcash,zec
453,2018/01/24,45380,,,,,,91779,233.087,352741091,9.098,553,,7714,6481387,1399747193,,,707983384,zcash,zec
454,2018/01/25,49424,,,,,,19293,220.585,364918687,9.047,543,,8067,6775971,1458439611,,,155639645,zcash,zec
455,2018/01/26,50741,,,,,,138755,232.083,374079309,9.006,520,,8916,6732709,1445896246,,,1237136134,zcash,zec
456,2018/01/27,45037,,,,,,11066,230.999,377140063,8.54,383,,8024,7040087,1436897926,,,88794605,zcash,zec
457,2018/01/28,46895,,,,,,39231,234.561,355347558,9.548,432,,9006,6428484,1470371508,,,353316344,zcash,zec
458,2018/01/29,53102,,,,,,93492,313.028,364190725,8.785,438,,8359,6810415,1436433334,,,781494289,zcash,zec
459,2018/01/30,52041,,,,,,71544,230.367,367895428,8.306,394,,8229,6713057,1341864465,,,588732920,zcash,zec
460,2018/01/31,51695,,,,,,56326,289.623,350076232,7.856,506,,8140,6523340,1235944004,,,455324874,zcash,zec
461,2018/02/01,50476,,,,,,47702,397.504,346581744,8.262,564,,8348,6346101,1267453313,,,398219730,zcash,zec
462,2018/02/02,59594,,,,,,15845,373.239,381649047,7.017,515,,9203,6940008,1179949642,,,145819942,zcash,zec
463,2018/02/03,44996,,,,,,38339,214.413,370563951,7.317,461,,8314,6941903,1233321980,,,318747058,zcash,zec
464,2018/02/04,46897,,,,,,38377,312.368,368496739,7.283,345,,7884,6782703,1202196732,,,300638302,zcash,zec
465,2018/02/05,45170,,,,,,37126,447.588,386496555,6.074,384,,8336,6991991,1035885889,,,308964551,zcash,zec
