,date,transactions,block_size,active_addresses,difficulty,av_transaction_value,send_usd,sent_addresses,top_100_percent,av_transaction_size,confirmation_time,median_transaction_value,market_cap,median_transaction_size,mining_profitability,fee_reward,google_trends,tweets,hashrate,full_name,coin
2251,2015/03/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2252,2015/03/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2253,2015/03/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2254,2015/03/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2255,2015/03/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2256,2015/03/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2257,2015/03/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2258,2015/03/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2259,2015/03/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2260,2015/03/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2261,2015/03/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2262,2015/03/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2263,2015/03/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2264,2015/03/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2265,2015/03/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2266,2015/03/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2267,2015/03/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2268,2015/03/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2269,2015/03/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2270,2015/03/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2271,2015/03/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2272,2015/03/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2273,2015/03/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2274,2015/03/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2275,2015/03/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2276,2015/03/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2277,2015/03/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2278,2015/03/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2279,2015/04/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2280,2015/04/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2281,2015/04/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2282,2015/04/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2283,2015/04/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2284,2015/04/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2285,2015/04/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2286,2015/04/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2287,2015/04/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2288,2015/04/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2289,2015/04/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2290,2015/04/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2291,2015/04/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2292,2015/04/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2293,2015/04/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2294,2015/04/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2295,2015/04/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2296,2015/04/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2297,2015/04/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2298,2015/04/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2299,2015/04/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2300,2015/04/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2301,2015/04/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2302,2015/04/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2303,2015/04/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2304,2015/04/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2305,2015/04/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2306,2015/04/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2307,2015/04/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2308,2015/04/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2309,2015/05/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2310,2015/05/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2311,2015/05/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2312,2015/05/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2313,2015/05/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2314,2015/05/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2315,2015/05/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2316,2015/05/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2317,2015/05/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2318,2015/05/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2319,2015/05/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2320,2015/05/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2321,2015/05/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2322,2015/05/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2323,2015/05/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2324,2015/05/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2325,2015/05/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2326,2015/05/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2327,2015/05/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2328,2015/05/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2329,2015/05/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2330,2015/05/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2331,2015/05/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2332,2015/05/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2333,2015/05/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2334,2015/05/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2335,2015/05/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2336,2015/05/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2337,2015/05/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2338,2015/05/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2339,2015/05/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2340,2015/06/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2341,2015/06/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2342,2015/06/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2343,2015/06/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2344,2015/06/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2345,2015/06/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2346,2015/06/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2347,2015/06/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2348,2015/06/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2349,2015/06/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2350,2015/06/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2351,2015/06/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2352,2015/06/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2353,2015/06/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2354,2015/06/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2355,2015/06/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2356,2015/06/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2357,2015/06/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2358,2015/06/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2359,2015/06/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2360,2015/06/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2361,2015/06/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2362,2015/06/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2363,2015/06/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2364,2015/06/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2365,2015/06/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2366,2015/06/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2367,2015/06/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2368,2015/06/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2369,2015/06/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2370,2015/07/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2371,2015/07/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2372,2015/07/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2373,2015/07/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2374,2015/07/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2375,2015/07/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2376,2015/07/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2377,2015/07/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2378,2015/07/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2379,2015/07/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2380,2015/07/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2381,2015/07/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2382,2015/07/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2383,2015/07/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2384,2015/07/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2385,2015/07/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2386,2015/07/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2387,2015/07/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2388,2015/07/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2389,2015/07/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2390,2015/07/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2391,2015/07/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2392,2015/07/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2393,2015/07/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2394,2015/07/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2395,2015/07/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2396,2015/07/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2397,2015/07/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2398,2015/07/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2399,2015/07/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2400,2015/07/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2401,2015/08/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2402,2015/08/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2403,2015/08/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2404,2015/08/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2405,2015/08/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2406,2015/08/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2407,2015/08/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2408,2015/08/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2409,2015/08/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2410,2015/08/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2411,2015/08/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2412,2015/08/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2413,2015/08/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2414,2015/08/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2415,2015/08/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2416,2015/08/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2417,2015/08/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2418,2015/08/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2419,2015/08/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2420,2015/08/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2421,2015/08/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2422,2015/08/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2423,2015/08/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2424,2015/08/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2425,2015/08/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2426,2015/08/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2427,2015/08/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2428,2015/08/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2429,2015/08/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2430,2015/08/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2431,2015/08/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2432,2015/09/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2433,2015/09/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2434,2015/09/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2435,2015/09/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2436,2015/09/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2437,2015/09/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2438,2015/09/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2439,2015/09/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2440,2015/09/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2441,2015/09/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2442,2015/09/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2443,2015/09/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2444,2015/09/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2445,2015/09/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2446,2015/09/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2447,2015/09/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2448,2015/09/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2449,2015/09/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2450,2015/09/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2451,2015/09/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2452,2015/09/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2453,2015/09/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2454,2015/09/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2455,2015/09/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2456,2015/09/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2457,2015/09/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2458,2015/09/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2459,2015/09/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2460,2015/09/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2461,2015/09/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2462,2015/10/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2463,2015/10/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2464,2015/10/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2465,2015/10/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2466,2015/10/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2467,2015/10/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2468,2015/10/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2469,2015/10/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2470,2015/10/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2471,2015/10/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2472,2015/10/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2473,2015/10/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2474,2015/10/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2475,2015/10/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2476,2015/10/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2477,2015/10/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2478,2015/10/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2479,2015/10/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2480,2015/10/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2481,2015/10/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2482,2015/10/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2483,2015/10/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2484,2015/10/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2485,2015/10/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2486,2015/10/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2487,2015/10/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2488,2015/10/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2489,2015/10/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2490,2015/10/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2491,2015/10/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2492,2015/10/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2493,2015/11/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2494,2015/11/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2495,2015/11/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2496,2015/11/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2497,2015/11/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2498,2015/11/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2499,2015/11/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2500,2015/11/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2501,2015/11/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2502,2015/11/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2503,2015/11/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2504,2015/11/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2505,2015/11/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2506,2015/11/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2507,2015/11/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2508,2015/11/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2509,2015/11/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2510,2015/11/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2511,2015/11/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2512,2015/11/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2513,2015/11/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2514,2015/11/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2515,2015/11/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2516,2015/11/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2517,2015/11/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2518,2015/11/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2519,2015/11/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2520,2015/11/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2521,2015/11/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2522,2015/11/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2523,2015/12/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2524,2015/12/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2525,2015/12/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2526,2015/12/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2527,2015/12/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2528,2015/12/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2529,2015/12/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2530,2015/12/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2531,2015/12/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2532,2015/12/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2533,2015/12/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2534,2015/12/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2535,2015/12/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2536,2015/12/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2537,2015/12/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2538,2015/12/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2539,2015/12/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2540,2015/12/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2541,2015/12/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2542,2015/12/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2543,2015/12/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2544,2015/12/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2545,2015/12/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2546,2015/12/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2547,2015/12/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2548,2015/12/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2549,2015/12/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2550,2015/12/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2551,2015/12/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2552,2015/12/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2553,2015/12/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2554,2016/01/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2555,2016/01/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2556,2016/01/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2557,2016/01/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2558,2016/01/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2559,2016/01/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2560,2016/01/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2561,2016/01/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2562,2016/01/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2563,2016/01/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2564,2016/01/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2565,2016/01/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2566,2016/01/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2567,2016/01/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2568,2016/01/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2569,2016/01/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2570,2016/01/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2571,2016/01/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2572,2016/01/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2573,2016/01/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2574,2016/01/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2575,2016/01/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2576,2016/01/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2577,2016/01/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2578,2016/01/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2579,2016/01/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2580,2016/01/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2581,2016/01/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2582,2016/01/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2583,2016/01/30,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2584,2016/01/31,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2585,2016/02/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2586,2016/02/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2587,2016/02/03,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2588,2016/02/04,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2589,2016/02/05,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2590,2016/02/06,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2591,2016/02/07,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2592,2016/02/08,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2593,2016/02/09,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2594,2016/02/10,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2595,2016/02/11,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2596,2016/02/12,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2597,2016/02/13,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2598,2016/02/14,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2599,2016/02/15,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2600,2016/02/16,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2601,2016/02/17,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2602,2016/02/18,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2603,2016/02/19,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2604,2016/02/20,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2605,2016/02/21,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2606,2016/02/22,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2607,2016/02/23,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2608,2016/02/24,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2609,2016/02/25,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2610,2016/02/26,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2611,2016/02/27,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2612,2016/02/28,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2613,2016/02/29,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2614,2016/03/01,,,,,,,,,,,,,,,,,,,netcoin,netcoin
2615,2016/03/02,,,,,,,,,,,,,,,,,,,netcoin,netcoin
