,date,block_size,transactions,market_cap,difficulty,median_transaction_value,active_addresses,confirmation_time,av_transaction_size,av_transaction_value,send_usd,median_transaction_size,fee_reward,top_100_percent,hashrate,mining_profitability,google_trends,sent_addresses,tweets,full_name,coin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3619,2018/12/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3620,2018/12/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3621,2018/12/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3622,2018/12/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3623,2018/12/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3624,2018/12/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3625,2018/12/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3626,2018/12/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3627,2018/12/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3628,2018/12/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3629,2018/12/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3630,2018/12/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3631,2018/12/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3632,2018/12/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3633,2018/12/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3634,2018/12/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3635,2018/12/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3636,2018/12/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3637,2018/12/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3638,2018/12/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3639,2018/12/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3640,2018/12/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3641,2018/12/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3642,2018/12/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3643,2018/12/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3644,2018/12/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3645,2018/12/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3646,2018/12/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3647,2018/12/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3648,2018/12/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3649,2018/12/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3650,2019/01/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3651,2019/01/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3652,2019/01/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3653,2019/01/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3654,2019/01/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3655,2019/01/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3656,2019/01/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3657,2019/01/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3658,2019/01/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3659,2019/01/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3660,2019/01/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3661,2019/01/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3662,2019/01/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3663,2019/01/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3664,2019/01/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3665,2019/01/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3666,2019/01/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3667,2019/01/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3668,2019/01/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3669,2019/01/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3670,2019/01/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3671,2019/01/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3672,2019/01/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3673,2019/01/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3674,2019/01/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3675,2019/01/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3676,2019/01/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3677,2019/01/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3678,2019/01/29,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3679,2019/01/30,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3680,2019/01/31,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3681,2019/02/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3682,2019/02/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3683,2019/02/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3684,2019/02/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3685,2019/02/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3686,2019/02/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3687,2019/02/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3688,2019/02/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3689,2019/02/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3690,2019/02/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3691,2019/02/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3692,2019/02/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3693,2019/02/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3694,2019/02/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3695,2019/02/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3696,2019/02/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3697,2019/02/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3698,2019/02/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3699,2019/02/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3700,2019/02/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3701,2019/02/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3702,2019/02/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3703,2019/02/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3704,2019/02/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3705,2019/02/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3706,2019/02/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3707,2019/02/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3708,2019/02/28,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3709,2019/03/01,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3710,2019/03/02,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3711,2019/03/03,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3712,2019/03/04,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3713,2019/03/05,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3714,2019/03/06,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3715,2019/03/07,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3716,2019/03/08,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3717,2019/03/09,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3718,2019/03/10,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3719,2019/03/11,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3720,2019/03/12,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3721,2019/03/13,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3722,2019/03/14,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3723,2019/03/15,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3724,2019/03/16,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3725,2019/03/17,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3726,2019/03/18,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3727,2019/03/19,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3728,2019/03/20,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3729,2019/03/21,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3730,2019/03/22,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3731,2019/03/23,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3732,2019/03/24,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3733,2019/03/25,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3734,2019/03/26,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
3735,2019/03/27,,,,,,,,,,,,,,,,,,,quebecoin,quebecoin
