,date,transactions,sent_addresses,block_size,median_transaction_value,confirmation_time,hashrate,market_cap,av_transaction_value,av_transaction_size,mining_profitability,active_addresses,fee_reward,send_usd,top_100_percent,difficulty,google_trends,median_transaction_size,tweets,full_name,coin
3256,2017/12/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3257,2017/12/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3258,2017/12/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3259,2017/12/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3260,2017/12/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3261,2017/12/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3262,2017/12/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3263,2017/12/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3264,2017/12/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3265,2017/12/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3266,2017/12/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3267,2017/12/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3268,2017/12/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3269,2017/12/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3270,2017/12/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3271,2017/12/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3272,2017/12/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3273,2017/12/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3274,2017/12/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3275,2017/12/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3276,2017/12/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3277,2017/12/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3278,2017/12/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3279,2017/12/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3280,2017/12/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3281,2017/12/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3282,2017/12/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3283,2017/12/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3284,2017/12/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3285,2018/01/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3286,2018/01/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3287,2018/01/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3288,2018/01/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3289,2018/01/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3290,2018/01/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3291,2018/01/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3292,2018/01/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3293,2018/01/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3294,2018/01/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3295,2018/01/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3296,2018/01/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3297,2018/01/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3298,2018/01/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3299,2018/01/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3300,2018/01/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3301,2018/01/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3302,2018/01/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3303,2018/01/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3304,2018/01/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3305,2018/01/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3306,2018/01/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3307,2018/01/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3308,2018/01/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3309,2018/01/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3310,2018/01/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3311,2018/01/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3312,2018/01/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3313,2018/01/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3314,2018/01/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3315,2018/01/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3316,2018/02/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3317,2018/02/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3318,2018/02/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3319,2018/02/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3320,2018/02/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3321,2018/02/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3322,2018/02/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3323,2018/02/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3324,2018/02/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3325,2018/02/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3326,2018/02/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3327,2018/02/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3328,2018/02/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3329,2018/02/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3330,2018/02/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3331,2018/02/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3332,2018/02/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3333,2018/02/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3334,2018/02/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3335,2018/02/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3336,2018/02/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3337,2018/02/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3338,2018/02/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3339,2018/02/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3340,2018/02/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3341,2018/02/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3342,2018/02/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3343,2018/02/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3344,2018/03/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3345,2018/03/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3346,2018/03/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3347,2018/03/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3348,2018/03/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3349,2018/03/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3350,2018/03/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3351,2018/03/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3352,2018/03/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3353,2018/03/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3354,2018/03/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3355,2018/03/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3356,2018/03/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3357,2018/03/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3358,2018/03/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3359,2018/03/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3360,2018/03/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3361,2018/03/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3362,2018/03/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3363,2018/03/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3364,2018/03/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3365,2018/03/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3366,2018/03/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3367,2018/03/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3368,2018/03/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3369,2018/03/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3370,2018/03/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3371,2018/03/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3372,2018/03/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3373,2018/03/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3374,2018/03/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3375,2018/04/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3376,2018/04/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3377,2018/04/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3378,2018/04/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3379,2018/04/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3380,2018/04/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3381,2018/04/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3382,2018/04/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3383,2018/04/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3384,2018/04/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3385,2018/04/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3386,2018/04/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3387,2018/04/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3388,2018/04/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3389,2018/04/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3390,2018/04/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3391,2018/04/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3392,2018/04/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3393,2018/04/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3394,2018/04/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3395,2018/04/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3396,2018/04/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3397,2018/04/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3398,2018/04/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3399,2018/04/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3400,2018/04/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3401,2018/04/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3402,2018/04/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3403,2018/04/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3404,2018/04/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3405,2018/05/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3406,2018/05/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3407,2018/05/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3408,2018/05/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3409,2018/05/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3410,2018/05/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3411,2018/05/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3412,2018/05/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3413,2018/05/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3414,2018/05/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3415,2018/05/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3416,2018/05/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3417,2018/05/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3418,2018/05/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3419,2018/05/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3420,2018/05/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3421,2018/05/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3422,2018/05/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3423,2018/05/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3424,2018/05/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3425,2018/05/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3426,2018/05/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3427,2018/05/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3428,2018/05/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3429,2018/05/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3430,2018/05/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3431,2018/05/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3432,2018/05/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3433,2018/05/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3434,2018/05/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3435,2018/05/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3436,2018/06/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3437,2018/06/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3438,2018/06/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3439,2018/06/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3440,2018/06/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3441,2018/06/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3442,2018/06/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3443,2018/06/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3444,2018/06/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3445,2018/06/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3446,2018/06/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3447,2018/06/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3448,2018/06/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3449,2018/06/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3450,2018/06/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3451,2018/06/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3452,2018/06/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3453,2018/06/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3454,2018/06/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3455,2018/06/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3456,2018/06/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3457,2018/06/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3458,2018/06/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3459,2018/06/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3460,2018/06/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3461,2018/06/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3462,2018/06/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3463,2018/06/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3464,2018/06/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3465,2018/06/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3466,2018/07/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3467,2018/07/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3468,2018/07/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3469,2018/07/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3470,2018/07/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3471,2018/07/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3472,2018/07/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3473,2018/07/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3474,2018/07/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3475,2018/07/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3476,2018/07/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3477,2018/07/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3478,2018/07/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3479,2018/07/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3480,2018/07/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3481,2018/07/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3482,2018/07/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3483,2018/07/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3484,2018/07/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3485,2018/07/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3486,2018/07/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3487,2018/07/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3488,2018/07/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3489,2018/07/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3490,2018/07/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3491,2018/07/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3492,2018/07/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3493,2018/07/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3494,2018/07/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3495,2018/07/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3496,2018/07/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3497,2018/08/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3498,2018/08/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3499,2018/08/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3500,2018/08/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3501,2018/08/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3502,2018/08/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3503,2018/08/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3504,2018/08/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3505,2018/08/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3506,2018/08/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3507,2018/08/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3508,2018/08/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3509,2018/08/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3510,2018/08/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3511,2018/08/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3512,2018/08/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3513,2018/08/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3514,2018/08/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3515,2018/08/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3516,2018/08/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3517,2018/08/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3518,2018/08/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3519,2018/08/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3520,2018/08/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3521,2018/08/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3522,2018/08/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3523,2018/08/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3524,2018/08/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3525,2018/08/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3526,2018/08/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3527,2018/08/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3528,2018/09/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3529,2018/09/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3530,2018/09/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3531,2018/09/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3532,2018/09/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3533,2018/09/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3534,2018/09/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3535,2018/09/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3536,2018/09/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3537,2018/09/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3538,2018/09/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3539,2018/09/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3540,2018/09/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3541,2018/09/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3542,2018/09/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3543,2018/09/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3544,2018/09/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3545,2018/09/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3546,2018/09/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3547,2018/09/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3548,2018/09/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3549,2018/09/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3550,2018/09/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3551,2018/09/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3552,2018/09/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3553,2018/09/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3554,2018/09/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3555,2018/09/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3556,2018/09/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3557,2018/09/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3558,2018/10/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3559,2018/10/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3560,2018/10/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3561,2018/10/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3562,2018/10/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3563,2018/10/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3564,2018/10/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3565,2018/10/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3566,2018/10/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3567,2018/10/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3568,2018/10/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3569,2018/10/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3570,2018/10/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3571,2018/10/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3572,2018/10/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3573,2018/10/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3574,2018/10/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3575,2018/10/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3576,2018/10/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3577,2018/10/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3578,2018/10/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3579,2018/10/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3580,2018/10/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3581,2018/10/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3582,2018/10/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3583,2018/10/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3584,2018/10/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3585,2018/10/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3586,2018/10/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3587,2018/10/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3588,2018/10/31,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3589,2018/11/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3590,2018/11/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3591,2018/11/03,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3592,2018/11/04,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3593,2018/11/05,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3594,2018/11/06,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3595,2018/11/07,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3596,2018/11/08,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3597,2018/11/09,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3598,2018/11/10,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3599,2018/11/11,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3600,2018/11/12,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3601,2018/11/13,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3602,2018/11/14,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3603,2018/11/15,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3604,2018/11/16,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3605,2018/11/17,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3606,2018/11/18,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3607,2018/11/19,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3608,2018/11/20,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3609,2018/11/21,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3610,2018/11/22,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3611,2018/11/23,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3612,2018/11/24,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3613,2018/11/25,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3614,2018/11/26,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3615,2018/11/27,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3616,2018/11/28,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3617,2018/11/29,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3618,2018/11/30,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3619,2018/12/01,,,,,,,,,,,,,,,,,,,bitstar,bitstar
3620,2018/12/02,,,,,,,,,,,,,,,,,,,bitstar,bitstar
