,date,google_trends,mining_profitability,median_transaction_value,av_transaction_value,transactions,av_transaction_size,tweets,block_size,median_transaction_size,top_100_percent,difficulty,confirmation_time,send_usd,market_cap,sent_addresses,active_addresses,hashrate,fee_reward,full_name,coin
3514,2019/08/16,3.284,,null,529.304,718875,,4367,21163,,,2.2861981379864E+15,,380503401,19867058730,219878,389302,1.8271597639499E+14,2.617,ethereum,eth
3515,2019/08/17,2.957,,null,354.408,641106,,3748,18717,,,2.3423949870021E+15,,227212967,19834400065,179065,336271,1.8656617924602E+14,1.99,ethereum,eth
3516,2019/08/18,2.949,,null,375.543,627260,,3685,18467,,,2.2677510634729E+15,,235562965,20417787203,179628,322394,1.7954555530983E+14,2.045,ethereum,eth
3517,2019/08/19,3.618,,null,472.203,724461,,4546,21289,,,2.2813374348248E+15,,342092995,21358386918,210291,374353,1.7994377661895E+14,3.156,ethereum,eth
3518,2019/08/20,3.537,,null,652.095,733503,,4244,21154,,,2.2452081006681E+15,,478313819,21283245420,218870,389206,1.7876288802014E+14,3.218,ethereum,eth
3519,2019/08/21,3.558,,null,457.233,731500,,4269,21228,,,2.2286142572306E+15,,334466217,20162093977,219927,394080,1.7755201261562E+14,3.759,ethereum,eth
3520,2019/08/22,3.607,,null,459.864,737144,,4324,21494,,,2.1800139650254E+15,,338985824,20265844949,212934,379440,1.7128110864843E+14,3.4,ethereum,eth
3521,2019/08/23,3.549,,null,474.898,733282,,4246,21119,,,2.2126200503352E+15,,348234336,20711419912,226519,395807,1.775867568367E+14,3.121,ethereum,eth
3522,2019/08/24,2.889,,null,349.248,684235,,3679,19992,,,2.22980336082E+15,,238967981,20438600523,205294,355268,1.7308143130264E+14,2.77,ethereum,eth
3523,2019/08/25,2.992,,null,344.025,677260,,3400,22498,,,2.1652813803449E+15,,232994116,20285902314,196810,340331,1.7476018428971E+14,3.461,ethereum,eth
3524,2019/08/26,3.38,,null,472.844,750845,,4377,24261,,,2.2464411078651E+15,,355032740,20385362270,222499,385340,1.7708906731117E+14,4.247,ethereum,eth
3525,2019/08/27,3.158,,null,401.782,748158,,4440,22150,,,2.1545695833755E+15,,300596103,20101870599,225536,384459,1.70421961393E+14,3.432,ethereum,eth
3526,2019/08/28,3.42,,null,485.136,722262,,4817,21543,,,2.1814910823743E+15,,350395502,19751987535,212133,369853,1.7371090959824E+14,3.454,ethereum,eth
3527,2019/08/29,3.361,,null,473.515,724189,,4515,21323,,,2.2301333983843E+15,,342914399,18223274947,214547,375806,1.7920639841250E+14,3.477,ethereum,eth
3528,2019/08/30,3.241,,null,481.021,713194,,4258,21067,,,2.2651283283176E+15,,343061352,18152172583,207292,359161,1.8047705475616E+14,3.419,ethereum,eth
3529,2019/08/31,2.55,,null,613.153,679773,,3330,19888,,,2.2415941345069E+15,,416805020,18185062165,194124,336241,1.77972338566E+14,3.076,ethereum,eth
3530,2019/09/01,2.508,,null,302.189,690235,,2905,20134,,,2.227939226762E+15,,208581359,18407913847,191483,323265,1.766917519524E+14,3.059,ethereum,eth
3531,2019/09/02,3.196,,null,408.553,757508,,3703,22054,,,2.2433513290984E+15,,309482362,18661277736,230201,382832,1.7857387977842E+14,3.797,ethereum,eth
3532,2019/09/03,3.329,,null,617.634,751224,,3571,21631,,,2.2737440501081E+15,,463981126,19266390139,223411,375150,1.7904311841375E+14,3.825,ethereum,eth
3533,2019/09/04,2.927,,null,476.354,714432,,3783,20683,,,2.2269225214993E+15,,340322534,19082882141,220915,363530,1.7508251194113E+14,3.729,ethereum,eth
3534,2019/09/05,3.146,,null,380.162,769872,,3841,21712,,,2.2370124253366E+15,,292675749,18664729079,241754,401079,1.7818419626551E+14,4.499,ethereum,eth
3535,2019/09/06,2.978,,null,412.168,768500,,3601,22022,,,2.1771202357564E+15,,316751188,18735908208,230681,390040,1.7271317632204E+14,4.907,ethereum,eth
3536,2019/09/07,2.672,,null,485.636,677445,,3396,19515,,,2.2779023663986E+15,,328991533,18643127817,208010,349034,1.8108944533728E+14,4.612,ethereum,eth
3537,2019/09/08,2.833,,null,415.564,675068,,3290,19209,,,2.2837237253413E+15,,280534291,19480944647,204726,343024,1.804489041259E+14,4.97,ethereum,eth
3538,2019/09/09,2.947,,null,463.34,756508,,3667,21393,,,2.2434367764318E+15,,350520462,19427322842,234466,390739,1.7711184898339E+14,5.617,ethereum,eth
3539,2019/09/10,3.125,,null,388.096,691617,,4014,19760,,,2.2608050622929E+15,,268413557,19499742835,210418,351679,1.7839470759404E+14,6.206,ethereum,eth
3540,2019/09/11,2.925,,null,470.9,705292,,3854,19801,,,2.2622073082834E+15,,332122283,19221132196,214969,368251,1.7903934989275E+14,5.883,ethereum,eth
3541,2019/09/12,3.102,,null,384.595,723726,,4229,20315,,,2.3283033370775E+15,,278341474,19294703590,221270,372909,1.8553196564407E+14,6.413,ethereum,eth
3542,2019/09/13,2.672,,null,563.342,623470,,3865,17954,,,2.3197023652972E+15,,351226719,19364581838,192883,322829,1.8142053585815E+14,5.957,ethereum,eth
3543,2019/09/14,2.511,,null,344.97,628467,,3397,17794,,,2.3193349789565E+15,,216802356,19746349932,195676,331037,1.8480000373848E+14,6.381,ethereum,eth
3544,2019/09/15,3.101,,null,394.073,633961,,3606,18290,,,2.320624192375E+15,,249826788,20323176125,200342,334294,1.8358985547341E+14,6.521,ethereum,eth
3545,2019/09/16,3.79,,null,617.99,733010,,4515,8185,,,2.3594822532295E+15,,452992572,20868504639,230634,389111,1.8929146857464E+14,6.678,ethereum,eth
3546,2019/09/17,4.557,,null,717.658,681814,,4583,null,,,2.422785659611E+15,,489309256,21857457227,219109,360249,1.9200523703039E+14,8.054,ethereum,eth
3547,2019/09/18,4.933,,null,785.808,708743,,4314,null,,,2.449168786543E+15,,556935841,22948745417,220930,369064,1.9601590478794E+14,8.358,ethereum,eth
3548,2019/09/19,4.063,,null,595.01,692484,,4520,null,,,2.4261128366754E+15,,412034909,22827736696,217168,351219,1.9048089677402E+14,9.507,ethereum,eth
3549,2019/09/20,3.793,,null,567.953,717128,,4428,null,,,2.4250237756855E+15,,407295107,23451143432,224810,382734,1.9368522458422E+14,9.428,ethereum,eth
3550,2019/09/21,3.142,,null,382.789,596973,,3540,null,,,2.5075465168208E+15,,228514725,23400985186,174247,298818,1.9894145058837E+14,7.624,ethereum,eth
3551,2019/09/22,3.123,,null,386.068,576416,,3226,null,,,2.4506624842408E+15,,222535864,22722624881,161744,282259,1.9270310206563E+14,6.068,ethereum,eth
3552,2019/09/23,3.044,,null,583.381,639394,,4044,null,,,2.4923903782908E+15,,373010375,22466190299,169085,302784,1.9933337341822E+14,8.476,ethereum,eth
3553,2019/09/24,3.942,,null,899.036,709522,,4297,null,,,2.455788512103E+15,,637885659,20639599859,195568,352907,1.9130301000408E+14,9.868,ethereum,eth
3554,2019/09/25,3.822,,null,690.929,677675,,4238,null,,,2.4721261828836E+15,,468225367,18220474335,181729,338456,1.9667708101646E+14,9.931,ethereum,eth
3555,2019/09/26,3.466,,null,700.853,657676,,3938,null,,,2.503888016862E+15,,460933873,18011711813,183844,323722,1.9728862297079E+14,8.005,ethereum,eth
3556,2019/09/27,3.166,,null,583.455,623632,,3882,null,,,2.4835317913445E+15,,363861328,18035674326,182833,320264,1.9462880352891E+14,8.194,ethereum,eth
3557,2019/09/28,3.119,,null,456.927,607857,,3516,null,,,2.4759734816803E+15,,277746525,18754304988,177582,304489,1.9569648827012E+14,8.032,ethereum,eth
3558,2019/09/29,2.47,,null,367.175,591986,,3650,null,,,2.4515471701266E+15,,217362299,18356187274,157304,280950,1.9444716537969E+14,7.491,ethereum,eth
3559,2019/09/30,3.227,,null,664.61,683924,,4510,null,,,2.4613617513351E+15,,454542850,18666792440,189906,331713,1.9328409240418E+14,6.779,ethereum,eth
3560,2019/10/01,3.151,,null,472.197,644955,,3797,null,,,2.449818489718E+15,,304545520,19371515558,196899,329011,1.9411151927717E+14,3.484,ethereum,eth
3561,2019/10/02,2.794,,null,351.251,627031,,3513,null,,,2.4120548633693E+15,,220245210,19086756981,192680,322462,1.8810560880258E+14,3.365,ethereum,eth
3562,2019/10/03,3.052,,null,287.616,615189,,3434,null,,,2.3738512489925E+15,,176938337,19045133451,167070,291210,1.8687474104199E+14,4.385,ethereum,eth
3563,2019/10/04,2.874,,null,333.493,590197,,3327,null,,,2.3857421859279E+15,,196826779,18921438155,164523,285909,1.8823358476946E+14,3.349,ethereum,eth
3564,2019/10/05,3.034,,null,253.458,595118,,3532,null,,,2.3878340412121E+15,,150837639,18933154861,171705,302379,1.8877920719204E+14,2.908,ethereum,eth
3565,2019/10/06,2.482,,null,291.454,571769,,3141,null,,,2.3935542419591E+15,,166644494,18787056883,165986,287627,1.8970381959457E+14,2.693,ethereum,eth
3566,2019/10/07,3.029,,null,397.142,629382,,4045,null,,,2.3989389132474E+15,,249954219,19018221626,178427,312670,1.875210797575E+14,3.051,ethereum,eth
3567,2019/10/08,3.142,,null,418.629,710373,,4242,null,,,2.3888879335709E+15,,297383047,19536893977,188596,332221,1.8623703100161E+14,3.248,ethereum,eth
3568,2019/10/09,3.297,,null,458.063,751354,,4426,null,,,2.3688183833201E+15,,344167563,20091291085,220596,368243,1.8563032228517E+14,3.88,ethereum,eth
3569,2019/10/10,3.138,,null,395.816,706127,,4622,null,,,2.4182555185763E+15,,279496496,20724294913,209369,349344,1.8884799418755E+14,3.424,ethereum,eth
3570,2019/10/11,2.95,,null,388.67,702492,,4516,null,,,2.4735635043308E+15,,273037377,20083069376,211962,348738,1.9381913637567E+14,3.218,ethereum,eth
3571,2019/10/12,2.428,,null,351.699,634435,,3769,null,,,2.4087337094527E+15,,223130068,19766933795,182021,305087,1.8709163622616E+14,2.734,ethereum,eth
3572,2019/10/13,2.418,,null,262.512,566845,,3706,null,,,2.4611580396032E+15,,148803874,19746250209,164534,280612,1.9288602817179E+14,2.629,ethereum,eth
3573,2019/10/14,2.825,,null,588.777,650601,,4193,null,,,2.4117989186235E+15,,383058634,19897433879,186829,317021,1.8873019430768E+14,3.092,ethereum,eth
3574,2019/10/15,2.978,,null,355.458,690667,,4525,null,,,2.5162077755578E+15,,245503172,19803442011,194514,338097,1.995989803765E+14,3.163,ethereum,eth
3575,2019/10/16,2.928,,null,377.562,694589,,3991,null,,,2.492318145816E+15,,262250257,19145503689,190031,322678,1.9398356812444E+14,3.168,ethereum,eth
3576,2019/10/17,3.016,,null,300.817,703704,,3714,null,,,2.486530148462E+15,,211686212,19053445348,188901,322923,1.931637091499E+14,3.019,ethereum,eth
3577,2019/10/18,2.572,,null,402.303,733646,,3365,null,,,2.407066924696E+15,,295148103,18822407040,208511,361261,1.8701700519613E+14,3.226,ethereum,eth
3578,2019/10/19,2.303,,null,229.64,665170,,3221,null,,,2.4836206237566E+15,,152749830,18781264505,188899,328130,1.9313398014845E+14,2.893,ethereum,eth
3579,2019/10/20,2.373,,null,338.501,612341,,3403,null,,,2.4806458376466E+15,,207278175,18694257174,170398,292990,1.935239765943E+14,3.085,ethereum,eth
3580,2019/10/21,2.475,,null,349.662,678528,,3275,null,,,2.4175201840414E+15,,237255489,18890451578,189322,329954,1.8599840151245E+14,3.258,ethereum,eth
3581,2019/10/22,2.704,,null,320.967,726230,,3874,null,,,2.3920228533601E+15,,233095654,18796848924,191582,328951,1.8761305470363E+14,3.674,ethereum,eth
3582,2019/10/23,3.1,,null,570.094,736388,,3813,null,,,2.4821657261166E+15,,419810022,17787452359,188855,327304,1.9438502871763E+14,4.357,ethereum,eth
3583,2019/10/24,2.904,,null,550.863,724917,,3751,null,,,2.4586633916836E+15,,399329836,17496339577,188745,326587,1.8950952417072E+14,3.747,ethereum,eth
3584,2019/10/25,3.113,,null,451.194,741655,,3962,null,,,2.4228574832479E+15,,334629929,18339840917,200617,338183,1.8291894442689E+14,3.995,ethereum,eth
3585,2019/10/26,3.669,,null,590.09,716822,,3715,null,,,2.4360737917768E+15,,422989472,19777294966,198347,334045,1.8759100010771E+14,3.89,ethereum,eth
3586,2019/10/27,2.589,,null,344.084,642955,,3129,null,,,2.4163977680922E+15,,221230332,19759910544,171497,296004,1.823154546119E+14,3.202,ethereum,eth
3587,2019/10/28,3.224,,null,797.756,721335,,3710,null,,,2.406581452067E+15,,575449252,19925230802,197838,340078,1.8469940062206E+14,3.741,ethereum,eth
3588,2019/10/29,3.175,,null,523.18,707622,,4693,null,,,2.4267208092839E+15,,370213893,20252996577,193002,334813,1.8568617620099E+14,3.892,ethereum,eth
3589,2019/10/30,2.904,,null,449.709,717618,,4088,null,,,2.4531400815716E+15,,322719527,20109272864,193618,330461,1.8895440468855E+14,3.938,ethereum,eth
3590,2019/10/31,2.985,,null,422.667,744118,,4026,null,,,2.4668734391521E+15,,314514180,19853132862,192558,331518,1.8892236160445E+14,3.767,ethereum,eth
3591,2019/11/01,2.605,,null,362.748,705011,,3420,null,,,2.4649780570756E+15,,255741662,19784615650,193686,324149,1.9044495446315E+14,3.441,ethereum,eth
3592,2019/11/02,2.29,,null,292.658,590976,,3428,null,,,2.4634675663916E+15,,172953972,20001427085,165519,282967,1.8750081589574E+14,2.815,ethereum,eth
3593,2019/11/03,2.305,,null,339.179,571113,,3582,null,,,2.4272414372564E+15,,193709801,19886441857,159710,272978,1.8636850931826E+14,2.931,ethereum,eth
3594,2019/11/04,2.896,,null,495.771,670783,,4158,null,,,2.4042647121941E+15,,332554496,20129702800,183840,314596,1.8311630230783E+14,3.419,ethereum,eth
3595,2019/11/05,3.233,,null,571.749,739254,,3882,null,,,2.4219377234218E+15,,422667731,20377443943,214877,355052,1.8562885510398E+14,3.588,ethereum,eth
3596,2019/11/06,2.979,,null,365.146,707733,,4159,null,,,2.4618877452112E+15,,258426220,20732046707,194333,332773,1.8815938244018E+14,3.296,ethereum,eth
3597,2019/11/07,2.693,,null,267.077,857371,,3422,null,,,2.4684189653275E+15,,228983779,20515268216,264438,414700,1.8790069095068E+14,4.601,ethereum,eth
3598,2019/11/08,2.768,,null,384.06,699138,,3196,null,,,2.4409855682075E+15,,268510930,20159711051,195978,335420,1.861111041745E+14,3.572,ethereum,eth
3599,2019/11/09,2.438,,null,258.002,604007,,3074,null,,,2.4693377947565E+15,,155834800,20038411267,165355,285647,1.8561886148103E+14,3.009,ethereum,eth
3600,2019/11/10,2.519,,null,248.642,609364,,3065,null,,,2.5235335978754E+15,,151513327,20434120321,180311,303059,1.8599038100675E+14,2.992,ethereum,eth
3601,2019/11/11,2.904,,null,327.668,710155,,3789,null,,,2.4925791855233E+15,,232695304,20377441975,199172,347811,1.8381580280004E+14,3.648,ethereum,eth
3602,2019/11/12,2.714,,null,442.017,708660,,3573,null,,,2.5137899773407E+15,,313239928,20258787262,211467,347118,1.8649479088204E+14,3.519,ethereum,eth
3603,2019/11/13,2.868,,null,341.362,713551,,3679,null,,,2.5651686592901E+15,,243579356,20389440453,206844,344813,1.8981780020516E+14,3.601,ethereum,eth
3604,2019/11/14,2.548,,null,310.295,679505,,3658,null,,,2.5168206313307E+15,,210846974,20270994877,189695,331001,1.8574348352331E+14,3.537,ethereum,eth
3605,2019/11/15,2.503,,null,398.886,683049,,4035,null,,,2.5038358647371E+15,,272458859,19866293261,186461,316681,1.843377001503E+14,3.53,ethereum,eth
3606,2019/11/16,2.411,,null,259.631,596661,,3536,null,,,2.4543420939087E+15,,154911402,19773635279,165159,281871,1.8070945763037E+14,2.826,ethereum,eth
3607,2019/11/17,2.473,,null,243.939,600168,,3272,null,,,2.5043869024197E+15,,146404209,20024251096,176832,288087,185678062380412,2.929,ethereum,eth
3608,2019/11/18,2.551,,null,346.504,734472,,3759,null,,,2.5341565514248E+15,,254497710,19895075839,194341,330680,1.8617013884302E+14,3.622,ethereum,eth
3609,2019/11/19,2.792,,null,352.074,735532,,5559,null,,,2.4103107803796E+15,,258961433,19271931287,193183,337602,1.7533911269898E+14,3.816,ethereum,eth
3610,2019/11/20,2.528,,null,340.553,689771,,4708,null,,,2.3567662290688E+15,,234903814,19206413719,186688,318475,1.7368798580044E+14,3.731,ethereum,eth
3611,2019/11/21,3.185,,null,429.827,762896,,4012,null,,,2.455855793041E+15,,327913177,18464346362,209649,369760,1.8308939466808E+14,5.115,ethereum,eth
3612,2019/11/22,3.711,,null,652.022,794748,,4443,null,,,2.4345600674676E+15,,518193085,16765813971,225652,373913,1.7807144256144E+14,7.734,ethereum,eth
3613,2019/11/23,2.889,,null,296.105,631670,,3602,null,,,2.4405671500834E+15,,187040614,16440738145,170061,289764,1.8052643100584E+14,3.144,ethereum,eth
3614,2019/11/24,2.919,,null,265.487,596880,,3232,null,,,2.4506483005385E+15,,158464031,16272449919,151191,262012,1.8043468709053E+14,3.118,ethereum,eth
3615,2019/11/25,3.319,,null,545.648,762888,,3348,null,,,2.5318514776617E+15,,416268525,15523867315,196239,344189,1.8359497322317E+14,6.762,ethereum,eth
3616,2019/11/26,3.212,,null,291.359,679733,,3539,null,,,2.4533884717413E+15,,198046054,15973804205,177683,301300,1.6890096942563E+14,5.324,ethereum,eth
3617,2019/11/27,3.029,,null,498.204,674957,,4156,null,,,2.5228617083624E+15,,336266455,16247951023,172054,293268,1.7486493105223E+14,4.289,ethereum,eth
3618,2019/11/28,2.69,,null,504.993,623080,,3137,null,,,2.5384306508654E+15,,314651211,16645684749,168613,286460,1.7431114413512E+14,4.311,ethereum,eth
3619,2019/11/29,2.794,,null,318.403,670568,,3912,null,,,2.5386038883656E+15,,213510657,16738546971,192510,311476,1.7401122491190E+14,3.696,ethereum,eth
3620,2019/11/30,2.691,,null,343.124,584871,,3119,12880,,,2.5324240118043E+15,,200683149,16692296412,155004,138450,1.7638561323304E+14,3.174,ethereum,eth
3621,2019/12/01,2.595,,null,203.163,615069,,3174,25933,,,2.5300059820193E+15,,124959428,16262763701,164768,287156,172298729343831,3.893,ethereum,eth
3622,2019/12/02,2.671,,null,376.615,681210,,3678,27066,,,2.5382324096874E+15,,256553627,16281421504,204789,345675,1.7586951550091E+14,3.913,ethereum,eth
3623,2019/12/03,3.177,,null,311.378,610528,,3741,24340,,,2.5858017318732E+15,,190105097,16259799506,177379,305017,1.7889550593607E+14,3.427,ethereum,eth
3624,2019/12/04,2.629,,null,312.36,661004,,3638,29349,,,2.5591101050359E+15,,206471524,16087274080,180791,305261,1.7503902713323E+14,3.842,ethereum,eth
3625,2019/12/05,2.616,,null,330.78,617647,,3433,24676,,,2.5116025747897E+15,,204305098,16104807973,178283,300425,1.7271799953402E+14,3.315,ethereum,eth
3626,2019/12/06,2.866,,null,368.751,573631,,3141,23020,,,2.4923413637917E+15,,211527251,16323921380,169094,286593,1.7119418155036E+14,2.978,ethereum,eth
3627,2019/12/07,2.622,,null,231.601,488124,,3203,19382,,,2.5566434626302E+15,,113050244,16308591384,138856,236688,1.7627531592543E+14,2.479,ethereum,eth
3628,2019/12/08,2.826,,null,190.728,440672,,3404,20648,,,2.4861222908872E+15,,84048606,16401502795,125421,210207,1.6937181027642E+14,2.163,ethereum,eth
3629,2019/12/09,2.859,,null,273.235,635462,,3592,24920,,,2.498407919192E+15,,173630581,16365538454,193267,322145,1.7205835405379E+14,3.025,ethereum,eth
3630,2019/12/10,2.687,,null,364.889,631603,,3201,25190,,,2.5692047490122E+15,,230465138,16102583727,177445,297825,1.7923775756657E+14,3.22,ethereum,eth
3631,2019/12/11,2.681,,null,207.908,625349,,3254,24671,,,2.5242772508532E+15,,130015284,15873064781,178868,299529,1.7187979721173E+14,3.279,ethereum,eth
3632,2019/12/12,2.617,,null,267.433,635638,,3032,24847,,,2.5069355982846E+15,,169990518,15661088277,171975,287430,1.7414558230518E+14,3.271,ethereum,eth
3633,2019/12/13,2.523,,null,255.283,621511,,3068,24562,,,2.6217702862826E+15,,158661081,15803253376,174064,291043,1.7445389219494E+14,3.275,ethereum,eth
3634,2019/12/14,2.48,,null,208.78,551143,,2683,23121,,,2.8485128643606E+15,,115067603,15688929875,146811,248481,1.7595627250741E+14,3.032,ethereum,eth
3635,2019/12/15,2.444,,null,176.811,526996,,2489,22918,,,2.8055742738722E+15,,93178829,15580878839,149564,252477,1.7456585390044E+14,3.096,ethereum,eth
3636,2019/12/16,2.897,,null,345.607,634682,,2995,26804,,,2.7997022120548E+15,,219350382,15336493135,180305,301775,1.7270905007006E+14,4.102,ethereum,eth
3637,2019/12/17,3.373,,null,536.608,646999,,2816,27159,,,2.6913511082676E+15,,347184904,14165635579,169385,291748,1.6500181783955E+14,5.443,ethereum,eth
3638,2019/12/18,3.303,,null,581.766,663295,,3134,28105,,,2.5999721546047E+15,,385882377,13675847007,179450,311538,1.5784131483383E+14,4.729,ethereum,eth
3639,2019/12/19,3.189,,null,675.737,620066,,3075,27178,,,2.5942050908638E+15,,419001531,13964829525,175927,288044,1.57298397126E+14,3.875,ethereum,eth
3640,2019/12/20,2.888,,null,286.444,614338,,2523,27193,,,2.5278416618025E+15,,175973366,14011950946,171799,289266,1.5217685711307E+14,3.944,ethereum,eth
3641,2019/12/21,2.695,,null,199.284,545378,,2329,24585,,,2.5528241394936E+15,,108684904,13991676969,156829,254028,1.5629853429803E+14,3.069,ethereum,eth
3642,2019/12/22,2.809,,null,198.246,529935,,2571,24407,,,2.5543150926245E+15,,105057389,14176613815,143602,237878,1.5370263893087E+14,2.942,ethereum,eth
3643,2019/12/23,2.931,,null,380.1,631635,,2693,27160,,,2.5651972555895E+15,,240084187,14427623677,175097,288981,1.5444528816957E+14,3.882,ethereum,eth
3644,2019/12/24,3.027,,null,259.69,602814,,2466,24708,,,2.5348870050521E+15,,156545004,14072415096,159682,266455,1.5468056935162E+14,3.335,ethereum,eth
3645,2019/12/25,2.855,,null,326.937,565093,,2463,24056,,,2.5064530627247E+15,,184750036,13797116855,150982,251402,150672571975632,3.226,ethereum,eth
3646,2019/12/26,3.251,,null,252.67,586645,,3040,24563,,,2.4887306317954E+15,,148227794,13846777140,165859,280227,150038014397430,3.303,ethereum,eth
3647,2019/12/27,2.941,,null,274.225,579990,,2923,24644,,,2.4921781931506E+15,,159047767,13782949011,159719,264925,151235482854918,3.163,ethereum,eth
3648,2019/12/28,3.177,,null,245.733,516349,,2605,21575,,,2.5293182999165E+15,,126883918,14000817623,145008,249225,154455783538962,2.743,ethereum,eth
3649,2019/12/29,3.194,,null,279.932,480131,,2505,21031,,,2.5596128362286E+15,,134404075,14380738393,134423,224182,1.5487629215252E+14,2.658,ethereum,eth
3650,2019/12/30,3.365,,null,336.081,584426,,2799,24593,,,2.548326416155E+15,,196414671,14619943217,173853,281491,1.5465279039504E+14,3.173,ethereum,eth
3651,2019/12/31,3.099,,null,493.153,554215,,2418,24239,,,2.5257153203126E+15,,273312745,14371215079,149836,254173,1.526270955258E+14,3.168,ethereum,eth
3652,2020/01/01,2.877,,null,173.975,466526,,2161,20546,,,2.4558035305042E+15,,81164059,14331115371,121990,208392,1.4742024063522E+14,2.728,ethereum,eth
3653,2020/01/02,3.526,,null,286.412,505639,,3019,20138,,,2.2220977156136E+15,,144820956,14130565623,133818,227057,1.5347364790719E+14,2.307,ethereum,eth
3654,2020/01/03,3.691,,null,418.86,581641,,2750,19394,,,1.9830998736823E+15,,243626005,14353027311,160010,277145,1.579078783834E+14,2.349,ethereum,eth
3655,2020/01/04,3.355,,null,272.785,559074,,2250,19029,,,2.0771792117405E+15,,152506767,14697491561,152368,261746,1.6610617149594E+14,1.906,ethereum,eth
3656,2020/01/05,3.339,,null,236.293,524664,,2321,18408,,,2.0411284021712E+15,,123974581,15025215835,142715,246995,1.6083026636128E+14,1.882,ethereum,eth
3657,2020/01/06,3.415,,null,377.197,626525,,2762,20292,,,2.0318461425145E+15,,236323126,15448238891,171432,292517,1.6349055656311E+14,2.47,ethereum,eth
3658,2020/01/07,3.938,,null,311.012,646478,,2861,21160,,,2.107075773207E+15,,201062329,15632832169,173444,293108,1.671713373675E+14,2.442,ethereum,eth
3659,2020/01/08,3.88,,null,425.188,653759,,2647,22384,,,2.0652599629138E+15,,277970695,15638939380,185215,306662,1.638042730233E+14,2.925,ethereum,eth
3660,2020/01/09,3.353,,null,300.699,621399,,3260,20203,,,2.0150769155334E+15,,186854134,15220224023,179860,303464,1.5978108820827E+14,2.401,ethereum,eth
3661,2020/01/10,3.013,,null,306.224,605095,,3759,20076,,,2.0771294665634E+15,,185294698,15289315013,165961,285825,1.655320699263E+14,2.79,ethereum,eth
3662,2020/01/11,3.245,,null,355.07,549612,,2808,18343,,,2.0962469414131E+15,,195150566,15738932188,152099,262527,1.6670568983283E+14,2.179,ethereum,eth
3663,2020/01/12,2.946,,null,277.844,523951,,2602,58220,,,2.0745221244746E+15,,145576429,15809963535,138615,239461,1.6517116322641E+14,2.015,ethereum,eth
3664,2020/01/13,3.429,,null,366.706,565389,,3126,23743,,,2.0798073442721E+15,,207331322,15783462207,155727,274787,1.6517729382283E+14,2.389,ethereum,eth
3665,2020/01/14,4.736,,null,598.741,671748,,3585,22776,,,2.0731165238952E+15,,402203076,16919068958,193421,321645,1.6495671286229E+14,3.01,ethereum,eth
3666,2020/01/15,4.726,,null,495.874,698399,,3644,23365,,,2.1194925582432E+15,,346318123,18039826148,198936,337297,1.6767178870544E+14,2.817,ethereum,eth
3667,2020/01/16,4.087,,null,396,693649,,3536,21422,,,2.084330104282E+15,,274684870,17761012175,212693,351069,1.6525470287048E+14,2.392,ethereum,eth
3668,2020/01/17,5.415,,null,396.686,676556,,3482,22155,,,2.0813150692023E+15,,268380066,18487245264,185957,316359,1.6710308707043E+14,2.538,ethereum,eth
3669,2020/01/18,4.491,,null,475.498,628164,,3331,20423,,,2.0745140106516E+15,,298690792,18867428237,180224,303855,1.6437072538727E+14,2.378,ethereum,eth
3670,2020/01/19,4.148,,null,328.435,615368,,3264,20571,,,2.0680508582302E+15,,202108461,18639865192,173906,288121,1.6576997700536E+14,2.234,ethereum,eth
3671,2020/01/20,4.109,,null,295.193,599266,,3912,20165,,,2.0966622536759E+15,,176899408,18176068555,170447,285123,1.6591243412553E+14,2.079,ethereum,eth
3672,2020/01/21,3.741,,null,296.8,558962,,4214,18522,,,2.0968239359383E+15,,165900116,18376103308,167246,282948,1.6744330066382E+14,1.915,ethereum,eth
3673,2020/01/22,3.49,,null,303.126,513767,,3625,17212,,,2.0912563281045E+15,,155736061,18449556298,151024,260829,1.6465847905852E+14,1.788,ethereum,eth
3674,2020/01/23,3.466,,null,332.675,552533,,3629,18583,,,2.0761609135469E+15,,183813892,17904463356,173711,275403,1.6659665951648E+14,1.779,ethereum,eth
3675,2020/01/24,3.262,,null,486.143,497135,,3076,19244,,,2.1272915732141E+15,,241678762,17613580229,132882,226791,1.6824136945152E+14,1.76,ethereum,eth
3676,2020/01/25,2.88,,null,166.843,435515,,2930,16540,,,2.0932599983647E+15,,72662563,17560314807,112956,210010,1.6590502885998E+14,1.35,ethereum,eth
3677,2020/01/26,2.982,,null,234.986,428804,,2833,16846,,,2.072439146289E+15,,100762757,17915775111,113664,195225,1.6382351858201E+14,1.378,ethereum,eth
3678,2020/01/27,3.645,,null,383.741,476541,,3146,17354,,,2.0766632673693E+15,,182868486,18496778467,135477,237874,1.6549725984808E+14,1.644,ethereum,eth
3679,2020/01/28,4.256,,null,390.605,526284,,3951,19065,,,2.0538448201974E+15,,205569234,18861546603,145987,247192,1.6223338267564E+14,1.842,ethereum,eth
3680,2020/01/29,4.344,,null,405.966,551529,,3844,19057,,,2.083501344068E+15,,223901759,19342616541,150940,259360,1.6619606575114E+14,1.887,ethereum,eth
3681,2020/01/30,4.412,,null,426.297,566052,,3928,20606,,,2.0576706001405E+15,,241306064,19429441325,150134,263820,1.6200579586758E+14,2.17,ethereum,eth
