,date,active_addresses,market_cap,difficulty,confirmation_time,fee_reward,transactions,av_transaction_value,google_trends,top_100_percent,hashrate,av_transaction_size,median_transaction_size,send_usd,median_transaction_value,block_size,tweets,sent_addresses,mining_profitability,full_name,coin
1546,2013/03/29,832747269null,94923206610963056null,669582696.196null,,,620853992null,2025130.288null,,,,,,126084236592291null,,1778203153null,,574575894null,,bitcoinscrypt,bitcoinscrypt
1547,2013/03/30,780488238null,95907844711924916null,669582696.196null,,,590234506null,2687143.795null,,,,,,159066203731772null,,1877443443null,,517246617null,,bitcoinscrypt,bitcoinscrypt
1548,2013/03/31,642618608null,97696089513183844null,669582696.196null,,,438174503null,3111191.253null,,,,,,136843508990119null,,1478292903null,,394836529null,,bitcoinscrypt,bitcoinscrypt
1549,2013/04/01,7575611637null,103951719221407127null,669582699.935null,,,525726409null,2592563.016null,,,,,,1367794804026127null,,1392565276null,,488099100null,,bitcoinscrypt,bitcoinscrypt
1550,2013/04/02,9187517068null,118310146140209408null,6695826100.544null,,,630959858null,4400819.175null,,,,,,2784227758814326null,,1754435807null,,6227613445null,,bitcoinscrypt,bitcoinscrypt
1551,2013/04/03,10714217216null,131818988661249130null,6695826125.211null,,,637669954null,4478572.607null,,,,,,2840399096212787null,,1842095214null,,6917413757null,,bitcoinscrypt,bitcoinscrypt
1552,2013/04/04,10889016470null,135782496868483270null,6695826153.168null,,,667389878null,4249511.831null,,,,,,2828097505425064null,,2215686639null,,7175313520null,,bitcoinscrypt,bitcoinscrypt
1553,2013/04/05,10003416319null,141439201261949995null,7005058153.168null,,,612159251null,4348586.268null,,,,,,2648558275876940null,,1900677402null,,6931013064null,,bitcoinscrypt,bitcoinscrypt
1554,2013/04/06,8308615448null,147482763453490721null,7673000202.439null,,,515558726null,3458436.019null,,,,,,1782619864045247null,,1585668174null,,5206212465null,,bitcoinscrypt,bitcoinscrypt
1555,2013/04/07,8709714822null,156301311055850107null,7673000205.777null,,,633778271null,2445309.443null,,,,,,1542263712581854null,,2054116161null,,5148211830null,,bitcoinscrypt,bitcoinscrypt
1556,2013/04/08,11389418908null,179998933266500345null,7673000205.777null,,,6152510874null,4044379.177null,,,,,,2494168074369498null,,1951186634null,,6679315131null,,bitcoinscrypt,bitcoinscrypt
1557,2013/04/09,11207517348null,215110284775346300null,7673000230.299null,,,668039364null,60731124null,,,,,,40547420811271224null,,1791296897null,,7464013565null,,bitcoinscrypt,bitcoinscrypt
1558,2013/04/10,13345319928null,196587066166736149null,7673000234.449null,,,6369011432null,8125433.408null,,,,,,5132969575267254null,,1684427146null,,8377615954null,,bitcoinscrypt,bitcoinscrypt
1559,2013/04/11,12461118365null,126707999040066150null,7673000237.901null,,,6824710667null,4028587.645null,,,,,,2755391346569076null,,2164945904null,,7632014865null,,bitcoinscrypt,bitcoinscrypt
1560,2013/04/12,10296314866null,101894233133242658null,7673000293.36null,,,585177975null,2789765.805null,,,,,,1636080126443139null,,1637765945null,,6546811648null,,bitcoinscrypt,bitcoinscrypt
1561,2013/04/13,8283717200null,108538485237988664null,7673000293.36null,,,533509968null,2395418.366null,,,,,,1281748664449654null,,1451896505null,,5483213795null,,bitcoinscrypt,bitcoinscrypt
1562,2013/04/14,7139715834null,101314837336814065null,7673000293.36null,,,553188960null,1393356.065null,,,,,,754761063428386null,,1751695889null,,4491712854null,,bitcoinscrypt,bitcoinscrypt
1563,2013/04/15,10024815645null,96117999238518925null,7673000320.04null,,,543328282null,1672308.99null,,,,,,910916052731980null,,1618876490null,,5899812216null,,bitcoinscrypt,bitcoinscrypt
1564,2013/04/16,10036514880null,82835749335564846null,7673000323.274null,,,676088093null,1984293.372null,,,,,,1324738762553076null,,1811915414null,,6712011820null,,bitcoinscrypt,bitcoinscrypt
1565,2013/04/17,10525415465null,85841161933493249null,8038276323.274null,,,565358613null,2375301.246null,,,,,,1336465452780065null,,1638025447null,,6138412545null,,bitcoinscrypt,bitcoinscrypt
1566,2013/04/18,8211414335null,104593883437333233null,8974296355.953null,,,464847872null,11864228.293null,,,,,,5532280481927441null,,1444195761null,,5449611587null,,bitcoinscrypt,bitcoinscrypt
1567,2013/04/19,10501514486null,117912947341114567null,8974296364.36null,,,593917782null,3353300.751null,,,,,,1995762132504381null,,2115916657null,,6733611559null,,bitcoinscrypt,bitcoinscrypt
1568,2013/04/20,7450112509null,126549745643328249null,8974296364.36null,,,481486769null,2602255.591null,,,,,,1252260511860461null,,1574085158null,,493159988null,,bitcoinscrypt,bitcoinscrypt
1569,2013/04/21,6987514891null,126388691542991493null,8974296368.591null,,,440487661null,2530407.547null,,,,,,1118733803240330null,,1230535609null,,4597211761null,,bitcoinscrypt,bitcoinscrypt
1570,2013/04/22,9171714698null,125598226543171199null,8974296374.946null,,,470417727null,3960210.986null,,,,,,1868705081767429null,,1470505677null,,5402311693null,,bitcoinscrypt,bitcoinscrypt
1571,2013/04/23,9317714774null,133659803045927256null,8974296374.946null,,,615008066null,31763066null,,,,,,19034860226524184null,,1744516707null,,6339911991null,,bitcoinscrypt,bitcoinscrypt
1572,2013/04/24,10253815912null,149231491350491926null,8974296379.172null,,,648618670null,45661750null,,,,,,29121016715947787null,,2095596675null,,6336812761null,,bitcoinscrypt,bitcoinscrypt
1573,2013/04/25,9077017730null,154756955259040584null,8974296404.82null,,,623949248null,36724834null,,,,,,22820120144813420null,,17563310745null,,6266613529null,,bitcoinscrypt,bitcoinscrypt
1574,2013/04/26,8620515354null,147288352965515460null,8974296404.82null,,,550937865null,28935473null,,,,,,15623540446452867null,,1575915432null,,5840811763null,,bitcoinscrypt,bitcoinscrypt
1575,2013/04/27,7825917420null,139998680668110783null,8974296404.82null,,,442229163null,22913993null,,,,,,10163229439058942null,,1471396327null,,4619213438null,,bitcoinscrypt,bitcoinscrypt
1576,2013/04/28,11806017216null,137527270169525193null,8974296435.056null,,,417029174null,17034407null,,,,,,7133045041845061null,,1219386373null,,4529413290null,,bitcoinscrypt,bitcoinscrypt
1577,2013/04/29,8696518395null,144808148770295204null,8974296437.938null,,,516029275null,47643447null,,,,,,24613298934201482null,,1474847577null,,5443013691null,,bitcoinscrypt,bitcoinscrypt
1578,2013/04/30,7691717810null,149197242970609905null,9854414437.938null,,,474509099null,28243972null,,,,,,13441321937696927null,,1814118451null,,4430913390null,,bitcoinscrypt,bitcoinscrypt
1579,2013/05/01,8361516991null,138367158467947473null,10076293471.123null,,,551768990null,30547579null,,,,,,16791309370224539null,,1702986960null,,5410813277null,,bitcoinscrypt,bitcoinscrypt
1580,2013/05/02,8196815769null,123299486061911546null,10076293482.513null,,,552958031null,18111294null,,,,,,10038375211043342null,,1968457737null,,5232812013null,,bitcoinscrypt,bitcoinscrypt
1581,2013/05/03,8285712956null,114057198055566263null,10076293482.513null,,,512756280null,1610754.007null,,,,,,827593494556836null,,1823948417null,,491759574null,,bitcoinscrypt,bitcoinscrypt
1582,2013/05/04,6999312377null,116698498956056825null,10076293482.513null,,,501026168null,1047929.914null,,,,,,525949316124412null,,1578867631null,,415559103null,,bitcoinscrypt,bitcoinscrypt
1583,2013/05/05,7214912245null,126102317460665824null,10076293436.421null,,,501675948null,14351033null,,,,,,719424216603256null,,1525647081null,,439348574null,,bitcoinscrypt,bitcoinscrypt
1584,2013/05/06,8521018244null,125638803259742164null,10076293396.553null,,,5317410636null,18101200null,,,,,,9653477412946518null,,1631027491null,,5003213959null,,bitcoinscrypt,bitcoinscrypt
1585,2013/05/07,10912016710null,122761121457235241null,10076293396.553null,,,565678712null,1910940.69null,,,,,,1070234768885632null,,1709605351null,,5794012231null,,bitcoinscrypt,bitcoinscrypt
1586,2013/05/08,10243916851null,121939064657238109null,10076293431.369null,,,502749035null,1799720.178null,,,,,,907408236764401null,,1565125575null,,5570212663null,,bitcoinscrypt,bitcoinscrypt
1587,2013/05/09,8194020459null,120676993857243716null,10076293469.798null,,,6661012776null,1135666.909null,,,,,,749504258966111null,,1890437755null,,5686516210null,,bitcoinscrypt,bitcoinscrypt
1588,2013/05/10,8434118054null,123081426057497374null,10076293469.798null,,,6770910503null,1487700.641null,,,,,,1006886267847313null,,1905606520null,,5614413964null,,bitcoinscrypt,bitcoinscrypt
1589,2013/05/11,8091914207null,125315526157767029null,10076293558.72null,,,732207000null,10542338null,,,,,,7544133617798117null,,1905526109null,,5405410112null,,bitcoinscrypt,bitcoinscrypt
1590,2013/05/12,6960713924null,124514240056749808null,10301131596.887null,,,652606924null,958.6571083null,,,,,,623903888167910null,,1820955612null,,463219992null,,bitcoinscrypt,bitcoinscrypt
1591,2013/05/13,8279613620null,125122454555687535null,11187257596.887null,,,608246596null,2074957.151null,,,,,,1254564766824594null,,1687136024null,,522149593null,,bitcoinscrypt,bitcoinscrypt
1592,2013/05/14,8372314370null,121149864450956206null,11187257599.881null,,,663167218null,1303856.437null,,,,,,847876816683522null,,2018357293null,,5590710297null,,bitcoinscrypt,bitcoinscrypt
1593,2013/05/15,8475913301null,116662409647112556null,11187257605.518null,,,640306500null,1228894.05null,,,,,,783544826309973null,,2179105860null,,560949285null,,bitcoinscrypt,bitcoinscrypt
1594,2013/05/16,8416214608null,119405423247458382null,11187257605.518null,,,610107434null,1259742.919null,,,,,,770145815942803null,,2010596602null,,5516610199null,,bitcoinscrypt,bitcoinscrypt
1595,2013/05/17,7845313148null,123342604449119067null,11187257605.518null,,,585706638null,1620818.596null,,,,,,938532205838474null,,1739256297null,,506639391null,,bitcoinscrypt,bitcoinscrypt
1596,2013/05/18,6837111868null,125981755352701142null,11187257596.419null,,,520665660null,1618875.687null,,,,,,839891895412754null,,1674665678null,,446098199null,,bitcoinscrypt,bitcoinscrypt
1597,2013/05/19,6422611892null,126124316554265939null,11187257593.047null,,,476645590null,1003856.72null,,,,,,473797635228485null,,1414895312null,,417398248null,,bitcoinscrypt,bitcoinscrypt
1598,2013/05/20,7167613264null,126497445453451601null,11187257593.047null,,,486926375null,1263679.093null,,,,,,608378214688291null,,1808915982null,,466659064null,,bitcoinscrypt,bitcoinscrypt
1599,2013/05/21,8257312779null,128859526852694408null,11187257592.073null,,,537916248null,1439928.211null,,,,,,773192126243105null,,1739305732null,,547998920null,,bitcoinscrypt,bitcoinscrypt
1600,2013/05/22,7480211279null,130474637952182964null,11187257558.122null,,,518345319null,1669997.545null,,,,,,856675615858471null,,1588174589null,,497347850null,,bitcoinscrypt,bitcoinscrypt
1601,2013/05/23,8326612400null,132769016753091040null,11187257558.122null,,,596155939null,14061000null,,,,,,840367636540036null,,1621925265null,,573758618null,,bitcoinscrypt,bitcoinscrypt
1602,2013/05/24,8496212545null,139432252254205660null,11187257558.122null,,,552325997null,17071189null,,,,,,941407787577594null,,1589254876null,,550628698null,,bitcoinscrypt,bitcoinscrypt
1603,2013/05/25,6962411082null,142977491254280234null,11450754585.597null,,,511155080null,18221037null,,,,,,934348495892380null,,1489364518null,,432717676null,,bitcoinscrypt,bitcoinscrypt
1604,2013/05/26,6965711330null,144178566955183092null,12153412595.653null,,,405595138null,12161059null,,,,,,495202155960018null,,1333145535null,,405217803null,,bitcoinscrypt,bitcoinscrypt
1605,2013/05/27,7399410639null,143788537355402348null,12153412595.653null,,,525824880null,16111048null,,,,,,849977565698668null,,1485054784null,,459007325null,,bitcoinscrypt,bitcoinscrypt
1606,2013/05/28,7622711265null,140897622454361325null,12153412597.442null,,,569125115null,1559982.177null,,,,,,882250715420183null,,1695095065null,,506247673null,,bitcoinscrypt,bitcoinscrypt
1607,2013/05/29,8055810978null,141737642454109997null,12153412602.338null,,,548925065null,1857918.57null,,,,,,998119715192842null,,1599924877null,,540087574null,,bitcoinscrypt,bitcoinscrypt
1608,2013/05/30,7822811319null,142704201553368409null,12153412602.338null,,,572475250null,13851113null,,,,,,795421676228211null,,1562394663null,,518617658null,,bitcoinscrypt,bitcoinscrypt
1609,2013/05/31,7547911152null,141840027852596691null,12153412602.338null,,,541715100null,15681078null,,,,,,852401326134993null,,1472774439null,,512487508null,,bitcoinscrypt,bitcoinscrypt
1610,2013/06/01,678069551null,142439692851509844null,12153412621.08null,,,540984260null,11351126null,,,,,,609483665432850null,,1247854781null,,450286384null,,bitcoinscrypt,bitcoinscrypt
1611,2013/06/02,658289833null,139392870949736151null,12153412623.17null,,,497484495null,1065944.792null,,,,,,529932744782337null,,1212604473null,,413086672null,,bitcoinscrypt,bitcoinscrypt
1612,2013/06/03,7985410093null,135183419449032906null,12153412623.17null,,,556614544null,1676983.423null,,,,,,932726645016554null,,1264054304null,,500856744null,,bitcoinscrypt,bitcoinscrypt
1613,2013/06/04,7863110219null,134519181350133851null,12153412617.59null,,,574094539null,1364916.794null,,,,,,785500204565641null,,1297125400null,,521946688null,,bitcoinscrypt,bitcoinscrypt
1614,2013/06/05,7866710256null,135044511051397676null,13466757604.603null,,,563764655null,14391013null,,,,,,812733525317514null,,1477385207null,,488786829null,,bitcoinscrypt,bitcoinscrypt
1615,2013/06/06,732679974null,134303862651218527null,15605633604.603null,,,544574544null,1649853.333null,,,,,,894700694353794null,,1434464479null,,506226819null,,bitcoinscrypt,bitcoinscrypt
1616,2013/06/07,7376810491null,129435436349579346null,15605633604.603null,,,520274810null,14861246null,,,,,,775330386754626null,,1547744970null,,513687098null,,bitcoinscrypt,bitcoinscrypt
1617,2013/06/08,582579718null,124495601047980705null,15605633638.166null,,,480374443null,909.799917.152null,,,,,,436272594662949null,,1228413587null,,388916734null,,bitcoinscrypt,bitcoinscrypt
1618,2013/06/09,5660010867null,119308608346335112null,15605633638.533null,,,443125104null,1599786.856null,,,,,,711020924448651null,,1339686278null,,371147423null,,bitcoinscrypt,bitcoinscrypt
1619,2013/06/10,6096311335null,117237702244995329null,15605633638.533null,,,448265420null,11241059null,,,,,,505932226345792null,,1186545133null,,421737900null,,bitcoinscrypt,bitcoinscrypt
1620,2013/06/11,6660913820null,120095586344507604null,15605633645.248null,,,494834798null,1274831.919null,,,,,,632763334440263null,,1231175597null,,454227073null,,bitcoinscrypt,bitcoinscrypt
1621,2013/06/12,637639981null,121829187444162954null,15605633650.535null,,,457044529null,1335851.406null,,,,,,601799364398296null,,1061903299null,,433536797null,,bitcoinscrypt,bitcoinscrypt
1622,2013/06/13,6634110152null,120637545843344336null,15605633650.535null,,,430074606null,1499786.609null,,,,,,644778844030018null,,1080344631null,,462387000null,,bitcoinscrypt,bitcoinscrypt
1623,2013/06/14,7576210605null,116071716241292861null,15605633670.12null,,,499924796null,14891064null,,,,,,738483675680274null,,1306124081null,,558177188null,,bitcoinscrypt,bitcoinscrypt
1624,2013/06/15,538108433null,113177090039368459null,15605633713.052null,,,356533496null,1155761.393null,,,,,,412084453015737null,,965414420null,,373655456null,,bitcoinscrypt,bitcoinscrypt
1625,2013/06/16,487858319null,113339033239492118null,15948723713.052null,,,427813529null,1205745.319null,,,,,,517889452985004null,,1064244010null,,340365511null,,bitcoinscrypt,bitcoinscrypt
1626,2013/06/17,569029134null,113939635641017999null,19339258713.052null,,,457984037null,1263793.033null,,,,,,580083453513111null,,1431474302null,,411016040null,,bitcoinscrypt,bitcoinscrypt
1627,2013/06/18,6356210244null,117159982541827173null,19339258678.47null,,,458774325null,1441692.093null,,,,,,663151983375883null,,1494703748null,,448956689null,,bitcoinscrypt,bitcoinscrypt
1628,2013/06/19,6914510320null,118825960941860272null,19339258633.77null,,,468954841null,1294722.522null,,,,,,608768463902450null,,1602403488null,,486707202null,,bitcoinscrypt,bitcoinscrypt
1629,2013/06/20,676449449null,119678203241721542null,19339258633.77null,,,523613889null,1506600.824null,,,,,,766982372748189null,,1583343137null,,470246323null,,bitcoinscrypt,bitcoinscrypt
1630,2013/06/21,6909811222null,119997241346744220null,19339258681.421null,,,468594647null,1617534.9null,,,,,,751617212798901null,,1320745538null,,491277292null,,bitcoinscrypt,bitcoinscrypt
1631,2013/06/22,5857712758null,117324577451685834null,19339258746.364null,,,444185390null,1011408.607null,,,,,,446435042410257null,,1176069985null,,400107822null,,bitcoinscrypt,bitcoinscrypt
1632,2013/06/23,5205510445null,115114967752982877null,19339258746.364null,,,383424360null,889.345594.841null,,,,,,341902202952045null,,1067614076null,,343696709null,,bitcoinscrypt,bitcoinscrypt
1633,2013/06/24,6486210491null,111531040252714272null,19339258747.786null,,,440954337null,1349580.941null,,,,,,597072082870086null,,1353934834null,,446996599null,,bitcoinscrypt,bitcoinscrypt
