,date,block_size,mining_profitability,difficulty,hashrate,active_addresses,median_transaction_size,av_transaction_size,google_trends,transactions,fee_reward,tweets,confirmation_time,sent_addresses,send_usd,av_transaction_value,market_cap,median_transaction_value,top_100_percent,full_name,coin
2334,2019/09/06,237.25,0.125,84.83,5876534571,158,,,,65,,null,1.034,63,23124,355.747,2765546,,68.973,feathercoin,ftc
2335,2019/09/07,302.045,0.131,79.581,5511265120,105,,,,62,,null,1.043,61,3037,48.988,2732780,,68.985,feathercoin,ftc
2336,2019/09/08,212.675,0.128,80.794,5599972854,133,,,,52,,null,1.043,50,2927,56.288,2721826,,68.97,feathercoin,ftc
2337,2019/09/09,252.274,0.132,77.276,5355167651,111,,,,60,,null,1.036,52,10635,177.247,2659061,,69.049,feathercoin,ftc
2338,2019/09/10,259.647,0.127,76.13,5275546680,130,,,,68,,null,1.043,59,2144,31.533,2541212,,69.059,feathercoin,ftc
2339,2019/09/11,234.393,0.131,71.528,4956811841,107,,,,73,,null,1.041,58,14348,196.548,2457267,,68.989,feathercoin,ftc
2340,2019/09/12,246.413,0.133,71.171,4930161923,121,,,,59,,null,1.04,54,2201,37.309,2470706,,68.971,feathercoin,ftc
2341,2019/09/13,293.608,0.137,70.233,4867258015,125,,,,65,,null,1.039,60,2382,36.651,2511673,,68.979,feathercoin,ftc
2342,2019/09/14,1641,0.139,68.757,4763725685,147,,,,79,,null,1.043,76,7217,91.351,2515721,,69.006,feathercoin,ftc
2343,2019/09/15,141.508,0.148,69.522,4817360155,144,,,,63,,null,1.037,63,693.174,11.003,2684566,,68.98,feathercoin,ftc
2344,2019/09/16,144.486,0.135,76.415,5298860059,110,,,,60,,null,1.045,61,11729,195.479,2712312,,69.007,feathercoin,ftc
2345,2019/09/17,566.196,0.13,76.284,5285068541,145,,,,77,,null,1.036,74,9996,129.814,2586717,,68.991,feathercoin,ftc
2346,2019/09/18,250.116,0.135,74.523,5162765023,129,,,,70,,null,1.047,53,13429,191.842,2665431,,68.982,feathercoin,ftc
2347,2019/09/19,242.23,0.129,74.876,5191202783,93,,,,54,,null,1.037,45,12157,225.137,2530589,,68.989,feathercoin,ftc
2348,2019/09/20,254.695,0.131,74.782,5181237394,101,,,,57,,null,1.04,55,5228,91.724,2570029,,69,feathercoin,ftc
2349,2019/09/21,245.022,0.122,78.542,5443720113,110,,,,67,,null,1.043,58,11462,171.069,2531459,,68.916,feathercoin,ftc
2350,2019/09/22,251.542,0.132,73.162,5071539734,131,,,,75,,null,1.037,60,10452,139.359,2533986,,68.923,feathercoin,ftc
2351,2019/09/23,243.522,0.129,75.105,5203509464,91,,,,53,,null,1.04,48,19409,366.205,2535134,,68.928,feathercoin,ftc
2352,2019/09/24,249.216,0.124,74.302,5150047126,116,,,,65,,null,1.038,57,14479,222.758,2411577,,68.928,feathercoin,ftc
2353,2019/09/25,249.851,0.113,75.481,5230093210,147,,,,75,,null,1.039,67,4081,54.409,2246677,,68.878,feathercoin,ftc
2354,2019/09/26,249.522,0.106,84.217,5837589481,114,,,,60,,null,1.045,49,9134,152.23,2355769,,68.969,feathercoin,ftc
2355,2019/09/27,252.093,0.0928,91.212,6319901852,149,,,,88,,null,1.035,77,11989,136.242,2214266,,68.982,feathercoin,ftc
2356,2019/09/28,247.831,0.0963,89.703,6216481562,128,,,,61,,null,1.051,52,11004,180.391,2295444,,68.978,feathercoin,ftc
2357,2019/09/29,398.5,0.0966,89.739,6218342185,99,,,,55,,null,1.035,50,10584,192.443,2269493,,68.985,feathercoin,ftc
2358,2019/09/30,244.781,0.0971,89.05,6170791171,101,,,,59,,null,1.04,48,20639,349.814,2273447,,68.989,feathercoin,ftc
2359,2019/10/01,247.66,0.0891,97.76,6776379055,141,,,,65,,null,1.04,56,17899,275.367,2294591,,68.975,feathercoin,ftc
2360,2019/10/02,253.032,0.0906,95.558,6622495053,128,,,,73,,null,1.037,66,3736,51.172,2271894,,68.98,feathercoin,ftc
2361,2019/10/03,250.714,0.0951,91.137,6315099795,124,,,,66,,null,1.046,58,10184,154.308,2293085,,68.963,feathercoin,ftc
2362,2019/10/04,120.717,0.0965,90.672,6283694326,99,,,,55,,null,1.04,50,9919,180.349,2304908,,68.946,feathercoin,ftc
2363,2019/10/05,365.49,0.0952,89.084,6171634172,92,,,,54,,null,1.042,55,3479,64.433,2237141,,68.972,feathercoin,ftc
2364,2019/10/06,359.04,0.0874,94.4,6539984532,120,,,,68,,null,1.047,65,9645,141.831,2188696,,68.973,feathercoin,ftc
2365,2019/10/07,254.799,0.0985,85.718,5939386412,139,,,,77,,null,1.036,80,6652,86.384,2215969,,68.979,feathercoin,ftc
2366,2019/10/08,247.94,0.102,86.332,5981761263,109,,,,57,,null,1.036,62,6127,107.492,2316654,,68.918,feathercoin,ftc
2367,2019/10/09,427.87,0.103,86.196,5974047652,110,,,,51,,null,1.046,54,4159,81.541,2358390,,68.9,feathercoin,ftc
2368,2019/10/10,381.379,0.108,83.77,5808000815,106,,,,66,,null,1.043,67,11829,179.232,2394977,,68.928,feathercoin,ftc
2369,2019/10/11,275.05,0.109,83.222,5769198879,138,,,,77,,null,1.038,75,7440,96.628,2379082,,68.901,feathercoin,ftc
2370,2019/10/12,409.672,0.122,79.575,5416051788,239,,,,144,,null,1.067,145,14290,99.237,2593053,,68.916,feathercoin,ftc
2371,2019/10/13,271.683,0.114,92.395,6412127124,174,,,,105,,1,1.037,100,11598,110.471,2762788,,68.918,feathercoin,ftc
2372,2019/10/14,246.482,0.108,93.103,6448590385,136,,,,90,,null,1.048,90,7632,84.805,2683075,,68.92,feathercoin,ftc
2373,2019/10/15,296.941,0.106,92.038,6373420917,152,,,,105,,null,1.04,108,19700,187.62,2571285,,69.09,feathercoin,ftc
2374,2019/10/16,251.561,0.0989,90.229,6253328423,154,,,,96,,null,1.04,93,27783,289.405,2358406,,69.307,feathercoin,ftc
2375,2019/10/17,315.765,0.135,60.39,4162972254,227,,,,161,,null,1.074,152,6056,37.616,2206644,,69.283,feathercoin,ftc
2376,2019/10/18,214.162,0.0953,85.808,5885623314,180,,,,120,,null,1.034,103,26735,222.79,2124073,,69.775,feathercoin,ftc
2377,2019/10/19,252.112,0.0865,90.991,6307664014,100,,,,60,,null,1.043,51,17058,284.305,2086244,,69.88,feathercoin,ftc
2378,2019/10/20,256.638,0.0919,85.239,5907661528,113,,,,65,,null,1.049,67,2793,42.962,2090037,,69.887,feathercoin,ftc
2379,2019/10/21,250.927,0.0921,82.397,5708159313,132,,,,66,,null,1.036,66,23046,349.18,1997942,,70.308,feathercoin,ftc
2380,2019/10/22,277.211,0.0858,87.404,6059508638,123,,,,72,,null,1.042,64,18618,258.59,1989672,,70.319,feathercoin,ftc
2381,2019/10/23,246.139,0.0847,84.553,5858771918,115,,,,65,,null,1.04,61,1351,20.786,1896967,,70.32,feathercoin,ftc
2382,2019/10/24,249.959,0.08,86.651,6004269099,141,,,,64,,null,1.044,63,22023,344.112,1842603,,70.466,feathercoin,ftc
2383,2019/10/25,306.785,0.0906,82.233,5700776162,70,,,,54,,null,1.039,45,3764,69.707,1971084,,70.486,feathercoin,ftc
2384,2019/10/26,429.16,0.123,79.309,5322531381,229,,,,111,,null,1.074,101,37465,337.526,2586077,,70.544,feathercoin,ftc
2385,2019/10/27,248.603,0.116,83.422,5798566489,117,,,,61,,null,1.043,54,13069,214.247,2585556,,70.688,feathercoin,ftc
2386,2019/10/28,259.167,0.106,85.557,5922874643,165,,,,77,,2,1.047,58,26924,349.667,2414869,,70.995,feathercoin,ftc
2387,2019/10/29,293.89,0.0996,86.032,5958651125,134,,,,73,,null,1.032,63,56246,770.497,2252163,,71.407,feathercoin,ftc
2388,2019/10/30,288.815,0.0997,87.933,6093823635,168,,,,55,,null,1.05,48,55633,1012,2344747,,71.934,feathercoin,ftc
2389,2019/10/31,259.46,0.107,84.037,5825547541,152,,,,74,,null,1.037,65,28532,385.566,2388456,,72.028,feathercoin,ftc
2390,2019/11/01,259.709,0.107,82.834,5737470985,149,,,,80,,null,1.038,70,26085,326.068,2352456,,72.299,feathercoin,ftc
2391,2019/11/02,280.425,0.114,77.509,5370305699,169,,,,84,,null,1.043,67,6633,78.97,2355294,,72.253,feathercoin,ftc
2392,2019/11/03,316.542,0.106,82.273,5702432484,144,,,,56,,null,1.052,53,6311,112.704,2348950,,72.238,feathercoin,ftc
2393,2019/11/04,248.165,0.114,77.94,5403094689,119,,,,60,,null,1.037,53,7555,125.923,2351559,,72.215,feathercoin,ftc
2394,2019/11/05,268.503,0.12,75.436,5233299060,141,,,,65,,null,1.042,59,12833,197.438,2416732,,72.265,feathercoin,ftc
2395,2019/11/06,323.551,0.122,74.365,5154157610,185,,,,77,,null,1.034,68,16375,212.659,2396085,,72.254,feathercoin,ftc
2396,2019/11/07,256.228,0.122,72.797,5045305931,115,,,,62,,null,1.04,49,15474,249.582,2357554,,72.233,feathercoin,ftc
2397,2019/11/08,265.67,0.11,76.276,5290296731,181,,,,64,,null,1.041,53,24088,376.369,2229404,,72.284,feathercoin,ftc
2398,2019/11/09,368.703,0.111,73.807,5114433163,263,,,,65,,null,1.042,61,12180,187.382,2182601,,72.228,feathercoin,ftc
2399,2019/11/10,251.729,0.117,71.906,4986129887,124,,,,62,,null,1.037,64,12378,199.649,2231071,,72.11,feathercoin,ftc
2400,2019/11/11,269.399,0.118,69.499,4815573998,166,,,,61,,null,1.047,65,4730,77.548,2189677,,72.087,feathercoin,ftc
2401,2019/11/12,306.135,0.121,67.061,4646512301,162,,,,70,,null,1.039,68,63843,912.041,2150261,,72.227,feathercoin,ftc
2402,2019/11/13,244.579,0.114,71.716,4968029331,103,,,,52,,null,1.035,62,31115,598.362,2158198,,72.067,feathercoin,ftc
2403,2019/11/14,250.995,0.116,69.071,4784426710,170,,,,93,,null,1.052,88,32084,344.986,2150523,,72.052,feathercoin,ftc
2404,2019/11/15,254.365,0.12,66.587,4611977879,140,,,,75,,null,1.038,71,37007,493.423,2131373,,72.033,feathercoin,ftc
2405,2019/11/16,316.183,0.128,65.89,4566546823,158,,,,95,,null,1.04,83,50089,527.25,2249635,,72.214,feathercoin,ftc
2406,2019/11/17,262.735,0.119,70.544,4889607922,200,,,,84,,null,1.039,73,7347,87.464,2233313,,72.196,feathercoin,ftc
2407,2019/11/18,262.258,0.123,66.762,4627070951,154,,,,94,,null,1.041,89,40259,428.289,2191361,,72.176,feathercoin,ftc
2408,2019/11/19,259.215,0.124,68.041,4708761399,168,,,,87,,null,1.046,64,32070,368.621,2265797,,72.03,feathercoin,ftc
2409,2019/11/20,309.036,0.127,67.568,4677781174,123,,,,74,,null,1.045,70,14233,192.334,2300058,,71.961,feathercoin,ftc
2410,2019/11/21,261.432,0.109,78.306,5425538594,141,,,,72,,null,1.042,68,16765,232.846,2286133,,71.917,feathercoin,ftc
2411,2019/11/22,249.451,0.0947,85.151,5902371765,109,,,,62,,null,1.035,58,65351,1054,2141000,,71.898,feathercoin,ftc
2412,2019/11/23,293.054,0.0963,81.254,5631859933,111,,,,75,,null,1.046,71,10460,139.462,2099752,,71.88,feathercoin,ftc
2413,2019/11/24,255.451,0.0973,80.018,5542415059,185,,,,61,,null,1.044,62,16782,275.115,2084753,,71.808,feathercoin,ftc
2414,2019/11/25,288.698,0.0889,86.451,5989433747,115,,,,73,,null,1.034,70,8460,115.892,2037515,,71.79,feathercoin,ftc
2415,2019/11/26,248.347,0.094,86.229,5975314795,117,,,,58,,null,1.047,59,31551,543.99,2178586,,71.751,feathercoin,ftc
2416,2019/11/27,295.248,0.116,73.641,5098242655,308,,,,155,,null,1.04,151,29758,191.986,2286259,,71.942,feathercoin,ftc
2417,2019/11/28,259.299,0.113,82.463,5715888085,139,,,,78,,null,1.037,71,21682,277.97,2482071,,71.962,feathercoin,ftc
2418,2019/11/29,282.56,0.105,87.597,6070561424,127,,,,75,,null,1.044,72,41086,547.807,2475873,,71.949,feathercoin,ftc
2419,2019/11/30,243.293,0.11,84.446,5851182214,107,,,,72,,null,1.043,56,11234,156.035,2482627,,71.93,feathercoin,ftc
2420,2019/12/01,190.18,0.103,83.338,5772491423,189,,,,65,,null,1.043,57,6476,99.625,2307377,,71.911,feathercoin,ftc
2421,2019/12/02,328.275,0.0997,83.803,5802888334,148,,,,83,,null,1.046,61,16758,201.909,2244954,,71.878,feathercoin,ftc
2422,2019/12/03,281.74,0.103,81.03,5612882258,106,,,,324,,null,1.035,310,34127,105.33,2216948,,71.909,feathercoin,ftc
2423,2019/12/04,251.943,0.0936,89.164,6182626489,98,,,,68,,null,1.044,66,14680,215.886,2242220,,71.891,feathercoin,ftc
2424,2019/12/05,263.227,0.0968,84.536,5859180440,145,,,,103,,null,1.053,90,8018,77.849,2217980,,71.875,feathercoin,ftc
2425,2019/12/06,253.919,0.105,79.469,5508751391,122,,,,103,,null,1.029,93,6756,65.593,2207095,,71.855,feathercoin,ftc
2426,2019/12/07,249.247,0.11,78.606,5448082395,113,,,,84,,null,1.041,86,34672,412.762,2308908,,71.851,feathercoin,ftc
2427,2019/12/08,311.836,0.105,81.069,5616300592,253,,,,103,,null,1.047,150,1672,16.229,2285656,,71.855,feathercoin,ftc
2428,2019/12/09,124.195,0.11,77.598,5379587932,103,,,,95,,null,1.034,93,12066,127.015,2271289,,71.837,feathercoin,ftc
2429,2019/12/10,291.045,0.105,80.807,5600064754,1972,,,,1107,,null,1.047,1795,1726,1.559,2288963,,71.81,feathercoin,ftc
2430,2019/12/11,541.597,0.106,80.334,5567112742,330,,,,264,,null,1.037,261,9819,37.194,2266392,,71.859,feathercoin,ftc
2431,2019/12/12,271.976,0.101,81.914,5676129682,133,,,,94,,null,1.036,90,864.773,9.2,2209260,,71.864,feathercoin,ftc
2432,2019/12/13,385.063,0.102,79.889,5534433014,99,,,,57,,null,1.047,53,8592,150.733,2191929,,71.868,feathercoin,ftc
2433,2019/12/14,357.701,0.102,81.278,5631588646,561,,,,404,,null,1.042,463,35240,87.229,2229868,,71.897,feathercoin,ftc
2434,2019/12/15,129.914,0.113,76.697,5316807293,139,,,,48,,null,1.036,57,7632,158.991,2308403,,72.014,feathercoin,ftc
2435,2019/12/16,385.473,0.109,74.823,5147921708,146,,,,60,,null,1.067,47,16457,274.28,2240277,,72.031,feathercoin,ftc
2436,2019/12/17,246.73,0.0973,85.085,5843736152,77,,,,42,,null,1.04,38,6655,158.451,2202509,,71.981,feathercoin,ftc
2437,2019/12/18,302.714,0.0854,91.164,6317984322,658,,,,366,,null,1.038,623,6763,18.477,2086080,,71.95,feathercoin,ftc
2438,2019/12/19,348.427,0.0929,85.75,5948437868,209,,,,142,,null,1.045,177,68771,484.306,2152274,,71.791,feathercoin,ftc
2439,2019/12/20,275.675,0.0821,92.306,6394401229,165,,,,91,,null,1.041,81,2195,24.125,2035466,,71.798,feathercoin,ftc
2440,2019/12/21,259.365,0.0874,84.532,5858034754,171,,,,94,,null,1.046,104,8240,87.656,1996757,,71.808,feathercoin,ftc
2441,2019/12/22,251.166,0.0888,83.56,5789804030,146,,,,55,,null,1.036,105,24404,443.712,1987406,,71.865,feathercoin,ftc
2442,2019/12/23,252.764,0.0851,86.829,6016431781,105,,,,70,,null,1.042,67,5344,76.347,1991247,,71.869,feathercoin,ftc
2443,2019/12/24,322.692,0.0882,82.381,5708574937,115,,,,71,,null,1.044,66,3842,54.106,1961117,,71.876,feathercoin,ftc
2444,2019/12/25,256.533,0.0831,87.162,6038854538,205,,,,88,,null,1.037,85,11282,128.2,1944251,,71.903,feathercoin,ftc
2445,2019/12/26,250.862,0.0803,86.997,6030618172,105,,,,85,,null,1.041,79,5697,67.023,1882851,,71.883,feathercoin,ftc
2446,2019/12/27,292.29,0.0871,82.373,5707096434,97,,,,72,,null,1.041,62,4755,66.036,1934071,,71.887,feathercoin,ftc
2447,2019/12/28,245.611,0.087,80.993,5610247408,103,,,,68,,null,1.04,57,2244,33.007,1897051,,71.89,feathercoin,ftc
2448,2019/12/29,253.26,0.0901,80.389,5570430674,123,,,,68,,null,1.039,60,5803,85.339,1949138,,71.895,feathercoin,ftc
2449,2019/12/30,254.953,0.0876,82.463,5712586313,131,,,,80,,null,1.042,67,27879,348.49,1948809,,71.89,feathercoin,ftc
2450,2019/12/31,262.512,0.0913,76.165,5277750251,209,,,,121,,null,1.047,148,4345,35.912,1885615,,71.895,feathercoin,ftc
2451,2020/01/01,320.529,0.102,74.454,5159441085,138,,,,73,,null,1.035,66,17233,257.724,2038248,,71.901,feathercoin,ftc
2452,2020/01/02,262.97,0.102,71.466,4954451418,205,,,,70,,null,1.045,92,37807,540.098,1982021,,71.919,feathercoin,ftc
2453,2020/01/03,122.722,0.105,75.097,5205872190,94,,,,55,,null,1.04,49,24889,452.524,2132160,,72.065,feathercoin,ftc
2454,2020/01/04,411.522,0.11,72.347,5013828888,120,,,,81,,null,1.039,69,6886,85.016,2143014,,72.092,feathercoin,ftc
2455,2020/01/05,124.806,0.101,75.696,5248588168,125,,,,63,,null,1.039,50,31590,501.429,2054889,,72.288,feathercoin,ftc
2456,2020/01/06,378.293,0.103,71.918,4985201404,114,,,,93,,2,1.04,76,2425,26.079,1994473,,72.311,feathercoin,ftc
2457,2020/01/07,257.32,0.0969,77.007,5336461786,118,,,,75,,2,1.047,62,22558,300.774,2027610,,72.314,feathercoin,ftc
2458,2020/01/08,284.014,0.0937,83.254,5766978937,114,,,,65,,null,1.041,58,24107,370.874,2108050,,72.135,feathercoin,ftc
2459,2020/01/09,166.009,0.0923,82.197,5695677258,122,,,,87,,null,1.039,81,377.456,4.339,2045819,,72.114,feathercoin,ftc
2460,2020/01/10,156.93,0.103,73.53,5092301304,180,,,,132,,null,1.051,141,1077,8.157,2064357,,72.096,feathercoin,ftc
2461,2020/01/11,139.628,0.114,68.468,4743673272,162,,,,93,,null,1.037,108,14423,155.082,2111958,,72.069,feathercoin,ftc
2462,2020/01/12,529.14,0.105,72.141,4955344448,184,,,,111,,null,1.047,113,7521,67.76,2048205,,72.119,feathercoin,ftc
2463,2020/01/13,428.688,0.0993,74.808,5176807790,143,,,,94,,null,1.041,95,10025,106.654,2006766,,72.124,feathercoin,ftc
2464,2020/01/14,270.011,0.1,78.1,5412282879,169,,,,112,,null,1.042,104,37822,337.698,2120393,,72.127,feathercoin,ftc
2465,2020/01/15,292.209,0.0973,82.088,5687948514,337,,,,175,,null,1.041,225,3406,19.461,2161749,,72.135,feathercoin,ftc
2466,2020/01/16,275.835,0.0885,89.57,6213638763,119,,,,86,,null,1.039,80,11311,131.527,2144211,,72.14,feathercoin,ftc
2467,2020/01/17,255.876,0.0998,82.992,5750007831,126,,,,89,,null,1.04,89,14221,159.789,2240843,,72.142,feathercoin,ftc
2468,2020/01/18,140.048,0.0957,86.019,5964940329,120,,,,70,,null,1.043,65,6106,87.226,2235045,,72.122,feathercoin,ftc
2469,2020/01/19,491.403,0.092,89.24,6186539559,182,,,,105,,null,1.037,98,56506,538.157,2218792,,72.161,feathercoin,ftc
2470,2020/01/20,276.337,0.0963,77.735,5355056237,223,,,,95,,null,1.064,94,87219,940.161,2061481,,72.126,feathercoin,ftc
2471,2020/01/21,138.769,0.0919,80.937,5558996668,103,,,,44,,5,1.046,31,33225,1357,2007729,,72.135,feathercoin,ftc
2472,2020/01/22,377.355,0.104,69.189,4792234949,118,,,,38,,7,1.044,35,5143,135.336,1954602,,72.086,feathercoin,ftc
2473,2020/01/23,254.001,0.103,69.091,4788583189,74,,,,41,,,1.041,28,3017,73.579,1926010,,72.061,feathercoin,ftc
2474,2020/01/24,248.154,0.102,68.703,4757638304,90,,,,43,,,1.04,32,21116,491.073,1898107,,72.036,feathercoin,ftc
2475,2020/01/25,251.513,0.114,62.22,4310361020,100,,,,46,,,1.045,33,12089,262.804,1930353,,72.072,feathercoin,ftc
2476,2020/01/26,250.479,0.116,62.122,4303074666,158,,,,47,,,1.04,100,26115,555.632,1961158,,72.072,feathercoin,ftc
2477,2020/01/27,245.71,0.114,64.113,4442831885,72,,,,38,,,1.046,34,9976,262.523,1992751,,72.078,feathercoin,ftc
2478,2020/01/28,245.977,0.118,63.957,4431482110,85,,,,37,,,1.036,28,3376,91.248,2033809,,72.033,feathercoin,ftc
2479,2020/01/29,249.504,0.127,61.029,4225902508,119,,,,55,,,1.04,49,14758,268.335,2101744,,71.963,feathercoin,ftc
2480,2020/01/30,240.297,0.129,60.753,4210399888,52,,,,24,,,1.044,19,14694,612.252,2141799,,71.965,feathercoin,ftc
2481,2020/01/31,117.298,0.123,63.742,4417787576,69,,,,42,,,1.041,29,27871,663.586,2127415,,71.947,feathercoin,ftc
2482,2020/02/01,294.986,0.115,67.04,4646656481,180,,,,95,,,1.041,92,8113,85.398,2092434,,71.957,feathercoin,ftc
2483,2020/02/02,434.547,0.126,61.217,4241821134,77,,,,41,,,1.04,32,4856,118.438,2101384,,71.954,feathercoin,ftc
2484,2020/02/03,395.055,0.128,62.666,4341937903,129,,,,78,,,1.04,65,5057,64.833,2172323,,71.954,feathercoin,ftc
2485,2020/02/04,247.288,0.126,60.84,4216553065,84,,,,54,,,1.043,40,5599,103.69,2090938,,71.93,feathercoin,ftc
2486,2020/02/05,253.057,0.127,60.744,4200188669,146,,,,65,,,1.047,60,4833,74.351,2106149,,71.93,feathercoin,ftc
2487,2020/02/06,163.126,0.15,53.564,3489047385,391,,,,176,,,1.134,265,4637,26.348,2234554,,71.898,feathercoin,ftc
2488,2020/02/07,372.429,0.129,64.517,4435178672,117,,,,68,,,1.04,65,5133,75.485,2245924,,71.875,feathercoin,ftc
2489,2020/02/08,313.387,0.13,64.289,4453079616,439,,,,186,,,1.047,281,86816,466.753,2279972,,71.939,feathercoin,ftc
2490,2020/02/09,379.206,0.135,63.233,4381823991,220,,,,93,,,1.039,138,4377,47.067,2315590,,71.939,feathercoin,ftc
2491,2020/02/10,359.073,0.121,68.554,4749020106,169,,,,57,,,1.044,99,3465,60.797,2257736,,71.943,feathercoin,ftc
2492,2020/02/11,260.473,0.133,63.987,4433508065,192,,,,75,,,1.037,80,3888,51.834,2311860,,71.917,feathercoin,ftc
2493,2020/02/12,348.09,0.14,62.734,4348037388,688,,,,378,,,1.045,602,5866,15.518,2395654,,71.935,feathercoin,ftc
2494,2020/02/13,266.501,0.142,61.819,4285308344,122,,,,65,,,1.038,67,7812,120.178,2389013,,71.973,feathercoin,ftc
2495,2020/02/14,260.793,0.133,64.922,4498389326,233,,,,88,,,1.041,132,9265,105.28,2362479,,71.995,feathercoin,ftc
2496,2020/02/15,258.373,0.138,60.65,4202954288,151,,,,92,,,1.037,89,5295,57.553,2279018,,72.066,feathercoin,ftc
2497,2020/02/16,326.263,0.127,62.004,4299998346,195,,,,102,,,1.043,122,3686,36.137,2158524,,72.029,feathercoin,ftc
2498,2020/02/17,257.862,0.126,61.781,4281803419,172,,,,100,,,1.038,89,3696,36.963,2118988,,71.985,feathercoin,ftc
2499,2020/02/18,285.693,0.124,64.118,4443959760,460,,,,270,,,1.047,385,3546,13.134,2175138,,71.988,feathercoin,ftc
2500,2020/02/19,255.429,0.136,59.523,4124912734,154,,,,88,,,1.04,74,3499,39.767,2204766,,71.95,feathercoin,ftc
2501,2020/02/20,255.482,0.13,58.492,4052423646,161,,,,99,,,1.041,95,4498,45.436,2074333,,71.972,feathercoin,ftc
2502,2020/02/21,260.838,0.128,60.483,4193390628,131,,,,74,,,1.035,68,34145,461.423,2109355,,71.802,feathercoin,ftc
2503,2020/02/22,251.038,0.109,69.621,4824859634,136,,,,72,,,1.043,69,37655,522.981,2079745,,71.708,feathercoin,ftc
2504,2020/02/23,367.541,0.106,68.361,4736554888,173,,,,93,,,1.047,87,51154,550.039,2002118,,71.407,feathercoin,ftc
2505,2020/02/24,246.208,0.102,70.012,4853404798,112,,,,67,,,1.041,64,3929,58.639,1961675,,71.416,feathercoin,ftc
2506,2020/02/25,260.143,0.102,68.597,4754144243,141,,,,84,,,1.04,69,15071,179.422,1912839,,71.226,feathercoin,ftc
2507,2020/02/26,309.575,0.102,67.415,4670001675,660,,,,311,,,1.041,553,13494,43.39,1878494,,71.211,feathercoin,ftc
2508,2020/02/27,257.773,0.0938,70.511,4888981387,193,,,,92,,,1.04,108,2454,26.669,1809256,,71.211,feathercoin,ftc
2509,2020/02/28,259.266,0.0938,67.565,4684288323,232,,,,76,,,1.043,119,20322,267.397,1738086,,71.058,feathercoin,ftc
2510,2020/02/29,258.539,0.0937,66.174,4585262601,142,,,,67,,,1.043,70,5752,85.852,1700762,,70.98,feathercoin,ftc
2511,2020/03/01,358.259,0.0981,63.159,4376117969,223,,,,113,,,1.04,86,5867,51.916,1696396,,70.965,feathercoin,ftc
2512,2020/03/02,260.027,0.0891,70.364,4878374139,196,,,,88,,,1.038,70,13213,150.148,1714148,,70.95,feathercoin,ftc
2513,2020/03/03,299.477,0.0842,75.801,5254092934,528,,,,297,,,1.04,491,6893,23.21,1746808,,70.832,feathercoin,ftc
2514,2020/03/04,145.635,0.0898,71.123,4929444176,90,,,,59,,,1.04,57,9818,166.41,1748586,,70.741,feathercoin,ftc
2515,2020/03/05,153.645,0.0897,73.198,5073943881,115,,,,70,,,1.043,71,3460,49.423,1803152,,70.72,feathercoin,ftc
2516,2020/03/06,505.399,0.0922,71.115,4924698698,118,,,,69,,,1.042,68,4735,68.621,1798957,,70.779,feathercoin,ftc
2517,2020/03/07,366.226,0.0929,71.349,4943899427,217,,,,92,,,1.047,129,10762,116.978,1829723,,70.738,feathercoin,ftc
2518,2020/03/08,260.49,0.0929,67.847,4701698408,123,,,,81,,,1.034,77,5521,68.158,1719196,,70.671,feathercoin,ftc
2519,2020/03/09,260.518,0.0862,66.389,4602267028,119,,,,68,,,1.048,60,6581,96.777,1581905,,70.633,feathercoin,ftc
2520,2020/03/10,247.952,0.0865,67.461,4675725328,137,,,,66,,,1.037,54,2661,40.321,1595801,,70.625,feathercoin,ftc
2521,2020/03/11,263.359,0.0813,70.832,4908610683,130,,,,72,,,1.043,65,25130,349.022,1583790,,70.631,feathercoin,ftc
2522,2020/03/12,265.286,0.0704,68.326,4725254372,137,,,,75,,,1.052,69,7160,95.467,1331553,,70.562,feathercoin,ftc
2523,2020/03/13,329.874,0.0567,69.639,4819456344,153,,,,73,,,1.038,63,47338,648.471,1080053,,70.383,feathercoin,ftc
2524,2020/03/14,275.209,0.0544,72.664,5033946132,224,,,,100,,,1.043,77,3298,32.982,1087497,,70.304,feathercoin,ftc
2525,2020/03/15,138.505,0.0559,68.202,4723078391,119,,,,62,,,1.046,56,4176,67.36,1051105,,70.191,feathercoin,ftc
2526,2020/03/16,370.221,0.0552,65.897,4560541710,118,,,,60,,,1.041,52,2323,38.721,998649,,70.207,feathercoin,ftc
2527,2020/03/17,132.686,0.0576,66.638,4615483953,142,,,,57,,,1.042,103,1353,23.735,1055639,,70.144,feathercoin,ftc
2528,2020/03/18,168.507,0.0665,57.187,3727891624,589,,,,261,,,1.119,454,6462,24.759,1056911,,70.172,feathercoin,ftc
2529,2020/03/19,142.242,0.0625,70.048,4874014390,174,,,,109,,,1.037,101,13758,126.222,1204697,,70.111,feathercoin,ftc
2530,2020/03/20,580.067,0.0714,66.926,4637680587,170,,,,103,,,1.043,88,7867,76.381,1316560,,70.381,feathercoin,ftc
2531,2020/03/21,252.93,0.0689,67.093,4649233807,141,,,,89,,,1.047,79,1754,19.707,1279373,,70.385,feathercoin,ftc
2532,2020/03/22,284.546,0.0654,71.467,4953847784,208,,,,113,,,1.034,101,6540,57.876,1277720,,70.195,feathercoin,ftc
2533,2020/03/23,537.699,0.066,69.468,4813778287,171,,,,76,,,1.043,62,5581,73.438,1266339,,70.283,feathercoin,ftc
