,date,block_size,sent_addresses,fee_reward,difficulty,median_transaction_value,google_trends,av_transaction_value,send_usd,top_100_percent,confirmation_time,median_transaction_size,mining_profitability,active_addresses,hashrate,market_cap,transactions,tweets,av_transaction_size,full_name,coin
3304,2018/01/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3305,2018/01/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3306,2018/01/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3307,2018/01/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3308,2018/01/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3309,2018/01/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3310,2018/01/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3311,2018/01/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3312,2018/01/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3313,2018/01/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3314,2018/01/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3315,2018/01/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3316,2018/02/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3317,2018/02/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3318,2018/02/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3319,2018/02/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3320,2018/02/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3321,2018/02/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3322,2018/02/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3323,2018/02/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3324,2018/02/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3325,2018/02/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3326,2018/02/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3327,2018/02/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3328,2018/02/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3329,2018/02/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3330,2018/02/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3331,2018/02/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3332,2018/02/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3333,2018/02/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3334,2018/02/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3335,2018/02/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3336,2018/02/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3337,2018/02/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3338,2018/02/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3339,2018/02/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3340,2018/02/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3341,2018/02/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3342,2018/02/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3343,2018/02/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3344,2018/03/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3345,2018/03/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3346,2018/03/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3347,2018/03/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3348,2018/03/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3349,2018/03/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3350,2018/03/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3351,2018/03/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3352,2018/03/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3353,2018/03/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3354,2018/03/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3355,2018/03/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3356,2018/03/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3357,2018/03/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3358,2018/03/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3359,2018/03/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3360,2018/03/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3361,2018/03/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3362,2018/03/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3363,2018/03/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3364,2018/03/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3365,2018/03/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3366,2018/03/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3367,2018/03/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3368,2018/03/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3369,2018/03/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3370,2018/03/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3371,2018/03/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3372,2018/03/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3373,2018/03/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3374,2018/03/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3375,2018/04/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3376,2018/04/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3377,2018/04/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3378,2018/04/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3379,2018/04/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3380,2018/04/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3381,2018/04/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3382,2018/04/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3383,2018/04/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3384,2018/04/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3385,2018/04/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3386,2018/04/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3387,2018/04/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3388,2018/04/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3389,2018/04/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3390,2018/04/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3391,2018/04/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3392,2018/04/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3393,2018/04/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3394,2018/04/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3395,2018/04/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3396,2018/04/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3397,2018/04/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3398,2018/04/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3399,2018/04/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3400,2018/04/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3401,2018/04/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3402,2018/04/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3403,2018/04/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3404,2018/04/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3405,2018/05/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3406,2018/05/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3407,2018/05/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3408,2018/05/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3409,2018/05/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3410,2018/05/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3411,2018/05/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3412,2018/05/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3413,2018/05/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3414,2018/05/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3415,2018/05/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3416,2018/05/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3417,2018/05/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3418,2018/05/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3419,2018/05/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3420,2018/05/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3421,2018/05/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3422,2018/05/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3423,2018/05/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3424,2018/05/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3425,2018/05/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3426,2018/05/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3427,2018/05/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3428,2018/05/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3429,2018/05/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3430,2018/05/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3431,2018/05/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3432,2018/05/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3433,2018/05/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3434,2018/05/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3435,2018/05/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3436,2018/06/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3437,2018/06/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3438,2018/06/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3439,2018/06/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3440,2018/06/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3441,2018/06/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3442,2018/06/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3443,2018/06/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3444,2018/06/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3445,2018/06/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3446,2018/06/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3447,2018/06/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3448,2018/06/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3449,2018/06/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3450,2018/06/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3451,2018/06/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3452,2018/06/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3453,2018/06/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3454,2018/06/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3455,2018/06/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3456,2018/06/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3457,2018/06/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3458,2018/06/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3459,2018/06/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3460,2018/06/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3461,2018/06/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3462,2018/06/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3463,2018/06/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3464,2018/06/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3465,2018/06/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3466,2018/07/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3467,2018/07/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3468,2018/07/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3469,2018/07/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3470,2018/07/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3471,2018/07/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3472,2018/07/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3473,2018/07/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3474,2018/07/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3475,2018/07/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3476,2018/07/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3477,2018/07/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3478,2018/07/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3479,2018/07/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3480,2018/07/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3481,2018/07/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3482,2018/07/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3483,2018/07/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3484,2018/07/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3485,2018/07/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3486,2018/07/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3487,2018/07/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3488,2018/07/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3489,2018/07/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3490,2018/07/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3491,2018/07/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3492,2018/07/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3493,2018/07/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3494,2018/07/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3495,2018/07/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3496,2018/07/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3497,2018/08/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3498,2018/08/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3499,2018/08/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3500,2018/08/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3501,2018/08/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3502,2018/08/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3503,2018/08/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3504,2018/08/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3505,2018/08/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3506,2018/08/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3507,2018/08/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3508,2018/08/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3509,2018/08/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3510,2018/08/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3511,2018/08/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3512,2018/08/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3513,2018/08/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3514,2018/08/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3515,2018/08/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3516,2018/08/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3517,2018/08/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3518,2018/08/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3519,2018/08/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3520,2018/08/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3521,2018/08/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3522,2018/08/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3523,2018/08/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3524,2018/08/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3525,2018/08/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3526,2018/08/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3527,2018/08/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3528,2018/09/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3529,2018/09/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3530,2018/09/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3531,2018/09/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3532,2018/09/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3533,2018/09/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3534,2018/09/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3535,2018/09/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3536,2018/09/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3537,2018/09/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3538,2018/09/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3539,2018/09/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3540,2018/09/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3541,2018/09/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3542,2018/09/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3543,2018/09/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3544,2018/09/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3545,2018/09/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3546,2018/09/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3547,2018/09/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3548,2018/09/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3549,2018/09/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3550,2018/09/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3551,2018/09/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3552,2018/09/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3553,2018/09/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3554,2018/09/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3555,2018/09/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3556,2018/09/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3557,2018/09/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3558,2018/10/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3559,2018/10/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3560,2018/10/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3561,2018/10/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3562,2018/10/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3563,2018/10/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3564,2018/10/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3565,2018/10/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3566,2018/10/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3567,2018/10/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3568,2018/10/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3569,2018/10/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3570,2018/10/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3571,2018/10/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3572,2018/10/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3573,2018/10/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3574,2018/10/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3575,2018/10/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3576,2018/10/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3577,2018/10/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3578,2018/10/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3579,2018/10/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3580,2018/10/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3581,2018/10/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3582,2018/10/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3583,2018/10/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3584,2018/10/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3585,2018/10/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3586,2018/10/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3587,2018/10/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3588,2018/10/31,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3589,2018/11/01,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3590,2018/11/02,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3591,2018/11/03,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3592,2018/11/04,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3593,2018/11/05,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3594,2018/11/06,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3595,2018/11/07,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3596,2018/11/08,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3597,2018/11/09,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3598,2018/11/10,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3599,2018/11/11,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3600,2018/11/12,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3601,2018/11/13,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3602,2018/11/14,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3603,2018/11/15,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3604,2018/11/16,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3605,2018/11/17,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3606,2018/11/18,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3607,2018/11/19,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3608,2018/11/20,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3609,2018/11/21,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3610,2018/11/22,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3611,2018/11/23,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3612,2018/11/24,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3613,2018/11/25,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3614,2018/11/26,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3615,2018/11/27,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3616,2018/11/28,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3617,2018/11/29,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
3618,2018/11/30,,,,,,,,,,,,,,,,,,,jackpotcoin,jackpotcoin
