,date,market_cap,difficulty,active_addresses,sent_addresses,av_transaction_size,transactions,median_transaction_size,confirmation_time,top_100_percent,av_transaction_value,median_transaction_value,fee_reward,send_usd,google_trends,tweets,block_size,mining_profitability,hashrate,full_name,coin
3534,2020/03/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3535,2020/03/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3536,2020/03/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3537,2020/03/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3538,2020/03/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3539,2020/03/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3540,2020/03/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3541,2020/03/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3542,2020/03/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3543,2020/03/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3544,2020/03/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3545,2020/03/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3546,2020/04/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3547,2020/04/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3548,2020/04/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3549,2020/04/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3550,2020/04/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3551,2020/04/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3552,2020/04/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3553,2020/04/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3554,2020/04/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3555,2020/04/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3556,2020/04/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3557,2020/04/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3558,2020/04/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3559,2020/04/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3560,2020/04/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3561,2020/04/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3562,2020/04/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3563,2020/04/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3564,2020/04/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3565,2020/04/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3566,2020/04/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3567,2020/04/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3568,2020/04/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3569,2020/04/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3570,2020/04/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3571,2020/04/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3572,2020/04/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3573,2020/04/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3574,2020/04/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3575,2020/04/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3576,2020/05/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3577,2020/05/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3578,2020/05/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3579,2020/05/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3580,2020/05/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3581,2020/05/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3582,2020/05/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3583,2020/05/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3584,2020/05/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3585,2020/05/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3586,2020/05/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3587,2020/05/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3588,2020/05/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3589,2020/05/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3590,2020/05/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3591,2020/05/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3592,2020/05/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3593,2020/05/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3594,2020/05/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3595,2020/05/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3596,2020/05/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3597,2020/05/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3598,2020/05/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3599,2020/05/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3600,2020/05/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3601,2020/05/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3602,2020/05/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3603,2020/05/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3604,2020/05/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3605,2020/05/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3606,2020/05/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3607,2020/06/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3608,2020/06/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3609,2020/06/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3610,2020/06/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3611,2020/06/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3612,2020/06/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3613,2020/06/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3614,2020/06/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3615,2020/06/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3616,2020/06/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3617,2020/06/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3618,2020/06/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3619,2020/06/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3620,2020/06/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3621,2020/06/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3622,2020/06/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3623,2020/06/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3624,2020/06/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3625,2020/06/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3626,2020/06/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3627,2020/06/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3628,2020/06/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3629,2020/06/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3630,2020/06/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3631,2020/06/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3632,2020/06/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3633,2020/06/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3634,2020/06/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3635,2020/06/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3636,2020/06/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3637,2020/07/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3638,2020/07/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3639,2020/07/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3640,2020/07/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3641,2020/07/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3642,2020/07/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3643,2020/07/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3644,2020/07/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3645,2020/07/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3646,2020/07/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3647,2020/07/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3648,2020/07/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3649,2020/07/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3650,2020/07/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3651,2020/07/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3652,2020/07/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3653,2020/07/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3654,2020/07/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3655,2020/07/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3656,2020/07/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3657,2020/07/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3658,2020/07/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3659,2020/07/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3660,2020/07/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3661,2020/07/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3662,2020/07/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3663,2020/07/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3664,2020/07/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3665,2020/07/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3666,2020/07/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3667,2020/07/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3668,2020/08/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3669,2020/08/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3670,2020/08/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3671,2020/08/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3672,2020/08/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3673,2020/08/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3674,2020/08/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3675,2020/08/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3676,2020/08/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3677,2020/08/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3678,2020/08/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3679,2020/08/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3680,2020/08/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3681,2020/08/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3682,2020/08/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3683,2020/08/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3684,2020/08/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3685,2020/08/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3686,2020/08/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3687,2020/08/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3688,2020/08/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3689,2020/08/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3690,2020/08/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3691,2020/08/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3692,2020/08/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3693,2020/08/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3694,2020/08/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3695,2020/08/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3696,2020/08/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3697,2020/08/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3698,2020/08/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3699,2020/09/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3700,2020/09/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3701,2020/09/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3702,2020/09/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3703,2020/09/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3704,2020/09/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3705,2020/09/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3706,2020/09/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3707,2020/09/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3708,2020/09/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3709,2020/09/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3710,2020/09/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3711,2020/09/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3712,2020/09/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3713,2020/09/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3714,2020/09/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3715,2020/09/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3716,2020/09/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3717,2020/09/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3718,2020/09/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3719,2020/09/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3720,2020/09/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3721,2020/09/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3722,2020/09/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3723,2020/09/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3724,2020/09/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3725,2020/09/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3726,2020/09/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3727,2020/09/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3728,2020/09/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3729,2020/10/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3730,2020/10/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3731,2020/10/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3732,2020/10/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3733,2020/10/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3734,2020/10/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3735,2020/10/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3736,2020/10/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3737,2020/10/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3738,2020/10/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3739,2020/10/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3740,2020/10/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3741,2020/10/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3742,2020/10/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3743,2020/10/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3744,2020/10/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3745,2020/10/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3746,2020/10/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3747,2020/10/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3748,2020/10/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3749,2020/10/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3750,2020/10/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3751,2020/10/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3752,2020/10/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3753,2020/10/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3754,2020/10/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3755,2020/10/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3756,2020/10/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3757,2020/10/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3758,2020/10/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3759,2020/10/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3760,2020/11/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3761,2020/11/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3762,2020/11/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3763,2020/11/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3764,2020/11/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3765,2020/11/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3766,2020/11/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3767,2020/11/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3768,2020/11/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3769,2020/11/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3770,2020/11/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3771,2020/11/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3772,2020/11/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3773,2020/11/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3774,2020/11/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3775,2020/11/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3776,2020/11/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3777,2020/11/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3778,2020/11/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3779,2020/11/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3780,2020/11/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3781,2020/11/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3782,2020/11/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3783,2020/11/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3784,2020/11/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3785,2020/11/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3786,2020/11/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3787,2020/11/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3788,2020/11/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3789,2020/11/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3790,2020/12/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3791,2020/12/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3792,2020/12/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3793,2020/12/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3794,2020/12/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3795,2020/12/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3796,2020/12/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3797,2020/12/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3798,2020/12/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3799,2020/12/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3800,2020/12/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3801,2020/12/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3802,2020/12/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3803,2020/12/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3804,2020/12/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3805,2020/12/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3806,2020/12/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3807,2020/12/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3808,2020/12/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3809,2020/12/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3810,2020/12/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3811,2020/12/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3812,2020/12/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3813,2020/12/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3814,2020/12/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3815,2020/12/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3816,2020/12/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3817,2020/12/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3818,2009/01/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3819,2009/01/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3820,2009/01/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3821,2009/01/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3822,2009/01/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3823,2009/01/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3824,2009/01/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3825,2009/01/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3826,2009/01/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3827,2009/01/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3828,2009/01/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3829,2009/01/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3830,2009/01/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3831,2009/01/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3832,2009/01/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3833,2009/01/18,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3834,2009/01/19,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3835,2009/01/20,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3836,2009/01/21,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3837,2009/01/22,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3838,2009/01/23,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3839,2009/01/24,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3840,2009/01/25,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3841,2009/01/26,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3842,2009/01/27,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3843,2009/01/28,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3844,2009/01/29,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3845,2009/01/30,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3846,2009/01/31,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3847,2009/02/01,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3848,2009/02/02,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3849,2009/02/03,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3850,2009/02/04,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3851,2009/02/05,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3852,2009/02/06,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3853,2009/02/07,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3854,2009/02/08,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3855,2009/02/09,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3856,2009/02/10,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3857,2009/02/11,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3858,2009/02/12,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3859,2009/02/13,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3860,2009/02/14,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3861,2009/02/15,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3862,2009/02/16,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
3863,2009/02/17,,,,,,,,,,,,,,,,,,,shadowcoin,shadowcoin
