,google_trends,date,difficulty,top_100_percent,block_size,transactions,mining_profitability,av_transaction_size,market_cap,sent_addresses,send_usd,hashrate,av_transaction_value,median_transaction_size,confirmation_time,median_transaction_value,fee_reward,tweets,active_addresses,full_name,coin
2181,,2020/01/09,168678553,17.627,25139,18064,0.00963,,481063190,65049,15314857,4.6229012153189E+15,847.811,,2.613,12.802,0.115,247,63049,dash,dash
2182,,2020/01/10,191951023,17.641,33719,22307,0.00853,,493362762,82435,23111465,5.2751277592984E+15,1036,,2.652,12.739,0.149,292,84169,dash,dash
2183,,2020/01/11,173733129,17.678,34437,25763,0.0109,,569148654,79574,51749163,4.757066871963E+15,2009,,2.662,12.429,0.208,325,89526,dash,dash
2184,,2020/01/12,171539619,17.923,22172,20768,0.012,,604614769,50410,47742570,4.694250827734E+15,2299,,2.599,13.157,0.128,3025,58700,dash,dash
2185,,2020/01/13,136070909,17.861,57300,65144,0.0152,,615540534,154591,33038687,3.7162417943061E+15,507.164,,2.628,1.241,0.193,401,85098,dash,dash
2186,,2020/01/14,152525045,18.067,32749,22225,0.0168,,748817495,74249,105636435,4.1900779347921E+15,4753,,2.571,14.769,0.3,722,85508,dash,dash
2187,,2020/01/15,173904231,18.3,41914,26879,0.0211,,1112127796,85615,222722228,4.7764925529875E+15,8286,,2.667,26.434,0.396,829,102221,dash,dash
2188,,2020/01/16,177128365,18.355,28899,21424,0.0218,,1141370012,64572,121837644,4.8582526752093E+15,5687,,2.609,18.458,0.192,560,76180,dash,dash
2189,,2020/01/17,197082886,18.272,30443,23747,0.0189,,1119517988,68718,85878938,5.4112481537399E+15,3616,,2.642,15.032,0.135,622,74727,dash,dash
2190,,2020/01/18,184851297,18.618,71843,88491,0.0176,,975075182,180509,66912248,5.0517098542112E+15,756.147,,2.647,2.543,0.205,455,208178,dash,dash
2191,,2020/01/19,183860178,18.62,26350,19298,0.0172,,947320969,60296,38700645,5.0346233562795E+15,2005,,2.642,12.249,0.133,1485,67212,dash,dash
2192,,2020/01/20,207873182,18.791,28459,38257,0.016,,986828462,48523,47542811,5.6961980973819E+15,1243,,2.613,0.207,0.172,439,75816,dash,dash
2193,,2020/01/21,179110048,18.793,32146,26678,0.0193,,1024787070,73725,38513382,4.8743316690746E+15,1444,,2.633,3.757,0.217,518,84440,dash,dash
2194,,2020/01/22,182537253,18.874,26912,18555,0.0186,,1011123957,64750,32921780,5.0098130412565E+15,1774,,2.623,13.131,0.0993,334,74410,dash,dash
2195,,2020/01/23,188934846,18.871,22425,18038,0.017,,952187249,51731,27239749,5.1798621929313E+15,1510,,2.604,14.151,0.116,401,57992,dash,dash
2196,,2020/01/24,192425342,18.862,27698,20640,0.0161,,928227305,53923,33654081,5.274605040627E+15,1631,,2.642,13.224,0.35,329,60265,dash,dash
2197,,2020/01/25,181392519,18.866,18061,19915,0.0172,,924107065,35210,19373877,4.964304804176E+15,972.828,,2.613,12.856,0.145,260,42345,dash,dash
2198,,2020/01/26,182334784,18.789,20658,18701,0.0184,,1003053317,43718,35807658,4.996744170304E+15,1915,,2.633,13.937,0.0915,1763,58671,dash,dash
2199,,2020/01/27,176900496,18.768,23039,17490,0.0205,,1074017878,54563,38677273,4.8555395813648E+15,2211,,2.595,13.482,0.126,379,58763,dash,dash
2200,,2020/01/28,179625336,18.807,23216,17958,0.0195,,1057602338,57711,23754779,4.9210224698769E+15,1323,,2.662,12.824,0.127,383,57633,dash,dash
2201,,2020/01/29,175482250,18.844,30114,21180,0.0212,,1109538209,73472,50781932,4.7971051260532E+15,2398,,2.633,14.223,0.139,343,76838,dash,dash
2202,,2020/01/30,171111073,19.011,25482,19086,0.0225,,1146165400,56965,38684397,4.6846568475771E+15,2027,,2.613,13.972,0.0288,348,68845,dash,dash
2203,,2020/01/31,188757588,19.022,24752,20424,0.0192,,1095535463,57472,31561780,5.1697311380109E+15,1545,,2.662,12.986,0.147,357,59780,dash,dash
2204,,2020/02/01,186672311,18.999,20163,21640,0.0198,,1088237837,44922,19279993,5.107175114458E+15,890.942,,2.59,12.78,0.0773,355,46147,dash,dash
2205,,2020/02/02,180212885,19.035,22964,27125,0.0199,,1077404246,38616,17913364,4.93938503564E+15,660.401,,2.642,1.988,0.151,2735,52711,dash,dash
2206,,2020/02/03,181384045,19.097,20042,20088,0.0198,,1074585420,44030,24183340,4.97080739851E+15,1204,,2.623,8.623,0.17,416,51083,dash,dash
2207,,2020/02/04,186913646,19.07,22078,18083,0.0187,,1044438288,51881,23051907,5.1282167064453E+15,1275,,2.633,12.969,0.46,359,58029,dash,dash
2208,,2020/02/05,182680972,19.103,25571,19551,0.0202,,1094523585,60804,55950952,4.9868663478796E+15,2862,,2.628,13.601,0.486,389,68109,dash,dash
2209,,2020/02/06,184097677,19.073,23592,18965,0.0206,,1130110331,56056,41505755,5.0494242181079E+15,2189,,2.609,12.983,0.264,314,62693,dash,dash
2210,,2020/02/07,187203039,19.087,24150,21330,0.0199,,1113080610,54048,37783847,5.1252597141014E+15,1771,,2.628,12.829,0.171,308,60539,dash,dash
2211,,2020/02/08,183159219,19.136,27178,25353,0.0211,,1165226596,56631,52158039,4.9994693983216E+15,2057,,2.652,12.744,0.209,391,67070,dash,dash
2212,,2020/02/09,192181554,19.133,22771,18653,0.0206,,1189600369,54168,27210935,5.2679687962698E+15,1459,,2.633,12.76,0.166,1972,61248,dash,dash
2213,,2020/02/10,201784709,19.175,28285,20003,0.0195,,1176663821,64606,30307489,5.5286848590086E+15,1515,,2.618,12.855,0.164,396,84853,dash,dash
2214,,2020/02/11,184223496,19.272,25370,21189,0.0216,,1186312832,54073,28624737,5.0366612920874E+15,1351,,2.628,12.667,0.236,449,60479,dash,dash
2215,,2020/02/12,186756955,19.365,32176,21123,0.0223,,1244855845,67999,47021190,5.1138951014306E+15,2226,,2.623,13.189,0.138,550,84724,dash,dash
2216,,2020/02/13,175229611,19.375,29226,22053,0.0234,,1228494969,69350,42575068,4.794896222823E+15,1931,,2.628,14.074,0.221,495,78499,dash,dash
2217,,2020/02/14,179204005,19.41,32467,22991,0.0224,,1222244870,75384,30056779,4.9201463092374E+15,1307,,2.657,12.894,0.127,458,86304,dash,dash
2218,,2020/02/15,177831766,19.369,38455,23236,0.0225,,1188706351,92232,44737965,4.869874208912E+15,1925,,2.604,13.548,0.146,351,95978,dash,dash
2219,,2020/02/16,193357543,19.377,25980,17015,0.0189,,1089739317,66540,56650578,5.2955448480592E+15,3329,,2.609,13.193,0.149,2219,76080,dash,dash
2220,,2020/02/17,189423748,19.406,22772,16457,0.0178,,1017477375,51455,39031298,5.1873451720781E+15,2372,,2.642,12.809,0.141,411,57000,dash,dash
2221,,2020/02/18,193755988,19.489,29074,18000,0.0183,,1061163658,71366,27869654,5.3180711738551E+15,1548,,2.623,11.365,0.179,495,77764,dash,dash
2222,,2020/02/19,192345250,19.492,25188,17813,0.0179,,1058921649,55968,30783718,5.2680753771102E+15,1728,,2.692,12.324,0.176,593,65626,dash,dash
2223,,2020/02/20,168745602,19.653,28176,20176,0.0198,,971721772,68866,39214466,4.6097390300838E+15,1944,,2.558,12.484,0.217,474,77586,dash,dash
2224,,2020/02/21,171476130,19.692,19690,20046,0.0192,,992402944,41871,22303602,4.6973234105145E+15,1113,,2.637,12.299,0.167,450,45707,dash,dash
2225,,2020/02/22,173452808,19.658,23557,19705,0.019,,987876634,54721,25078018,4.7497124727307E+15,1273,,2.623,12.634,0.169,330,63510,dash,dash
2226,,2020/02/23,172309558,19.683,124307,300940,0.0191,,999445673,84114,22218298,4.7221079774514E+15,73.83,,2.662,0.00455,0.149,3530,64936,dash,dash
2227,,2020/02/24,183411587,19.683,19996,17618,0.0177,,973341125,44109,18386277,5.0061163109735E+15,1044,,2.628,9.003,0.13,545,51708,dash,dash
2228,,2020/02/25,189527266,19.699,19231,17489,0.0163,,923619313,42554,21916219,5.1822297900928E+15,1253,,2.618,12.102,0.164,384,45163,dash,dash
2229,,2020/02/26,185599334,19.613,29764,20673,0.0148,,818558874,74085,27620402,5.087024411352E+15,1336,,2.604,12.255,0.207,418,82778,dash,dash
2230,,2020/02/27,182908868,19.596,23490,18993,0.0147,,813647645,52504,40770051,5.0149322792456E+15,2147,,2.642,12.016,0.161,430,59407,dash,dash
2231,,2020/02/28,188005061,19.646,25078,20438,0.0145,,825862424,56425,37517261,5.1648367489327E+15,1836,,2.633,11.076,0.17,341,66702,dash,dash
2232,,2020/02/29,180271996,19.652,24103,22041,0.0153,,825070734,57561,18944507,4.9431759123545E+15,859.512,,2.609,10.886,0.0349,528,62581,dash,dash
2233,,2020/03/01,179556470,19.664,22262,20397,0.0151,,809585818,52342,11293936,4.9164283895558E+15,553.706,,2.613,10.351,0.115,3342,56642,dash,dash
2234,,2020/03/02,179400147,19.654,27762,20425,0.0152,,827151059,66683,26789905,4.9172109013882E+15,1312,,2.642,12.394,0.11,468,76531,dash,dash
2235,,2020/03/03,186748063,19.666,19896,17838,0.0149,,831645557,45075,20674523,5.1175910958114E+15,1159,,2.599,12.721,0.134,386,53751,dash,dash
2236,,2020/03/04,187208484,19.661,18245,17064,0.0145,,825653005,40716,11496298,5.1210683946201E+15,673.716,,2.657,12.748,0.152,453,45850,dash,dash
2237,,2020/03/05,194710390,19.678,23783,18974,0.0144,,846015399,55312,20728478,5.3281174562733E+15,1092,,2.633,11.738,0.0969,302,61214,dash,dash
2238,,2020/03/06,186244385,19.709,22546,20132,0.0151,,858851916,48713,17319836,5.0982834424144E+15,860.314,,2.672,10.521,0.113,378,54821,dash,dash
2239,,2020/03/07,184503159,19.725,22410,24746,0.0158,,856099348,48818,13906937,5.0483164764409E+15,561.987,,2.562,12.761,0.0691,438,53899,dash,dash
2240,,2020/03/08,186265327,19.712,15756,16990,0.0135,,774069677,33328,16250829,5.1006399655444E+15,956.494,,2.677,12.585,0.102,1654,38723,dash,dash
2241,,2020/03/09,184587390,19.699,19946,17472,0.0123,,678758965,44578,21631628,5.0525759620256E+15,1238,,2.609,12.86,0.105,331,47577,dash,dash
2242,,2020/03/10,181498963,19.654,18804,18240,0.0127,,694544190,41441,23728646,4.9597009724398E+15,1301,,2.633,11.38,0.144,248,46541,dash,dash
2243,,2020/03/11,177006880,19.681,15565,16080,0.0129,,682357383,34090,15419565,4.8457519222297E+15,958.928,,2.609,9.965,0.135,313,40601,dash,dash
2244,,2020/03/12,181632354,19.69,19209,17658,0.0099,,544364114,40354,47619911,4.9702794833276E+15,2697,,2.642,11.73,0.161,318,46475,dash,dash
2245,,2020/03/13,184166347,19.683,24207,21220,0.00794,,440183471,57045,38993726,5.0353716246334E+15,1838,,2.628,12.424,0.157,254,58407,dash,dash
2246,,2020/03/14,183006616,19.676,23018,23152,0.00816,,451397318,49338,28595955,5.0161994366804E+15,1235,,2.633,12.276,0.115,263,54767,dash,dash
2247,,2020/03/15,164884462,19.591,268301,702063,0.00879,,438980453,160180,39464394,4.5052853003638E+15,56.219,,2.647,0.00429,0.205,1121,166162,dash,dash
2248,,2020/03/16,166309603,19.588,361204,989814,0.00819,,406812974,162853,31855712,4.5674817505246E+15,32.184,,2.599,0.00331,0.279,253,166551,dash,dash
2249,,2020/03/17,184613162,19.584,21325,19693,0.00754,,418456893,49084,14650346,5.0757228461517E+15,743.937,,2.609,11.831,0.132,357,51206,dash,dash
2250,,2020/03/18,186770834,19.729,35803,24437,0.00806,,458241777,88814,32760814,5.1257883946288E+15,1341,,2.647,11.241,0.175,454,86079,dash,dash
2251,,2020/03/19,182727514,19.718,33871,25811,0.0106,,577431170,80753,37681908,4.9986314009091E+15,1460,,2.604,12.413,0.179,1051,89726,dash,dash
2252,,2020/03/20,178356021,19.649,27097,24082,0.012,,642145444,59582,46839531,4.8855735099279E+15,1945,,2.618,12.116,0.121,420,68577,dash,dash
2253,,2020/03/21,180718039,19.666,30442,26620,0.0122,,673051799,69796,39238921,4.955241959387E+15,1474,,2.647,11.727,0.145,423,74681,dash,dash
2254,,2020/03/22,166926210,19.602,23083,20224,0.0129,,645478905,52767,44506126,4.5732448396047E+15,2201,,2.599,12.058,0.175,2614,58222,dash,dash
2255,,2020/03/23,179591976,19.632,20573,18203,0.0113,,619329883,47540,27029132,4.9327885076232E+15,1485,,2.652,11.19,0.188,392,53090,dash,dash
2256,,2020/03/24,167582173,19.654,19412,18860,0.013,,652566645,44936,24788693,4.5830710518558E+15,1314,,2.613,11.639,0.156,312,47308,dash,dash
2257,,2020/03/25,179285565,19.691,26559,18968,0.0119,,638695266,68839,24394126,4.9204242539055E+15,1286,,2.604,11.633,0.13,268,73056,dash,dash
2258,,2020/03/26,191180398,19.7,23893,18981,0.011,,636842406,51958,13873357,5.2327670748532E+15,730.908,,2.642,11.795,0.127,316,61927,dash,dash
2259,,2020/03/27,193234059,19.729,24215,21380,0.0112,,648906338,54727,15419921,5.2892899907028E+15,721.231,,2.618,11.715,0.106,351,62878,dash,dash
2260,,2020/03/28,179543488,19.729,18862,19859,0.0111,,606102776,39923,23922991,4.9151401209696E+15,1205,,2.652,12.01,0.0869,613,44293,dash,dash
2261,,2020/03/29,175880500,19.711,19994,19129,0.0113,,598000371,46110,13716445,4.8288339836811E+15,717.05,,2.604,11.874,0.0896,8617,50360,dash,dash
2262,,2020/03/30,179730003,19.658,22830,17274,0.011,,606410528,52407,12203155,4.9297984176722E+15,706.446,,2.662,11.59,0.021,516,59236,dash,dash
2263,,2020/03/31,176137833,19.654,16731,16669,0.0116,,615959425,35161,19452926,4.8103933906022E+15,1167,,2.628,12.012,0.0891,328,41524,dash,dash
2264,,2020/04/01,153318105,19.739,24017,19092,0.0131,,604467439,58976,15339300,4.1851368309304E+15,803.441,,2.623,11.961,0.114,307,64479,dash,dash
2265,,2020/04/02,160249765,19.77,27337,19381,0.0129,,629191344,67526,17898881,4.3962312877959E+15,923.527,,2.628,11.448,0.138,589,72817,dash,dash
2266,,2020/04/03,158336147,19.756,23324,20456,0.0136,,645256859,55563,15497105,4.336795134191E+15,757.582,,2.599,11.735,0.0575,363,62294,dash,dash
2267,,2020/04/04,164266102,19.759,26172,21807,0.0129,,642373638,60110,10530966,4.5047555403747E+15,482.917,,2.618,11.623,0.0725,445,73723,dash,dash
2268,,2020/04/05,156306853,19.693,24868,18826,0.0132,,636906415,58086,14879483,4.2614671370259E+15,790.369,,2.682,9.176,0.0934,4701,65256,dash,dash
2269,,2020/04/06,165357412,19.723,18597,16954,0.0134,,663122709,41037,19492737,4.5337072954509E+15,1150,,2.599,11.634,0.0938,902,47282,dash,dash
2270,,2020/04/07,166577855,19.756,19517,18516,0.0136,,693435203,41562,21732692,4.5659840556283E+15,1174,,2.647,11.825,0.113,420,48000,dash,dash
2271,,2020/04/08,157894785,19.766,19315,20719,0.0149,,701543071,42222,23625882,4.3148744397883E+15,1140,,2.595,11.77,0.0952,437,46316,dash,dash
2272,,2020/04/09,165602597,19.727,27900,25595,0.0147,,744820940,62110,22892890,4.541534960976E+15,894.428,,2.652,11.939,0.0818,674,66481,dash,dash
2273,,2020/04/10,167068287,19.761,27826,27231,0.0142,,712932129,60600,35002559,4.5724195126105E+15,1285,,2.609,12.113,0.102,444,67129,dash,dash
2274,,2020/04/11,192414464,19.781,27526,27680,0.012,,705924391,61349,17821708,5.2951515697088E+15,643.848,,2.628,11.892,0.073,360,67164,dash,dash
2275,,2020/04/12,191028188,19.799,20956,19016,0.0123,,710827601,47216,23652550,5.2287291532531E+15,1244,,2.623,11.829,0.0766,2030,54579,dash,dash
2276,,2020/04/13,193757051,19.852,24069,19941,0.0116,,682345252,56260,19690249,5.3047069742429E+15,987.425,,2.633,11.811,0.0592,405,64331,dash,dash
2277,,2020/04/14,179515955,19.88,23726,20337,0.0126,,692200286,53641,15354058,4.9026870471058E+15,754.981,,2.657,12.018,0.0943,390,59934,dash,dash
2278,,2020/04/15,183825294,19.913,24183,20541,0.0123,,682021650,56635,16336010,5.0337992785246E+15,795.288,,2.618,11.849,0.0925,1089,59659,dash,dash
2279,,2020/04/16,181727146,19.936,31587,22153,0.0126,,692835706,76569,23711866,4.9810313506634E+15,1070,,2.613,11.52,0.0886,1263,85219,dash,dash
2280,,2020/04/17,181025335,19.83,31978,23624,0.013,,716127375,80764,22611116,4.964790182434E+15,957.125,,2.628,11.963,0.047,998,88716,dash,dash
2281,,2020/04/18,197957797,19.962,32735,26693,0.0124,,743557022,78590,19292607,5.4282639447647E+15,722.759,,2.613,11.971,0.0499,1151,89290,dash,dash
2282,,2020/04/19,176323746,19.951,30147,22382,0.0141,,762688126,70512,35760147,4.7987420605818E+15,1598,,2.662,11.805,0.0503,2247,81816,dash,dash
2283,,2020/04/20,156102210,20.002,23304,19447,0.0157,,748753126,48486,33585967,4.2591318939504E+15,1727,,2.642,11.889,0.0479,1341,60785,dash,dash
2284,,2020/04/21,128178952,20.016,26356,20206,0.0183,,707405647,64233,24633204,3.4950801983668E+15,1219,,2.618,11.765,0.048,1144,64398,dash,dash
2285,,2020/04/22,138717863,20.018,29352,21884,0.0175,,743022819,69759,34897749,3.8035322280118E+15,1595,,2.647,11.617,0.0442,1219,79296,dash,dash
2286,,2020/04/23,153959436,20.04,19899,20191,0.0167,,769378187,46248,33456548,4.2321328294528E+15,1657,,2.571,11.697,0.0402,1183,50220,dash,dash
2287,,2020/04/24,195510672,20.033,41728,24429,0.0129,,775109740,60301,20858823,5.3844322238872E+15,853.855,,2.633,11.801,0.0481,1041,94701,dash,dash
2288,,2020/04/25,185652842,20.053,26973,25667,0.014,,792302725,56873,24348890,5.0684635333368E+15,948.646,,2.642,11.967,0.0502,1526,63331,dash,dash
2289,,2020/04/26,199788984,20.147,26313,21521,0.0133,,806975234,59008,27050325,5.4774533027799E+15,1257,,2.628,11.938,0.0401,1183,67935,dash,dash
2290,,2020/04/27,174323320,20.154,21408,20366,0.0143,,780575957,47481,63048362,4.7642846746626E+15,3096,,2.647,11.597,0.0632,1254,48982,dash,dash
2291,,2020/04/28,176598244,20.026,25537,19618,0.0135,,774229781,63242,32110655,4.8455650746297E+15,1637,,2.59,11.805,0.0469,1352,68573,dash,dash
2292,,2020/04/29,177762596,20.048,35009,26545,0.0135,,793043143,112989,143698527,4.8766760322309E+15,5413,,2.652,7.016,0.0832,1201,130176,dash,dash
2293,,2020/04/30,168466818,19.976,49770,49226,0.0145,,796819114,89976,40423522,4.6103160555616E+15,821.182,,2.613,0.757,0.0174,1098,111937,dash,dash
2294,,2020/05/01,191857369,19.983,41579,32895,0.0123,,782654387,94303,22901315,5.2647548052212E+15,696.194,,2.647,7.077,0.0592,1111,105432,dash,dash
2295,,2020/05/02,190006062,20.031,29851,28334,0.0126,,783386473,62164,18344074,5.1919029031738E+15,647.423,,2.633,7.007,0.0475,883,72162,dash,dash
2296,,2020/05/03,199935833,20.009,31899,24414,0.012,,777705037,73544,21551787,5.4786474786563E+15,882.763,,2.595,7.525,0.0568,1838,85547,dash,dash
2297,,2020/05/04,226421343,19.968,26129,20932,0.00992,,745363866,56826,20852653,6.2199291061887E+15,996.209,,2.647,9.511,0.0718,1022,64692,dash,dash
2298,,2020/05/05,214298373,19.956,28578,22852,0.0106,,753559178,68663,12662606,5.8608349120857E+15,554.114,,2.647,9.536,0.0782,1218,73825,dash,dash
2299,,2020/05/06,217618618,19.972,27322,23328,0.0107,,751943478,65115,16370484,5.9607869307591E+15,701.753,,2.595,7.928,0.059,1086,71099,dash,dash
2300,,2020/05/07,211759372,19.999,26283,23159,0.0107,,739171927,60636,19378358,5.8097435838606E+15,836.753,,2.613,8.571,0.0675,913,64873,dash,dash
2301,,2020/05/08,215706901,20.003,30290,29008,0.0105,,752409808,63007,30830037,5.9103888552064E+15,1063,,2.647,11.77,0.0602,1016,68835,dash,dash
2302,,2020/05/09,224119751,19.891,24933,26323,0.0105,,768204453,57191,26041741,6.1430579925597E+15,989.315,,2.599,11.748,0.0459,1101,60563,dash,dash
2303,,2020/05/10,214129727,19.844,23577,22837,0.00978,,686228019,54523,15843342,5.8437327029967E+15,693.758,,2.628,11.645,0.0493,14523,57202,dash,dash
2304,,2020/05/11,218426049,19.878,29458,22469,0.00917,,672037563,66595,22232568,5.9821087051993E+15,989.477,,2.682,11.287,0.0593,15411,69681,dash,dash
2305,,2020/05/12,208008545,19.847,26524,23696,0.0102,,685894606,61889,23445475,5.6903320434629E+15,989.428,,2.581,10.837,0.0626,1629,67009,dash,dash
2306,,2020/05/13,241127485,19.821,35436,24991,0.00871,,697298737,88524,27029388,6.6178376569633E+15,1082,,2.647,9.547,0.0634,1126,90408,dash,dash
2307,,2020/05/14,210111738,19.799,37046,35584,0.0102,,704634805,79781,19629555,5.7300084868284E+15,551.64,,2.633,3.118,0.102,985,84753,dash,dash
2308,,2020/05/15,221744678,19.782,29860,31495,0.00953,,699255743,63934,20225177,6.075590261038E+15,642.171,,2.642,5.503,0.0723,752,73992,dash,dash
2309,,2020/05/16,222249951,19.791,35206,40748,0.00966,,699825557,70001,10057191,6.0672805263004E+15,246.814,,2.613,3.212,0.0941,686,85900,dash,dash
2310,,2020/05/17,211558000,19.855,25206,25438,0.0103,,720721721,55293,15703707,5.789419405648E+15,617.333,,2.637,7.585,0.0589,2230,60120,dash,dash
2311,,2020/05/18,208857266,19.816,26780,26219,0.0105,,726301297,57934,19746402,5.7143233147229E+15,753.133,,2.647,4.761,0.0725,970,63706,dash,dash
2312,,2020/05/19,184329683,19.806,28547,22942,0.012,,720258757,66165,16802046,5.0235169690994E+15,732.371,,2.623,9.851,0.0497,921,75151,dash,dash
2313,,2020/05/20,195080504,19.79,30263,22409,0.0115,,735280947,56226,26938943,5.3419134704583E+15,1202,,2.618,11.847,0.0712,890,70450,dash,dash
2314,,2020/05/21,215237930,19.775,29859,22599,0.01,,716013585,72759,26645697,5.9144227054006E+15,1179,,2.642,11.921,0.0519,785,81431,dash,dash
2315,,2020/05/22,214600650,19.855,35510,27350,0.01,,707758715,80407,21099260,5.8714117390653E+15,771.454,,2.623,11.827,0.0636,791,93145,dash,dash
2316,,2020/05/23,197280951,19.862,27221,28486,0.011,,708826155,54681,14534361,5.3914999632763E+15,510.228,,2.604,8.943,0.0508,625,57578,dash,dash
2317,,2020/05/24,192811614,19.779,24355,23071,0.0111,,705629733,56272,15963073,5.2881434270867E+15,691.911,,2.633,11.528,0.0498,1703,59569,dash,dash
2318,,2020/05/25,195440922,19.789,26082,22898,0.0108,,693221585,62900,13608799,5.3600169919224E+15,594.323,,2.604,9.576,0.0638,801,64317,dash,dash
2319,,2020/05/26,192597655,19.854,23974,20395,0.0108,,692192571,52706,33070079,5.2572493858608E+15,1621,,2.657,9.948,0.0521,739,61236,dash,dash
2320,,2020/05/27,205122364,19.909,28356,23038,0.0103,,699599122,71958,12304582,5.6021161806467E+15,534.099,,2.647,9.556,0.0586,770,73680,dash,dash
2321,,2020/05/28,205615096,19.928,27382,23617,0.0105,,702422251,65413,10985939,5.6361436752791E+15,465.171,,2.599,9.359,0.0681,705,48355,dash,dash
2322,,2020/05/29,205041446,19.95,34301,26665,0.0105,,708769280,83676,22834686,5.6194707055712E+15,856.354,,2.623,12.185,0.0724,705,87868,dash,dash
2323,,2020/05/30,216078624,19.992,37394,30868,0.0101,,728039009,90377,20478342,5.9273439159961E+15,663.417,,2.647,11.462,0.0152,994,95224,dash,dash
2324,,2020/05/31,211429386,19.958,37745,26304,0.0107,,744873481,93366,17492155,5.7800418660424E+15,665,,2.633,12.328,0.0498,1773,96248,dash,dash
2325,,2020/06/01,212651410,20.078,32717,24410,0.0105,,737686017,81484,23680108,5.8308853319035E+15,970.099,,2.628,12.075,0.0701,856,86253,dash,dash
2326,,2020/06/02,211728676,20.063,31769,23357,0.0106,,760916849,75385,32988802,5.8106730485725E+15,1412,,2.682,9.579,0.0714,768,85022,dash,dash
2327,,2020/06/03,231861639,20.271,27535,22717,0.00998,,741866483,67348,29248765,6.3220948254692E+15,1288,,2.562,9.575,0.0598,799,71734,dash,dash
2328,,2020/06/04,216495744,20.247,38498,40067,0.0105,,746036535,81368,23851744,5.9245831462888E+15,595.296,,2.609,0.626,0.11,758,102978,dash,dash
2329,,2020/06/05,199518947,20.213,37072,25815,0.0113,,751334655,89316,18776648,5.4506218753196E+15,727.354,,2.662,12.548,0.0716,754,92671,dash,dash
2330,,2020/06/06,212756882,20.164,34295,26362,0.0105,,746628710,84859,14459707,5.8360803802064E+15,548.506,,2.642,10.845,0.0475,828,91217,dash,dash
2331,,2020/06/07,214133159,20.146,28366,30043,0.0105,,741857316,63354,11059339,5.862531763711E+15,368.117,,2.613,5.087,0.0742,1988,72425,dash,dash
2332,,2020/06/08,236847822,20.108,28273,21550,0.00941,,742135551,68243,12184206,6.5115626061616E+15,565.392,,2.637,10.166,0.048,839,74046,dash,dash
2333,,2020/06/09,199559782,20.07,34625,30723,0.0112,,738907399,59565,16599759,5.4428763196342E+15,540.304,,2.637,3.592,0.083,888,66877,dash,dash
2334,,2020/06/10,179641361,20.106,40489,40351,0.0126,,742389046,87305,17985068,4.901511179591E+15,445.716,,2.628,2.524,0.107,841,104692,dash,dash
2335,,2020/06/11,197051899,19.873,34556,26860,0.0113,,730171885,89481,30690191,5.4116463403369E+15,1143,,2.595,12.357,0.0478,820,96733,dash,dash
2336,,2020/06/12,214961442,19.909,35022,26351,0.00971,,700752199,81090,37672714,5.8934186742905E+15,1430,,2.667,12.561,0.0681,890,88698,dash,dash
2337,,2020/06/13,195475047,19.976,25685,25468,0.0109,,700004907,57425,13875287,5.3412396331379E+15,544.813,,2.609,12.492,0.0422,633,64117,dash,dash
2338,,2020/06/14,209737509,19.985,27863,23482,0.0101,,701137574,65907,9094091,5.7648268421685E+15,387.279,,2.628,12.504,0.0416,334,70543,dash,dash
2339,,2020/06/15,217097714,19.906,31847,22710,0.00939,,677653660,75452,24214460,5.9532358928139E+15,1066,,2.637,10.179,0.061,317,87479,dash,dash
2340,,2020/06/16,215436638,19.912,31739,30287,0.00982,,691031534,70373,10247783,5.8909788073773E+15,338.356,,2.599,2.531,0.079,289,85826,dash,dash
2341,,2020/06/17,218893579,19.959,26646,22396,0.00956,,692689699,62176,14647029,5.998103083549E+15,654.002,,2.628,7.974,0.0556,263,66654,dash,dash
2342,,2020/06/18,224982280,19.952,39173,23912,0.00915,,687881961,66974,9015672,6.1677324761302E+15,377.035,,2.652,8.637,0.0684,316,70570,dash,dash
2343,,2020/06/19,193052281,19.955,22767,22309,0.0106,,675868346,49477,11364259,5.2737372004162E+15,509.402,,2.637,12.408,0.0483,357,55346,dash,dash
2344,,2020/06/20,202795757,19.965,25739,26719,0.0101,,672141543,58963,9224673,5.5473266800375E+15,345.248,,2.618,12.388,0.0479,288,62426,dash,dash
2345,,2020/06/21,239375348,19.959,29356,24032,0.00853,,676699333,67761,8963808,6.5708009527602E+15,372.995,,2.623,12.328,0.0511,1487,77395,dash,dash
2346,,2020/06/22,238841555,20.088,31025,20999,0.00873,,685353202,78374,25054528,6.5413879820345E+15,1193,,2.609,9.316,0.0499,279,86369,dash,dash
2347,,2020/06/23,222963345,20.035,26132,21444,0.00953,,698623444,61338,42238133,6.1078058061336E+15,1970,,2.609,10.399,0.0561,342,68177,dash,dash
2348,,2020/06/24,242029158,17.308,23398,20341,0.00867,,699910730,52364,53116819,6.6479057666262E+15,2611,,2.637,10.242,0.0505,494,59677,dash,dash
2349,,2020/06/25,249345847,17.34,23559,20669,0.00834,,684509501,54875,9494368,6.833690106141E+15,459.353,,2.609,10.73,0.0485,514,60340,dash,dash
2350,,2020/06/26,227583073,17.301,27590,24073,0.00885,,677422396,65821,17028951,6.2331816530922E+15,707.388,,2.667,12.437,0.0463,372,69270,dash,dash
