,transactions,fee_reward,sent_addresses,block_size,hashrate,median_transaction_size,av_transaction_value,date,tweets,top_100_percent,mining_profitability,difficulty,send_usd,av_transaction_size,google_trends,confirmation_time,median_transaction_value,active_addresses,market_cap,full_name,coin
1063,,,,,,,,2017/06/18,12,,,,,,,,,,,viacoin,viacoin
1064,,,,,,,,2017/06/19,6,,,,,,,,,,,viacoin,viacoin
1065,,,,,,,,2017/06/20,11,,,,,,,,,,,viacoin,viacoin
1066,,,,,,,,2017/06/21,21,,,,,,,,,,,viacoin,viacoin
1067,,,,,,,,2017/06/22,9,,,,,,,,,,,viacoin,viacoin
1068,,,,,,,,2017/06/23,4,,,,,,,,,,,viacoin,viacoin
1069,,,,,,,,2017/06/24,null,,,,,,,,,,,viacoin,viacoin
1070,,,,,,,,2017/06/25,null,,,,,,,,,,,viacoin,viacoin
1071,,,,,,,,2017/06/26,null,,,,,,,,,,,viacoin,viacoin
1072,,,,,,,,2017/06/27,null,,,,,,,,,,,viacoin,viacoin
1073,,,,,,,,2017/06/28,null,,,,,,,,,,,viacoin,viacoin
1074,,,,,,,,2017/06/29,null,,,,,,,,,,,viacoin,viacoin
1075,,,,,,,,2017/06/30,null,,,,,,,,,,,viacoin,viacoin
1076,,,,,,,,2017/07/01,null,,,,,,,,,,,viacoin,viacoin
1077,,,,,,,,2017/07/02,null,,,,,,,,,,,viacoin,viacoin
1078,,,,,,,,2017/07/03,null,,,,,,,,,,,viacoin,viacoin
1079,,,,,,,,2017/07/04,null,,,,,,,,,,,viacoin,viacoin
1080,,,,,,,,2017/07/05,null,,,,,,,,,,,viacoin,viacoin
1081,,,,,,,,2017/07/06,null,,,,,,,,,,,viacoin,viacoin
1082,,,,,,,,2017/07/07,null,,,,,,,,,,,viacoin,viacoin
1083,,,,,,,,2017/07/08,null,,,,,,,,,,,viacoin,viacoin
1084,,,,,,,,2017/07/09,null,,,,,,,,,,,viacoin,viacoin
1085,,,,,,,,2017/07/10,null,,,,,,,,,,,viacoin,viacoin
1086,,,,,,,,2017/07/11,null,,,,,,,,,,,viacoin,viacoin
1087,,,,,,,,2017/07/12,4,,,,,,,,,,,viacoin,viacoin
1088,,,,,,,,2017/07/13,1,,,,,,,,,,,viacoin,viacoin
1089,,,,,,,,2017/07/14,2,,,,,,,,,,,viacoin,viacoin
1090,,,,,,,,2017/07/15,null,,,,,,,,,,,viacoin,viacoin
1091,,,,,,,,2017/07/16,3,,,,,,,,,,,viacoin,viacoin
1092,,,,,,,,2017/07/17,null,,,,,,,,,,,viacoin,viacoin
1093,,,,,,,,2017/07/18,1,,,,,,,,,,,viacoin,viacoin
1094,,,,,,,,2017/07/19,9,,,,,,,,,,,viacoin,viacoin
1095,,,,,,,,2017/07/20,2,,,,,,,,,,,viacoin,viacoin
1096,,,,,,,,2017/07/21,8,,,,,,,,,,,viacoin,viacoin
1097,,,,,,,,2017/07/22,5,,,,,,,,,,,viacoin,viacoin
1098,,,,,,,,2017/07/23,1,,,,,,,,,,,viacoin,viacoin
1099,,,,,,,,2017/07/24,2,,,,,,,,,,,viacoin,viacoin
1100,,,,,,,,2017/07/25,null,,,,,,,,,,,viacoin,viacoin
1101,,,,,,,,2017/07/26,null,,,,,,,,,,,viacoin,viacoin
1102,,,,,,,,2017/07/27,null,,,,,,,,,,,viacoin,viacoin
1103,,,,,,,,2017/07/28,9,,,,,,,,,,,viacoin,viacoin
1104,,,,,,,,2017/07/29,20,,,,,,,,,,,viacoin,viacoin
1105,,,,,,,,2017/07/30,21,,,,,,,,,,,viacoin,viacoin
1106,,,,,,,,2017/07/31,2,,,,,,,,,,,viacoin,viacoin
1107,,,,,,,,2017/08/01,15,,,,,,,,,,,viacoin,viacoin
1108,,,,,,,,2017/08/02,6,,,,,,,,,,,viacoin,viacoin
1109,,,,,,,,2017/08/03,36,,,,,,,,,,,viacoin,viacoin
1110,,,,,,,,2017/08/04,11,,,,,,,,,,,viacoin,viacoin
1111,,,,,,,,2017/08/05,5,,,,,,,,,,,viacoin,viacoin
1112,,,,,,,,2017/08/06,6,,,,,,,,,,,viacoin,viacoin
1113,,,,,,,,2017/08/07,26,,,,,,,,,,,viacoin,viacoin
1114,,,,,,,,2017/08/08,5,,,,,,,,,,,viacoin,viacoin
1115,,,,,,,,2017/08/09,3,,,,,,,,,,,viacoin,viacoin
1116,,,,,,,,2017/08/10,2,,,,,,,,,,,viacoin,viacoin
1117,,,,,,,,2017/08/11,1,,,,,,,,,,,viacoin,viacoin
1118,,,,,,,,2017/08/12,1,,,,,,,,,,,viacoin,viacoin
1119,,,,,,,,2017/08/13,6,,,,,,,,,,,viacoin,viacoin
1120,,,,,,,,2017/08/14,7,,,,,,,,,,,viacoin,viacoin
1121,,,,,,,,2017/08/15,10,,,,,,,,,,,viacoin,viacoin
1122,,,,,,,,2017/08/16,2,,,,,,,,,,,viacoin,viacoin
1123,,,,,,,,2017/08/17,3,,,,,,,,,,,viacoin,viacoin
1124,,,,,,,,2017/08/18,3,,,,,,,,,,,viacoin,viacoin
1125,,,,,,,,2017/08/19,null,,,,,,,,,,,viacoin,viacoin
1126,,,,,,,,2017/08/20,1,,,,,,,,,,,viacoin,viacoin
1127,,,,,,,,2017/08/21,null,,,,,,,,,,,viacoin,viacoin
1128,,,,,,,,2017/08/22,null,,,,,,,,,,,viacoin,viacoin
1129,,,,,,,,2017/08/23,3,,,,,,,,,,,viacoin,viacoin
1130,,,,,,,,2017/08/24,20,,,,,,,,,,,viacoin,viacoin
1131,,,,,,,,2017/08/25,2,,,,,,,,,,,viacoin,viacoin
1132,,,,,,,,2017/08/26,12,,,,,,,,,,,viacoin,viacoin
1133,,,,,,,,2017/08/27,27,,,,,,,,,,,viacoin,viacoin
1134,,,,,,,,2017/08/28,4,,,,,,,,,,,viacoin,viacoin
1135,,,,,,,,2017/08/29,13,,,,,,,,,,,viacoin,viacoin
1136,,,,,,,,2017/08/30,33,,,,,,,,,,,viacoin,viacoin
1137,,,,,,,,2017/08/31,7,,,,,,,,,,,viacoin,viacoin
1138,,,,,,,,2017/09/01,null,,,,,,,,,,,viacoin,viacoin
1139,,,,,,,,2017/09/02,null,,,,,,,,,,,viacoin,viacoin
1140,,,,,,,,2017/09/03,33,,,,,,,,,,,viacoin,viacoin
1141,,,,,,,,2017/09/04,11,,,,,,,,,,,viacoin,viacoin
1142,,,,,,,,2017/09/05,3,,,,,,,,,,,viacoin,viacoin
1143,,,,,,,,2017/09/06,1,,,,,,,,,,,viacoin,viacoin
1144,,,,,,,,2017/09/07,4,,,,,,,,,,,viacoin,viacoin
1145,,,,,,,,2017/09/08,6,,,,,,,,,,,viacoin,viacoin
1146,,,,,,,,2017/09/09,1,,,,,,,,,,,viacoin,viacoin
1147,,,,,,,,2017/09/10,1,,,,,,,,,,,viacoin,viacoin
1148,,,,,,,,2017/09/11,1,,,,,,,,,,,viacoin,viacoin
1149,,,,,,,,2017/09/12,6,,,,,,,,,,,viacoin,viacoin
1150,,,,,,,,2017/09/13,8,,,,,,,,,,,viacoin,viacoin
1151,,,,,,,,2017/09/14,8,,,,,,,,,,,viacoin,viacoin
1152,,,,,,,,2017/09/15,6,,,,,,,,,,,viacoin,viacoin
1153,,,,,,,,2017/09/16,null,,,,,,,,,,,viacoin,viacoin
1154,,,,,,,,2017/09/17,4,,,,,,,,,,,viacoin,viacoin
1155,,,,,,,,2017/09/18,18,,,,,,,,,,,viacoin,viacoin
1156,,,,,,,,2017/09/19,12,,,,,,,,,,,viacoin,viacoin
1157,,,,,,,,2017/09/20,19,,,,,,,,,,,viacoin,viacoin
1158,,,,,,,,2017/09/21,85,,,,,,,,,,,viacoin,viacoin
1159,,,,,,,,2017/09/22,7,,,,,,,,,,,viacoin,viacoin
1160,,,,,,,,2017/09/23,8,,,,,,,,,,,viacoin,viacoin
1161,,,,,,,,2017/09/24,6,,,,,,,,,,,viacoin,viacoin
1162,,,,,,,,2017/09/25,null,,,,,,,,,,,viacoin,viacoin
1163,,,,,,,,2017/09/26,2,,,,,,,,,,,viacoin,viacoin
1164,,,,,,,,2017/09/27,2,,,,,,,,,,,viacoin,viacoin
1165,,,,,,,,2017/09/28,5,,,,,,,,,,,viacoin,viacoin
1166,,,,,,,,2017/09/29,8,,,,,,,,,,,viacoin,viacoin
1167,,,,,,,,2017/09/30,2,,,,,,,,,,,viacoin,viacoin
1168,,,,,,,,2017/10/01,106,,,,,,,,,,,viacoin,viacoin
1169,,,,,,,,2017/10/02,9,,,,,,,,,,,viacoin,viacoin
1170,,,,,,,,2017/10/03,15,,,,,,,,,,,viacoin,viacoin
1171,,,,,,,,2017/10/04,5,,,,,,,,,,,viacoin,viacoin
1172,,,,,,,,2017/10/05,14,,,,,,,,,,,viacoin,viacoin
1173,,,,,,,,2017/10/06,8,,,,,,,,,,,viacoin,viacoin
1174,,,,,,,,2017/10/07,2,,,,,,,,,,,viacoin,viacoin
1175,,,,,,,,2017/10/08,4,,,,,,,,,,,viacoin,viacoin
1176,,,,,,,,2017/10/09,2,,,,,,,,,,,viacoin,viacoin
1177,,,,,,,,2017/10/10,2,,,,,,,,,,,viacoin,viacoin
1178,,,,,,,,2017/10/11,3,,,,,,,,,,,viacoin,viacoin
1179,,,,,,,,2017/10/12,6,,,,,,,,,,,viacoin,viacoin
1180,,,,,,,,2017/10/13,17,,,,,,,,,,,viacoin,viacoin
1181,,,,,,,,2017/10/14,14,,,,,,,,,,,viacoin,viacoin
1182,,,,,,,,2017/10/15,6,,,,,,,,,,,viacoin,viacoin
1183,,,,,,,,2017/10/16,20,,,,,,,,,,,viacoin,viacoin
1184,,,,,,,,2017/10/17,7,,,,,,,,,,,viacoin,viacoin
1185,,,,,,,,2017/10/18,10,,,,,,,,,,,viacoin,viacoin
1186,,,,,,,,2017/10/19,8,,,,,,,,,,,viacoin,viacoin
1187,,,,,,,,2017/10/20,12,,,,,,,,,,,viacoin,viacoin
1188,,,,,,,,2017/10/21,9,,,,,,,,,,,viacoin,viacoin
1189,,,,,,,,2017/10/22,17,,,,,,,,,,,viacoin,viacoin
1190,,,,,,,,2017/10/23,13,,,,,,,,,,,viacoin,viacoin
1191,,,,,,,,2017/10/24,13,,,,,,,,,,,viacoin,viacoin
1192,,,,,,,,2017/10/25,10,,,,,,,,,,,viacoin,viacoin
1193,,,,,,,,2017/10/26,10,,,,,,,,,,,viacoin,viacoin
1194,,,,,,,,2017/10/27,11,,,,,,,,,,,viacoin,viacoin
1195,,,,,,,,2017/10/28,11,,,,,,,,,,,viacoin,viacoin
1196,,,,,,,,2017/10/29,58,,,,,,,,,,,viacoin,viacoin
1197,,,,,,,,2017/10/30,42,,,,,,,,,,,viacoin,viacoin
1198,,,,,,,,2017/10/31,25,,,,,,,,,,,viacoin,viacoin
1199,,,,,,,,2017/11/01,47,,,,,,,,,,,viacoin,viacoin
1200,,,,,,,,2017/11/02,21,,,,,,,,,,,viacoin,viacoin
1201,,,,,,,,2017/11/03,17,,,,,,,,,,,viacoin,viacoin
1202,,,,,,,,2017/11/04,12,,,,,,,,,,,viacoin,viacoin
1203,,,,,,,,2017/11/05,16,,,,,,,,,,,viacoin,viacoin
1204,,,,,,,,2017/11/06,14,,,,,,,,,,,viacoin,viacoin
1205,,,,,,,,2017/11/07,28,,,,,,,,,,,viacoin,viacoin
1206,,,,,,,,2017/11/08,92,,,,,,,,,,,viacoin,viacoin
1207,,,,,,,,2017/11/09,38,,,,,,,,,,,viacoin,viacoin
1208,,,,,,,,2017/11/10,21,,,,,,,,,,,viacoin,viacoin
1209,,,,,,,,2017/11/11,16,,,,,,,,,,,viacoin,viacoin
1210,,,,,,,,2017/11/12,17,,,,,,,,,,,viacoin,viacoin
1211,,,,,,,,2017/11/13,67,,,,,,,,,,,viacoin,viacoin
1212,,,,,,,,2017/11/14,18,,,,,,,,,,,viacoin,viacoin
1213,,,,,,,,2017/11/15,20,,,,,,,,,,,viacoin,viacoin
1214,,,,,,,,2017/11/16,18,,,,,,,,,,,viacoin,viacoin
1215,,,,,,,,2017/11/17,21,,,,,,,,,,,viacoin,viacoin
1216,,,,,,,,2017/11/18,55,,,,,,,,,,,viacoin,viacoin
1217,,,,,,,,2017/11/19,26,,,,,,,,,,,viacoin,viacoin
1218,,,,,,,,2017/11/20,104,,,,,,,,,,,viacoin,viacoin
1219,,,,,,,,2017/11/21,27,,,,,,,,,,,viacoin,viacoin
1220,,,,,,,,2017/11/22,42,,,,,,,,,,,viacoin,viacoin
1221,,,,,,,,2017/11/23,20,,,,,,,,,,,viacoin,viacoin
1222,,,,,,,,2017/11/24,32,,,,,,,,,,,viacoin,viacoin
1223,,,,,,,,2017/11/25,28,,,,,,,,,,,viacoin,viacoin
1224,,,,,,,,2017/11/26,20,,,,,,,,,,,viacoin,viacoin
1225,,,,,,,,2017/11/27,31,,,,,,,,,,,viacoin,viacoin
1226,,,,,,,,2017/11/28,41,,,,,,,,,,,viacoin,viacoin
1227,,,,,,,,2017/11/29,26,,,,,,,,,,,viacoin,viacoin
1228,,,,,,,,2017/11/30,92,,,,,,,,,,,viacoin,viacoin
1229,,,,,,,,2017/12/01,33,,,,,,,,,,,viacoin,viacoin
1230,,,,,,,,2017/12/02,79,,,,,,,,,,,viacoin,viacoin
1231,,,,,,,,2017/12/03,54,,,,,,,,,,,viacoin,viacoin
1232,,,,,,,,2017/12/04,95,,,,,,,,,,,viacoin,viacoin
1233,,,,,,,,2017/12/05,81,,,,,,,,,,,viacoin,viacoin
1234,,,,,,,,2017/12/06,64,,,,,,,,,,,viacoin,viacoin
1235,,,,,,,,2017/12/07,26,,,,,,,,,,,viacoin,viacoin
1236,,,,,,,,2017/12/08,35,,,,,,,,,,,viacoin,viacoin
1237,,,,,,,,2017/12/09,35,,,,,,,,,,,viacoin,viacoin
1238,,,,,,,,2017/12/10,26,,,,,,,,,,,viacoin,viacoin
1239,,,,,,,,2017/12/11,16,,,,,,,,,,,viacoin,viacoin
1240,,,,,,,,2017/12/12,31,,,,,,,,,,,viacoin,viacoin
1241,,,,,,,,2017/12/13,27,,,,,,,,,,,viacoin,viacoin
1242,,,,,,,,2017/12/14,37,,,,,,,,,,,viacoin,viacoin
1243,,,,,,,,2017/12/15,22,,,,,,,,,,,viacoin,viacoin
1244,,,,,,,,2017/12/16,20,,,,,,,,,,,viacoin,viacoin
1245,,,,,,,,2017/12/17,30,,,,,,,,,,,viacoin,viacoin
1246,,,,,,,,2017/12/18,56,,,,,,,,,,,viacoin,viacoin
1247,,,,,,,,2017/12/19,47,,,,,,,,,,,viacoin,viacoin
1248,,,,,,,,2017/12/20,38,,,,,,,,,,,viacoin,viacoin
1249,,,,,,,,2017/12/21,44,,,,,,,,,,,viacoin,viacoin
1250,,,,,,,,2017/12/22,22,,,,,,,,,,,viacoin,viacoin
1251,,,,,,,,2017/12/23,27,,,,,,,,,,,viacoin,viacoin
1252,,,,,,,,2017/12/24,33,,,,,,,,,,,viacoin,viacoin
1253,,,,,,,,2017/12/25,73,,,,,,,,,,,viacoin,viacoin
1254,,,,,,,,2017/12/26,33,,,,,,,,,,,viacoin,viacoin
1255,,,,,,,,2017/12/27,163,,,,,,,,,,,viacoin,viacoin
1256,,,,,,,,2017/12/28,144,,,,,,,,,,,viacoin,viacoin
1257,,,,,,,,2017/12/29,80,,,,,,,,,,,viacoin,viacoin
1258,,,,,,,,2017/12/30,25,,,,,,,,,,,viacoin,viacoin
1259,,,,,,,,2017/12/31,42,,,,,,,,,,,viacoin,viacoin
1260,,,,,,,,2018/01/01,35,,,,,,,,,,,viacoin,viacoin
1261,,,,,,,,2018/01/02,30,,,,,,,,,,,viacoin,viacoin
1262,,,,,,,,2018/01/03,35,,,,,,,,,,,viacoin,viacoin
1263,,,,,,,,2018/01/04,66,,,,,,,,,,,viacoin,viacoin
1264,,,,,,,,2018/01/05,36,,,,,,,,,,,viacoin,viacoin
1265,,,,,,,,2018/01/06,31,,,,,,,,,,,viacoin,viacoin
1266,,,,,,,,2018/01/07,38,,,,,,,,,,,viacoin,viacoin
1267,,,,,,,,2018/01/08,6,,,,,,,,,,,viacoin,viacoin
1268,,,,,,,,2018/01/09,66,,,,,,,,,,,viacoin,viacoin
1269,,,,,,,,2018/01/10,35,,,,,,,,,,,viacoin,viacoin
1270,,,,,,,,2018/01/11,28,,,,,,,,,,,viacoin,viacoin
1271,,,,,,,,2018/01/12,51,,,,,,,,,,,viacoin,viacoin
1272,,,,,,,,2018/01/13,35,,,,,,,,,,,viacoin,viacoin
1273,,,,,,,,2018/01/14,26,,,,,,,,,,,viacoin,viacoin
1274,,,,,,,,2018/01/15,24,,,,,,,,,,,viacoin,viacoin
1275,,,,,,,,2018/01/16,51,,,,,,,,,,,viacoin,viacoin
1276,,,,,,,,2018/01/17,19,,,,,,,,,,,viacoin,viacoin
1277,,,,,,,,2018/01/18,null,,,,,,,,,,,viacoin,viacoin
1278,,,,,,,,2018/01/19,null,,,,,,,,,,,viacoin,viacoin
1279,,,,,,,,2018/01/20,null,,,,,,,,,,,viacoin,viacoin
1280,,,,,,,,2018/01/21,null,,,,,,,,,,,viacoin,viacoin
1281,,,,,,,,2018/01/22,null,,,,,,,,,,,viacoin,viacoin
1282,,,,,,,,2018/01/23,null,,,,,,,,,,,viacoin,viacoin
1283,,,,,,,,2018/01/24,null,,,,,,,,,,,viacoin,viacoin
1284,,,,,,,,2018/01/25,null,,,,,,,,,,,viacoin,viacoin
1285,,,,,,,,2018/01/26,null,,,,,,,,,,,viacoin,viacoin
1286,,,,,,,,2018/01/27,null,,,,,,,,,,,viacoin,viacoin
1287,,,,,,,,2018/01/28,null,,,,,,,,,,,viacoin,viacoin
1288,,,,,,,,2018/01/29,null,,,,,,,,,,,viacoin,viacoin
1289,,,,,,,,2018/01/30,null,,,,,,,,,,,viacoin,viacoin
1290,,,,,,,,2018/01/31,null,,,,,,,,,,,viacoin,viacoin
1291,,,,,,,,2018/02/01,null,,,,,,,,,,,viacoin,viacoin
1292,,,,,,,,2018/02/02,null,,,,,,,,,,,viacoin,viacoin
1293,,,,,,,,2018/02/03,null,,,,,,,,,,,viacoin,viacoin
1294,,,,,,,,2018/02/04,null,,,,,,,,,,,viacoin,viacoin
1295,,,,,,,,2018/02/05,null,,,,,,,,,,,viacoin,viacoin
1296,,,,,,,,2018/02/06,null,,,,,,,,,,,viacoin,viacoin
1297,,,,,,,,2018/02/07,null,,,,,,,,,,,viacoin,viacoin
1298,,,,,,,,2018/02/08,null,,,,,,,,,,,viacoin,viacoin
1299,,,,,,,,2018/02/09,null,,,,,,,,,,,viacoin,viacoin
1300,,,,,,,,2018/02/10,null,,,,,,,,,,,viacoin,viacoin
1301,,,,,,,,2018/02/11,null,,,,,,,,,,,viacoin,viacoin
1302,,,,,,,,2018/02/12,null,,,,,,,,,,,viacoin,viacoin
1303,,,,,,,,2018/02/13,null,,,,,,,,,,,viacoin,viacoin
1304,,,,,,,,2018/02/14,null,,,,,,,,,,,viacoin,viacoin
1305,,,,,,,,2018/02/15,null,,,,,,,,,,,viacoin,viacoin
1306,,,,,,,,2018/02/16,null,,,,,,,,,,,viacoin,viacoin
1307,,,,,,,,2018/02/17,null,,,,,,,,,,,viacoin,viacoin
1308,,,,,,,,2018/02/18,null,,,,,,,,,,,viacoin,viacoin
1309,,,,,,,,2018/02/19,null,,,,,,,,,,,viacoin,viacoin
1310,,,,,,,,2018/02/20,null,,,,,,,,,,,viacoin,viacoin
1311,,,,,,,,2018/02/21,null,,,,,,,,,,,viacoin,viacoin
1312,,,,,,,,2018/02/22,null,,,,,,,,,,,viacoin,viacoin
1313,,,,,,,,2018/02/23,null,,,,,,,,,,,viacoin,viacoin
1314,,,,,,,,2018/02/24,null,,,,,,,,,,,viacoin,viacoin
1315,,,,,,,,2018/02/25,null,,,,,,,,,,,viacoin,viacoin
1316,,,,,,,,2018/02/26,null,,,,,,,,,,,viacoin,viacoin
1317,,,,,,,,2018/02/27,null,,,,,,,,,,,viacoin,viacoin
1318,,,,,,,,2018/02/28,null,,,,,,,,,,,viacoin,viacoin
1319,,,,,,,,2018/03/01,null,,,,,,,,,,,viacoin,viacoin
1320,,,,,,,,2018/03/02,null,,,,,,,,,,,viacoin,viacoin
1321,,,,,,,,2018/03/03,null,,,,,,,,,,,viacoin,viacoin
1322,,,,,,,,2018/03/04,null,,,,,,,,,,,viacoin,viacoin
1323,,,,,,,,2018/03/05,null,,,,,,,,,,,viacoin,viacoin
1324,,,,,,,,2018/03/06,null,,,,,,,,,,,viacoin,viacoin
1325,,,,,,,,2018/03/07,null,,,,,,,,,,,viacoin,viacoin
1326,,,,,,,,2018/03/08,null,,,,,,,,,,,viacoin,viacoin
1327,,,,,,,,2018/03/09,null,,,,,,,,,,,viacoin,viacoin
1328,,,,,,,,2018/03/10,null,,,,,,,,,,,viacoin,viacoin
1329,,,,,,,,2018/03/11,null,,,,,,,,,,,viacoin,viacoin
1330,,,,,,,,2018/03/12,null,,,,,,,,,,,viacoin,viacoin
1331,,,,,,,,2018/03/13,null,,,,,,,,,,,viacoin,viacoin
1332,,,,,,,,2018/03/14,null,,,,,,,,,,,viacoin,viacoin
1333,,,,,,,,2018/03/15,null,,,,,,,,,,,viacoin,viacoin
1334,,,,,,,,2018/03/16,null,,,,,,,,,,,viacoin,viacoin
1335,,,,,,,,2018/03/17,null,,,,,,,,,,,viacoin,viacoin
1336,,,,,,,,2018/03/18,null,,,,,,,,,,,viacoin,viacoin
1337,,,,,,,,2018/03/19,null,,,,,,,,,,,viacoin,viacoin
1338,,,,,,,,2018/03/20,null,,,,,,,,,,,viacoin,viacoin
1339,,,,,,,,2018/03/21,null,,,,,,,,,,,viacoin,viacoin
1340,,,,,,,,2018/03/22,null,,,,,,,,,,,viacoin,viacoin
1341,,,,,,,,2018/03/23,null,,,,,,,,,,,viacoin,viacoin
1342,,,,,,,,2018/03/24,null,,,,,,,,,,,viacoin,viacoin
1343,,,,,,,,2018/03/25,null,,,,,,,,,,,viacoin,viacoin
1344,,,,,,,,2018/03/26,null,,,,,,,,,,,viacoin,viacoin
1345,,,,,,,,2018/03/27,null,,,,,,,,,,,viacoin,viacoin
1346,,,,,,,,2018/03/28,null,,,,,,,,,,,viacoin,viacoin
1347,,,,,,,,2018/03/29,null,,,,,,,,,,,viacoin,viacoin
1348,,,,,,,,2018/03/30,null,,,,,,,,,,,viacoin,viacoin
1349,,,,,,,,2018/03/31,null,,,,,,,,,,,viacoin,viacoin
1350,,,,,,,,2018/04/01,null,,,,,,,,,,,viacoin,viacoin
1351,,,,,,,,2018/04/02,null,,,,,,,,,,,viacoin,viacoin
1352,,,,,,,,2018/04/03,null,,,,,,,,,,,viacoin,viacoin
1353,,,,,,,,2018/04/04,null,,,,,,,,,,,viacoin,viacoin
1354,,,,,,,,2018/04/05,null,,,,,,,,,,,viacoin,viacoin
1355,,,,,,,,2018/04/06,null,,,,,,,,,,,viacoin,viacoin
1356,,,,,,,,2018/04/07,5,,,,,,,,,,,viacoin,viacoin
1357,,,,,,,,2018/04/08,137,,,,,,,,,,,viacoin,viacoin
1358,,,,,,,,2018/04/09,156,,,,,,,,,,,viacoin,viacoin
1359,,,,,,,,2018/04/10,136,,,,,,,,,,,viacoin,viacoin
1360,,,,,,,,2018/04/11,196,,,,,,,,,,,viacoin,viacoin
1361,,,,,,,,2018/04/12,145,,,,,,,,,,,viacoin,viacoin
1362,,,,,,,,2018/04/13,172,,,,,,,,,,,viacoin,viacoin
1363,,,,,,,,2018/04/14,127,,,,,,,,,,,viacoin,viacoin
1364,,,,,,,,2018/04/15,128,,,,,,,,,,,viacoin,viacoin
1365,,,,,,,,2018/04/16,212,,,,,,,,,,,viacoin,viacoin
1366,,,,,,,,2018/04/17,159,,,,,,,,,,,viacoin,viacoin
1367,,,,,,,,2018/04/18,165,,,,,,,,,,,viacoin,viacoin
1368,,,,,,,,2018/04/19,130,,,,,,,,,,,viacoin,viacoin
1369,,,,,,,,2018/04/20,143,,,,,,,,,,,viacoin,viacoin
1370,,,,,,,,2018/04/21,83,,,,,,,,,,,viacoin,viacoin
1371,,,,,,,,2018/04/22,97,,,,,,,,,,,viacoin,viacoin
1372,,,,,,,,2018/04/23,93,,,,,,,,,,,viacoin,viacoin
1373,,,,,,,,2018/04/24,109,,,,,,,,,,,viacoin,viacoin
1374,,,,,,,,2018/04/25,73,,,,,,,,,,,viacoin,viacoin
1375,,,,,,,,2018/04/26,78,,,,,,,,,,,viacoin,viacoin
1376,,,,,,,,2018/04/27,94,,,,,,,,,,,viacoin,viacoin
1377,,,,,,,,2018/04/28,11,,,,,,,,,,,viacoin,viacoin
1378,,,,,,,,2018/04/29,12,,,,,,,,,,,viacoin,viacoin
1379,,,,,,,,2018/04/30,83,,,,,,,,,,,viacoin,viacoin
1380,,,,,,,,2018/05/01,73,,,,,,,,,,,viacoin,viacoin
1381,,,,,,,,2018/05/02,75,,,,,,,,,,,viacoin,viacoin
1382,,,,,,,,2018/05/03,68,,,,,,,,,,,viacoin,viacoin
1383,,,,,,,,2018/05/04,77,,,,,,,,,,,viacoin,viacoin
1384,,,,,,,,2018/05/05,35,,,,,,,,,,,viacoin,viacoin
1385,,,,,,,,2018/05/06,80,,,,,,,,,,,viacoin,viacoin
1386,,,,,,,,2018/05/07,18,,,,,,,,,,,viacoin,viacoin
1387,,,,,,,,2018/05/08,63,,,,,,,,,,,viacoin,viacoin
1388,,,,,,,,2018/05/09,47,,,,,,,,,,,viacoin,viacoin
1389,,,,,,,,2018/05/10,111,,,,,,,,,,,viacoin,viacoin
1390,,,,,,,,2018/05/11,58,,,,,,,,,,,viacoin,viacoin
1391,,,,,,,,2018/05/12,18,,,,,,,,,,,viacoin,viacoin
1392,,,,,,,,2018/05/13,17,,,,,,,,,,,viacoin,viacoin
1393,,,,,,,,2018/05/14,35,,,,,,,,,,,viacoin,viacoin
1394,,,,,,,,2018/05/15,63,,,,,,,,,,,viacoin,viacoin
1395,,,,,,,,2018/05/16,24,,,,,,,,,,,viacoin,viacoin
1396,,,,,,,,2018/05/17,8,,,,,,,,,,,viacoin,viacoin
1397,,,,,,,,2018/05/18,61,,,,,,,,,,,viacoin,viacoin
1398,,,,,,,,2018/05/19,56,,,,,,,,,,,viacoin,viacoin
1399,,,,,,,,2018/05/20,43,,,,,,,,,,,viacoin,viacoin
1400,,,,,,,,2018/05/21,16,,,,,,,,,,,viacoin,viacoin
1401,,,,,,,,2018/05/22,8,,,,,,,,,,,viacoin,viacoin
1402,,,,,,,,2018/05/23,121,,,,,,,,,,,viacoin,viacoin
1403,,,,,,,,2018/05/24,57,,,,,,,,,,,viacoin,viacoin
1404,,,,,,,,2018/05/25,59,,,,,,,,,,,viacoin,viacoin
1405,,,,,,,,2018/05/26,17,,,,,,,,,,,viacoin,viacoin
1406,,,,,,,,2018/05/27,14,,,,,,,,,,,viacoin,viacoin
1407,,,,,,,,2018/05/28,17,,,,,,,,,,,viacoin,viacoin
1408,,,,,,,,2018/05/29,46,,,,,,,,,,,viacoin,viacoin
1409,,,,,,,,2018/05/30,9,,,,,,,,,,,viacoin,viacoin
1410,,,,,,,,2018/05/31,32,,,,,,,,,,,viacoin,viacoin
1411,,,,,,,,2018/06/01,12,,,,,,,,,,,viacoin,viacoin
1412,,,,,,,,2018/06/02,25,,,,,,,,,,,viacoin,viacoin
1413,,,,,,,,2018/06/03,9,,,,,,,,,,,viacoin,viacoin
1414,,,,,,,,2018/06/04,10,,,,,,,,,,,viacoin,viacoin
1415,,,,,,,,2018/06/05,19,,,,,,,,,,,viacoin,viacoin
1416,,,,,,,,2018/06/06,4,,,,,,,,,,,viacoin,viacoin
1417,,,,,,,,2018/06/07,9,,,,,,,,,,,viacoin,viacoin
