,transactions,difficulty,sent_addresses,hashrate,av_transaction_size,mining_profitability,send_usd,median_transaction_size,confirmation_time,av_transaction_value,median_transaction_value,active_addresses,fee_reward,top_100_percent,date,tweets,block_size,google_trends,market_cap,full_name,coin
1018,,,,,,,,,,,,,,,2017/01/21,1,,,,einsteinium,einsteinium
1019,,,,,,,,,,,,,,,2017/01/22,null,,,,einsteinium,einsteinium
1020,,,,,,,,,,,,,,,2017/01/23,1,,,,einsteinium,einsteinium
1021,,,,,,,,,,,,,,,2017/01/24,10,,,,einsteinium,einsteinium
1022,,,,,,,,,,,,,,,2017/01/25,null,,,,einsteinium,einsteinium
1023,,,,,,,,,,,,,,,2017/01/26,null,,,,einsteinium,einsteinium
1024,,,,,,,,,,,,,,,2017/01/27,null,,,,einsteinium,einsteinium
1025,,,,,,,,,,,,,,,2017/01/28,7,,,,einsteinium,einsteinium
1026,,,,,,,,,,,,,,,2017/01/29,26,,,,einsteinium,einsteinium
1027,,,,,,,,,,,,,,,2017/01/30,4,,,,einsteinium,einsteinium
1028,,,,,,,,,,,,,,,2017/01/31,8,,,,einsteinium,einsteinium
1029,,,,,,,,,,,,,,,2017/02/01,8,,,,einsteinium,einsteinium
1030,,,,,,,,,,,,,,,2017/02/02,7,,,,einsteinium,einsteinium
1031,,,,,,,,,,,,,,,2017/02/03,1,,,,einsteinium,einsteinium
1032,,,,,,,,,,,,,,,2017/02/04,1,,,,einsteinium,einsteinium
1033,,,,,,,,,,,,,,,2017/02/05,1,,,,einsteinium,einsteinium
1034,,,,,,,,,,,,,,,2017/02/06,null,,,,einsteinium,einsteinium
1035,,,,,,,,,,,,,,,2017/02/07,1,,,,einsteinium,einsteinium
1036,,,,,,,,,,,,,,,2017/02/08,2,,,,einsteinium,einsteinium
1037,,,,,,,,,,,,,,,2017/02/09,1,,,,einsteinium,einsteinium
1038,,,,,,,,,,,,,,,2017/02/10,null,,,,einsteinium,einsteinium
1039,,,,,,,,,,,,,,,2017/02/11,null,,,,einsteinium,einsteinium
1040,,,,,,,,,,,,,,,2017/02/12,null,,,,einsteinium,einsteinium
1041,,,,,,,,,,,,,,,2017/02/13,1,,,,einsteinium,einsteinium
1042,,,,,,,,,,,,,,,2017/02/14,null,,,,einsteinium,einsteinium
1043,,,,,,,,,,,,,,,2017/02/15,null,,,,einsteinium,einsteinium
1044,,,,,,,,,,,,,,,2017/02/16,null,,,,einsteinium,einsteinium
1045,,,,,,,,,,,,,,,2017/02/17,null,,,,einsteinium,einsteinium
1046,,,,,,,,,,,,,,,2017/02/18,1,,,,einsteinium,einsteinium
1047,,,,,,,,,,,,,,,2017/02/19,1,,,,einsteinium,einsteinium
1048,,,,,,,,,,,,,,,2017/02/20,1,,,,einsteinium,einsteinium
1049,,,,,,,,,,,,,,,2017/02/21,1,,,,einsteinium,einsteinium
1050,,,,,,,,,,,,,,,2017/02/22,1,,,,einsteinium,einsteinium
1051,,,,,,,,,,,,,,,2017/02/23,null,,,,einsteinium,einsteinium
1052,,,,,,,,,,,,,,,2017/02/24,null,,,,einsteinium,einsteinium
1053,,,,,,,,,,,,,,,2017/02/25,null,,,,einsteinium,einsteinium
1054,,,,,,,,,,,,,,,2017/02/26,null,,,,einsteinium,einsteinium
1055,,,,,,,,,,,,,,,2017/02/27,null,,,,einsteinium,einsteinium
1056,,,,,,,,,,,,,,,2017/02/28,null,,,,einsteinium,einsteinium
1057,,,,,,,,,,,,,,,2017/03/01,null,,,,einsteinium,einsteinium
1058,,,,,,,,,,,,,,,2017/03/02,1,,,,einsteinium,einsteinium
1059,,,,,,,,,,,,,,,2017/03/03,1,,,,einsteinium,einsteinium
1060,,,,,,,,,,,,,,,2017/03/04,null,,,,einsteinium,einsteinium
1061,,,,,,,,,,,,,,,2017/03/05,null,,,,einsteinium,einsteinium
1062,,,,,,,,,,,,,,,2017/03/06,null,,,,einsteinium,einsteinium
1063,,,,,,,,,,,,,,,2017/03/07,null,,,,einsteinium,einsteinium
1064,,,,,,,,,,,,,,,2017/03/08,null,,,,einsteinium,einsteinium
1065,,,,,,,,,,,,,,,2017/03/09,null,,,,einsteinium,einsteinium
1066,,,,,,,,,,,,,,,2017/03/10,null,,,,einsteinium,einsteinium
1067,,,,,,,,,,,,,,,2017/03/11,null,,,,einsteinium,einsteinium
1068,,,,,,,,,,,,,,,2017/03/12,null,,,,einsteinium,einsteinium
1069,,,,,,,,,,,,,,,2017/03/13,null,,,,einsteinium,einsteinium
1070,,,,,,,,,,,,,,,2017/03/14,null,,,,einsteinium,einsteinium
1071,,,,,,,,,,,,,,,2017/03/15,null,,,,einsteinium,einsteinium
1072,,,,,,,,,,,,,,,2017/03/16,null,,,,einsteinium,einsteinium
1073,,,,,,,,,,,,,,,2017/03/17,1,,,,einsteinium,einsteinium
1074,,,,,,,,,,,,,,,2017/03/18,null,,,,einsteinium,einsteinium
1075,,,,,,,,,,,,,,,2017/03/19,null,,,,einsteinium,einsteinium
1076,,,,,,,,,,,,,,,2017/03/20,null,,,,einsteinium,einsteinium
1077,,,,,,,,,,,,,,,2017/03/21,null,,,,einsteinium,einsteinium
1078,,,,,,,,,,,,,,,2017/03/22,null,,,,einsteinium,einsteinium
1079,,,,,,,,,,,,,,,2017/03/23,1,,,,einsteinium,einsteinium
1080,,,,,,,,,,,,,,,2017/03/24,null,,,,einsteinium,einsteinium
1081,,,,,,,,,,,,,,,2017/03/25,1,,,,einsteinium,einsteinium
1082,,,,,,,,,,,,,,,2017/03/26,null,,,,einsteinium,einsteinium
1083,,,,,,,,,,,,,,,2017/03/27,null,,,,einsteinium,einsteinium
1084,,,,,,,,,,,,,,,2017/03/28,null,,,,einsteinium,einsteinium
1085,,,,,,,,,,,,,,,2017/03/29,4,,,,einsteinium,einsteinium
1086,,,,,,,,,,,,,,,2017/03/30,null,,,,einsteinium,einsteinium
1087,,,,,,,,,,,,,,,2017/03/31,2,,,,einsteinium,einsteinium
1088,,,,,,,,,,,,,,,2017/04/01,null,,,,einsteinium,einsteinium
1089,,,,,,,,,,,,,,,2017/04/02,1,,,,einsteinium,einsteinium
1090,,,,,,,,,,,,,,,2017/04/03,1,,,,einsteinium,einsteinium
1091,,,,,,,,,,,,,,,2017/04/04,null,,,,einsteinium,einsteinium
1092,,,,,,,,,,,,,,,2017/04/05,6,,,,einsteinium,einsteinium
1093,,,,,,,,,,,,,,,2017/04/06,2,,,,einsteinium,einsteinium
1094,,,,,,,,,,,,,,,2017/04/07,8,,,,einsteinium,einsteinium
1095,,,,,,,,,,,,,,,2017/04/08,null,,,,einsteinium,einsteinium
1096,,,,,,,,,,,,,,,2017/04/09,1,,,,einsteinium,einsteinium
1097,,,,,,,,,,,,,,,2017/04/10,null,,,,einsteinium,einsteinium
1098,,,,,,,,,,,,,,,2017/04/11,null,,,,einsteinium,einsteinium
1099,,,,,,,,,,,,,,,2017/04/12,1,,,,einsteinium,einsteinium
1100,,,,,,,,,,,,,,,2017/04/13,2,,,,einsteinium,einsteinium
1101,,,,,,,,,,,,,,,2017/04/14,1,,,,einsteinium,einsteinium
1102,,,,,,,,,,,,,,,2017/04/15,3,,,,einsteinium,einsteinium
1103,,,,,,,,,,,,,,,2017/04/16,4,,,,einsteinium,einsteinium
1104,,,,,,,,,,,,,,,2017/04/17,3,,,,einsteinium,einsteinium
1105,,,,,,,,,,,,,,,2017/04/18,null,,,,einsteinium,einsteinium
1106,,,,,,,,,,,,,,,2017/04/19,1,,,,einsteinium,einsteinium
1107,,,,,,,,,,,,,,,2017/04/20,null,,,,einsteinium,einsteinium
1108,,,,,,,,,,,,,,,2017/04/21,1,,,,einsteinium,einsteinium
1109,,,,,,,,,,,,,,,2017/04/22,10,,,,einsteinium,einsteinium
1110,,,,,,,,,,,,,,,2017/04/23,10,,,,einsteinium,einsteinium
1111,,,,,,,,,,,,,,,2017/04/24,4,,,,einsteinium,einsteinium
1112,,,,,,,,,,,,,,,2017/04/25,3,,,,einsteinium,einsteinium
1113,,,,,,,,,,,,,,,2017/04/26,1,,,,einsteinium,einsteinium
1114,,,,,,,,,,,,,,,2017/04/27,4,,,,einsteinium,einsteinium
1115,,,,,,,,,,,,,,,2017/04/28,2,,,,einsteinium,einsteinium
1116,,,,,,,,,,,,,,,2017/04/29,null,,,,einsteinium,einsteinium
1117,,,,,,,,,,,,,,,2017/04/30,1,,,,einsteinium,einsteinium
1118,,,,,,,,,,,,,,,2017/05/01,3,,,,einsteinium,einsteinium
1119,,,,,,,,,,,,,,,2017/05/02,1,,,,einsteinium,einsteinium
1120,,,,,,,,,,,,,,,2017/05/03,2,,,,einsteinium,einsteinium
1121,,,,,,,,,,,,,,,2017/05/04,1,,,,einsteinium,einsteinium
1122,,,,,,,,,,,,,,,2017/05/05,1,,,,einsteinium,einsteinium
1123,,,,,,,,,,,,,,,2017/05/06,5,,,,einsteinium,einsteinium
1124,,,,,,,,,,,,,,,2017/05/07,2,,,,einsteinium,einsteinium
1125,,,,,,,,,,,,,,,2017/05/08,3,,,,einsteinium,einsteinium
1126,,,,,,,,,,,,,,,2017/05/09,null,,,,einsteinium,einsteinium
1127,,,,,,,,,,,,,,,2017/05/10,null,,,,einsteinium,einsteinium
1128,,,,,,,,,,,,,,,2017/05/11,1,,,,einsteinium,einsteinium
1129,,,,,,,,,,,,,,,2017/05/12,null,,,,einsteinium,einsteinium
1130,,,,,,,,,,,,,,,2017/05/13,3,,,,einsteinium,einsteinium
1131,,,,,,,,,,,,,,,2017/05/14,null,,,,einsteinium,einsteinium
1132,,,,,,,,,,,,,,,2017/05/15,null,,,,einsteinium,einsteinium
1133,,,,,,,,,,,,,,,2017/05/16,1,,,,einsteinium,einsteinium
1134,,,,,,,,,,,,,,,2017/05/17,1,,,,einsteinium,einsteinium
1135,,,,,,,,,,,,,,,2017/05/18,null,,,,einsteinium,einsteinium
1136,,,,,,,,,,,,,,,2017/05/19,4,,,,einsteinium,einsteinium
1137,,,,,,,,,,,,,,,2017/05/20,4,,,,einsteinium,einsteinium
1138,,,,,,,,,,,,,,,2017/05/21,3,,,,einsteinium,einsteinium
1139,,,,,,,,,,,,,,,2017/05/22,null,,,,einsteinium,einsteinium
1140,,,,,,,,,,,,,,,2017/05/23,null,,,,einsteinium,einsteinium
1141,,,,,,,,,,,,,,,2017/05/24,null,,,,einsteinium,einsteinium
1142,,,,,,,,,,,,,,,2017/05/25,2,,,,einsteinium,einsteinium
1143,,,,,,,,,,,,,,,2017/05/26,null,,,,einsteinium,einsteinium
1144,,,,,,,,,,,,,,,2017/05/27,null,,,,einsteinium,einsteinium
1145,,,,,,,,,,,,,,,2017/05/28,5,,,,einsteinium,einsteinium
1146,,,,,,,,,,,,,,,2017/05/29,null,,,,einsteinium,einsteinium
1147,,,,,,,,,,,,,,,2017/05/30,1,,,,einsteinium,einsteinium
1148,,,,,,,,,,,,,,,2017/05/31,null,,,,einsteinium,einsteinium
1149,,,,,,,,,,,,,,,2017/06/01,null,,,,einsteinium,einsteinium
1150,,,,,,,,,,,,,,,2017/06/02,null,,,,einsteinium,einsteinium
1151,,,,,,,,,,,,,,,2017/06/03,1,,,,einsteinium,einsteinium
1152,,,,,,,,,,,,,,,2017/06/04,null,,,,einsteinium,einsteinium
1153,,,,,,,,,,,,,,,2017/06/05,4,,,,einsteinium,einsteinium
1154,,,,,,,,,,,,,,,2017/06/06,1,,,,einsteinium,einsteinium
1155,,,,,,,,,,,,,,,2017/06/07,null,,,,einsteinium,einsteinium
1156,,,,,,,,,,,,,,,2017/06/08,null,,,,einsteinium,einsteinium
1157,,,,,,,,,,,,,,,2017/06/09,1,,,,einsteinium,einsteinium
1158,,,,,,,,,,,,,,,2017/06/10,3,,,,einsteinium,einsteinium
1159,,,,,,,,,,,,,,,2017/06/11,1,,,,einsteinium,einsteinium
1160,,,,,,,,,,,,,,,2017/06/12,null,,,,einsteinium,einsteinium
1161,,,,,,,,,,,,,,,2017/06/13,null,,,,einsteinium,einsteinium
1162,,,,,,,,,,,,,,,2017/06/14,null,,,,einsteinium,einsteinium
1163,,,,,,,,,,,,,,,2017/06/15,null,,,,einsteinium,einsteinium
1164,,,,,,,,,,,,,,,2017/06/16,1,,,,einsteinium,einsteinium
1165,,,,,,,,,,,,,,,2017/06/17,null,,,,einsteinium,einsteinium
1166,,,,,,,,,,,,,,,2017/06/18,null,,,,einsteinium,einsteinium
1167,,,,,,,,,,,,,,,2017/06/19,null,,,,einsteinium,einsteinium
1168,,,,,,,,,,,,,,,2017/06/20,1,,,,einsteinium,einsteinium
1169,,,,,,,,,,,,,,,2017/06/21,3,,,,einsteinium,einsteinium
1170,,,,,,,,,,,,,,,2017/06/22,null,,,,einsteinium,einsteinium
1171,,,,,,,,,,,,,,,2017/06/23,9,,,,einsteinium,einsteinium
1172,,,,,,,,,,,,,,,2017/06/24,null,,,,einsteinium,einsteinium
1173,,,,,,,,,,,,,,,2017/06/25,null,,,,einsteinium,einsteinium
1174,,,,,,,,,,,,,,,2017/06/26,null,,,,einsteinium,einsteinium
1175,,,,,,,,,,,,,,,2017/06/27,null,,,,einsteinium,einsteinium
1176,,,,,,,,,,,,,,,2017/06/28,null,,,,einsteinium,einsteinium
1177,,,,,,,,,,,,,,,2017/06/29,null,,,,einsteinium,einsteinium
1178,,,,,,,,,,,,,,,2017/06/30,null,,,,einsteinium,einsteinium
1179,,,,,,,,,,,,,,,2017/07/01,null,,,,einsteinium,einsteinium
1180,,,,,,,,,,,,,,,2017/07/02,null,,,,einsteinium,einsteinium
1181,,,,,,,,,,,,,,,2017/07/03,null,,,,einsteinium,einsteinium
1182,,,,,,,,,,,,,,,2017/07/04,null,,,,einsteinium,einsteinium
1183,,,,,,,,,,,,,,,2017/07/05,null,,,,einsteinium,einsteinium
1184,,,,,,,,,,,,,,,2017/07/06,null,,,,einsteinium,einsteinium
1185,,,,,,,,,,,,,,,2017/07/07,null,,,,einsteinium,einsteinium
1186,,,,,,,,,,,,,,,2017/07/08,null,,,,einsteinium,einsteinium
1187,,,,,,,,,,,,,,,2017/07/09,null,,,,einsteinium,einsteinium
1188,,,,,,,,,,,,,,,2017/07/10,null,,,,einsteinium,einsteinium
1189,,,,,,,,,,,,,,,2017/07/11,null,,,,einsteinium,einsteinium
1190,,,,,,,,,,,,,,,2017/07/12,null,,,,einsteinium,einsteinium
1191,,,,,,,,,,,,,,,2017/07/13,1,,,,einsteinium,einsteinium
1192,,,,,,,,,,,,,,,2017/07/14,null,,,,einsteinium,einsteinium
1193,,,,,,,,,,,,,,,2017/07/15,1,,,,einsteinium,einsteinium
1194,,,,,,,,,,,,,,,2017/07/16,null,,,,einsteinium,einsteinium
1195,,,,,,,,,,,,,,,2017/07/17,null,,,,einsteinium,einsteinium
1196,,,,,,,,,,,,,,,2017/07/18,null,,,,einsteinium,einsteinium
1197,,,,,,,,,,,,,,,2017/07/19,null,,,,einsteinium,einsteinium
1198,,,,,,,,,,,,,,,2017/07/20,null,,,,einsteinium,einsteinium
1199,,,,,,,,,,,,,,,2017/07/21,1,,,,einsteinium,einsteinium
1200,,,,,,,,,,,,,,,2017/07/22,2,,,,einsteinium,einsteinium
1201,,,,,,,,,,,,,,,2017/07/23,null,,,,einsteinium,einsteinium
1202,,,,,,,,,,,,,,,2017/07/24,null,,,,einsteinium,einsteinium
1203,,,,,,,,,,,,,,,2017/07/25,4,,,,einsteinium,einsteinium
1204,,,,,,,,,,,,,,,2017/07/26,15,,,,einsteinium,einsteinium
1205,,,,,,,,,,,,,,,2017/07/27,3,,,,einsteinium,einsteinium
1206,,,,,,,,,,,,,,,2017/07/28,3,,,,einsteinium,einsteinium
1207,,,,,,,,,,,,,,,2017/07/29,null,,,,einsteinium,einsteinium
1208,,,,,,,,,,,,,,,2017/07/30,1,,,,einsteinium,einsteinium
1209,,,,,,,,,,,,,,,2017/07/31,2,,,,einsteinium,einsteinium
1210,,,,,,,,,,,,,,,2017/08/01,2,,,,einsteinium,einsteinium
1211,,,,,,,,,,,,,,,2017/08/02,null,,,,einsteinium,einsteinium
1212,,,,,,,,,,,,,,,2017/08/03,6,,,,einsteinium,einsteinium
1213,,,,,,,,,,,,,,,2017/08/04,4,,,,einsteinium,einsteinium
1214,,,,,,,,,,,,,,,2017/08/05,2,,,,einsteinium,einsteinium
1215,,,,,,,,,,,,,,,2017/08/06,12,,,,einsteinium,einsteinium
1216,,,,,,,,,,,,,,,2017/08/07,13,,,,einsteinium,einsteinium
1217,,,,,,,,,,,,,,,2017/08/08,null,,,,einsteinium,einsteinium
1218,,,,,,,,,,,,,,,2017/08/09,null,,,,einsteinium,einsteinium
1219,,,,,,,,,,,,,,,2017/08/10,1,,,,einsteinium,einsteinium
1220,,,,,,,,,,,,,,,2017/08/11,1,,,,einsteinium,einsteinium
1221,,,,,,,,,,,,,,,2017/08/12,null,,,,einsteinium,einsteinium
1222,,,,,,,,,,,,,,,2017/08/13,5,,,,einsteinium,einsteinium
1223,,,,,,,,,,,,,,,2017/08/14,3,,,,einsteinium,einsteinium
1224,,,,,,,,,,,,,,,2017/08/15,2,,,,einsteinium,einsteinium
1225,,,,,,,,,,,,,,,2017/08/16,null,,,,einsteinium,einsteinium
1226,,,,,,,,,,,,,,,2017/08/17,null,,,,einsteinium,einsteinium
1227,,,,,,,,,,,,,,,2017/08/18,null,,,,einsteinium,einsteinium
1228,,,,,,,,,,,,,,,2017/08/19,2,,,,einsteinium,einsteinium
1229,,,,,,,,,,,,,,,2017/08/20,null,,,,einsteinium,einsteinium
1230,,,,,,,,,,,,,,,2017/08/21,1,,,,einsteinium,einsteinium
1231,,,,,,,,,,,,,,,2017/08/22,1,,,,einsteinium,einsteinium
1232,,,,,,,,,,,,,,,2017/08/23,7,,,,einsteinium,einsteinium
1233,,,,,,,,,,,,,,,2017/08/24,null,,,,einsteinium,einsteinium
1234,,,,,,,,,,,,,,,2017/08/25,null,,,,einsteinium,einsteinium
1235,,,,,,,,,,,,,,,2017/08/26,1,,,,einsteinium,einsteinium
1236,,,,,,,,,,,,,,,2017/08/27,null,,,,einsteinium,einsteinium
1237,,,,,,,,,,,,,,,2017/08/28,null,,,,einsteinium,einsteinium
1238,,,,,,,,,,,,,,,2017/08/29,2,,,,einsteinium,einsteinium
1239,,,,,,,,,,,,,,,2017/08/30,1,,,,einsteinium,einsteinium
1240,,,,,,,,,,,,,,,2017/08/31,null,,,,einsteinium,einsteinium
1241,,,,,,,,,,,,,,,2017/09/01,null,,,,einsteinium,einsteinium
1242,,,,,,,,,,,,,,,2017/09/02,1,,,,einsteinium,einsteinium
1243,,,,,,,,,,,,,,,2017/09/03,null,,,,einsteinium,einsteinium
1244,,,,,,,,,,,,,,,2017/09/04,null,,,,einsteinium,einsteinium
1245,,,,,,,,,,,,,,,2017/09/05,null,,,,einsteinium,einsteinium
1246,,,,,,,,,,,,,,,2017/09/06,4,,,,einsteinium,einsteinium
1247,,,,,,,,,,,,,,,2017/09/07,null,,,,einsteinium,einsteinium
1248,,,,,,,,,,,,,,,2017/09/08,null,,,,einsteinium,einsteinium
1249,,,,,,,,,,,,,,,2017/09/09,4,,,,einsteinium,einsteinium
1250,,,,,,,,,,,,,,,2017/09/10,null,,,,einsteinium,einsteinium
1251,,,,,,,,,,,,,,,2017/09/11,1,,,,einsteinium,einsteinium
1252,,,,,,,,,,,,,,,2017/09/12,3,,,,einsteinium,einsteinium
1253,,,,,,,,,,,,,,,2017/09/13,16,,,,einsteinium,einsteinium
1254,,,,,,,,,,,,,,,2017/09/14,25,,,,einsteinium,einsteinium
1255,,,,,,,,,,,,,,,2017/09/15,7,,,,einsteinium,einsteinium
1256,,,,,,,,,,,,,,,2017/09/16,6,,,,einsteinium,einsteinium
1257,,,,,,,,,,,,,,,2017/09/17,15,,,,einsteinium,einsteinium
1258,,,,,,,,,,,,,,,2017/09/18,26,,,,einsteinium,einsteinium
1259,,,,,,,,,,,,,,,2017/09/19,9,,,,einsteinium,einsteinium
1260,,,,,,,,,,,,,,,2017/09/20,1,,,,einsteinium,einsteinium
1261,,,,,,,,,,,,,,,2017/09/21,11,,,,einsteinium,einsteinium
1262,,,,,,,,,,,,,,,2017/09/22,55,,,,einsteinium,einsteinium
1263,,,,,,,,,,,,,,,2017/09/23,40,,,,einsteinium,einsteinium
1264,,,,,,,,,,,,,,,2017/09/24,61,,,,einsteinium,einsteinium
1265,,,,,,,,,,,,,,,2017/09/25,100,,,,einsteinium,einsteinium
1266,,,,,,,,,,,,,,,2017/09/26,71,,,,einsteinium,einsteinium
1267,,,,,,,,,,,,,,,2017/09/27,78,,,,einsteinium,einsteinium
1268,,,,,,,,,,,,,,,2017/09/28,50,,,,einsteinium,einsteinium
1269,,,,,,,,,,,,,,,2017/09/29,128,,,,einsteinium,einsteinium
1270,,,,,,,,,,,,,,,2017/09/30,37,,,,einsteinium,einsteinium
1271,,,,,,,,,,,,,,,2017/10/01,19,,,,einsteinium,einsteinium
1272,,,,,,,,,,,,,,,2017/10/02,38,,,,einsteinium,einsteinium
1273,,,,,,,,,,,,,,,2017/10/03,20,,,,einsteinium,einsteinium
1274,,,,,,,,,,,,,,,2017/10/04,18,,,,einsteinium,einsteinium
1275,,,,,,,,,,,,,,,2017/10/05,9,,,,einsteinium,einsteinium
1276,,,,,,,,,,,,,,,2017/10/06,9,,,,einsteinium,einsteinium
1277,,,,,,,,,,,,,,,2017/10/07,6,,,,einsteinium,einsteinium
1278,,,,,,,,,,,,,,,2017/10/08,2,,,,einsteinium,einsteinium
1279,,,,,,,,,,,,,,,2017/10/09,3,,,,einsteinium,einsteinium
1280,,,,,,,,,,,,,,,2017/10/10,3,,,,einsteinium,einsteinium
1281,,,,,,,,,,,,,,,2017/10/11,4,,,,einsteinium,einsteinium
1282,,,,,,,,,,,,,,,2017/10/12,8,,,,einsteinium,einsteinium
1283,,,,,,,,,,,,,,,2017/10/13,7,,,,einsteinium,einsteinium
1284,,,,,,,,,,,,,,,2017/10/14,8,,,,einsteinium,einsteinium
1285,,,,,,,,,,,,,,,2017/10/15,2,,,,einsteinium,einsteinium
1286,,,,,,,,,,,,,,,2017/10/16,2,,,,einsteinium,einsteinium
1287,,,,,,,,,,,,,,,2017/10/17,4,,,,einsteinium,einsteinium
1288,,,,,,,,,,,,,,,2017/10/18,2,,,,einsteinium,einsteinium
1289,,,,,,,,,,,,,,,2017/10/19,4,,,,einsteinium,einsteinium
1290,,,,,,,,,,,,,,,2017/10/20,6,,,,einsteinium,einsteinium
1291,,,,,,,,,,,,,,,2017/10/21,7,,,,einsteinium,einsteinium
1292,,,,,,,,,,,,,,,2017/10/22,11,,,,einsteinium,einsteinium
1293,,,,,,,,,,,,,,,2017/10/23,12,,,,einsteinium,einsteinium
1294,,,,,,,,,,,,,,,2017/10/24,14,,,,einsteinium,einsteinium
1295,,,,,,,,,,,,,,,2017/10/25,11,,,,einsteinium,einsteinium
1296,,,,,,,,,,,,,,,2017/10/26,6,,,,einsteinium,einsteinium
1297,,,,,,,,,,,,,,,2017/10/27,4,,,,einsteinium,einsteinium
1298,,,,,,,,,,,,,,,2017/10/28,4,,,,einsteinium,einsteinium
1299,,,,,,,,,,,,,,,2017/10/29,4,,,,einsteinium,einsteinium
1300,,,,,,,,,,,,,,,2017/10/30,5,,,,einsteinium,einsteinium
1301,,,,,,,,,,,,,,,2017/10/31,13,,,,einsteinium,einsteinium
1302,,,,,,,,,,,,,,,2017/11/01,9,,,,einsteinium,einsteinium
1303,,,,,,,,,,,,,,,2017/11/02,7,,,,einsteinium,einsteinium
1304,,,,,,,,,,,,,,,2017/11/03,5,,,,einsteinium,einsteinium
1305,,,,,,,,,,,,,,,2017/11/04,6,,,,einsteinium,einsteinium
1306,,,,,,,,,,,,,,,2017/11/05,5,,,,einsteinium,einsteinium
1307,,,,,,,,,,,,,,,2017/11/06,5,,,,einsteinium,einsteinium
1308,,,,,,,,,,,,,,,2017/11/07,6,,,,einsteinium,einsteinium
1309,,,,,,,,,,,,,,,2017/11/08,3,,,,einsteinium,einsteinium
1310,,,,,,,,,,,,,,,2017/11/09,9,,,,einsteinium,einsteinium
1311,,,,,,,,,,,,,,,2017/11/10,69,,,,einsteinium,einsteinium
1312,,,,,,,,,,,,,,,2017/11/11,8,,,,einsteinium,einsteinium
1313,,,,,,,,,,,,,,,2017/11/12,12,,,,einsteinium,einsteinium
1314,,,,,,,,,,,,,,,2017/11/13,66,,,,einsteinium,einsteinium
1315,,,,,,,,,,,,,,,2017/11/14,99,,,,einsteinium,einsteinium
1316,,,,,,,,,,,,,,,2017/11/15,104,,,,einsteinium,einsteinium
1317,,,,,,,,,,,,,,,2017/11/16,18,,,,einsteinium,einsteinium
1318,,,,,,,,,,,,,,,2017/11/17,9,,,,einsteinium,einsteinium
1319,,,,,,,,,,,,,,,2017/11/18,16,,,,einsteinium,einsteinium
1320,,,,,,,,,,,,,,,2017/11/19,83,,,,einsteinium,einsteinium
1321,,,,,,,,,,,,,,,2017/11/20,17,,,,einsteinium,einsteinium
1322,,,,,,,,,,,,,,,2017/11/21,10,,,,einsteinium,einsteinium
1323,,,,,,,,,,,,,,,2017/11/22,3,,,,einsteinium,einsteinium
1324,,,,,,,,,,,,,,,2017/11/23,11,,,,einsteinium,einsteinium
1325,,,,,,,,,,,,,,,2017/11/24,17,,,,einsteinium,einsteinium
1326,,,,,,,,,,,,,,,2017/11/25,34,,,,einsteinium,einsteinium
1327,,,,,,,,,,,,,,,2017/11/26,102,,,,einsteinium,einsteinium
1328,,,,,,,,,,,,,,,2017/11/27,41,,,,einsteinium,einsteinium
1329,,,,,,,,,,,,,,,2017/11/28,17,,,,einsteinium,einsteinium
1330,,,,,,,,,,,,,,,2017/11/29,8,,,,einsteinium,einsteinium
1331,,,,,,,,,,,,,,,2017/11/30,19,,,,einsteinium,einsteinium
1332,,,,,,,,,,,,,,,2017/12/01,93,,,,einsteinium,einsteinium
1333,,,,,,,,,,,,,,,2017/12/02,108,,,,einsteinium,einsteinium
1334,,,,,,,,,,,,,,,2017/12/03,78,,,,einsteinium,einsteinium
1335,,,,,,,,,,,,,,,2017/12/04,27,,,,einsteinium,einsteinium
1336,,,,,,,,,,,,,,,2017/12/05,44,,,,einsteinium,einsteinium
1337,,,,,,,,,,,,,,,2017/12/06,153,,,,einsteinium,einsteinium
1338,,,,,,,,,,,,,,,2017/12/07,76,,,,einsteinium,einsteinium
1339,,,,,,,,,,,,,,,2017/12/08,71,,,,einsteinium,einsteinium
1340,,,,,,,,,,,,,,,2017/12/09,98,,,,einsteinium,einsteinium
1341,,,,,,,,,,,,,,,2017/12/10,137,,,,einsteinium,einsteinium
1342,,,,,,,,,,,,,,,2017/12/11,49,,,,einsteinium,einsteinium
1343,,,,,,,,,,,,,,,2017/12/12,28,,,,einsteinium,einsteinium
1344,,,,,,,,,,,,,,,2017/12/13,55,,,,einsteinium,einsteinium
1345,,,,,,,,,,,,,,,2017/12/14,43,,,,einsteinium,einsteinium
1346,,,,,,,,,,,,,,,2017/12/15,1090,,,,einsteinium,einsteinium
1347,,,,,,,,,,,,,,,2017/12/16,536,,,,einsteinium,einsteinium
1348,,,,,,,,,,,,,,,2017/12/17,89,,,,einsteinium,einsteinium
1349,,,,,,,,,,,,,,,2017/12/18,137,,,,einsteinium,einsteinium
1350,,,,,,,,,,,,,,,2017/12/19,393,,,,einsteinium,einsteinium
1351,,,,,,,,,,,,,,,2017/12/20,86,,,,einsteinium,einsteinium
1352,,,,,,,,,,,,,,,2017/12/21,195,,,,einsteinium,einsteinium
1353,,,,,,,,,,,,,,,2017/12/22,46,,,,einsteinium,einsteinium
1354,,,,,,,,,,,,,,,2017/12/23,29,,,,einsteinium,einsteinium
1355,,,,,,,,,,,,,,,2017/12/24,42,,,,einsteinium,einsteinium
