,date,mining_profitability,block_size,difficulty,top_100_percent,active_addresses,send_usd,market_cap,fee_reward,median_transaction_value,tweets,transactions,median_transaction_size,confirmation_time,av_transaction_size,hashrate,sent_addresses,av_transaction_value,google_trends,full_name,coin
2791,2020/03/04,2.536,18179,6360051,40.956,43363,102287705,3900565145,,53.909,938,20401,,2.5,,1.7186747089429E+14,25787,5014,,litecoin,ltc
2792,2020/03/05,2.476,27945,6084844,40.992,76286,116829800,3994631849,,61.609,687,23449,,2.47,,1.8245344104222E+14,66640,4982,,litecoin,ltc
2793,2020/03/06,2.625,35113,6084844,40.992,123456,163123368,4027650479,,69.726,1138,22856,,2.4,,1.7862055166094E+14,69479,7137,,litecoin,ltc
2794,2020/03/07,2.593,46218,6084844,40.974,168267,116955399,4025888989,,61.502,909,22571,,2.323,,1.8671205249799E+14,63717,5182,,litecoin,ltc
2795,2020/03/08,2.132,47915,6316781,40.944,115279,158364132,3665921067,,68.426,670,22767,,2.535,,1.8942877106246E+14,52924,6956,,litecoin,ltc
2796,2020/03/09,1.985,19614,6387695,41.011,59147,197138043,3206963930,,107.498,618,24745,,2.558,,1.7649967339846E+14,45994,7967,,litecoin,ltc
2797,2020/03/10,1.987,18546,6387695,40.946,85691,185751989,3243473420,,58.064,573,23645,,2.376,,1.9184399511338E+14,54072,7856,,litecoin,ltc
2798,2020/03/11,1.916,15042,6381508,40.961,47553,145100336,3147507309,,51.725,565,21480,,2.544,,1.8027284557992E+14,34642,6755,,litecoin,ltc
2799,2020/03/12,1.417,52720,6364954,41.516,50490,658309813,2524152640,,127.159,571,28365,,2.851,,174661112413454,33395,23209,,litecoin,ltc
2800,2020/03/13,1.28,39386,6364954,41.455,54238,501027731,2206099680,,119.547,616,28780,,3.229,,1.4919242330687E+14,34250,17409,,litecoin,ltc
2801,2020/03/14,1.415,24844,6364954,41.454,43313,145588863,2313264129,,52.98,472,21153,,3.251,,1.404030656461E+14,26971,6883,,litecoin,ltc
2802,2020/03/15,1.422,28296,6364954,41.566,39158,92028338,2301434153,,57.874,344,18974,,3.288,,1.3744814161079E+14,23549,4850,,litecoin,ltc
2803,2020/03/16,1.729,16703,5219964,41.604,44562,211352993,2129702107,,75.858,475,23032,,2.687,,1.2796554214970E+14,27929,9176,,litecoin,ltc
2804,2020/03/17,1.695,15757,5152079,41.598,48595,118742565,2220079261,,60.484,433,22117,,2.576,,1.4191976009167E+14,29038,5369,,litecoin,ltc
2805,2020/03/18,1.566,16269,5152079,41.618,42759,249666703,2174003204,,57.654,391,23034,,2.764,,1.4018682980082E+14,26636,10839,,litecoin,ltc
2806,2020/03/19,1.841,16876,5090531,41.562,46591,197372520,2355330416,,67.803,502,23966,,2.647,,134889274337358,27895,8236,,litecoin,ltc
2807,2020/03/20,2.072,17136,4858379,41.636,48833,176114666,2558439332,,65.061,483,25683,,2.604,,1.3233123153384E+14,29432,6857,,litecoin,ltc
2808,2020/03/21,2.106,11566,4858379,41.627,36420,166634776,2462652078,,47.589,439,19646,,2.376,,1.3720758921383E+14,23013,8482,,litecoin,ltc
2809,2020/03/22,1.896,12576,4858379,41.612,37556,150342326,2428546391,,50.303,447,18238,,2.392,,1.4932770010996E+14,21970,8243,,litecoin,ltc
2810,2020/03/23,1.825,13593,4918408,41.571,41701,163649795,2413195324,,50.386,436,20471,,2.5,,1.474825275598E+14,24221,7994,,litecoin,ltc
2811,2020/03/24,2.002,16549,4937866,41.543,57236,146153557,2559529516,,47.729,509,21205,,2.595,,1.3737610895546E+14,28728,6892,,litecoin,ltc
2812,2020/03/25,2.056,13305,4937866,41.531,40993,155670365,2554939426,,59.469,466,21010,,2.487,,1.392596155135E+14,24904,7409,,litecoin,ltc
2813,2020/03/26,1.992,13404,4927506,41.558,39687,68381113,2539017374,,52.337,391,20601,,2.457,,1.4460686182258E+14,24093,3319,,litecoin,ltc
2814,2020/03/27,2.079,14032,4894192,41.564,41442,86952412,2584644111,,53.517,432,23426,,2.478,,1.3980474297987E+14,26146,3712,,litecoin,ltc
2815,2020/03/28,1.965,12686,4894192,41.653,37260,81559695,2453901794,,74.784,523,21892,,2.445,,1.423672262972E+14,23767,3726,,litecoin,ltc
2816,2020/03/29,1.95,13200,4894192,41.661,38093,46244398,2471353598,,53.21,488,20428,,2.376,,1.4860801308471E+14,22594,2264,,litecoin,ltc
2817,2020/03/30,1.943,14265,4940467,41.669,42230,79843828,2495476623,,43.168,468,21773,,2.553,,140152076538952,25808,3667,,litecoin,ltc
2818,2020/03/31,1.956,16095,4950561,41.71,57092,86739116,2519471815,,42.676,440,23902,,2.483,,1.4450223737013E+14,30631,3629,,litecoin,ltc
2819,2020/04/01,1.97,13613,4950561,41.726,43742,63670301,2482242140,,47.012,407,22423,,2.428,,1.445589978203E+14,25540,2840,,litecoin,ltc
2820,2020/04/02,1.979,14552,4975569,41.711,48176,109845352,2578934662,,46.666,446,23442,,2.487,,1.459517956131E+14,25904,4686,,litecoin,ltc
2821,2020/04/03,1.995,13349,5023323,41.735,39019,133239755,2619215238,,39.499,510,22537,,2.562,,1.4268427783559E+14,24317,5912,,litecoin,ltc
2822,2020/04/04,2.111,15992,5023323,41.708,40001,82943048,2618350718,,58.839,803,23783,,2.319,,1.4890532880994E+14,23658,3487,,litecoin,ltc
2823,2020/04/05,2.029,12716,5023323,41.703,41102,69792633,2628645782,,95.53,986,24144,,2.372,,1.5203286035422E+14,23932,2891,,litecoin,ltc
2824,2020/04/06,1.96,15312,5196425,41.749,46852,121400809,2761532779,,57.574,599,24750,,2.553,,1.5367053446452E+14,29333,4919,,litecoin,ltc
2825,2020/04/07,2.326,16204,5205128,41.733,63196,158426525,2969198548,,47.685,620,27268,,2.372,,1.4979774851119E+14,35527,5810,,litecoin,ltc
2826,2020/04/08,2.205,13454,5205128,41.713,45601,133476258,2984556529,,51.42,452,24745,,2.338,,1.6116758262653E+14,30102,5394,,litecoin,ltc
2827,2020/04/09,2.086,13807,5309041,41.693,44840,162185230,2990858097,,51.304,555,25003,,2.487,,1.6039574058873E+14,29758,6487,,litecoin,ltc
2828,2020/04/10,2.047,17674,5391398,41.688,48606,233269979,2806732230,,67.007,499,30625,,2.5,,1.526120246479E+14,33125,7617,,litecoin,ltc
2829,2020/04/11,2.031,14445,5391398,41.696,40694,89663853,2746344351,,70.915,477,22579,,2.376,,1.5832746596232E+14,27439,3971,,litecoin,ltc
2830,2020/04/12,1.999,11515,5405138,41.715,37813,159211823,2767222158,,64.931,496,21507,,2.372,,1.6228590432889E+14,25385,7403,,litecoin,ltc
2831,2020/04/13,1.749,14653,5478273,41.745,44356,155118867,2625187893,,64.372,487,23009,,2.637,,1.5836379853683E+14,29107,6742,,litecoin,ltc
2832,2020/04/14,1.866,18153,5478273,41.747,62682,106824093,2678866998,,60.337,507,26225,,2.672,,1.4947259716908E+14,34989,4073,,litecoin,ltc
2833,2020/04/15,1.944,14638,5478273,41.752,46652,92791247,2646603362,,54.253,498,26034,,2.457,,1.5408987949008E+14,32084,3564,,litecoin,ltc
2834,2020/04/16,1.965,15121,5389711,41.645,47302,139555557,2677382678,,55.929,604,26407,,2.42,,1.5654431914397E+14,32321,5285,,litecoin,ltc
2835,2020/04/17,2.029,13896,5325978,41.673,49289,103223134,2738774416,,55.01,766,27186,,2.24,,1.6759748635314E+14,33030,3797,,litecoin,ltc
2836,2020/04/18,1.986,13765,5325978,41.686,46820,93811596,2786819901,,49.913,963,27293,,2.293,,1.7015001757884E+14,33399,3437,,litecoin,ltc
2837,2020/04/19,1.954,19963,5491846,41.687,71236,120732112,2793552964,,50.094,405,25194,,2.372,,1.675664598702E+14,30781,4792,,litecoin,ltc
2838,2020/04/20,1.801,14827,5810025,41.694,52046,140034249,2715325157,,63.037,489,27432,,2.345,,1.7870731800215E+14,34253,5105,,litecoin,ltc
2839,2020/04/21,1.741,16189,5810025,41.717,67516,83378145,2633446828,,56.391,561,25279,,2.392,,1.7577489601775E+14,35688,3298,,litecoin,ltc
2840,2020/04/22,1.755,15438,5810025,41.826,46961,102095081,2677249145,,72.087,522,25310,,2.474,,1.7135618803334E+14,30543,4034,,litecoin,ltc
2841,2020/04/23,1.709,17640,6053398,41.835,45561,87595407,2744880823,,64.794,559,27187,,2.667,,1.673618710543E+14,32091,3222,,litecoin,ltc
2842,2020/04/24,1.89,29197,6057990,41.894,66628,161147092,2854372508,,75.496,677,28242,,2.522,,1.6643526327178E+14,33476,5706,,litecoin,ltc
2843,2020/04/25,1.79,31989,6057990,41.889,60635,106077611,2900437630,,76.566,648,26560,,2.576,,1.7480481682187E+14,31031,3994,,litecoin,ltc
2844,2020/04/26,1.906,28474,5986024,41.913,57652,86587488,2889615884,,61.268,727,25148,,2.517,,167280990177217,29706,3443,,litecoin,ltc
2845,2020/04/27,1.914,31396,5867415,41.906,65676,164401555,2880785040,,64.809,822,30150,,2.412,,1.733308101665E+14,35553,5453,,litecoin,ltc
2846,2020/04/28,1.991,31755,5867415,41.994,89059,159781141,2887126432,,51.478,890,31508,,2.286,,1.7621796988942E+14,48799,5071,,litecoin,ltc
2847,2020/04/29,1.875,36028,5877158,42.01,83991,235168614,3053568243,,70.787,877,33129,,2.432,,1.8599933550363E+14,39051,7099,,litecoin,ltc
2848,2020/04/30,1.885,38219,6171009,42.053,76903,257307557,3116486587,,59.791,677,34689,,2.623,,1.7515987681235E+14,40667,7418,,litecoin,ltc
2849,2020/05/01,2.012,29345,6171009,42.013,85760,112677243,3069842237,,51.306,527,29877,,2.42,,1.7501982012771E+14,36832,3771,,litecoin,ltc
2850,2020/05/02,1.921,22858,6171009,41.989,81037,122522531,3099894586,,49.872,584,28054,,2.453,,1.8261621228802E+14,33012,4367,,litecoin,ltc
2851,2020/05/03,2.012,21945,6175185,42.013,52846,157097800,3152288161,,68.065,684,26528,,2.437,,1.7845700288086E+14,32470,5922,,litecoin,ltc
2852,2020/05/04,1.858,25559,6178604,41.934,58944,150743883,3029282696,,57.21,719,26777,,2.474,,1.8287369934295E+14,35988,5630,,litecoin,ltc
2853,2020/05/05,2.029,17153,6178604,41.937,70100,174446110,3035733510,,52.975,634,27982,,2.195,,1.8909421178414E+14,45054,6234,,litecoin,ltc
2854,2020/05/06,1.721,17317,6251531,41.934,56052,162590000,3033563563,,53.877,602,29352,,2.517,,1.9425369392684E+14,37641,5539,,litecoin,ltc
2855,2020/05/07,1.868,19323,6529144,42.01,59348,206910778,3004408656,,59.374,662,31358,,2.408,,1.8533554484356E+14,38011,6598,,litecoin,ltc
2856,2020/05/08,1.693,24963,6529144,42.042,74761,196402147,3083503858,,123.674,662,35032,,2.802,,1.804126509405E+14,42402,5606,,litecoin,ltc
2857,2020/05/09,1.939,17789,6529144,42.05,62019,155318124,3119055734,,67.535,611,29207,,2.392,,1.8662281908730E+14,36906,5318,,litecoin,ltc
2858,2020/05/10,1.588,17284,6475296,41.937,56274,164667093,2738108789,,75.974,543,26480,,2.522,,1.8965492196492E+14,34394,6219,,litecoin,ltc
2859,2020/05/11,1.608,22514,6449899,41.996,66875,164420803,2703775222,,61,694,29677,,2.581,,1.8078282070914E+14,37156,5540,,litecoin,ltc
2860,2020/05/12,1.657,21922,6449899,42.006,75245,166500700,2742143186,,50.561,578,32463,,2.562,,1.7913154970117E+14,52474,5129,,litecoin,ltc
2861,2020/05/13,1.609,18288,6433810,42.044,58305,141380938,2773649651,,48.613,727,29431,,2.59,,1.8454004587753E+14,39085,4804,,litecoin,ltc
2862,2020/05/14,1.889,19199,6263536,42.141,62371,149486521,2823678328,,50.661,1225,31229,,2.319,,178685576744834,40046,4787,,litecoin,ltc
2863,2020/05/15,1.678,18433,6263536,42.164,64475,136799185,2813056895,,49.102,1036,31419,,2.412,,1.9270063585284E+14,40291,4354,,litecoin,ltc
2864,2020/05/16,1.761,16590,6263536,42.14,55697,123486699,2818273060,,49.943,568,29927,,2.341,,1.8939631151836E+14,35442,4126,,litecoin,ltc
2865,2020/05/17,1.7,15895,6588108,42.15,54131,121240366,2854973883,,49.547,595,27985,,2.268,,2.0521631504168E+14,34248,4332,,litecoin,ltc
2866,2020/05/18,1.577,20200,6675743,42.135,62174,185244350,2937788844,,54.182,748,32426,,2.609,,1.9792059830945E+14,41863,5713,,litecoin,ltc
2867,2020/05/19,1.669,24873,6675743,42.125,76882,109520723,2929441405,,45.917,1401,32922,,2.921,,1.6657107295734E+14,53683,3327,,litecoin,ltc
2868,2020/05/20,1.637,24397,6650329,42.132,65032,110062135,2934998527,,48.382,1738,34080,,2.886,,1.7214692143077E+14,42746,3230,,litecoin,ltc
2869,2020/05/21,1.953,19170,6222840,42.073,63308,154190072,2828559333,,56.116,557,29976,,2.384,,1.6830144939705E+14,41662,5144,,litecoin,ltc
2870,2020/05/22,1.776,17593,6222840,42.066,65546,135500387,2836706475,,54.6,648,31623,,2.226,,1.9872647362169E+14,42370,4285,,litecoin,ltc
2871,2020/05/23,1.774,16680,6222840,42.076,60297,71519799,2874837680,,54.883,695,31808,,2.226,,2.0160572775262E+14,39554,2248,,litecoin,ltc
2872,2020/05/24,1.609,16750,6768916,42.091,59855,93210738,2850257084,,59.114,573,28109,,2.297,,2.1362103224232E+14,38690,3316,,litecoin,ltc
2873,2020/05/25,1.582,19650,6860437,42.05,64601,180538839,2787520169,,39.492,518,32055,,2.341,,2.0840597763505E+14,37181,5632,,litecoin,ltc
2874,2020/05/26,1.591,19487,6860437,42.041,77770,111266088,2771267435,,47.898,503,31476,,2.229,,2.1635196329669E+14,47716,3535,,litecoin,ltc
2875,2020/05/27,1.435,18157,7287658,42.04,61905,134366059,2808233199,,58.935,872,31109,,2.264,,2.3927195642202E+14,36548,4319,,litecoin,ltc
2876,2020/05/28,1.484,17601,7510467,42.053,42678,85613037,2861517089,,45.661,571,33256,,2.215,,2.4085618866096E+14,41129,2574,,litecoin,ltc
2877,2020/05/29,1.49,19546,7510467,42.043,67766,141094143,2910559141,,49.671,637,36320,,2.315,,2.3345718100818E+14,44984,3885,,litecoin,ltc
2878,2020/05/30,1.481,20242,7843065,42.063,65802,178352426,3012443926,,53.607,922,35234,,2.297,,2.4512709069256E+14,42997,5062,,litecoin,ltc
2879,2020/05/31,1.371,43121,8203288,42.042,129382,106727242,3046654982,,52.033,780,31522,,2.4,,2.5619542447477E+14,39076,3386,,litecoin,ltc
2880,2020/06/01,1.459,22653,8203288,42.054,58116,270873195,3030151783,,55.751,848,34065,,2.315,,2.4825812252291E+14,41708,7952,,litecoin,ltc
2881,2020/06/02,1.397,29228,8265112,42.337,100589,335115676,3111189141,,54.765,893,35377,,2.535,,2.4317337957866E+14,53351,9473,,litecoin,ltc
2882,2020/06/03,1.335,23267,8671505,42.298,76264,156099507,3030522408,,49.251,1026,33031,,2.549,,2.4634475673228E+14,40145,4726,,litecoin,ltc
2883,2020/06/04,1.358,40564,8671505,42.287,111360,130952830,3096846678,,58.033,1543,34257,,2.637,,2.3907164567976E+14,40850,3823,,litecoin,ltc
2884,2020/06/05,1.323,67714,8671505,42.309,137677,122071440,3087145774,,56.662,619,35519,,2.981,,2.165465289778E+14,43535,3437,,litecoin,ltc
2885,2020/06/06,1.533,20463,8440737,42.313,64295,104846418,3052806534,,49.917,1273,32593,,2.326,,2.36656320244E+14,40901,3217,,litecoin,ltc
2886,2020/06/07,1.402,20779,8146337,42.278,51910,187579116,3026633862,,68.253,730,31232,,2.428,,2.458199836872E+14,39469,6006,,litecoin,ltc
2887,2020/06/08,1.429,23382,8146337,42.28,56585,146756800,3026928223,,51.545,572,35440,,2.487,,2.3547023593457E+14,43189,4141,,litecoin,ltc
2888,2020/06/09,1.395,25027,8152815,42.29,73077,111345385,3006705716,,48.792,571,33619,,2.449,,2.4325653542112E+14,53115,3312,,litecoin,ltc
2889,2020/06/10,1.342,24641,8384386,42.298,55640,232253513,3011017710,,51.516,932,33798,,2.707,,2.2910949551873E+14,42660,6872,,litecoin,ltc
2890,2020/06/11,1.338,25905,8384386,42.248,60588,178076494,2964483548,,61.178,1423,36927,,2.647,,2.3133818473467E+14,43664,4822,,litecoin,ltc
2891,2020/06/12,1.318,24223,8384386,42.209,53265,199782108,2890448590,,59.303,553,34939,,2.687,,2.2561176214724E+14,41425,5718,,litecoin,ltc
2892,2020/06/13,1.408,20604,8225848,42.017,47208,186896081,2917816307,,49.218,515,30845,,2.558,,2.2378664409577E+14,37837,6059,,litecoin,ltc
2893,2020/06/14,1.437,21210,7874345,41.998,48860,66523682,2902829745,,47.532,786,29541,,2.478,,2.2514824954864E+14,36810,2252,,litecoin,ltc
2894,2020/06/15,1.372,20842,7874345,41.991,53531,187072712,2821944708,,51.279,807,34099,,2.424,,2.344096966829E+14,40704,5486,,litecoin,ltc
2895,2020/06/16,1.448,20677,7874345,41.983,71291,130254437,2857140169,,52.245,792,34058,,2.487,,2.1909120861867E+14,52715,3824,,litecoin,ltc
2896,2020/06/17,1.287,18051,8001658,41.999,52221,100245044,2879557623,,53.33,702,32288,,2.682,,2.3033900734194E+14,40945,3105,,litecoin,ltc
2897,2020/06/18,1.5,16233,8026271,41.997,53998,136537607,2860541708,,49.578,455,32123,,2.278,,2.3102961693099E+14,41405,4250,,litecoin,ltc
2898,2020/06/19,1.256,17905,8026271,42,53578,161761865,2827619681,,51.707,537,30994,,2.599,,2.3904815034929E+14,42418,5219,,litecoin,ltc
2899,2020/06/20,1.419,15174,8099846,41.993,52847,136904182,2815431019,,34.495,650,31615,,2.192,,2.4975686450096E+14,38364,4330,,litecoin,ltc
2900,2020/06/21,1.243,15300,8200779,41.995,46962,75787576,2830451360,,43.25,440,27300,,2.47,,2.5439314471336E+14,35509,2776,,litecoin,ltc
2901,2020/06/22,1.376,16329,8200779,42.032,52436,104651103,2863362128,,47.652,505,29762,,2.38,,2.4134173221882E+14,38385,3516,,litecoin,ltc
2902,2020/06/23,1.346,20463,8239012,42.079,78098,96211984,2882459495,,63.057,469,35032,,2.384,,2.4788422347141E+14,59067,2746,,litecoin,ltc
2903,2020/06/24,1.154,19673,8636495,42.109,58215,127596133,2834326107,,66.585,441,33927,,2.813,,2.4105167789202E+14,46147,3761,,litecoin,ltc
2904,2020/06/25,1.295,23199,8636495,42.07,65379,147174006,2780800906,,57.603,530,37887,,2.78,,2.132126263343E+14,51852,3885,,litecoin,ltc
2905,2020/06/26,1.239,22569,8636495,42.066,64953,162984245,2790767966,,59.457,465,36758,,2.657,,2.3391130727201E+14,50105,4434,,litecoin,ltc
2906,2020/06/27,1.297,21351,8408892,42.013,59312,153409268,2771670322,,60.99,670,33296,,2.535,,2.3251369871166E+14,45532,4607,,litecoin,ltc
2907,2020/06/28,1.378,15927,7906110,41.981,57228,89680153,2705367318,,56.569,540,32022,,2.25,,2.4062639966484E+14,44585,2801,,litecoin,ltc
2908,2020/06/29,1.315,16337,7906110,41.997,57357,90769276,2704235422,,56.07,532,32513,,2.222,,2.5516890825256E+14,43469,2792,,litecoin,ltc
2909,2020/06/30,1.291,19682,7997818,41.887,74956,105578136,2706975755,,51.899,768,32028,,2.311,,2.5006281755018E+14,56116,3302,,litecoin,ltc
2910,2020/07/01,1.1,18972,8699636,41.884,58543,196770090,2720735308,,47.345,612,32234,,2.581,,2.6426208548697E+14,44152,6104,,litecoin,ltc
2911,2020/07/02,1.245,18202,8699636,41.879,59856,88974381,2708199726,,54.219,612,33373,,2.392,,2.5060126594403E+14,46027,2666,,litecoin,ltc
2912,2020/07/03,1.171,19114,8699636,41.937,59748,80253705,2704894489,,54.579,464,34271,,2.54,,2.5064937399679E+14,45422,2342,,litecoin,ltc
2913,2020/07/04,1.262,16536,8675292,41.941,54698,76206110,2731124784,,56.03,540,32266,,2.404,,2.4805571166975E+14,42967,2362,,litecoin,ltc
2914,2020/07/05,1.187,16055,8661464,41.93,51693,105161749,2723233696,,54.324,463,30309,,2.388,,2.6479076194785E+14,40499,3470,,litecoin,ltc
2915,2020/07/06,1.177,32273,8661464,41.931,64428,94125567,2801022766,,56.929,651,33943,,2.628,,2.4961467704019E+14,47034,2773,,litecoin,ltc
2916,2020/07/07,1.254,22304,8681798,42.025,78282,136296138,2855692005,,54.231,533,34261,,2.59,,2.4223293936855E+14,58405,3978,,litecoin,ltc
2917,2020/07/08,1.27,22118,8816342,41.999,65350,351076819,2934274178,,62.784,970,37180,,2.59,,2.4590503111624E+14,49685,9443,,litecoin,ltc
2918,2020/07/09,1.279,22096,8816342,42.033,64938,140774201,2936884198,,61.007,623,36345,,2.652,,2.3852055935467E+14,48003,3873,,litecoin,ltc
2919,2020/07/10,1.352,20998,8816342,42.031,64356,107121426,2892136466,,59.339,559,35456,,2.449,,2.4050517624385E+14,47276,3021,,litecoin,ltc
2920,2020/07/11,1.269,17404,8676388,42.038,46441,75485807,2906126387,,50.884,888,32826,,2.38,,2.6485366429187E+14,45028,2300,,litecoin,ltc
2921,2020/07/12,1.354,24074,8573728,42.06,70882,92409957,2926927368,,52.771,441,32901,,2.14,,2.7822383283847E+14,44216,2809,,litecoin,ltc
2922,2020/07/13,1.234,19381,8573728,42.109,63966,182587218,2928874458,,61.173,510,36035,,2.38,,2.7457822566954E+14,48366,5067,,litecoin,ltc
2923,2020/07/14,1.235,23519,8830382,42.086,84058,119209193,2857681215,,50.937,369,36914,,2.466,,2.584100182042E+14,61052,3229,,litecoin,ltc
2924,2020/07/15,1.135,23138,9342376,42.075,70847,135478808,2847250603,,57.238,405,36869,,2.553,,2.7049426049039E+14,51328,3675,,litecoin,ltc
2925,2020/07/16,1.147,20618,9342376,42.055,68073,239463150,2771044721,,55.731,385,38139,,2.483,,2.6792898335218E+14,51983,6279,,litecoin,ltc
2926,2020/07/17,1.114,21803,9342376,42.063,69696,215663259,2752386330,,57.286,360,37963,,2.585,,2.6296582264697E+14,50919,5681,,litecoin,ltc
2927,2020/07/18,1.192,20994,9225485,42.074,65330,99157220,2776165560,,50.821,null,37625,,2.496,,2.5685504872418E+14,48819,2635,,litecoin,ltc
2928,2020/07/19,1.126,20234,9194792,42.073,63609,95903562,2777204189,,57.47,367,35085,,2.628,,2.5831333556397E+14,46464,2733,,litecoin,ltc
2929,2020/07/20,1.232,19524,9194792,41.881,65373,114664026,2779247003,,54.868,444,36874,,2.334,,2.6589178470896E+14,46412,3110,,litecoin,ltc
2930,2020/07/21,1.135,23248,9233772,41.793,81224,204123385,2836438479,,54.619,607,36362,,2.449,,2.8085514651845E+14,57032,5614,,litecoin,ltc
2931,2020/07/22,1.149,23373,9312939,41.802,67227,141671861,2868206549,,52.838,592,36879,,2.54,,2.7053154497604E+14,46836,3842,,litecoin,ltc
2932,2020/07/23,1.24,23287,9312939,41.899,69889,221862897,2953887832,,57.179,887,38973,,2.474,,2.6493959525394E+14,48871,5693,,litecoin,ltc
2933,2020/07/24,1.171,22794,9312939,41.898,68429,197540805,2916872944,,53.782,752,39020,,2.509,,2.7305801671816E+14,50539,5063,,litecoin,ltc
2934,2020/07/25,1.246,26959,9307371,41.921,75498,326632660,3112492255,,57.46,1242,41949,,2.599,,2.643289797718E+14,51542,7786,,litecoin,ltc
2935,2020/07/26,1.353,23785,9306160,42.059,71125,217688697,3186093172,,55.035,2698,40327,,2.466,,2.6263964861108E+14,49669,5398,,litecoin,ltc
2936,2020/07/27,1.411,28870,9306160,42.094,80788,327228894,3271168962,,71.364,2884,45708,,2.412,,2.6432961104384E+14,54164,7159,,litecoin,ltc
2937,2020/07/28,1.413,33036,9331665,41.91,103806,487284090,3580791896,,68.817,2803,47595,,2.457,,2.837880037055E+14,68320,10238,,litecoin,ltc
2938,2020/07/29,1.489,29250,9378715,41.861,89333,244298339,3664137615,,72.133,2687,46628,,2.478,,2.7289881016139E+14,63646,5239,,litecoin,ltc
2939,2020/07/30,1.535,26096,9378715,41.842,94816,342144566,3661846489,,76.541,2399,46497,,2.341,,2.8013499300334E+14,64774,7358,,litecoin,ltc
2940,2020/07/31,1.479,28781,9378715,41.886,96634,434894981,3763761327,,74.859,2085,45241,,2.54,,2.754151298497E+14,65128,9613,,litecoin,ltc
2941,2020/08/01,1.62,24295,9512023,41.882,79179,306219499,3931823296,,60.721,1264,37643,,2.408,,2.7708760761552E+14,51272,8135,,litecoin,ltc
2942,2020/08/02,1.519,26158,9523394,41.863,84196,443293292,3836711342,,64.264,797,35488,,2.384,,2.9119500155989E+14,48026,12491,,litecoin,ltc
2943,2020/08/03,1.558,29644,9523394,41.656,103546,429681120,3817632906,,71.009,638,41825,,2.526,,2.6659169025014E+14,62972,10273,,litecoin,ltc
2944,2020/08/04,1.468,27955,9643938,41.669,103384,238370248,3804261938,,73.773,605,44167,,2.517,,2.8288509859466E+14,74641,5416,,litecoin,ltc
2945,2020/08/05,1.496,29212,9768772,41.656,95007,223777571,3835865364,,68.783,1061,49062,,2.677,,2.6317887450984E+14,70329,4561,,litecoin,ltc
2946,2020/08/06,1.441,33669,9768772,41.65,98510,318010930,3871422192,,69.967,604,47671,,2.863,,2.5781985631182E+14,68387,6671,,litecoin,ltc
2947,2020/08/07,1.503,30264,9768772,41.658,90950,274147831,3866957410,,66.723,876,46662,,2.863,,2.4695158332447E+14,67833,5875,,litecoin,ltc
2948,2020/08/08,1.707,26033,9106430,41.662,89247,285965069,3780807599,,65.773,753,45869,,2.642,,2.3018537983907E+14,67384,6234,,litecoin,ltc
2949,2020/08/09,1.749,22420,8749064,41.66,89718,217957990,3768047903,,59.602,692,44557,,2.257,,2.6210011539292E+14,65187,4892,,litecoin,ltc
2950,2020/08/10,1.62,24104,8749064,41.696,89981,289277008,3809856253,,65.298,809,45692,,2.286,,2.8250423584412E+14,66325,6331,,litecoin,ltc
2951,2020/08/11,1.492,30722,8971054,41.713,106183,477488437,3721195660,,66.037,592,49436,,2.478,,2.7636301774529E+14,76885,9659,,litecoin,ltc
2952,2020/08/12,1.389,27274,9438777,41.73,76939,376020792,3560135658,,54.127,505,41910,,2.702,,2.6053345989897E+14,55575,8972,,litecoin,ltc
2953,2020/08/13,1.547,28002,9438777,41.833,94067,213931267,3578751234,,46.792,558,54521,,2.462,,2.5800929964996E+14,74571,3924,,litecoin,ltc
2954,2020/08/14,1.527,25674,9438777,41.796,90197,262263710,3725021958,,48.333,1018,51942,,2.396,,2.7943562046154E+14,70929,5049,,litecoin,ltc
2955,2020/08/15,1.595,24806,9332557,41.84,85898,300397592,3833364351,,58.897,1291,49178,,2.396,,2.7521273904105E+14,66330,6108,,litecoin,ltc
2956,2020/08/16,1.592,27190,9308760,42.011,89984,452964710,4047054996,,59.987,1408,49963,,2.549,,2.7368465436485E+14,65670,9066,,litecoin,ltc
2957,2020/08/17,1.552,36415,9308760,42.161,87408,675492978,4264114350,,74.275,1665,45093,,2.824,,2.6724864396912E+14,59416,14980,,litecoin,ltc
2958,2020/08/18,1.872,50255,9270307,42.214,124953,502562411,4380212470,,70.55,1253,49298,,3.006,,2.1376661489845E+14,75541,10194,,litecoin,ltc
2959,2020/08/19,1.886,39204,8673626,42.185,139530,615084913,4119081151,,73.767,868,49687,,2.702,,2.2191989372643E+14,71853,12379,,litecoin,ltc
2960,2020/08/20,1.897,29994,8673626,42.161,94394,302450680,4110484100,,36.881,1154,57345,,2.449,,2.4266653884642E+14,74651,5274,,litecoin,ltc
2961,2020/08/21,1.759,27671,8673626,42.197,88102,311144903,4045873829,,69.217,775,41976,,2.496,,2.5276379068047E+14,64155,7412,,litecoin,ltc
2962,2020/08/22,1.82,23018,8609697,42.216,78672,193669576,3905015348,,57.894,1350,38539,,2.357,,2.495389724451E+14,58309,5025,,litecoin,ltc
2963,2020/08/23,1.697,20498,8552320,42.137,73375,204167674,3915538363,,53.415,719,37883,,2.361,,2.6792886916183E+14,55960,5389,,litecoin,ltc
